global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
2000.6836566929628	-0.7779107956819189	0.6051452060384762	4002735.094158325	2896.705919511479	3.950684155423005	8390905.184132842	15.607905295910385	2050.202414999203	-0.4900053201617993	4203329.942468564	0.2401052137868674	2386.7250359918653	1771.9843152919336	0.698628	25.246206	0.1496576919582903	0.0658268153634895	-0.0080479672	-0.0135967033	0.0596046657	0.0241730484	-0.0038535936	-0.0087556309	-0.0352215514	-0.0874078619	0.0046646773	0.0567372451	-0.0330282811	-0.0473545892	-0.0035399701	-0.0104397227	0.0095626349	0.002885294	-0.0321023052	0.0167099117	-0.0095228115	-0.0748424206	-0.1071316942	0.0565517893	0.0064942247	0.0184396052	0.127288805	-0.0916437384	0.0200399828	-0.0419520011	-0.0095765402	-0.0733003291	0.0145790298	0.0753399063	-0.0280220957	0.001322456	0.0265304112	-0.0720630681	0.036286711	-0.0231577199	-0.0185123901	0.0393946444	0.0346142209	0.0292762251	-0.0648907531	-0.0238669905	-0.0423418613	-0.0435690882	0.0180813849	0.0098472607	-0.0460871051	0.0347481768	-0.0486872313	0.0028346923	0.0064574365	0.046770618	-0.0118445527	0.0248687681	-0.0160303991	-0.0311111016	-0.0629281614	0.0096756377	0.0267189902	-0.0045124205	-0.0186936185	-0.0202870324	0.0519692338	0.0018143899	0.0441703082	0.0181736223	0.025947327	0.0129616724	-0.0096184254	-0.0576578121	-0.0086361494	-0.0136962379	-0.0740733254	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	0.0810638914777968	-0.01211788672434	0.006571354501524	0.0001468431786639	0.0327632246082032	-0.0264829725964972	0.0010734288867275	0.0007013478375468	-0.2448359371108068	-0.038664039213458	0.0014949079282998	0.0599446361009269	-0.0065749842474769	9.28875817967998e-05	4.323041785456938e-05	8.628102852057173e-09	-0.0001152527427077	0.0006170210356013	1.3283194701647297e-08	3.807149583745008e-07	0.0011411345956717	-0.0007379472510818	5.445661453791852e-07	1.302188165438814e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1999.740932571338	-0.9427241216249058	0.8887287694934503	3998963.797401284	2892.719954976275	-3.985964535203948	8367828.737917942	15.887913275903625	2045.332167575689	-4.870247423514002	4183383.6757198665	23.71930996624477	2384.6902963482785	1778.888239716843	0.704707	25.465864	0.0630505343832782	0.0393006832719199	-0.0103094434	0.0043707731	0.0767853124	0.043909905	-0.0089027533	-0.0521546173	-0.0391351802	-0.0683581125	0.0296654584	0.021301241	-0.0393034612	-0.0461761371	-0.0228410739	-0.0023471033	0.0047110363	0.0373599715	-0.0023041042	0.0113311911	-0.0175694964	-0.0420654782	-0.0977750169	-0.0096511879	0.0152483201	-0.0511042114	0.0537909444	-0.0379934845	0.0364102675	0.0261745956	-0.0836092991	-0.0701578562	-0.0942651434	0.0511838233	-0.0419564785	0.0086910632	0.0318435808	-0.056061319	0.031783718	-0.0420628055	-0.0040345105	0.0244890843	0.0588668942	0.0115175058	-0.0433017978	-0.0269584435	-0.05307429	-0.0368664474	0.0237097728	0.0213787164	-0.0047763736	-0.0291926036	-0.0067949006	0.0017932901	0.0181116079	0.0452574464	-0.0043636898	0.0140303817	-0.0119934345	-0.0376544916	-0.0769801362	0.025500527	0.0379904926	0.0233912911	-0.0249730732	-0.0349703536	0.0224203532	0.029468343	0.0666192703	-0.0015521464	0.0511268784	0.0227171135	-0.0018910245	-0.0455349115	-0.0071050958	-0.0411208141	-0.0546078711	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	0.0811133303163131	4.9438838516296935e-05	0.0065793723550033	2.444198753840485e-09	0.0224460450482695	-0.0103171795599336	0.0005038249383089	0.0001064441940719	-0.2504555331078961	-0.0056195959970892	3.157985917050183e-05	0.0627279740643604	-0.0072750774866716	-0.0007000932391947	5.2926752437075965e-05	4.901305435661277e-07	2.297452462007854e-05	0.0001382272673277	5.27828781518595e-10	1.910677743290516e-08	0.001244100488904	0.0001029658932322	1.0601975169125398e-08	1.5477860264911717e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003.214616942268	3.4736843709301866	12.066483108844643	4012868.801531158	2918.089793948308	25.369838972032998	8515248.045545278	643.6287294668841	2048.8443845718625	3.5122169961734926	4197763.312191654	12.33566822820995	2380.787662581182	1795.4189223657413	0.977343	35.318096	0.2472469932335713	0.156172629937544	0.0048333226	0.0279499164	0.10837003	0.0959334371	-0.0257570062	-0.0576511115	0.011411531	0.0810732601	0.0433960036	0.0565602876	0.0506822731	0.0003725679	-0.0084263136	0.0080846694	-0.0188022202	0.1103673261	-0.029570317	0.0320501217	0.0270372037	-0.0223260107	0.0331408233	-0.0388770181	-0.0444219487	-0.036888541	-0.0652892403	-0.0111089884	0.0178235524	-0.0792771786	-0.1036217374	-0.0631478161	0.0151642265	0.0614934877	-0.0287892862	0.0145861422	-0.0354479315	0.102280483	-0.0815520008	-0.0288789164	0.0306976754	-0.0208698171	0.0073473288	0.0230038541	-0.0520084833	0.0227106907	-0.0854423291	0.0210151861	0.0727435144	0.0011150867	-0.0663003851	-0.0477038364	-0.004825406	0.0306376101	0.03959987	0.0368782586	-0.0444044285	0.0697587834	-0.019162884	-0.0307915271	-0.1087120798	0.0054036675	0.0021058133	0.0987462209	-0.0697696267	-0.0863604423	-0.0060698812	0.0499187424	0.0525645358	0.0281846964	0.0612774972	-0.0004683197	0.0491332253	0.0122422524	-0.0088410252	-0.0584474617	-0.0191599888	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	0.0813058930684178	0.0001925627521047	0.0066106482476529	3.708041349813815e-08	0.0577916202240373	0.0353455751757677	0.0033398713681193	0.0012493096845058	-0.1778815949646812	0.0725739381432148	0.0052669764976151	0.0316418618271788	-0.0098250996070318	-0.0025500221203602	9.653258228809645e-05	6.50261281432633e-06	-0.0001066080008287	-0.0001295825254487	1.13652658406921e-08	1.679163090168334e-08	0.0011410067914633	-0.0001030936974406	1.0628310451994569e-08	1.301896498165375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.6387836726583	6.424166730390198	41.26991817985228	4038648.0408413215	2936.81932489126	18.729530942951897	8624907.747054756	350.79532934299255	2053.3634352911085	4.5190507192460245	4216301.397390503	20.42181940311801	2387.070524893192	1791.6010156803534	0.941638	34.027813	0.1289265166372647	0.0651121585079071	-0.0106834727	0.0398820199	0.0911794003	0.0647352729	-0.0036290749	0.0770714214	0.0117289858	-0.0236938826	-0.0586969342	0.0368621479	-0.0447930314	-0.0235990375	-0.0060511696	-0.0400006456	-0.0041449455	0.0103662486	-0.0332540538	0.0164036421	0.0168237885	-0.0858674472	-0.0002098413	-0.0326730756	-0.0448141005	-0.1111251581	0.051567853	0.0716840188	-0.0434259099	-0.0278302775	-0.0135837997	-0.006038652	0.0687381275	0.0194621689	0.0868984026	0.0052393494	-0.0172395062	-0.0290712046	-0.0105875471	-0.0187831481	-0.0488740353	0.0837126582	-0.0671221322	0.0172955222	-0.0463623964	0.0003400714	-0.007925104	-0.0155041508	0.0273555205	0.0432136191	-0.0868612397	0.0422772677	-0.0165415192	0.0219205534	0.0442024325	0.0422901983	-0.027925087	0.0768252169	-0.0230335641	-0.0484628498	-0.0704717266	-0.0095927454	0.0164075769	0.0444628158	-0.0529138864	-0.0162378418	0.0092782226	0.0513285711	0.0283093006	0.0185349236	0.052146048	0.0149940652	-0.0635409759	-0.0142932618	-0.025345499	-0.0216241776	-0.0090076273	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	0.0643681050954256	-0.0169377879729921	0.0041432529535757	0.000286888661418	0.0436121336908854	-0.0141794865331518	0.0019020182050716	0.0002010578383438	-0.1891934344406749	-0.0113118394759937	0.0001279577123306	0.0357941556354579	-0.0087981245295093	0.0010269750775225	7.740699523675325e-05	1.0546778098523448e-06	2.6987534174738315e-05	0.0001335955350034	7.283270008326683e-10	1.7847766972854917e-08	0.0005716293508867	-0.0005693774405766	3.241906698375597e-07	3.2676011479515005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015.0610645048268	5.422280832168553	29.4011294229025	4060471.093683326	2908.999753612682	-27.81957127857777	8462279.566518646	773.9285461238691	2057.253971437208	3.8905361460992935	4232293.902994164	15.136271504105144	2386.5728811819977	1802.7804596694093	0.786427	28.418972	0.0373714224901187	0.0224434408373773	-0.0026276622	0.0428854314	0.0904279103	0.0574718782	-0.0239626414	-0.0292730311	-0.0232588257	-0.0464847024	0.0377824575	-0.0350918605	-0.0262694123	-3.62441e-05	0.0178166125	-0.0341327332	-0.0026463057	0.0368287809	-0.0346006954	0.0592172718	0.0046163638	-0.0341338445	-0.0698490237	-0.012735495	-0.0728486342	-0.0337322543	0.0634519894	-0.0221107409	-0.0271945136	0.0603560357	0.0105484857	-0.0440715408	-0.0188309449	0.020179151	-0.0197711471	-2.71455e-05	0.0104270925	-0.0216186825	-0.0093626412	-0.0906598919	-0.0256683465	-0.0010966931	0.0106235421	0.0438230311	-0.0298562745	-0.0082153051	0.0365886434	-0.0281675474	-0.0119121759	0.0148272897	-0.0344136109	0.0135803686	0.0074208849	0.0206264321	0.0401682556	0.0347793406	-0.0099179573	0.055223058	-0.0134394534	-0.0376964688	-0.0616280047	-0.0013903481	0.0339717848	0.0531519067	-0.0469993134	-0.0369942274	0.0084722532	0.0291311199	0.0370104995	0.0023596687	0.0684603694	0.0204232244	-0.003133163	-0.0115494803	-0.0335335151	-0.0645324365	0.0068737766	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	0.0636593209480906	-0.000708784147335	0.004052509143572	5.023749675134161e-07	0.0432138686741154	-0.00039826501677	0.0018674384457836	1.586150235828115e-07	-0.1692013985694984	0.0199920358711765	0.0003996814982744	0.0286291132778742	-0.0085901158352865	0.0002080086942227	7.379009006363989e-05	4.326761687227426e-08	2.604442295739417e-05	-9.43111217344146e-07	6.783119671836404e-10	8.894587682803569e-13	0.0006881242945433	0.0001164949436565	1.3571071897554408e-08	4.735150447407144e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.1390393870083	-5.922025117818521	35.070381496073466	4036639.679588951	2899.0771694066334	-9.922584206048668	8404648.434174778	98.45767732612649	2056.382650016387	-0.8713214208210047	4228709.603288418	0.7592010183815344	2387.468367657934	1787.1808312502108	0.743449	26.865877	0.0398071272161019	0.0213142229117865	-0.0189157924	0.0390650308	0.0699660742	0.0570636225	-0.0225807615	-0.0579866291	-0.0314685947	-0.0071012962	0.090640535	-0.0094412962	-0.0044420614	0.0113134184	0.0035108662	-0.0390214732	-0.0077786874	-0.0001826332	0.0138025298	0.0435888927	0.009580974	-0.0017124284	0.0074459085	0.013927514	-0.0283091811	0.0455448741	0.0135078685	-0.069562574	0.0112227769	-0.0140660984	-0.0312737977	-0.0848309392	0.008711099	0.0539258561	-0.1105173903	0.0051650045	-0.0058428778	0.00102312	-0.04810306	-0.0585681248	-0.040927503	-0.0715646015	0.0489424379	0.0352144048	0.0099496086	0.0045542823	0.0123602868	0.0027753248	0.0064300289	0.002910878	-0.0521067067	-0.0498469823	0.0019036913	0.0159880145	0.0415646928	0.0267613463	-0.0166703936	0.0505297016	-0.0166677213	-0.0264774034	-0.0565470825	-0.0071120864	0.0062447484	0.0386545997	-0.0374589158	-0.024619546	0.006651464	0.0180862872	0.0470416997	0.0391339655	0.0583203688	-0.0112684538	0.0285938811	0.0130359447	-0.0209449398	-0.0329907653	0.0039961978	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	0.0494021967882361	-0.0142571241598545	0.0024405770475036	0.0002032655893095	0.0434407447343545	0.000226876060239	0.0018870983030753	5.1472746709615416e-08	-0.171272235709452	-0.0020708371399535	4.288366460211191e-06	0.029334178724914	-0.0088150428643165	-0.00022492702903	7.770498069973725e-05	5.0592168388262646e-08	-0.0002120287816977	-0.000238073204655	4.4956204268210926e-08	5.6678850774746354e-08	0.0006860787311073	-2.045563436000003e-06	4.184329770700138e-12	4.707040252778029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2007.5343764109848	-1.6046629760235191	2.5749432666206573	4030194.2724718414	2915.250053920629	16.17288451399554	8498682.87688423	261.5621935030368	2052.2967121011816	-4.08593791520525	4211921.79450132	16.694888646911824	2386.813572033612	1788.6648998347446	0.716512	25.892458	0.1041694742306309	0.063113921545426	-0.0112079689	0.0133108556	0.063236951	0.0363890113	-0.0050413883	-0.0483237255	-0.0027236968	0.0788770398	0.0607618505	0.0191438604	-0.0072838732	0.023402822	-0.010674902	-0.0169015677	-0.0022031711	0.0481145152	0.0091518556	0.0210976355	-0.002428603	0.0001769465	-0.0229527518	-0.0242648022	-0.0629311765	0.0077839126	-0.0115225795	0.0379740598	0.0151130553	0.0161056367	-0.046762799	-0.0716045301	0.0048597975	0.0462383235	0.0123142398	0.0086195883	-0.0340645113	0.0337129379	-0.0617155708	0.0385299059	0.0191807544	-0.0450938931	0.0321333875	0.030433177	-0.0051012772	-0.0366518551	-0.0490049684	-0.0803261829	-0.0234898806	-0.0319328342	-0.031441433	0.010933644	-0.0427066432	0.0108974158	0.026843657	0.0298469868	-0.0096628174	0.0307782607	-0.0169328077	-0.0177642407	-0.0627619301	0.0038539663	0.0195426872	0.0471249959	-0.0367632919	-0.0272814183	0.019719411	0.0259749861	0.0470263956	0.0083401058	0.0506271689	-0.0189244903	-0.0311953922	0.0235961476	-0.0131603577	-0.0225359852	0.0236929537	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	0.0546883901629513	0.0052861933747152	0.0029908200186151	2.794384039488293e-05	0.0374935441954562	-0.0059472005388983	0.0014057658563366	3.536919424987224e-05	-0.2157469884919294	-0.0444747527824773	0.0019780036350624	0.0465467630433367	-0.008028034318369	0.0007870085459475	6.44493350169104e-05	6.193824513944002e-07	-0.0001861283966995	2.5900384998199997e-05	3.4643780057926444e-08	6.708299430549831e-10	0.0005297611113622	-0.0001563176197451	2.4435198242773705e-08	2.8064683511171324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2005.984406521448	-1.5499698895368963	2.402406658471019	4023973.4392072055	2946.783613520897	31.53355960026784	8683533.664915275	994.3653810636438	2048.3052824889724	-3.991429612209231	4195554.530272229	15.931510349220732	2386.3427705201684	1801.0869023859386	0.80011	28.913445	0.1289112283731739	0.075113218837754	-0.0052299447	0.0040927503	0.0320138476	0.016503319	0.0279496725	0.0519667439	0.0418012206	0.0369233225	-0.0643281002	-0.0007016209	-0.0183318257	0.0315785548	-0.006865367	0.0077413661	0.0035951086	0.0564643708	0.0011706084	-0.0365178101	0.0139331881	-0.0001362971	-0.0306393218	-0.0367698662	0.0365492264	-0.0764066508	0.0162422813	-0.0018296709	-0.0107111741	0.074185121	-0.0782075559	0.0924567819	0.0405671226	0.0131627837	0.0231372669	-0.0031441566	-0.0298286334	0.0205675657	-0.0098734779	0.0379109002	0.0287763975	0.0429987703	-0.0408482361	-0.0463982559	-0.0237332692	-0.0614070462	-0.0024372923	-0.0082083323	0.0062695432	0.0186792533	0.0663346118	0.0168444054	-0.0137860504	0.0006276047	0.0216025813	0.0217497248	0.0059475627	-0.0032509109	-0.016237857	-0.0168021721	-0.0492422522	0.0125629127	0.0340655887	0.0268455032	-0.0235883227	-0.0009744949	-0.0023839063	0.0195736985	0.0339567756	-0.018142883	0.0532002531	0.014229741	-0.0775287666	0.0045353437	-0.0063406289	-0.0078186579	0.0102900548	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	0.0621593157938065	0.0074709256308551	0.0038637805399541	5.581472978176913e-05	0.0406848898750666	0.0031913456796104	0.0016552602641462	1.0184687246767972e-05	-0.2714070794628327	-0.0556600909709033	0.0030980457268892	0.0736618027825443	-0.0072260154333143	0.0008020188850546	5.221529904249645e-05	6.432342919843833e-07	-0.0001042429738833	8.18854228162e-05	1.0866597604034365e-08	6.705222469787848e-09	0.0008976341253274	0.0003678730139652	1.3533055440384022e-07	8.057470229522864e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008.4339714831297	2.4495649616817445	6.000368501498887	4033807.0178074967	2910.177597701184	-36.60601581971287	8469133.650161834	1340.0003941930686	2048.721818781224	0.4165362922517488	4197261.090750247	0.1735024827628343	2377.961153096536	1806.339015058501	0.838727	30.30895	0.1283989348364567	0.0698937848502572	0.001008342	0.0099771564	0.0236892243	0.00923762	0.0062192279	-0.0404473813	-0.0075756987	-0.0247015041	-0.0070961851	-0.0536815176	0.0441289882	0.0270987076	-0.0127171672	0.0009102035	0.0129839061	0.0071829727	-0.0432287287	-0.035192958	0.0792445919	0.0209208553	0.0007253559	0.0071290233	0.0149956978	-0.0467345096	-0.0557726209	0.0189473322	-0.0114899888	-0.0032306658	-0.0417078079	0.0345071404	0.0251466415	-0.0608170904	-0.0663840301	0.0174200796	0.0155963264	0.0244999238	-0.0090438616	-0.0811076713	-0.0173539996	0.0096299581	-0.0222740459	-0.0433768607	-0.0194915567	0.0235155693	0.0323579676	0.039101797	0.0130397897	-0.0393226217	0.032502184	-0.0225160458	0.0364166442	-0.0036331231	0.0196208357	0.0030076154	0.0128279287	-0.0249983641	-0.0190326274	0.0027616825	-0.055580325	0.0105882958	0.0272768736	0.0309611558	-0.0291489712	-0.0232782876	-0.0131800112	-0.027000452	0.025120486	0.0020179737	0.0773140069	-0.0219718586	0.038672504	0.0351050384	-0.0001211215	-0.0418954803	0.0273256458	0.0549512416	-0.0076839116	-0.0652939789	-0.0802034182	-0.0426618292	0.0227795284	0.0733236445	0.0759159322	0.0753614189385274	0.0132021031447208	0.0056793434644282	0.0001742955274438	0.0349388468769689	-0.0057460429980976	0.0012207230210922	3.301701013598754e-05	-0.2111138607609746	0.0602932187018581	0.00363527222143	0.0445690622054041	-0.0076203753897251	-0.0003943599564107	5.8070121080327965e-05	1.55519775220328e-07	-0.0003173573836192	-0.0002131144097358	1.0071570893762407e-07	4.5417751637081055e-08	0.0012733111590163	0.0003756770336889	1.4113323364129094e-07	1.6213213076754331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2005.78101235736	-2.652959125769712	7.038192123004795	4023157.469533316	2901.6374249604582	-8.540172740725666	8419499.74593116	72.93455044143373	2057.140779594716	8.418960813492049	4231828.187071556	70.8789011791147	2388.269622373715	1788.5028606001108	0.8764699999999999	31.67285	0.0403140456187847	0.0234550416795733	-0.0116205392	-0.0065030934	0.0023718972	0.011356027	0.014754267	-0.0381806113	-0.0190371393	0.0747063032	0.0145312779	0.040707528	0.0294125264	0.0080479942	0.0056916767	-0.0263152522	0.0134225893	-0.0633705391	0.0415896494	-0.0341991697	-0.003751848	0.0618081368	-0.0001548382	0.0018765885	0.017954937	0.0379461276	-0.0143920066	-0.0285159934	-0.0431750843	0.0007527412	-0.0534473479	0.0127827076	0.0178105773	-0.0207236397	-0.0264799324	0.0043509932	-0.0179167199	-0.0141141396	-0.0197398294	0.0923579001	-0.012465032	-0.0671019237	0.0078976574	-0.0393218034	0.0024196734	-0.0007482334	-0.0163833012	-0.0027011543	0.0083915585	-0.0762917502	-0.034515951	0.0296842784	-0.0126092415	0.0017274389	0.0169777594	0.0045489986	-0.0086797664	-0.005173622	-0.0256445965	-0.0017270549	-0.0459706169	0.0036645072	0.0064853855	-0.0075189918	-0.0132966804	0.0075449191	0.0167271948	0.0182885081	0.0019834659	0.0065751327	0.0338207623	-0.0191148362	-0.0436395099	0.0355427733	0.0032841749	-0.0105161388	0.0060927021	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	0.0796198773598888	0.0042584584213614	0.0063393248708037	1.813446812646392e-05	0.0325932160348401	-0.0023456308421288	0.0010623177314937	5.501984047545889e-06	-0.2302227137424992	-0.0191088529815245	0.0003651482622695	0.0530024979229607	-0.0074343320555217	0.0001860433342033	5.526929311175751e-05	3.461212220151785e-08	-0.0003871043268059	-6.97469431867e-05	1.4984975983184904e-07	4.864636083888757e-09	0.001237079368931	-3.623179008529999e-05	1.3127426127852422e-09	1.5303653650347212e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
