global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
1875.689947154174	15.553481278893967	3518212.777855228	241.9107798929052	2152.722982870566	60.41749201594166	4634216.240979146	3650.273341496375	1975.7671185409813	26.202302845737226	686.5606744197289	3903655.706707732	2025.000610104956	1648.902396269653	1.487635	69.764709	1.6590181660392629	0.8828318159580905	-0.023406174	0.0730436843	0.1529467175	-0.0137937299	0.0342810851	-0.0080465573	0.1068703267	-0.041824278	-0.0070334259	0.0317742484	0.0053736091	0.0014960309	-0.0012062479	-0.0071956601	-0.088790437	-0.0309444088	-0.0265451028	0.0020476318	0.0035677882	-0.0069667742	-0.0246072569	-0.0357089793	-0.0325944383	0.011454964	-0.0687380137	0.0516570375	-0.0321845234	-0.1038164935	-0.1302043371	0.1033799708	0.1156501168	0.0030717006	-0.0220724137	0.0780833067	-0.1192902562	0.0026632341	-0.0147345037	-0.0113914582	0.003272849	0.0023936554	-0.0965132538	-0.0389311658	-0.0086653768	0.0293197181	0.0452801375	0.009759167	0.0137992144	0.0056357855	-0.0180840434	0.0037451276	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	-0.319987454660378	0.1907695574550132	0.0363930240515816	0.1023919711400274	-0.1176347167669291	0.0430785428705746	0.0138379265888356	0.0018557608558519	0.4122088994228221	-0.2754624365487502	0.1699161767633742	0.0758795539493742	-0.0356930071492011	0.0021601760337611	0.0012739907593529	4.666360496836248e-06	-0.0048230318174891	-0.0071624064262317	5.130006581452658e-05	2.3261635912512213e-05	-0.0102645641149351	-0.0136715701233055	0.0001053612764696	0.0001869118296364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1881.04136768331	5.351420529136021	3538316.6269358974	28.637701679658456	2140.510701359929	-12.212281510636783	4581786.062636375	149.13981969504107	1980.496913334361	4.729794793379597	22.370958787480745	3922368.023726931	2022.936667579112	1715.021850231494	1.176313	55.164825	0.8831741852722037	0.3917775801484703	-0.0076788555	0.0352977637	0.09627924	-0.011167872	0.0225469707	0.0477164903	0.105765944	0.0183895879	0.0689693815	0.0013013953	-0.0159439204	-0.0117359204	0.0170771504	-0.0571033267	-0.0815482681	0.0043044451	0.0589096018	0.0108484217	-0.0073725048	0.0065984189	-0.0290746855	-0.0012872776	-0.0468198263	0.0561512452	-0.0965091426	-0.0057495985	-0.0192216156	-0.0974400774	-0.1301500093	0.0933915488	0.1183252273	-0.0341170445	-0.033924783	0.0043352957	-0.0962171008	-0.0277659702	-0.0411940412	-0.0013262863	-0.0813790814	0.1159073702	0.0655080134	-0.1521871319	0.0245750117	-0.0241067724	-0.050227606	-0.0105639765	-0.0165637429	-0.0544966391	0.0825453107	0.0212775578	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	-0.2309862490896534	0.0890012055707245	0.0079212145930423	0.0533546472685074	-0.065763205359886	0.0518715114070431	0.0043247991792065	0.002690653695651	0.2444411219880962	-0.1677677774347258	0.0597514621187993	0.0281460271453877	-0.0320769231273192	0.0036160840218819	0.0010289289973159	1.3076063653309613e-05	-0.0016609064695281	0.003162125347961	9.999036716217478e-06	2.758610300520297e-06	-0.0055520996675838	0.0047124644473513	3.082581071878415e-05	2.220732116754999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1889.628251552768	8.586883869458006	3570694.929066371	73.7345745875581	2167.09161583153	26.580914471600863	4696286.071407312	706.5450141465602	1978.787406626919	-1.7095067074419603	2.922413182789052	3915599.6006252873	2026.046642573193	1720.7504364084562	0.913872	42.857315	0.3922943158426988	0.2023024154131874	-0.0031703316	0.0148421099	0.0855382931	0.0089192442	0.0001255114	-0.004522864	0.1055818765	0.0428536351	0.0191859128	-0.0086616773	-0.0138491121	0.0185964768	0.0203661515	-0.0165099824	-0.028152648	-0.0111223089	-0.0482198989	0.0150339124	0.0143532018	-0.0084658702	-0.0270011803	0.0207473435	-0.0514747629	-0.0129854828	0.0133873432	0.0341100587	-0.0069539665	-0.0584916332	-0.1143867709	0.0677786036	0.1038125483	-0.0561090452	-0.0022187672	-0.0052232145	-0.080012518	-0.0221424115	-0.0195120542	-0.0281272076	-0.0082235642	0.028595896	0.0149670538	-0.0470782424	0.0113171202	0.0087100134	0.0003459313	-0.0355316397	-0.0332367143	0.0197555009	-0.0555891066	0.0057262131	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	-0.220599021183574	0.0103872279060794	0.0001078945035728	0.0486639281471509	-0.1130937397843752	-0.0473305344244892	0.0127901939784159	0.0022401794889077	0.3611807070471116	0.1167395850590153	0.1304515031430514	0.013628130719751	-0.0290837808202235	0.0029931423070956	0.0008458663067988	8.958900870526151e-06	-0.0005566712001874	0.0011042352693407	1.2193355300559282e-06	3.098828251180804e-07	-0.0052927378749579	0.0002593617926259	2.801307421301387e-05	6.726853947412051e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1885.543630212648	-4.084621340120066	3555274.781435491	16.68413149216424	2172.609224474108	5.517608642578125	4720230.842269985	30.44400513265282	1978.9703949510008	0.1829883240818617	0.0334847267502884	3916323.82409252	2031.1933925436	1709.3649956263455	0.690549	32.384239	0.122714243804838	0.0686822177935265	-0.0052983583	0.031011009	0.0687772252	0.0222402991	-0.0017235138	0.0091683439	0.0791658334	-0.0262837706	0.0412279223	-0.0167387572	-0.0193976487	0.0149223035	0.0118612424	-0.0015831225	-0.0294258588	0.0110038834	-0.0260377731	0.0191342617	0.0162865638	-0.0005225396	-0.008169458	-0.0117029094	-0.0010108663	0.0263013643	-0.0037885298	0.0100803379	-0.0050614775	-0.0538745673	-0.1115931569	0.0578914986	0.1144303228	-0.0333322026	0.0190926469	0.0067209079	-0.0906402263	-0.0122434078	0.0201986353	-0.009039047	0.0062667835	0.0077654601	-0.00450394	-0.024846863	0.0263813323	0.0294860183	0.0049053439	-0.0392192206	-0.0285936359	-0.015360847	-0.0507668224	-0.0031804948	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	-0.2424300025457171	-0.021830981362143	0.0004765917472342	0.0587723061343163	-0.100141586544538	0.0129521532398372	0.0100283373556571	0.0001677582735482	0.3486243368248338	-0.0125563702222777	0.1215389282265551	0.0001576624331589	-0.027991774353551	0.0010920064666724	0.0007835394314601	1.1924781232545552e-06	-0.0004797885866953	7.688261349209996e-05	5.9109362573756315e-09	2.3019708792307346e-07	-0.0056313435744049	-0.0003386056994469	3.171203045299136e-05	1.146538196979921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1886.069284639708	0.5256544270600898	3557257.34646134	0.2763125766878713	2166.6740813384185	-5.935143135689486	4694476.57474368	35.22592404112203	1983.573836263021	4.603441312020095	21.19167191321329	3934565.163907198	2033.692347917653	1699.6772016465457	0.679765	31.878525	0.0723896792108933	0.0389483319170834	-0.0039922884	0.0276773447	0.0828009351	0.0147246654	0.0095058429	-0.001796033	0.0931177927	0.0355371639	0.0201609169	-0.0034760286	-0.0232882268	0.0240722715	0.0156874414	-0.009165318	-0.0143336029	0.0148293891	-0.0339959685	0.0224837455	0.0246513474	0.0010493601	-0.024842851	0.0370210083	-0.0335983139	0.0007854644	-0.0057756625	0.0652144894	-0.0071524477	-0.0541429409	-0.1108714447	0.0656409771	0.0923715114	-0.0575329121	-0.0028316729	0.0093571538	-0.0785924338	-0.0065609911	-0.0098568277	-0.0056607054	-0.0180356702	0.0159546981	-0.00019537	-0.0275000949	0.0147896345	0.0164176598	0.003942527	-0.0296986146	-0.0427074527	0.0415592303	-0.0687564123	0.001060936	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	-0.2708502671569448	-0.0284202646112277	0.0008077114405722	0.0733598672189883	-0.0941544527827034	0.0059871337618346	0.0088650609788103	3.584577068209974e-05	0.3435527364151127	-0.0050716004097211	0.1180284826983119	2.5721130715883223e-05	-0.0282639401681644	-0.0002721658146133	0.0007988503138295	7.4074230644175e-08	-0.0004677371063339	1.2051480361400027e-05	1.4523817890121054e-10	2.187780006416101e-07	-0.0060053398879923	-0.0003739963135873	3.606410717031137e-05	1.398732425769646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1883.5949349558584	-2.474349683849596	3547929.8789913645	6.122406357966595	2162.506178572371	-4.167902766047519	4676432.97236368	17.371413467226557	1977.4754657946128	-6.09837046840812	37.19012236995228	3910409.217819621	2024.5510823567708	1707.9067471999324	0.653992	30.669865	0.0806234859261036	0.0411107060721519	-0.0027910536	0.0379683862	0.0709703132	0.0153015291	0.0185400347	0.0040312534	0.0756567062	-0.0501529338	0.0174866492	0.0307656182	-0.0167569581	0.0111663445	0.0193753749	-0.0052549574	-0.029963569	0.0049837263	-0.0177588499	0.0125881966	0.0135456181	-0.0015773632	-0.0093376187	-0.0271124515	0.0276854842	-0.0057991911	-0.0267449454	0.0102630581	-0.0069693613	-0.0635258312	-0.1142922394	0.0646650553	0.1219629299	-0.026253518	0.0236484647	0.0044903324	-0.1093774848	-0.0145520444	0.0188864512	-0.0053624355	0.0020749693	0.0231605212	-0.0176268422	-0.0404148798	0.0245369378	0.0413664909	-0.0032136423	-0.035243616	-0.0276858405	-0.0255116777	-0.0585628932	0.0158683686	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	-0.2809091639879568	-0.0100588968310119	0.0001011814054569	0.0789099584124128	-0.1069163306677012	-0.0127618778849978	0.0114311017634452	0.0001628655271515	0.3339856902371139	-0.0095670461779988	0.1115464412831614	9.152837257196156e-05	-0.0285216808573428	-0.0002577406891784	0.0008134862789281	6.643026285815722e-08	-0.0004461981011509	2.153900518299997e-05	4.6392874427329956e-10	1.990927454706688e-07	-0.0066907734942728	-0.0006854336062805	4.476644995166346e-05	4.698192286186924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1879.8545416742104	-3.740393281648039	3533853.097853156	13.990541901397789	2167.560377791121	5.05419921875	4698317.991369987	25.54492974281311	1980.4200452302632	2.94457943565044	8.67054805285546	3922063.5555498376	2028.6777145231613	1728.908803871146	0.927615	43.501812	0.8113022925498161	0.3786114528296111	0.005831287	0.0023552023	0.048106351	0.0168517699	0.0153050198	-0.0057836812	0.0517761402	0.0025111353	0.0396253355	0.0177512835	-0.0222508709	-0.018567311	-0.0011366031	-0.0297402382	-0.0587425462	0.0140483091	0.0298835889	0.0235991492	-0.0097564348	0.0059417947	-0.0249927279	0.0298239938	-0.0507987096	0.0453121126	-0.0552710725	-0.0138879144	-0.0005811545	-0.0506824543	-0.0648657526	0.0496343723	0.0653876679	-0.0882130654	-0.0387163068	-0.0373476981	-0.0297086715	-0.0189830062	-0.0380073419	-0.0104156835	-0.0991318264	0.0783761032	0.0974009394	-0.1055728371	-0.0070981981	-0.0574737576	-0.0489102861	-0.0058981922	-0.0136125929	0.0233622113	0.019797545	-0.0121271678	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	-0.1406998232769751	0.1402093407109816	0.0196586592226081	0.019796440270172	-0.0051520646827469	0.1017642659849543	2.654377049520792e-05	0.0103559658314565	0.1776038913148738	-0.15638179892224	0.0315431422101855	0.0244552670341559	-0.0242923015644218	0.004229379292921	0.0005901159152968	1.7887649203388954e-05	-0.0024610887211609	-0.00201489062001	4.059784210604282e-06	6.056957693425393e-06	-0.004676105668571	0.0020146678257018	2.186596422364184e-05	4.058886447918021e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1879.3264399009136	-0.5281017732968394	3531867.867710642	0.2788914829592663	2147.897589193808	-19.66278859731301	4613464.053664573	386.62525542262256	1969.0808619449008	-11.339183285362424	128.57707757904257	3877279.440877673	2016.1797701132416	1735.2465603570352	1.040042	48.774189	0.7469007737251998	0.5160557551466486	0.0084494367	-0.0220465655	-0.0322090559	0.0092031544	-0.0038762475	-0.0454148824	-0.0310807989	0.0248891808	-0.0147957599	0.0784276742	-0.0014872907	-0.0005520291	-0.0154696232	0.0003755817	0.0084047476	0.0076653197	0.0028463014	0.0043428947	0.0041156004	0.0099288712	0.0007689738	0.028235161	-0.014530473	0.0126946934	-0.0272312012	0.0005208941	0.0156478867	0.0205399947	0.0018327247	-0.015714805	-0.0187789327	-0.0362713491	0.0016494181	-0.0136801271	0.02053041	0.0066502138	0.0211500739	0.0101080803	-0.0008601386	-0.0063559576	0.0400916477	0.0424677784	-0.0068522573	0.0327107437	0.0033137457	0.0311256231	-0.0250721572	0.0076030581	9.72864e-05	-0.0368980697	0.0549512416	-0.0076839116	-0.0652939789	-0.0802034182	-0.0426618292	0.0227795284	0.0733236445	0.0759159322	-0.1593392495957886	-0.0186394263188134	0.0003474282134944	0.025388996461749	-0.0062997319805901	-0.0011476672978431	3.968662302726966e-05	1.3171402265387111e-06	0.0819178100530706	-0.0956860812618032	0.0067105276038909	0.0091558261472404	-0.0146398380831157	0.0096524634813061	0.0002143248590998	9.317005125794786e-05	-0.0007399990222323	0.0017210896989285	2.9621497517581383e-06	5.475985529047599e-07	-0.0034211068718709	0.0012549987967	1.1703972228762291e-05	1.5750219797186983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1879.3477569781164	0.0213170772028661	3531947.9916586773	0.0004544177804729	2163.6558907998574	15.758301606049372	4681406.813792924	248.3240695072182	1960.69886667352	-8.381995271380902	70.25784472945179	3844340.0457748254	2010.065615382339	1741.4238933603108	0.825362	38.706512	0.3845582451097836	0.1863744301389898	0.0131164973	-0.0236271381	-0.0105932899	0.0308210495	-0.0173973415	-0.0360943017	-0.0222045479	-0.0177615931	0.0201098831	0.0140339196	0.0025298781	-0.0042750915	-0.0398812407	0.0164432817	0.0662187387	0.0160662974	0.0037756281	-0.0075921464	0.0111202095	0.0363003427	0.0250676487	0.0287818923	0.0781603055	0.0485917986	-0.0057367428	-0.0358812984	0.0221326609	0.0271416223	-0.0076548086	-0.0150907706	-0.0419436929	0.0143780817	-0.0135341382	0.0105495557	0.0075924534	0.0080613136	-0.001002223	0.0145623854	0.0147188606	0.0049493307	-0.0172789355	0.0344398777	-0.0185976291	0.0184378205	0.0053312974	-0.0178037081	0.0038644207	-0.011260213	0.0456386358	-0.0023436733	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	-0.1652167967065594	-0.0058775471107707	3.4545560039330085e-05	0.0272965899139765	0.0914411448217151	0.0977408768023052	0.0083614829663058	0.0095532789980834	0.025469486553753	-0.0564483234993175	0.0006486947453118	0.0031864132258836	-0.0129908958157107	0.001648942267405	0.0001687633740946	2.719010601234747e-06	0.0015101248982785	0.0022501239205108	5.0630576576548936e-06	2.28047720840065e-06	-0.0040118706379029	-0.0005907637660319	1.6095106015267417e-05	3.4900182725631135e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1881.1486059169035	1.8008489387871125	3538720.0775431097	3.2430569003306684	2151.9325105821763	-11.723380217681097	4630813.530100509	137.4376437283165	1967.9460513466283	7.24718467310845	52.52168568613803	3872811.6610107855	2013.565119579585	1695.9705974654178	1.114014	52.243237	0.5200059478710154	0.2739022045077664	0.0146762139	-0.0693884405	0.0001924082	0.0149396441	-0.0077498335	0.0222813809	-0.0573692648	0.0320246689	-0.0232473142	0.0066357848	0.003317448	0.0123117721	-0.0004358246	-0.0022250868	0.0443247899	-0.0297191449	-0.0441322335	-0.0034944153	0.0119743637	-0.0009380682	0.0051651232	-0.0003042686	-0.0034943934	0.0068653847	0.0944876488	0.054888788	0.0324034258	0.0555299789	0.0274948028	-0.0355260675	-0.0615662029	0.0205048859	-0.02776703	0.060568775	0.0017968113	-0.0229628089	0.0121476432	-0.0175180471	-0.0574083691	0.0232678747	-0.026411977	0.0041542206	-0.0139903009	-0.00879221	0.0026284266	0.003997596	0.0192305526	-0.0018028582	-0.0308953224	0.0019525933	0.0536744641	-0.0110811301	-0.0682433853	-0.0786418943	-0.0351510839	0.0324269895	0.0777844842	0.0698401994	-0.1377048773871791	0.0275119193193802	0.000756905704636	0.018962633256218	0.0439779391312669	-0.0474632056904482	0.0019340591302334	0.0022527558944137	0.160402628105615	0.134933141551862	0.0257290031031882	0.0182069526890548	-0.008224231401654	0.0047666644140566	6.763798214795172e-05	2.272108963623449e-05	0.0002039695949807	-0.0013061553032978	1.7060416763329685e-06	4.16035956765908e-08	-0.0038827367290709	0.0001291339088319	1.5075644507276193e-05	1.6675566410231212e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
