global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
2181.497256908084	15.983341356695746	4758930.281897496	255.4672009246606	3116.787877000673	-1.233054171787444	9714366.670218362	1.5204225905624194	2424.311217768173	9.09182056519512	5877284.880596601	82.66120118970493	2591.9981813893733	2084.733780549809	0.995066	39.56773	0.1734594497443999	0.0852225091669769	-0.0162131368	-0.0996925381	0.0472727387	0.0001544243	0.0046070545	-0.0113002358	0.0164812449	0.0164404743	0.0032404423	0.0070649677	0.0031063201	0.0193152076	-0.0020097253	-0.0822692722	-0.0024021721	-0.0560687649	0.056570879	-0.085830605	0.0354020224	-0.0481160001	0.0240793853	0.0040728124	0.0580113328	-0.0576557247	0.0441682247	-0.0356836911	-0.0998747165	0.0368505536	0.0698704119	-0.0106073049	0.0064885225	0.0373544369	0.0196074744	0.0508948102	-0.0087661214	-0.0317296182	0.0620868871	0.0127728206	-0.0426618292	-0.0776534394	-0.0754344479	-0.0370681691	0.0190607341	0.066055961	0.0521737245707498	0.007255248667107	5.2638633221559314e-05	0.0027220975355844	0.0078764807212365	-0.0013272772072384	6.203894855201024e-05	1.7616647848545666e-06	0.1502875545191884	-0.0497357346104294	0.002473643297239	0.022586349043358	-0.0061119310722393	0.0012193528187453	3.735570143180424e-05	1.48682129658211e-06	0.0035469580147831	0.0005718831561507	1.2580911158634069e-05	3.270503442890001e-07	0.0033023850362518	-0.0005115878102964	1.0905746927659802e-05	2.617220876438657e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174.370025726644	-7.127231181440038	4727885.008778487	50.79742431369116	3121.720043853874	4.9321668532011245	9745136.032199033	24.32626986781588	2427.57734223646	3.2661244682872166	5893131.752539835	10.667569042344454	2584.457939337244	2092.528238097614	0.860761	34.227234	0.206003949059502	0.1096180399913398	-0.0171870946	-0.0924016123	0.0354098058	-0.0064207266	0.0023943416	-0.0025072371	0.0014646366	0.0126492223	0.0053455577	-0.0047603625	-0.0179672881	0.0611603931	-0.0072596517	-0.0823853817	-0.00865298	-0.0377289479	0.0478372676	-0.1038366115	0.0171709822	-0.0595343339	-0.023095737	0.0192087937	0.0623828807	-0.0313967803	0.0118721963	-0.0541484489	-0.0421360888	0.0448877978	0.0206513818	0.0742603366	-0.049950146	0.0292256338	-0.0245939613	-0.0014265592	-0.029078597	-0.0212610473	0.0615281933	0.0110811301	-0.0448275254	-0.0786418943	-0.0736957799	-0.0324269895	0.0248241955	0.0698401994	0.0469011762598938	-0.005272548310856	2.7799765690310485e-05	0.0021997203345616	-0.0148272078821065	-0.022703688603343	0.0002198460935792	0.0005154574761975	0.2468141574036764	0.096526602884488	0.0093173850644196	0.0609172282948867	-0.0070543246809949	-0.0009423936087556	4.97634967048938e-05	8.881057138234035e-07	0.0032387473526798	-0.0003082106621032	1.0489484414490412e-05	9.499381223415449e-08	0.0029229671218944	-0.0003794179143574	8.543736795675631e-06	1.4395795373531937e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2176.5999982577155	2.2299725310713256	4737587.552415487	4.972777489332654	3149.3163820188142	27.59633816494033	9918193.674052076	761.5578801137425	2418.6344319880814	-8.942910248378666	5849792.515598309	79.97564371055618	2604.7400353358657	2074.7508955613816	1.260094	50.106274	0.867098892067659	0.555376267431521	-0.0152882787	-0.1511695214	0.0779949527	-0.0267511131	-0.0580991206	-0.0139143475	0.020568175	0.0011585332	-0.0112076847	0.0346907832	-0.0093029439	-0.0047151622	0.0164623571	-0.1362054045	-0.0611635871	-0.109050482	0.0477354723	0.0189911714	-0.0441564636	0.0118061819	0.0671259713	-0.0072381359	0.0337463881	-0.0383292967	0.0248154573	-0.038467831	-0.0054371003	0.032552384	0.0462057628	-0.0109355006	0.0600140837	-0.0760688999	-0.0232848742	-0.0233473282	-0.0738132211	0.030532723	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	0.0700805002076379	0.0231793239477441	0.0005372810586744	0.0049112765093527	-0.0617821003097418	-0.0469548924276353	0.0038170279186829	0.0022047619228908	0.3919437125029361	0.1451295550992596	0.021062587763309	0.1536198737705842	-0.0174438543401882	-0.0103895296591932	0.0003042880542417	0.0001079423265392	0.0013139113302669	-0.0019248360224129	1.726362983803735e-06	3.704993713178314e-06	0.0022006303916402	-0.0007223367302541	4.8427741206105004e-06	5.217703518743283e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167.1105246097504	-9.489473647965042	4696368.025874347	90.05011011542295	3093.073531590151	-56.24285042866313	9567103.87182357	3163.258224340973	2410.06824520142	-8.566186786661547	5808428.946528251	73.37955606397487	2567.0832083659907	2058.4220677748085	1.369626	54.461685	0.4347796807429728	0.1968928568572364	-0.0062095595	-0.0694303895	0.0404756388	0.0039598642	-0.0352681057	-0.0280366314	0.0135527143	0.0193484584	0.0189277839	0.0181619065	-0.0306079519	0.1165149249	0.0250902495	-0.1100293987	-0.0690596449	-0.0772858564	0.0318004883	0.0228560588	-0.0719024714	-0.0195217578	0.045118715	0.051329499	0.0090042808	0.0178552771	-0.0007294089	-0.0215618034	0.0386264395	0.0536078275	-0.0125156142	-0.0507778175	-0.0291882556	-0.0870370619	-0.0148737768	-0.0974007952	-0.0572691155	0.0605870089	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	0.0210909029223813	-0.0489895972852565	0.0023999806421716	0.0004448261860813	0.0576712913693739	0.1194533916791157	0.0033259778482112	0.0142691127836442	0.4718017361603515	0.0798580236574154	0.0063773039424683	0.2225968782439219	-0.0190213369755449	-0.0015774826353567	0.0003618112603372	2.4884514648519285e-06	0.0003564656573022	-0.0009574456729647	1.270677648358895e-07	9.167022166788274e-07	0.0010059853375379	-0.0011946450541023	1.0120064993412429e-06	1.4271768052910876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2161.5195574566324	-5.590967153118072	4672166.797267516	31.2589137072452	3082.4912680865227	-10.582263503628385	9501752.41782966	111.98430086022526	2438.015957320797	27.94771211937723	5943921.808150843	781.0746127075848	2599.439832767622	1926.0743506273484	2.135394	84.911629	3.947505221055836	2.893138447949243	0.0285026671	0.1466470385	0.0433170708	0.0206418866	0.0103428384	0.0169859252	-0.0005373886	-0.0167434897	-0.000270908	-0.0209929124	0.022489334	-0.0091550715	0.0031983865	0.154852014	-0.063350051	-0.0707938795	-0.0836066516	0.059504905	-0.0793433512	-0.0217198887	-0.1109639405	-0.1556456469	0.0619082115	-0.0392792202	0.0463692568	-0.0064185684	0.0274760341	0.1038603845	0.0659845741	0.0336235745	-0.0108027339	0.037802146	0.0679500361	0.1282743177	0.0325517522	0.0990110634	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	0.0547579227589807	0.0336670198365993	0.0011334682246779	0.0029984301048784	0.26185120002215	0.2041799086527761	0.06856605095304	0.0416894350974559	-0.2461388906793331	-0.7179406268396846	0.5154387436669593	0.0605843535048526	0.0351015303461878	0.0541228673217327	0.0012321174326443	0.0029292847671258	0.0048212864934369	0.0044648208361347	2.324480345179708e-05	1.9934625098782563e-05	-0.0002406798191302	-0.0012466651566681	5.792677533654578e-08	1.5541740128502983e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173.206346016664	11.6867885600318	4722825.822367101	136.58102684689015	3090.993956833743	8.502688747220418	9554243.64118272	72.29571593210872	2425.8276248736524	-12.188332447144605	5884639.665600146	148.55544784211796	2594.479046769127	1972.2031677470488	1.363679	54.225227	0.4949603754066266	0.3168168427550402	0.0157816767	0.1165816792	0.0327487148	0.0062871065	-0.0030800296	0.0035062988	-0.0077261985	6.17485e-05	0.0002786899	-0.0074281956	0.0268914456	-0.0308734499	-0.0014300319	0.1410653717	-0.0318345992	-0.0686159072	-0.0535944677	0.0469874923	-0.0961427229	-0.0509108453	-0.0167323538	-0.0847740108	0.0508849675	-0.0489011158	0.0166256766	-0.0163427143	0.0140859509	0.0976466066	0.0400740968	0.0001894965	-0.0502006715	-0.0936856327	0.0589225389	0.098093211	0.0379050066	0.0848960339	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	0.0653548314220557	0.010596908663075	0.0001122944732135	0.0042712539902053	0.2011448362040511	-0.0607063638180989	0.0404592451315545	0.0036852626080153	-0.2254863507113853	0.0206525399679477	0.0004265274071276	0.0508440943571378	0.0291491353485744	-0.0059523949976133	0.0008496720915695	3.5431006207613e-05	0.0033002479638777	-0.0015210385295592	1.0891636623078904e-05	2.313558208403613e-06	0.0003459779128473	0.0005866577319775	1.197007161781739e-07	3.441672944889842e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174.60623817743	1.3998921607658303	4728912.291120193	1.9596980617736253	3093.9204545038915	2.9264976701483647	9572343.778797569	8.564388613383807	2430.8314643304625	5.003839456810056	5908941.607978981	25.038409309529158	2591.6749453251414	1985.7395803890129	0.930205	36.988575	0.2251653542799755	0.1337529094690241	0.0067218585	0.126522312	0.0139084654	0.0071292871	-0.0046790425	0.0097632658	-0.014346675	0.0101149466	-5.00772e-05	-0.0098569313	0.0181765357	-0.0031767377	-0.0202438085	0.1355566012	-0.0513031025	-0.0488629006	-0.0703266733	0.0216228464	-0.1000378998	-0.0496422974	-0.0765732317	-0.0617439592	0.0052438921	-0.0309237294	0.0107270817	-0.0074573851	-0.0212924047	0.0514895047	-0.0215604328	-0.0186780444	-0.0301556793	-0.0216875306	0.0537382556	0.09568829	0.0328994333	0.1088865088	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	0.0556492375280868	-0.0097055938939688	9.419855283464634e-05	0.0030968376374574	0.1894532283359495	-0.0116916078681016	0.0358925257269134	0.0001366936945414	-0.1897358255904606	0.0357505251209247	0.0012781000464218	0.0359996835124936	0.0267582816417438	-0.0023908537068306	0.0007160056364188	5.716181447465634e-06	0.002712013651732	-0.0005882343121456	7.355018047180738e-06	3.460196059855247e-07	-3.5286616116004393e-05	-0.0003812645289633	1.245145276918261e-09	1.4536264104561037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2166.151198174713	-8.455040002716942	4692211.0133537445	71.4877014475437	3100.861344126726	6.940889622834675	9615341.075499406	48.17594875637408	2424.737349764677	-6.094114565785276	5879351.21534383	37.13823234091626	2596.435053128898	1961.7942665528485	1.023866	40.712936	0.1961675246042827	0.1255496872568475	0.0123833907	0.1258552908	0.0148425169	0.0017860355	-0.0108240265	0.0046299504	0.0115886945	0.0171430203	-0.0056309759	0.001956351	0.0397021103	-0.0259348901	-0.0191744492	0.1387067521	-0.0250354489	-0.0557043301	-0.0532685336	0.0304831763	-0.0967950509	-0.0058365607	-0.0081282745	-0.0648932762	0.0197230257	-0.0196394694	-0.0068919954	-0.0314376616	0.0404530878	0.0540226923	-0.0033019837	0.0150989518	-0.0319179506	-0.0228380328	0.0141947842	0.0884778216	0.0396304442	0.0574659717	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	0.043420970937845	-0.0122282665902418	0.000149530503802	0.0018853807171851	0.2010471569282685	0.011593928592319	0.0404199593089398	0.0001344191802037	-0.1321215324793456	0.0576142931111149	0.0033194067706934	0.0174560993446907	0.0247395898039426	-0.0020186918378011	0.0006120473036673	4.075116736005185e-06	0.0024480874935322	-0.0002639261581997	5.99313237598877e-06	6.96570169821058e-08	-2.3283885904864035e-05	1.2002730211140358e-05	5.42139342830726e-10	1.4406553252142147e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177.7551032013853	11.603905026672235	4742617.289519676	134.65061186802922	3137.737503108907	36.87615898218064	9845396.638416115	1359.851101279062	2428.4719294216434	3.7345796569661616	5897475.91198888	13.947085214225494	2609.2635425621124	2021.352414462656	1.193162	47.444809	0.8477317288991701	0.6337862177326102	-0.022053632	0.1180132984	-0.0373142155	-0.0210592602	0.0371225346	0.0112701008	0.0082057577	0.00900684	-0.0206283097	0.0009155953	0.0314124524	-0.037747498	-0.0516051967	0.1126490502	0.0046318293	-0.0286247767	-0.0266653858	-0.024961652	-0.0834881994	-0.0020946315	0.001966885	0.035816043	-0.0767828604	0.0139657439	-0.0052669768	0.0334658674	-0.0251062963	-0.0424351811	-0.0767350092	-0.0323731416	0.0218526406	-0.009081516	0.0180987174	-0.0640876922	-0.0054708076	-0.0744723581	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	0.0359985063571883	-0.0074224645806567	5.509298045110324e-05	0.0012958924599485	0.0725143291226828	-0.1285328278055857	0.0052583279281127	0.0165206878237003	-0.0837365713229161	0.0483849611564295	0.0023411044661091	0.0070118133769178	0.0125262085410451	-0.0122133812628975	0.0001569059004137	0.0001491666818728	0.0015760583487194	-0.0008720291448128	2.483959918568121e-06	7.604348294029438e-07	0.0001591352135148	0.0001824190994196	2.5324016180400985e-08	3.327672783308127e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2184.858320540434	7.10321733904857	4773605.880834765	50.45569656576024	3119.099139381437	-18.638363727469823	9728779.44129002	347.3886024374628	2438.962559291295	10.490629869651457	5948538.365624743	110.05331506202334	2613.002620495381	2017.934221787886	1.006734	40.031704	0.1964071903680775	0.0925056565609834	-0.0178305886	0.0880331308	-0.0283031237	-0.0107114104	0.0225700198	0.0225593649	0.0013312051	0.0086432214	-0.0221506081	-0.0069538189	0.0299615651	-0.0431459579	-0.0495950646	0.1026187611	-0.0048130412	-0.0235264544	-0.0306381762	-0.0418692171	-0.1054434951	-0.0184818975	0.0227885326	0.0333536709	-0.0890572841	0.0171366271	-0.0516845381	0.0028370239	0.0077797853	-0.0663654655	-0.0778759578	-0.0356383437	0.0156138889	-0.0149700829	-0.0705706294	-0.0374127466	0.0023566804	-0.0684348722	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	0.0412238316828279	0.0052253253256396	2.7304024758770607e-05	0.0016994042986141	0.0843636834833319	0.0118493543606491	0.0071172310908758	0.0001404071987642	-0.1680664471580399	-0.0843298758351237	0.0071115279583673	0.0282463306603262	0.0124268091589659	-9.939938207919988e-05	0.0001544255858733	9.880237157726764e-09	0.0027976969162653	0.0012216385675459	7.827108035280368e-06	1.4924007897155983e-06	0.000738149960823	0.0005790147473082	5.448653646629964e-07	3.352580776003787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2190.455988277528	5.597667737094071	4798097.4365808815	31.33388409490385	3121.48461594028	2.385476558843038	9743666.207551835	5.690498412789623	2445.332360938553	6.3698016472581	5979650.355453317	40.57437302541201	2617.792356159823	2044.6745193450847	0.8640919999999999	34.359676	0.3440862120642476	0.2232122897112266	-0.0201483747	0.099706918	-0.0002127193	-0.0132539604	0.0063474206	0.0300262488	-0.0157571247	0.0179326792	-0.0278252307	-0.0101537083	0.0348558481	-0.0463203718	-0.0465899077	0.1169145109	-0.0165167217	-0.0482475068	-0.0408057798	-0.0442453001	-0.1077625015	-0.0312709366	-0.0200511649	-0.0038019221	-0.0771392974	-0.0009572561	-0.0223015977	0.0180198111	-0.0198797661	-0.0401386405	-0.0728152242	-0.0156021003	0.0368724493	-0.0061324341	-0.0462972749	0.0204897852	0.0126162206	-0.0147080895	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	0.030615394839117	-0.0106084368437109	0.000112538932267	0.000937302401155	0.0868634135184294	0.0024997300350975	0.0075452526080736	6.248650248368548e-06	-0.232136769197389	-0.064070322039349	0.0041050061662259	0.0538874796134018	0.0164710617302839	0.004044252571318	0.0002712958745228	1.6355978860612268e-05	0.0039386165914911	0.0011409196752258	1.551270065476897e-05	1.301697705317345e-06	0.000891132177201	0.000152982216378	7.941165572429943e-07	2.3403558527925216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
