global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
1918.4575629799435	-4.496147022993227	20.21533805237086	3680479.420954944	2164.2119384765624	-11.662412025188589	4683813.31464448	136.01185424526335	1929.230804329061	-4.652605721120381	3721931.4963721554	21.646739996202097	2000.6024797855584	1937.2042434039283	0.818123	21.93684	0.0816168974403257	0.051743728871852	-0.0059841224	-0.0135436833	-0.0122584084	-0.0337713983	-0.0282943765	0.0194929352	0.0732963009	-0.009309192	-0.016484881	0.0547836296	0.0010476742	0.0156683258	-0.0020443324	-0.0054086146	-0.0107226195	0.0193190183	-0.0325245621	0.0254334456	0.0107077177	-0.0053251879	0.0043279912	-0.0166727201	-0.0076567237	0.025828013	-0.0052375377	-0.0330009855	0.0014903162	-0.0151228423	0.0015258513	-0.0228919969	-0.0120727103	-0.0013056218	0.0076538848	0.0244153582	-0.0086023388	-0.0049536307	8.2243e-05	-0.0026738964	-0.0126572529	-0.0018151891	0.0349430213	-0.0688823971	0.0114459149	-0.0359385871	0.0360000805	0.0193109787	-0.054052026	0.0082519746	0.0265404647	0.0438081527	0.0027124308	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	0.0175539849292505	-0.0015751605827461	2.4811308614370346e-06	0.0003081423868963	0.071417393250698	0.0372792420284042	0.0051004440587248	0.0013897418862123	-0.1038534695399562	-0.0349911021691654	0.0107855431354866	0.0012243772310129	-0.004058971719006	-6.588949826780068e-05	1.6475251415690527e-05	4.341425981982509e-09	0.0026975780528752	7.6415821995998e-06	7.276927351353954e-06	5.839377851324051e-11	0.0007084784303147	-8.189677273279998e-05	5.019416862211812e-07	6.707081384047891e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1918.1524393621623	-0.3051236177811915	0.0931004221278826	3679308.7806310137	2173.758991530846	9.547053054283424	4725228.1532612	91.14622202130244	1931.8808054263225	2.650001097261565	3732163.4463746566	7.022505815487501	2000.9270789377968	1950.9783902223933	0.822694	22.059401	0.0625494701723439	0.0314080400862038	-0.003196231	0.0128465496	0.0119424873	-0.0011715394	0.0062727608	0.0048098016	0.0679875207	-0.0330715273	0.0064512077	0.0225023622	0.0447361876	0.0010856497	-0.0028939344	0.0162928995	-0.0330371756	-0.0242726672	-0.021742283	0.0308033221	0.004547623	-0.0011188719	0.0005571307	0.0016498333	0.0210780139	0.0182438329	0.0063247558	-0.0320917093	-0.0375897966	-0.0101472545	-0.0105741901	-0.0318039403	-0.0186658389	-0.0153733857	0.0233539147	0.0157530669	-0.0036636575	0.012414453	0.0260364832	0.0164023769	-0.0188694388	-0.0264043431	0.0469232044	-0.0375315691	0.0291856938	0.0389866195	0.027205519	0.0264232598	-0.0384300983	0.01587187	0.016650047	0.0214071483	0.0027704827	0.0483376736	-0.0244165784	-0.0772475461	-0.0670465522	-0.0021373389	0.0645158866	0.0785258491	0.0284607885	0.0169439763254786	-0.0006100086037719	3.7211049667574617e-07	0.0002870983337183	0.0801061433526939	0.0086887501019959	0.0064169942028423	7.549437833493388e-05	-0.1099227869303973	-0.0060693173904411	0.0120830190865455	3.683661358591077e-05	-0.0044080010411968	-0.0003490293221907	1.943047317919208e-05	1.218214677489692e-07	0.0024131361567438	-0.0002844418961313	5.8232261109842375e-06	8.090719227482608e-08	0.0003983217671142	-0.0003101566632005	1.5866023015697898e-07	9.61971557276684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1917.242208344417	-0.9102310177454456	0.8285205056659096	3675817.685457376	2174.1510914769665	0.392099946120652	4726932.968570485	0.1537423677478182	1933.2200095644605	1.3392041381380295	3737339.6053804127	1.7934677236060224	2003.1739452974296	1932.421300529352	0.818544	21.948135	0.0323957398484199	0.015771849894732	-0.0049280651	-0.0055357901	0.0090376299	0.0041239496	0.0111124732	-0.0502103036	0.0490243458	-0.0176131912	0.0148908137	-0.0157522211	-0.0078978678	0.0023305352	0.0118090553	-0.0082858246	-0.0096286773	-0.0070751884	-0.0230366728	0.0112912831	0.0055926591	0.0145601137	-0.0137976404	0.0137277843	0.0025297433	0.0201106594	-0.0162819556	-0.012676964	0.0171617879	-0.0151432303	-0.0069551699	-0.0272375257	-0.0198929939	0.0009899245	0.0082062164	0.0243127937	-0.0186388349	0.0064764428	0.0132838318	0.0235736813	-0.0177278331	-0.0182884021	0.057900399	-0.0271506444	0.041287545	0.0575444036	-0.0603680664	0.0014790361	-0.0048376549	0.0117137138	-0.0025037499	0.0207909003	0.0153100456	0.0476459404	-0.0260429185	-0.0780401729	-0.0650363955	0.0021373389	0.0675308461	0.0766767246	0.0219572114	0.023499377467786	0.0065554011423074	4.297328413656518e-05	0.0005522207413734	0.0760414664196247	-0.0040646769330692	0.0057823046152469	1.6521598570224907e-05	-0.1050690014917989	0.0048537854385983	0.0110394950744836	2.3559233083949794e-05	-0.0044086045252726	-6.034840757994722e-07	1.9435793860254043e-05	3.641930297435431e-13	0.0022068484203239	-0.0002062877364199	4.870179950286092e-06	4.255463019724622e-08	0.0005298680733074	0.0001315463061932	2.807601751104963e-07	1.7304430673075143e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1916.5127130223043	-0.7294953221125979	0.532163424984163	3673020.9791761134	2185.8054056101832	11.654314133216758	4777745.271194697	135.82303791569586	1929.4267889015684	-3.793220662892054	3722687.7337310174	14.388522997391233	2001.1840881850003	1953.182732400264	0.826648	22.165436	0.0586785140015834	0.0301861807175618	-0.0038125108	0.0078156018	0.0085068818	0.0223096118	0.0715538868	-0.0234360924	-0.03452312	0.0570784692	0.0435362154	-0.0343658608	-0.0052522236	0.0039474211	0.0024561933	-0.0094191344	-0.0078943684	0.0223501843	-0.0118979613	0.0441503985	0.0056171816	0.0003171456	0.0004449122	-0.0056864577	-0.0035759423	0.0039689023	-0.0212955924	0.0567241038	-0.013381394	-0.0158944005	-0.010197672	-0.0243316029	-0.0214520536	-0.0026660831	0.0079331413	0.0211910033	-0.0164293305	0.013418549	0.0054119036	0.0197151936	0.0190265115	0.0036305705	0.0011346125	0.0238230465	0.0013004372	0.0397262637	-0.0733279802	-0.0238596202	0.0179054688	0.0001725154	-0.0294524791	-0.0006354871	0.0091495775	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	0.0208516013286157	-0.0026477761391702	7.010718483159568e-06	0.0004347892779675	0.0581040912752826	-0.0179373751443421	0.0033760854229263	0.0003217494270688	-0.0872508107353979	0.017818190756401	0.0076127039739842	0.0003174879218314	-0.0045290625030106	-0.0001204579777379	2.051240715617664e-05	1.4510124400728497e-08	0.002412993282185	0.0002061448618611	5.82253657986994e-06	4.2495704071732173e-08	0.0004509674736731	-7.890059963430002e-05	2.0337166231109815e-07	6.225304622652105e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1917.5090150135889	0.996301991284554	0.9926176578375672	3676840.822658384	2176.4183812634697	-9.387024346713588	4736796.970301501	88.11622608579366	1930.6220177353991	1.1952288338306971	3727301.375364704	1.4285719652202882	2005.226167404112	1948.747924072424	0.83016	22.259604	0.0229848826555816	0.0161337949822584	-0.0004345869	0.0172150889	0.0039865064	0.0042238822	0.0117229478	-0.0215538657	-0.0565741176	0.0570205177	-0.0054348743	0.0086892957	-0.0244287166	0.0089999475	0.0041785637	0.0079056372	0.006792601	-0.0007969686	-0.0277984325	0.0191648802	0.0032677296	0.0033812676	0.0130401244	0.0031884213	0.0359470304	0.0243602649	0.0154669922	0.0341219865	0.0135042578	-0.0115560043	-0.0075858837	-0.0242370842	-0.0198603172	-0.0059911761	0.0103751009	0.0316947804	-0.018112578	0.0099465517	0.0134047593	0.0231342763	0.0157767643	0.0081407698	-0.0713567375	0.0311315856	-0.0394416363	-0.0212605132	0.0126126605	0.0115685411	0.0320653283	0.0015221057	-0.0362203083	0.0264455416	0.0137673227	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	0.0192541218980721	-0.0015974794305436	2.5519405310099143e-06	0.0003707212100658	0.0582441311672994	0.0001400398920168	0.0033923788154335	1.9611171356077627e-08	-0.1030985515800892	-0.0158477408446913	0.0106293113379123	0.0002511508898804	-0.0045789972711883	-4.993476817770001e-05	2.0967216009549892e-05	2.493481072960642e-09	0.0024131110162803	1.1773409529973813e-07	5.823104776893342e-06	1.386131719604782e-14	0.0003930275261795	-5.793994749360003e-05	1.5447063633477758e-07	3.3570375155611283e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1918.2419054607	0.732890447111231	0.5371284074669	3679652.0078654974	2166.993739476697	-9.424641786772554	4695861.866931199	88.82387280897936	1931.9575908532304	1.335573117831245	3732460.132855418	1.7837555530734734	2006.3637240688497	1945.0443879163367	0.854348	22.908163	0.0595611642936337	0.033932633934683	-0.0006891168	0.004427188	-0.009056397	-0.0305465203	-0.0340315021	0.0599708018	0.0326117188	-0.0135283573	-0.0103815543	0.0341449507	-0.0547974134	-0.0030468075	-0.0068517123	0.0107777603	0.0159367161	-0.022424985	-0.0143926798	0.028486101	-0.0032827589	-0.0092869163	0.0095986242	0.0212468229	0.0263678203	0.0320724556	0.0341250883	-0.0061917336	0.0112885597	-0.0138622643	-0.0128640474	-0.0275546581	-0.0272168349	-0.0209826442	0.0087421665	-0.0004857477	-0.0195365003	0.0007753916	-0.0012928105	0.006651471	-0.0038680509	-0.0136941057	-0.01028515	-0.0220502002	-0.0367718845	-0.0267042668	0.0574724332	0.0454950818	-0.0380453352	-0.0040359069	0.009484814	-0.0091743905	0.003993443	0.0455396975	-0.0308505711	-0.0799532077	-0.05833645	0.0148794683	0.0749343514	0.0687090676	0.0017099414	0.0134133114310657	-0.0058408104670063	3.4115066911491506e-05	0.0001799169235467	0.0727134597560734	0.014469328588774	0.0052872472296981	0.0002093614698099	-0.1018573228022958	0.0012412287777933	0.010374914208451	1.540648878822488e-06	-0.0044079178587236	0.0001710794124646	1.9429739849254445e-05	2.9268165369266863e-08	0.0018590675802228	-0.0005540434360574	3.4561322678354566e-06	3.06964129038401e-07	0.0004281006068585	3.507308067900004e-05	1.83270129592616e-07	1.230120988315646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1913.427797251432	-4.81410820926817	23.175637850543183	3661205.935294467	2168.592235907193	1.598496430495743	4702792.285636958	2.555190838307632	1934.9972156996137	3.039624846383276	3744214.224765257	9.239319206750556	2005.5160054022392	1926.8823363604715	1.059496	28.408913	0.1307700178089407	0.0608047815745443	-0.0102339292	0.0019190081	0.0015974997	-0.0089948159	-0.0132407115	0.0354883011	0.0539648285	-0.0038451006	-0.0223032269	0.0169078697	0.0428116121	-0.0068805905	-0.0215233697	0.0347832166	0.0111732056	-0.0203436074	-0.0370391634	-0.0624379516	0.0013205405	-0.0184214879	0.0176807095	0.0326022515	0.003120044	0.0158498256	-0.0359671868	-0.0402662256	-0.0373223821	-0.044806962	-0.0055347068	-0.0237085319	-0.0406954493	-0.1415029134	0.0325042155	-0.1942890411	0.0174211733	-0.1001382869	0.0002510113	-0.052673147	0.0111711854	0.0049098816	0.0372840798	-0.0455799808	-0.0616579188	0.0123617284	-0.0500510116	-0.0588962176	0.0178156135	0.1338395905	0.0488771988	-0.043186147	-0.0083868586	0.0448275254	-0.0324269895	-0.0804338397	-0.0558930371	0.0190607341	0.0768225931	0.0652939789	-0.0051268245	0.0041465985140973	-0.0092667129169684	8.5871968285509e-05	1.7194279237113936e-05	0.0645115130477478	-0.0082019467083256	0.0041617353157097	6.727192980621328e-05	-0.1404819387437825	-0.0386246159414867	0.0197351751132118	0.0014918609566273	-0.0038869672137856	0.0005209506449379	1.5108514121044192e-05	2.713895744613179e-07	0.002735869779334	0.0008768021991111	7.484983449473069e-06	7.687820963662361e-07	0.0003323186060645	-9.578200079400004e-05	1.1043565593665233e-07	9.174191676101826e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1922.373886947861	8.946089696428999	80.03252085655309	3695521.361219027	2198.5403795965785	29.948143689385688	4833579.800716667	896.8913104400918	1935.894419695108	0.8972039954942375	3747687.2042066585	0.8049750095308237	2013.461653846772	1946.7773914213465	1.005425	26.959087	0.0630430528599026	0.0314129270517053	-0.0026938735	-0.0088711963	-0.0041694028	0.0409308517	0.1050406698	-0.0663862194	0.0261654472	-0.0097831145	-0.0587800966	-0.0137074448	-0.043639208	-0.0053987046	-0.0058879696	0.0162789371	-0.01185408	0.0095856343	-0.0580399393	0.0059656179	-0.010037535	-0.0037118189	0.02569793	0.0211327938	0.0235689902	0.0272813662	-0.0780224074	0.051170826	0.0215637734	-0.0200306072	-0.0150251853	-0.0191490264	-0.0293777999	-0.0460607401	0.0145489318	-0.0869742588	-0.0285120908	-0.0511979763	-0.0324643765	-0.0750098793	0.0728452263	0.0104615586	-0.0198273778	-0.0090762975	-0.0336678784	-0.0333218938	-0.0752833257	-0.0643316217	0.0789811696	-0.0525881066	0.0479164646	-0.0318816522	0.0006001452	0.0441104375	-0.0339891844	-0.0808350932	-0.0533515689	0.0231897558	0.0784076511	0.0615281933	-0.0119276293	0.0040328630098969	-0.0001137355042003	1.29357649157191e-08	1.6263984056594688e-05	0.0496604772917237	-0.014851035756024	0.0024661630048418	0.0002205532630267	-0.1146185316839094	0.0258634070598731	0.0131374078053753	0.0006689158247446	-0.0040268989228123	-0.0001399317090266	1.621591493454686e-05	1.9580883191132923e-08	0.002451884090574	-0.00028398568876	6.01173559360989e-06	8.064787142049163e-08	0.0003119385130551	-2.038009300939995e-05	9.730563592702683e-08	4.1534819107179273e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1915.14219187004	-7.231695077820859	52.297413698578445	3667769.615080781	2192.28426134833	-6.25611824824864	4806110.282555592	39.13901553606964	1934.6295010570284	-1.2649186380795072	3742791.306360167	1.6000191609609151	2008.455800751109	1950.2673736750385	0.874708	23.454079	0.0691911476835203	0.036886323971808	-0.0040959653	0.0073235805	-0.0008913172	0.0028357891	0.1103748478	-0.0130261186	0.0308624116	0.0012626171	0.0011900422	-0.0004499459	-0.0465436625	-0.0139899982	-0.0036419756	-0.0004193765	0.0133514216	0.0209849172	-0.0211211845	0.0044727475	-0.0039448456	-6.66825e-05	0.0147781822	0.0252116127	0.0043022037	0.0382235992	-0.0234249165	0.0775219595	0.0417981662	-0.0158198024	-0.0139549301	-0.0244478947	-0.0340427458	-0.0328410484	0.0242774531	-0.0294982329	-0.0277843724	-0.0120415421	-0.0191470677	-0.0701604794	0.0705724475	-0.0007970655	-0.0462593837	0.0176948257	-0.0450094137	-0.023870703	-0.008998375	-0.0506898743	0.0434686158	-0.0522335913	0.00216026	-0.0076241099	-0.0633416186	0.0433885123	-0.0355364705	-0.0811565722	-0.0507165039	0.0272552159	0.0796832699	0.057431937	-0.0186447705	0.0160703914502136	0.0120375284403166	0.0001449020909514	0.000258257481363	0.0775485047425235	0.0278880274507998	0.0060137705878011	0.0007777420750965	-0.0957197811062755	0.0188987505776338	0.0091622764950332	0.0003571627733956	-0.0042089328918508	-0.0001820339690385	1.771511608810354e-05	3.31363658839097e-08	0.0024518042548959	-7.983567809968783e-08	6.01134410432564e-06	6.373735497636976e-15	0.0003371615326339	2.5223019578799952e-05	1.136778990880404e-07	6.362007166725256e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1910.41587737194	-4.72631449810001	22.338048734950345	3649688.8245147993	2174.0825557314115	-18.20170561691839	4726634.959135626	331.3020873649584	1923.7525840502108	-10.87691700681762	3700824.004639863	118.3073235731984	1998.761304313754	1925.6496447453085	0.859023	23.033514	0.0873431071092109	0.0418909132659206	-0.00241008	-0.0067891327	-0.0050243642	-0.0231253208	-0.0149219592	0.0397229538	-0.0217799479	0.0099985019	-0.0181329437	0.0105355573	-0.0303031522	0.0151990477	0.0012987139	-0.003334567	-0.03711441	-0.0085549809	-0.0131678449	0.021860795	0.0058280837	-0.0007665427	0.0076578746	-0.0229304	0.0299421578	0.0229914712	0.0233890761	-0.007664114	0.0443599171	-0.0096998888	-0.0165860688	-0.0158734422	-0.0247664308	-0.0187110531	0.0094116812	-0.0384706644	-0.0104768326	0.0230823077	-0.0027921802	-0.0466779001	0.0465128816	0.0061730712	-0.0473991026	0.0132348925	-0.0344827102	-0.0169943352	0.0267039932	-0.0172838284	0.0314613823	-0.0215421894	-0.0228713726	0.0016352453	-0.0040281809	0.0426618292	-0.0370681691	-0.0813979594	-0.0479924649	0.0312459714	0.0806444153	0.0530272111	-0.0252311319	-0.009340765021534	-0.0254111564717475	0.0006457268732316	8.724989118751306e-05	0.0535249656898031	-0.0240235390527204	0.0028649219520945	0.0005771304286175	-0.0813241410321126	0.0143956400741629	0.0066136159146109	0.0002072344531448	-0.0045102285407938	-0.000301295648943	2.0342161490190973e-05	9.077906807198355e-08	0.0024526336272627	8.293723668000887e-07	6.01541170957979e-06	6.878585228115808e-13	0.0001690311237321	-0.0001681304089017	2.85715207901365e-08	2.8267834397486465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1912.235620267488	1.8197428955479609	3.311464205897277	3656645.0674197846	2140.200554788524	-33.88200094288732	4580458.414717107	1147.989987893817	1928.9391353764336	5.186551326222798	3720806.187986783	26.90031465954346	1995.622820190932	1916.3379848148727	0.895869	24.021496	0.0757452085521094	0.0388208293373947	0.004125498	-0.0164284482	0.0065623375	-0.073702575	-0.0903865787	0.0891289323	0.0044160964	0.0257619078	0.0172225268	0.0663722378	-0.0039783984	0.0026215309	-0.0038765953	0.0130502588	-0.0223793242	-0.021684044	-0.0477028194	0.0069184175	0.0045508701	-0.0045718743	0.0055949049	-0.0253357025	0.0209471826	0.0268258433	0.0128936606	-0.0798896648	0.0470237007	-0.0108146948	-0.009841823	-0.0143751543	-0.0208938119	-0.0166340301	-0.0080973178	-0.0242164678	0.0028154603	0.013635823	0.0080679827	-0.0216065312	-0.0206483077	0.000637363	0.0115463409	-0.0419315736	0.0045251077	-0.0032920195	0.0547948702	0.0220476025	-0.0104212552	0.0195826008	0.0082782555	0.0237127291	0.0147420005	0.0419304676	-0.0385836084	-0.0815590168	-0.0451842308	0.0351510839	0.081287294	0.0483376736	-0.0316405151	-0.0127322013897668	-0.0033914363682328	1.1501840639772093e-05	0.0001621089522295	0.0557300033898684	0.0022050377000653	0.0031058332778347	4.862191258709287e-06	-0.1014968033984189	-0.0201726623663063	0.0103016011000972	0.0004069363069449	-0.0040607490465495	0.0004494794942443	1.6489682819052674e-05	2.0203181574611173e-07	0.0029867092384197	0.0005340756111569	8.920432074861584e-06	2.852367584327228e-07	0.0001530647867833	-1.5966336948799987e-05	2.3428828953017093e-08	2.549239155626157e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1915.433399915012	3.19777964752393	10.225794674118273	3668885.109509982	2156.7333327720903	16.53277798356612	4651498.668690208	273.33274785388863	1927.8463349645951	-1.0928004118384251	3716591.491236422	1.1942127401142315	1996.4563135217736	1925.29998510388	0.852503	22.858696	0.1102497793596312	0.0596085744091591	0.0071229699	-0.0099543754	0.0233014118	-0.0208922081	-0.0596543084	0.0125351588	-0.0401398207	0.0402475249	0.0361873422	0.0155867217	0.0245724034	0.0005592014	-0.0132781827	0.016120837	-0.0347545618	-0.0050386867	-0.003481841	0.014019571	0.0013003505	-0.0171745761	0.0033420763	-0.0196112211	-0.0090807262	-0.0096409369	-0.0030687729	-0.0488076726	-0.0048998439	-0.0070946119	-0.0206666742	-0.014314087	-0.0308139638	-0.0142433112	-0.0034975613	-0.0259110734	-0.0252757808	0.0367251704	0.0183724225	0.0191030564	-0.0273843802	-0.010683264	0.0684209077	-0.0334096219	0.0263824896	0.0519752647	-0.0007557282	-0.0006740981	0.0229063323	-0.0212260771	-0.0231752203	0.0121362812	0.0106423327	0.041194508	-0.0400821236	-0.0816395852	-0.0422967282	0.0389598496	0.0816093689	0.0433885123	-0.0378279629	-0.0044096006344318	0.008322600755335	6.926568333270273e-05	1.9444577755181332e-05	0.0418849622246142	-0.0138450411652542	0.0017543500605573	0.0001916851648675	-0.0737079767714519	0.027788826626967	0.0054328658397408	0.0007722188853036	-0.0049620181748021	-0.0009012691282526	2.4621624367066367e-05	8.122860415412017e-07	0.0028701711687428	-0.0001165380696768	8.23788253788241e-06	1.3581121684017976e-08	0.0003411238050953	0.0001880590183119	1.163654504026962e-07	3.5366194368473145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1914.002665513003	-1.4307344020089658	2.0470009290919533	3663406.20359088	2167.732695901805	10.999363129714766	4699065.040881707	120.9859892593286	1928.329995373215	0.4836604086199259	3718456.571056064	0.2339273908663936	1996.2855723188736	1935.9445739726305	0.7981049999999998	21.400085	0.0741156438496823	0.0409171361908975	0.0049802655	-0.0075267552	0.0482003151	-0.0031268613	-0.0176596499	-0.0074394536	0.0161112257	-0.0216641261	0.0365877758	0.0090259379	0.021243067	0.0047331777	-0.0142563076	-0.0009400119	0.0053100789	-0.0034234085	0.0434518868	0.008108098	0.0063949734	-0.0165013662	-0.0066140433	0.013001361	-0.0069413029	-0.0144673723	0.0243585301	-0.029438478	-0.0515643867	-0.0132683992	-0.0222952117	0.0073819109	-0.0212789451	0.0064631354	-0.0244584011	-0.0258037332	-0.0107561424	0.0454705074	0.0058824613	0.0216008649	-0.0597063217	0.0081667524	0.0432862806	-0.0160438736	0.0424190792	0.0770056265	0.0214834093	0.0286542551	-0.019540797	0.0125032824	-0.0539063405	-0.0085999956	0.0027136533	0.0404540309	-0.0415630576	-0.0816395852	-0.0393350228	0.0426618292	0.0816093689	0.0382063093	-0.0437500746	0.002535976904852	0.0069455775392837	4.82410473542036e-05	6.431178861942729e-06	0.0363026979400871	-0.0055822642845271	0.0013178858777292	3.116167454230685e-05	-0.0465338839082605	0.0271740928631913	0.0021654023515874	0.0007384313229373	-0.0043610300341927	0.0006009881406094	1.9018582959130784e-05	3.611867451531442e-07	0.0029557803414714	8.560917272860003e-05	8.736637427028787e-06	7.3289304552752765e-09	0.0003394469351797	-1.6768699155999926e-06	1.1522422180289145e-07	2.8118927138443264e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
