global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
1908.8421184780264	-6.929266001498945	48.01472731952918	3643678.23327568	2534.4847097193942	-12.525506526865684	6423612.743801402	156.88831375455484	2035.7249578233843	-7.688328793174378	59.11039963195419	4144176.10390502	2128.876873405612	1599.1985103621412	1.234895	40.010071	0.450446936632623	0.2794153731943347	-0.1420481614	0.0201439152	0.1658171673	-0.0163312122	-0.0069946016	-0.04010862	0.1544479594	0.0072455393	0.1232077757	0.0327776295	-0.0454152394	0.0318136341	0.0132764356	-0.015290158	-0.0499178564	-0.0406298251	-0.0446670651	-0.2293367492	-0.0294666452	-0.0239054422	-0.0071439263	-0.0532939283	0.0484753594	-0.0548158681	-0.0454767965	-0.0741696306	-0.0470074505	0.0865668519	-0.201146536	-0.0710730168	0.0350954906	0.0204137401	0.0207790388	-0.0226786519	0.0634005574	0.0214729739	0.096684727	-0.122420881	0.0650101756	-0.1701701233	0.0098679164	-0.0925835835	-0.1599155886	0.1183727255	-0.1869842155	0.1557466391	-0.0641126848	-0.0384724423	-0.0458219232	-0.0352036586	0.0401105664	0.0356167498	0.0227829813	-0.0828135757	-0.1429884818	-0.0170485153	0.1431329576	-0.0310275762	0.0615281933	0.0110811301	-0.0448275254	-0.0786418943	-0.0736957799	-0.0324269895	0.0248241955	0.0698401994	0.0865787790572056	-0.0234218963171883	0.0005485852270931	0.0074958849830364	-0.0059932078393245	-0.0378723530869677	0.0014343151283439	3.591854020534064e-05	-0.1821118598264561	-0.2858111331133769	0.0816880038115524	0.0331647294894508	-0.0018712994125342	-0.0009043444473643	3.501761491350842e-06	8.178388794786413e-07	0.0025693793024779	0.0008710674552012	6.60171000000182e-06	7.587585115108687e-07	-0.0009345984952768	-0.0002914191797362	8.492513831811966e-08	8.734743473736586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1933.569615861588	24.72749738356174	611.4491268540527	3738691.459383129	2540.7969701239404	6.312260404546123	6455649.243390995	39.84463141480079	2040.1819093308584	4.456951507474059	19.86441673997529	4162342.223160906	2133.61384695104	1664.9978564153264	1.822438	59.046219	0.7805489811715717	0.4713658075381166	0.0348770092	0.0792915265	0.0908050902	-0.0125070497	-0.0077947495	-0.0450172644	0.0708200844	0.0266945345	0.1136622583	0.1073578902	-0.0979195828	0.0355288005	0.0290346994	-0.0459272738	-0.1210535892	-0.0065926737	-0.200364255	-0.1318880113	-0.1223891237	-0.0465774984	-0.0198697455	0.0292872338	-0.0205528334	-0.0517389561	-0.0280354919	-0.0337150464	-0.107244226	0.0486236458	-0.1418382964	0.033507952	0.0080617488	0.2699857185	-0.0150016209	0.0819248981	-0.0204574627	0.0449425715	-0.057213309	-0.0296935809	-0.0038423319	-0.0766088628	0.0247902417	0.0243034946	-0.1813889938	0.2353492355	-0.246999814	0.1154992674	0.0028594387	0.2669865131	-0.1118790919	0.0631321107	-0.0566601282	0.1300232816	0.3906467044	-0.1370114672	-0.0226764185	-0.0456053471	0.1262603799	0.212028536	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	0.2475740392241476	0.160995260166942	0.0259194737962213	0.0612929048977597	-0.0890959311794148	-0.0831027233400903	0.0069060626265395	0.007938084952727	-0.5786465465163104	-0.3965346866898543	0.1572397577482209	0.3348318257952526	0.0006871155214746	0.0025584149340088	4.721277398513115e-07	6.545486974559253e-06	0.0023451764110882	-0.0002242028913897	5.49985239912453e-06	5.026693650750165e-08	-0.000950306889372	-1.570839409520007e-05	2.467536450501164e-10	9.030831839878868e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924.8977873946933	-8.671828466894794	75.20060895924692	3705231.4919169857	2580.56820938435	39.77123926040986	6659332.283285151	1581.7514723087663	2067.9363613069613	27.754451976102928	770.3096044938037	4276360.794415475	2173.747936494309	1610.3882205450714	2.152115	69.727638	1.771145490579292	0.990332520433698	0.1276444449	-0.0344993364	-0.1630547595	-0.0189406968	0.0610690166	-0.1126997593	-0.172875111	-0.0012025033	-0.1785815292	0.0058169652	0.1721906412	0.1148918297	0.1124545408	0.0330320983	0.0390810671	0.0237363753	-0.0156180871	0.1866346281	0.0048038194	-0.0581018655	-0.1103740477	0.1818220643	-0.1084098699	-0.1009923414	0.161519421	0.0861643641	0.1181379063	-0.0629003328	0.1309540518	0.1607647805	-0.0024395934	-0.0760283944	-0.0178198764	0.0561767739	-0.0789354581	-0.008073789	-0.0641659424	0.2026045537	0.0167629137	0.0891017715	0.0677064764	0.0246492327	0.0692080521	-0.0050644585	0.0375312419	-0.0743454473	0.0165988892	-0.0386880433	0.0057559934	0.0787989755	-0.0396493329	0.0798477108	0.1051815686	-0.0033963138	-0.0088295313	-0.0960106603	-0.0149153682	0.1012344907	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	0.1343639870298147	-0.1132100521943329	0.0128165159178435	0.0180536810105482	-0.0956208282127022	-0.0065248970332873	4.2574281295002566e-05	0.0091433427880831	-1.300090750105127	-0.7214442035888167	0.520481738891902	1.690235958508912	-0.0073651439147112	-0.0080522594361858	5.424534488440742e-05	6.483888202764326e-05	-0.0056699280436216	-0.0080151044547098	3.214808401984666e-05	6.424189941990887e-05	0.0015816559749895	0.0025319628643615	6.410835946505692e-06	2.501635623219985e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1908.159833348765	-16.73795404592829	280.15910564360723	3641073.9496055865	2511.554418036278	-69.01379134807212	6307905.594757548	4762.903396235234	2051.1459212642703	-16.79044004269099	281.91887682720096	4207199.590319052	2149.766756210447	1576.7233255490737	1.207817	39.132759	0.5655920867976401	0.2572143014896941	0.103883928	-0.0888294181	-0.0948398342	-0.0293133133	0.0137143244	0.0179088418	-0.114201778	-0.0670596347	-0.0860561041	-0.0453125719	0.0300720989	0.0608249627	0.1020888494	0.0077373393	0.0183954097	0.0089076212	0.0916880866	0.1726631191	-0.0128921991	-0.007927108	-0.069170223	0.0117646102	0.0076186786	-0.0402433668	0.0916850478	0.0707474811	0.0822055852	-0.0191473655	0.0553197475	0.1338650934	0.0984123576	0.0243812049	-0.0309171555	0.0061620253	-0.0723493908	-0.0376869931	-0.0340316638	0.2072811322	0.0451581467	-0.0044537426	0.0999389679	-0.1105069635	-0.0329906621	0.0578455548	-0.0773164047	-0.034916261	0.000507915	-0.0469800578	0.0436394098	-0.0459047261	0.0001263148	-0.0023091019	-0.0131044141	-0.0180933122	-0.114753961	-0.08088038	0.1315369355	0.0452953137	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	0.11325475662548	-0.0211092304043346	0.0004455996082632	0.0128266398982967	-0.1065458044092508	-0.0109249761965486	0.0001193551048951	0.0113520084372143	-1.448110795903709	-0.1480200457985818	0.0219099339582142	2.097024877212873	-0.0107842625374985	-0.0034191186227872	0.0001163003184776	1.1690372156690922e-05	-0.0026059862619232	0.0030639417816983	6.791164397332453e-06	9.387739241637165e-06	0.0003539596915117	-0.0012276962834778	1.5072381644652025e-06	1.2528746321505781e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1901.980559491354	-6.17927385741109	38.18342540488413	3617530.048683044	2532.890136394095	21.33571835781686	6415532.443042497	455.2128778440833	2045.96300060166	-5.182920662610286	26.86266659491265	4185964.599830948	2153.162302924475	1592.0589032291773	1.034315	33.511387	0.2315881446847968	0.1476572031126532	0.1059265786	-0.0980082694	-0.0902523852	-0.0131029991	-0.0275461785	-0.002160313	-0.1213863249	-0.0635700043	-0.1399931183	0.0824151987	0.1091253705	0.0344421745	0.1242354523	-0.0410646268	0.03897977	0.0282525241	0.0753366647	0.1399176768	-0.0191700859	-0.0785597396	-0.0223755428	0.0303692379	0.0045640106	-0.0266970121	0.1140209615	0.1087037563	0.0445032046	-0.0014716925	0.0502338845	0.1663606445	0.1547033676	0.0352202098	0.0442845907	0.0079209047	-0.0752727048	-0.0428869043	-0.052342903	0.2215242501	0.0692972874	-0.0359436371	0.0958648595	-0.1496914256	-0.0286074327	0.0668976577	-0.0788739497	0.0371569684	-0.0026037636	-0.034202546	-0.0387226388	0.0187659526	0.0553225072	-0.0275297494	0.0045221265	0.0310280115	-0.0727864347	-0.0272422163	0.1122336618	-0.0006354273	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	0.1029470336725637	-0.0103077229529162	0.000106249152474	0.0105980917419799	-0.1083550722847803	-0.0018092678755294	3.273450245423028e-06	0.0117408216898399	-1.412132869165923	0.0359779267377859	0.0012944112123494	1.9941192401787815	-0.0128965690268899	-0.0021123064893914	0.0001663214926653	4.4618387051250215e-06	-0.0011952806664095	0.0014107055955137	1.4286958714923385e-06	1.990090277213663e-06	0.0005008121489779	0.0001468524574662	2.1565644263862084e-08	2.508128085638623e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1881.6722875157293	-20.30827197562462	412.42591063594034	3540690.597604677	2519.0928464848944	-13.797289909200572	6345828.769211368	190.36520883852796	2052.8526282531925	6.889627651532464	47.46696917676074	4214203.91332604	2156.236917971816	1526.4090222268555	0.995988	32.269592	0.3461292385682225	0.1872724464081966	0.1044769231	-0.0897817199	-0.1376569467	0.006269303	-0.0363356907	0.0021902544	-0.1217660894	-0.0708853705	-0.1638380527	0.0819607595	0.059956265	0.0673495112	0.1122707444	-0.0441566648	0.0109896585	0.0046692681	0.1004068183	0.192472657	0.0095588114	-0.0573658633	-0.004851668	0.011597892	0.048112278	-0.0566122147	0.1135421011	0.1416672946	0.0231158515	-0.0586165132	0.0846642227	0.134300592	0.105263498	-0.0137170942	0.0078154073	-0.0068814976	-0.0622566249	-0.0328867835	-0.0457322393	0.2186797634	0.042356651	0.0160842955	0.0897788536	-0.1062440384	0.0101175741	0.0294806682	-0.0481397818	0.0386432221	-0.0316751191	-0.0141498087	-0.0311348037	0.0325374213	-0.0101237066	-0.0110919842	-0.0073957807	0.0030743709	-0.0480557188	0.0027326351	0.0201028778	-0.0726546699	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	0.0943007438813197	-0.008646289791244	7.475832715417025e-05	0.0088926302965702	-0.0399917676075745	0.0683633046772057	0.0046735414263884	0.0015993414763782	-1.3845637066347152	0.0275691625312077	0.0007600587226721	1.9170166577300616	-0.0097493347872312	0.0031472342396586	9.504952879351644e-05	9.905083359280071e-06	-0.0021221802225925	-0.000926899556183	4.5036488971627525e-06	8.591427872522423e-07	0.0012576879845075	0.0007568758355296	5.728610304086301e-07	1.5817790663745376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1882.365230166217	0.6929426504877938	0.4801695168650488	3543298.8597387155	2517.4146196081283	-1.6782268767660753	6337376.367016737	2.816445449900016	2053.118303895366	0.2656756421733917	0.070583546844244	4215294.769790184	2152.6527287409854	1511.0168794067345	0.814427	26.387098	0.3195195257521935	0.1778548078492676	0.1108749505	-0.0423097141	-0.1523514159	0.0086671651	-0.0182716944	0.0061737029	-0.1260411599	-0.0329513815	-0.1443257427	0.0307541444	0.0899413977	0.0657056567	0.09723608	-0.0437923467	-0.0071463869	0.0130325262	0.0553991883	0.211246375	-0.0092476598	-0.0456431774	0.0020168841	0.0503782252	0.0352598968	-0.0454268346	0.0977500317	0.1230236259	0.0174636494	-0.0528145593	0.1034411103	0.1436535937	0.0707892446	0.0024491496	0.013104021	0.0203884786	-0.0590916462	-0.0096502546	-0.0466061544	0.198708925	0.0126335666	0.0361716269	0.085374655	-0.0779074983	0.039254304	0.0129025002	-0.0443196848	0.0331112892	-0.0007853182	0.0067884124	-0.0255050555	-0.0039050283	-0.0560626265	0.0012511487	-0.0071826132	0.0166874697	-0.022911884	0.0039748485	-0.0121766583	-0.0368936675	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	0.1101370702951527	0.0158363264138329	0.0002507892342854	0.0121301742531994	-0.0230461430647181	0.0169456245428564	0.0002871541911474	0.0005311247101594	-1.289415044172621	0.095148662462094	0.0090532679683255	1.6625911561386824	-0.0069183777826391	0.0028309570045921	4.786395114331431e-05	8.014317561849077e-06	-0.0014038905167641	0.0007182897058284	1.9709085830601715e-06	5.159401014990495e-07	0.0009751564482598	-0.0002825315362477	7.982406897448543e-08	9.50930098582668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1884.5974274110588	2.2321972448417	4.982704539878877	3551707.463404381	2510.64575097916	-6.768868628968448	6303342.0869097095	45.8175825162332	2050.0734073414524	-3.0448965539135315	9.2713950240345	4202800.975488593	2146.1529019773475	1508.6514772870648	0.672276	21.781448	0.1208587309227086	0.0510795785196758	0.0976599155	-0.0599726158	-0.152166948	8.51353e-05	-0.0053514075	0.0110453063	-0.1022615386	-0.0553935454	-0.1480354447	-0.0001339048	0.0901678342	0.0567530721	0.0722263146	-0.0344489276	0.0207077048	0.0134762079	0.0723555325	0.1642090166	0.0255915865	-0.0373875738	-0.0142672277	0.0492412873	0.0628770054	-0.0390625517	0.0715373661	0.1089388798	0.0307262405	-0.0498621117	0.095052615	0.10996793	0.0584502461	-0.0216915845	-0.0209721977	-0.0132820713	-0.0558668804	-0.0079851042	-0.0361032318	0.1930768166	0.0216183962	0.0638262322	0.0765848004	-0.0583829998	0.0392520221	-0.0273021695	0.0120972124	-0.011553923	0.0096459201	0.0247405999	-0.0236788144	0.0405755763	-0.0513937901	-0.0089290626	0.0277009266	0.0035903412	0.0056938967	0.0061159506	-0.0247031184	-0.0282997046	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	0.0954365569524071	-0.0147005133427455	0.0002161050925402	0.00910813640293	-0.0465661952682552	-0.0235200522035371	0.0005531928556571	0.0021684105417612	-1.329480301798327	-0.0400652576257059	0.0016052248686141	1.7675178728697707	-0.006703188075229	0.0002151897074101	4.493273037189226e-05	4.630661017524457e-08	-0.0010568114313656	0.0003470790853984	1.1168504014650084e-06	1.2046389152105913e-07	0.000685967086054	-0.0002891893622058	8.363048721299737e-08	4.705508431494158e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1887.7510821244884	3.15365471342966	9.94553805153711	3563604.148062177	2517.3009711732257	6.655220194065805	6336804.1794696655	44.29195583150129	2049.3629467849023	-0.7104605565500606	0.5047542024134218	4199888.487654898	2143.175966750883	1521.8836742135422	0.690626	22.37598	0.2332825702096314	0.1559633801933498	0.0823121526	-0.0822429602	-0.155775566	0.0020335463	0.0427378647	0.0004455172	-0.1096196352	-0.0577507038	-0.1177161025	0.014908365	0.0966761743	0.0483148467	0.0626504862	-0.0456436872	0.0234772129	0.0101836249	0.0516755654	0.1484875002	0.0193918231	-0.044748393	-0.0464558077	0.0573145332	-0.0101012369	-0.0257841632	0.0574212012	0.108330813	0.06161616	-0.0491352195	0.0543082917	0.118267598	0.0211772816	-0.0441770335	-0.0400247234	-0.0099170293	-0.0464272266	-0.0040906185	-0.0279535408	0.1872516203	0.0316288347	0.0670692265	0.1083135915	-0.0624471077	0.0680773245	-0.0355754905	0.0406716057	-0.0113836926	0.0235408028	-0.0037051829	-0.0283854956	0.010113351	-0.0880758467	-0.0035728807	0.035119799	0.0159597574	0.0383437781	-0.0059527886	-0.0176025556	-0.0062985253	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	0.0956583658796432	0.000221808927236	4.919920020162833e-08	0.0091505229627636	-0.0157032760738076	0.0308629191944476	0.000952519781203	0.0002465928794502	-1.4074509507389197	-0.0779706489405926	0.0060794220962171	1.980918178735889	-0.0043700839708941	0.0023331041043349	1.9097633912665544e-05	5.443374761664356e-06	-0.0011281794765911	-7.136804522549982e-05	1.272788931401368e-06	5.093397879308987e-09	0.0007660387994407	8.00717133867e-05	6.411479284681832e-09	5.868154422485489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1889.0577341746184	1.3066520501299692	1.7073395801088516	3568539.1230449434	2527.246889804272	9.945918631046425	6386976.842025367	98.92129741539638	2047.2745459589053	-2.088400825997041	4.361418010025125	4191333.066531242	2147.607659883364	1523.3834229417107	0.657432	21.300512	0.1570325827509143	0.0892099595762678	0.0844522541	-0.0670427266	-0.1229183898	0.00607998	0.0086970629	-0.0262843451	-0.1125670353	-0.0712106719	-0.1255445347	-0.0350260562	0.049067106	0.0297313257	0.068501686	-0.0280051422	0.0122642475	0.0073312683	0.0828988317	0.1383955147	-0.0323873609	0.0091639816	-0.0131271574	0.0494352905	0.0625146299	-0.0229029633	0.0760047383	0.1029858812	0.0367941628	-0.0705131461	0.0911162898	0.0623478649	0.01386642	-0.0332851746	-0.0043238413	-0.0728596031	-0.051236125	-0.0068614942	-0.0278132712	0.1644883524	0.0252232152	0.0536084105	0.0742855665	-0.0438730657	0.055176083	-0.0371450823	0.0310838515	-0.0146810013	0.0154108412	0.0088316012	-0.0036262064	0.0176136054	-0.0635494419	-0.0083297285	0.0024293279	0.0077066876	0.0144673859	-0.0036382494	-0.0264454304	-0.0260087589	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	0.1152786196324058	0.0196202537527625	0.0003849543573227	0.0132891601443528	-0.024611151821432	-0.0089078757476243	7.935025033511495e-05	0.0006057087939775	-1.3565621675728323	0.0508887831660873	0.002589668252125	1.8402609144899007	-0.0055057576217452	-0.001135673650851	3.031336698940536e-05	1.2897546412374657e-06	-0.0008173243253835	0.0003108551512075	6.680190528635934e-07	9.66309250322998e-08	0.0006602541998106	-0.00010578459963	1.1190381518900545e-08	4.359356083675357e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1887.109353031596	-1.948381143022516	3.796189078485726	3561181.7102993284	2515.898711833548	-11.34817797072401	6329746.328205707	128.7811432552257	2048.812294029968	1.5377480710628788	2.3646691300576044	4197631.816168341	2139.6415009551	1518.6730586248843	0.625649	20.270769	0.2251340647587691	0.1350088178052988	0.0962502698	-0.049308738	-0.1156241142	-0.0029735712	-0.0088616429	0.0057591138	-0.0955996386	-0.0344527854	-0.1304191517	0.0070874981	0.0654296596	0.0285510641	0.0800997546	-0.0130780133	0.0378085228	0.0029411462	0.0930752405	0.1646974674	-0.0263536711	-0.0511132522	-0.012794902	0.0483903453	0.0236668922	-0.0072836768	0.0603120712	0.0939748214	0.0718426628	-0.0517071424	0.0776015459	0.0695433299	0.0346121247	-0.002073108	-0.0278062831	0.009446293	-0.0614326772	-0.0032139253	-0.0375396297	0.1631744236	0.0174529124	0.0455470841	0.0437513695	-0.0472479651	0.0474850145	-0.0466364876	0.0367563216	-0.0009325831	0.0129525516	-0.0116728624	-0.015139712	0.0284240634	-0.0240642634	-0.0151819005	0.0007332976	0.0127126879	0.0201373105	0.0076967723	-0.0165440989	-0.0244843452	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	0.1190184662503384	0.0037398466179326	1.3986452725662002e-05	0.0141653953085829	-0.0517606118692981	-0.027149460047866	0.0007370931808906	0.0026791609410841	-1.275893927639267	0.0806682399335654	0.0065073649339792	1.6279053145867548	-0.0071919640590878	-0.0016862064373426	5.1724347027210666e-05	2.843292149335625e-06	-0.0004122314093621	0.0004050929160214	1.6993473486466328e-07	1.6410027061072105e-07	0.0004800231899865	-0.0001802310098241	3.2483216902214844e-08	2.304222629248155e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
