global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
2001.325624749451	0.5642950709502657	4005304.25627878	0.3184289270987653	2651.2286943708145	1.6910547528946154	7029013.589855174	2.8596661772874685	2074.2064526982667	-1.806879636620124	3.264814021232472	4302332.408415127	2292.015853697995	1639.2954716159295	1.122972	26.235397	0.0552286523136277	0.0361606750351115	0.0652878587	0.0370932389	-0.0105458303	-0.0051618253	-0.1033102636	0.0164924677	0.0723706393	0.0140181508	-0.0394155237	0.0003872253	-0.059015201	-0.0065033872	0.0580362064	-0.0518523215	-0.0420879933	-0.0523753663	0.0603258712	0.0030015541	-0.0196134165	0.0148129512	-0.0957734944	-0.0205853921	-0.0720584895	-0.0903938543	-0.0037129221	-0.0262963642	0.0366617058	0.0205102849	-0.0685230639	-0.1337660544	0.0062739553	-0.0264041674	-0.0712167485	-0.033723455	-0.0020509429	-0.0099628376	-0.0001062906	-0.0208371015	0.145314722	-0.0027525849	-0.0528530424	0.039652639	0.0072537685	-0.0721856441	-0.0080942146	-0.0156201	-0.0473542734	0.003307577	0.0562147201	-0.0661660812	0.0490048954	0.0018442265	-0.1018088729	-0.00147443	-0.0094542444	0.0801270633	-0.020762759	-0.0498210879	-0.0669488507	-0.0259319133	0.0263126523	0.0042190203	0.0176163082	0.0105752045	-0.0318454761	-0.0307927478	-0.1057557374	-0.0056891198	-0.0299542478	0.0727565662	-0.0451746491	-0.0033428194	0.0153281401	0.0339224518	-0.010134344	-0.0649318607	0.0290271275	-0.0978953611	0.061537977	0.0661700944	0.0215130476	-0.0040688674	0.0907492729	-0.0025364242	-0.002834587	-0.0580741919	-0.0235606296	0.0058128414	0.0432373536	-0.0602964233	0.0747377728	0.0020207741	0.0497051625	-0.0211324865	-0.0754344479	-0.0707106781	-0.010657419	0.0577350269	0.0809511339	0.040824829	0.018018790679406	0.0004341619413565	0.0003246768175482	1.8849659132253108e-07	0.0576788185389034	4.040071027590353e-05	0.0033268461080437	1.632217390797497e-09	-0.1339707411007609	0.0310351640677452	0.0009631814087118	0.0179481594710871	0.0004882683928601	0.0001670493085262	2.7905471479081572e-08	2.38406023466185e-07	0.0011098814602679	0.0002699650891343	1.231836855846406e-06	7.288114935129057e-08	-0.0004842705956946	3.736411422449994e-05	1.3960770317814784e-09	2.3451800985440278e-07	0.0	0.0
2000.989922699335	-0.3357020501159695	4003960.6707442906	0.1126958664520649	2653.469696044922	2.2410016741073377	7040901.42782873	5.02208850335189	2080.923496791295	6.717044093028108	45.11868134768379	4330242.59949811	2296.12618015309	1623.1916975620263	1.044803	24.409174	0.0385867056399937	0.0244056459276209	-0.0028134858	-0.0849390588	0.0354325254	0.0078883883	-0.0460584043	0.0123002574	-0.0269106903	-0.034513916	0.0440685042	0.0589694681	-0.0453221522	-0.0384235886	0.04657955	0.0203006788	0.0612524935	0.0925443784	-0.0111410019	0.0263089654	0.0252212149	0.0690904627	-0.0336667052	-0.0156686187	0.0770432025	0.0165285203	-0.0092379487	0.0007267805	0.0390349417	-0.0454553674	-0.0231619515	-0.0328167359	-0.0805133743	0.0346435679	-0.0896640887	-0.0596398688	0.0898006044	-0.0153127585	-0.0428619364	0.0195452349	0.0017375575	-0.0001668676	-0.0243297263	-0.0048394448	0.0019161801	0.0888876139	0.0247888311	-0.0178549036	-0.038202689	-0.0041386512	0.0218138589	-0.0635522668	-0.0291328075	-0.029080337	-0.016209883	-0.0125704985	-0.0321704145	-0.0223932008	-0.0086432891	-0.0185206169	-0.0044949268	0.0356525923	-0.0260754326	0.106836392	-0.0111573324	-0.0043007127	0.0144908412	-0.0865177597	-0.0580269203	-0.0886647127	-0.0013980089	0.0044704925	-0.071365793	0.0498717346	0.0704764916	-0.0147879921	0.0068336453	-0.0646273397	0.0121428843	0.0041436914	-0.0456908575	-0.0493786147	0.1031145522	-0.0007943211	0.0413350306	-0.1074288831	-0.0139930678	0.0788057927	-0.0738324345	0.0348823801	-0.0131486821	-0.0635340855	0.0798420865	-0.0254575753	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	0.022182715394905	0.004163924715499	0.0004920728622913	1.7338269036343427e-05	0.0575284787230998	-0.0001503398158035	0.0033095258641941	2.2602060215859665e-08	-0.1343638883684121	-0.0003931472676511	1.545647740615959e-07	0.0180536544974791	0.0008157069665999	0.0003274385737397	1.0721601957275443e-07	6.653778553596103e-07	0.000795788082784	-0.0003140933774839	6.332786727010344e-07	9.865464977924373e-08	-0.0005203245212917	-3.605392559709997e-05	1.2998855509612202e-09	2.707376074574368e-07	0.0	0.0
1996.058219713019	-4.9317029863159405	3984248.416483907	24.321694345237567	2668.07967540196	14.6099793570379	7118649.154293027	213.4514968130736	2075.20752978926	-5.715967002034631	32.67227876834877	4306486.291694043	2302.139541599713	1642.8571194411827	1.116291	26.079298	0.0649101919584992	0.0361631796554118	0.0727716674	0.0800579243	0.0573067845	0.0166630585	-0.0033279097	-0.0818634998	-0.0484991807	0.0378220168	-0.052815689	-0.037134081	0.0066159332	0.0167862196	0.0973134278	0.0708264212	-0.0673593343	0.0713283465	0.0633541779	0.0499817552	0.0037970782	-0.0326449303	-0.0669918734	0.0098515611	0.0269868163	0.0047243094	-0.0255153081	0.0137771571	-0.0685561758	0.0184912749	-0.0594711028	0.0741474544	0.0090948589	0.0137171022	0.0239272271	0.0179520638	0.0147580521	-0.0218653349	0.058578237	-0.0555796013	0.0733876155	-0.046686716	-0.0328843478	-0.0673270182	0.049421748	-0.0645287598	-0.0105128566	-0.0562405609	0.0078819757	0.0795134516	-0.0037926625	-0.0276402692	-0.0491178167	0.0390379194	0.0269937609	-0.0267048123	0.0332951466	-0.0215268084	-0.0274550086	-0.0195407576	0.0081279993	0.033073199	-0.0412424705	-0.0630471315	0.0567100807	-0.0478757861	-0.0085441361	0.0058965302	0.0465337919	0.0239664418	0.0146665995	-0.0190181787	-0.0477495814	-0.0698238631	-0.0456774902	0.0778729951	-0.0087575105	0.0271775417	-0.0678743631	-0.0384903762	0.0311243325	-0.0307288826	0.0746038357	-0.0010163431	-0.0037977823	0.035650634	0.0630396041	-0.0139974901	-0.0466285989	0.0149102345	-0.0516780467	0.0407276421	-0.0326140071	0.0245586154	0.0483376736	-0.0244165784	-0.0772475461	-0.0670465522	-0.0021373389	0.0645158866	0.0785258491	0.0284607885	0.0127428398096327	-0.0094398755852723	0.0001623799664139	8.911125106542005e-05	0.057389221471908	-0.0001392572511918	0.0032935227411517	1.9392582009496162e-08	-0.1109208631202207	0.0234430252481913	0.0005495754327873	0.0123034378753347	0.0008155424078796	-1.645587202999321e-07	2.707957242675128e-14	6.651094190500559e-07	0.0009969664325466	0.0002011783497626	9.939420676246944e-07	4.047272841320304e-08	-8.390675229772462e-05	0.0004364177689939	1.9046046909367886e-07	7.040343081151716e-09	0.0	0.0
1996.4401912569328	0.3819715439137781	3985773.4372660182	0.1459022603598753	2656.195174080985	-11.884501320974778	7055372.802811114	141.24137164825123	2078.519305573792	3.311775784531619	10.96785884701002	4320242.503642958	2301.4419413844	1593.871513010725	1.167965	27.286533	0.0536174074379679	0.0245960867127776	-0.0810464319	-0.0276087277	0.052712615	0.0509791338	0.0527020428	-0.0612779712	-0.028135129	-0.0971317037	0.0056263349	0.0096469768	0.0066045916	0.0049935829	-0.0429683606	0.0178676989	-0.0224088763	0.0414023663	0.0046130116	0.0270449696	-0.0170018945	-0.0113213111	0.0453345509	-0.0486694095	-0.054446408	-0.0097577128	-0.0217516053	0.0387842253	0.0297688091	0.1834485026	-0.0365578043	0.0959414508	0.1363992946	-0.0532268605	-0.0306384955	0.0673793149	-0.0839471498	-0.0309357179	0.0151862299	0.095769507	-0.0818986504	0.0294220097	-0.0198229049	-0.0324435585	-0.069355657	0.0329145775	-0.0454181959	0.0331816013	0.0229196787	0.0019422549	0.0159240993	0.0058639389	-0.0181531508	0.0236625089	0.0408219149	-0.0601421755	0.009120267	0.0184589548	-0.0391132881	-0.033264053	0.0012747696	0.0252341428	-0.0206419231	-0.044397259	-0.0708324237	0.065910886	-0.0447504099	0.0345306885	-0.027438587	0.0940812448	0.0300313858	-0.0898246349	0.0492276765	0.0520364088	0.0287443388	0.0098411663	-0.0227373188	0.0601370457	-0.0360993763	0.0481116254	-0.0601909429	-0.0177872639	0.0151835312	0.0052438142	0.0019234852	-0.0386531085	0.0472872058	-0.0487479436	0.0305911876	-0.004384999	-0.0356350206	-0.0223653341	-0.0274974618	0.0057711308	0.0476459404	-0.0260429185	-0.0780401729	-0.0650363955	0.0021373389	0.0675308461	0.0766767246	0.0219572114	0.006246825629006	-0.0064960141806267	3.902283043920621e-05	4.219820023490317e-05	0.063378374618594	0.0059891531466859	0.0040168183692948	3.586995541445874e-05	-0.1161901958524822	-0.0052693327322615	2.776586744328248e-05	0.0135001616122381	0.0004955950926947	-0.0003199473151849	1.0236628449402575e-07	2.456144959030684e-07	0.0007649383834895	-0.0002320280490571	5.851307305355294e-07	5.3837015549244045e-08	-0.0002491895356236	-0.0001652827833258	2.7318398463948263e-08	6.20954246643054e-08	0.0	0.0
1999.741245059183	3.3010538022501805	3998965.047190852	10.896956205350374	2666.0640869140625	9.868912833077502	7107897.715532914	97.3954405068818	2074.1970943162423	-4.3222112575494975	18.681510154887608	4302293.586069942	2294.2346043283064	1636.6100009326526	1.171958	27.379829	0.0719138138322021	0.0352390906471151	0.0864927588	0.0240266285	-0.0242712488	0.0587682161	0.0411571481	-0.0640186509	-0.0207445654	0.0520417302	-0.0496832228	-0.0079321696	-0.0326425514	0.1002807017	0.0204175538	0.0071176508	-0.0260132609	0.09690927	0.0188502228	-0.028216925	-0.0228682002	-0.0570351351	0.0483363404	0.0380356989	-0.124696297	0.047790478	0.0085467834	0.0448051731	0.1028419053	-0.0996892899	-0.1016358628	0.0470076458	-0.0018464191	0.0329442677	0.0012671257	0.0089507289	0.0218182634	0.0075170134	-0.0098515616	-0.0810034947	-0.0468557868	-0.0420854919	-0.0375503415	-0.0396523155	0.0331691949	-0.0665329098	0.001125012	0.089736364	0.0089719611	0.0555936498	0.0301277883	-0.0161174472	-0.0222731526	0.0447549107	0.0002353043	0.0111257067	0.0034039956	0.0155862362	-0.0937046682	0.0486504494	0.1328847259	0.0695269516	-0.0543364368	-0.0340138789	-0.005849451	-0.0419636121	0.103134993	0.0286565632	0.0662037414	-0.0065551175	-0.0047624696	0.0017618846	0.0758022055	-0.0690863664	0.0096032932	0.0576813247	-0.009922086	0.0228004955	-0.0441663159	-0.0395881053	0.1296499828	0.0067447401	-0.0062738317	0.0183153	0.0216088112	-0.0499420898	-0.0326510859	0.0116712151	0.0144482349	-0.0356068419	0.0027665132	-0.056370273	-0.0983346447	-0.061999713	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	0.0101057065297283	0.0038588809007223	0.0001021253044649	1.489096180595935e-05	0.0808490804546693	0.0174707058360753	0.0065365738103655	0.0003052255624106	-0.1210656669322318	-0.0048754710797495	2.3770218249474616e-05	0.014656895709746	0.0008155996134123	0.0003200045207175	1.0240289327970084e-07	6.652027293982932e-07	0.0012669365349895	0.0005019981515	1.6051281836912004e-06	2.5200214410941694e-07	-0.0001570170875281	9.217244809549998e-05	8.495760187917638e-09	2.4654365775807013e-08	0.0	0.0
2000.6836926407952	0.942447581612214	4002735.237998808	0.8882074440867107	2649.996757507324	-16.06732940673828	7022482.814799332	258.1590742646368	2079.0515054654675	4.854411149225143	23.565307605721376	4322455.162378226	2293.066280502871	1559.530361372766	1.335996	31.212151	0.0872561028025381	0.0421529555371529	-0.1211785373	0.0046139829	-0.0365442243	0.0453222698	-0.0333210059	-0.02570277	0.0408824012	-0.0976794098	0.0617849671	0.0228473767	-0.0085798693	0.0168498717	-0.0264404306	-0.0426527582	-0.0310126072	-0.0037913703	-0.0175347919	-0.0250058636	-0.0877005205	-0.0368678438	0.0961761788	0.0001899352	0.0216967294	0.0177790104	0.0220418825	-0.0073767311	0.0238775843	-0.0454690172	0.0622580882	0.0337051758	0.0295672403	-0.0929297615	0.0181426777	0.0355151035	0.038819387	-0.0103357652	0.0111879361	0.032023852	0.0269973055	0.0441433552	-0.0136032164	0.0461427886	-0.0557268429	0.0690716716	-0.061371112	0.0801244756	-0.0464772394	-0.0107383649	0.0285980267	0.0238944732	0.0460479807	0.036086839	0.0608159568	-0.0597860427	-0.0749608878	-0.1003738678	0.0025111994	-0.094512159	-0.0679753865	0.0494088612	0.0385591399	0.0060445647	0.0236855422	0.0224471467	-0.0370580664	0.0047351763	-0.0291708047	0.1195457277	-0.019773078	0.00214201	0.0362040299	0.1211266663	0.0091189896	0.0305233622	-0.015633486	-0.0294110745	-0.0326323839	0.0188208046	-0.142410648	-0.1101244024	-0.0397619603	0.012671544	-0.0305239774	-0.0067470985	-0.021789832	-0.0343226417	0.0346929026	0.0035469208	0.0262476076	-0.0378739713	-0.019798702	-0.0015594801	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	0.007119013097693	-0.0029866934320353	5.0680347485124485e-05	8.9203376569628e-06	0.0575627198690824	-0.0232863605855869	0.0033134667187264	0.0005422545893219	-0.1067014926473604	0.0143641742848713	0.0002063295028861	0.0113852085331747	0.0003590357013568	-0.0004565639120554	2.084506057914223e-07	1.2890663484876929e-07	0.0008649847526824	-0.000401951782307	7.481986223730326e-07	1.615652352998543e-07	-8.315529188980989e-05	7.38617956382901e-05	5.455564854912531e-09	6.914802569279482e-09	0.0	0.0
2004.625996803316	3.942304162520714	4018525.387059688	15.541762109828143	2663.3004025050573	13.303644997733045	7093169.0339836	176.98697022570747	2078.0888569294907	-0.9626485359767684	0.9266922038182156	4318453.297294517	2294.601024319096	1650.9941886584515	1.437684	33.587841	0.0231712744612769	0.0133673369382005	0.111687557	0.023198992	-0.0627814207	0.0231491556	-0.1048805137	0.0500558881	0.1012281848	0.0712940309	0.0061662673	-0.0272318326	-0.0678912388	-0.0131940541	-0.000374383	0.0070736409	-0.066149374	-0.0737479973	-0.0192050796	-0.055163794	-0.073506058	-0.01991392	-0.0765705265	0.0189668867	-0.0277952274	-0.0122445786	0.0854465565	0.0529261403	0.040997632	-0.0592136138	0.0589214363	0.0048681408	0.0057647	-0.0019121782	-0.0528653059	0.0440199113	-0.1009458794	0.0030296105	-0.02670735	0.015618937	0.0961377182	-0.0423943692	0.0388124486	0.0822500705	-0.0025082759	-0.0776375793	-0.0316196525	-0.0078798519	-0.0039032507	-0.0217214435	-0.0064975034	-0.1471484581	-0.000783343	-0.0303593996	-0.1129682894	0.1091536639	0.0122044492	0.0850972211	-0.0091684511	0.0150401791	-0.017149138	-0.0322880817	0.0339351698	-0.0621161279	-0.0151307735	-0.0106535593	0.0526151135	-0.0640583482	0.0531716194	-0.0718105766	-0.1042886273	0.0492564817	-0.015128641	-0.075309029	0.0560987381	0.0399432378	-0.0103430263	-0.0194351116	0.0342702568	-0.1086811382	0.0643378044	0.1828308436	-0.0267650799	-0.0272276163	-0.0216540113	0.0471230235	-0.0089130564	-0.0272532937	-0.0361661483	-0.0294988457	0.0194820735	0.0786108434	0.0119988861	0.0050960996	0.0455396975	-0.0308505711	-0.0799532077	-0.05833645	0.0148794683	0.0749343514	0.0687090676	0.0017099414	0.0058828708318543	-0.0012361422658387	3.46081692242821e-05	1.5280477013928352e-06	0.0494917369581457	-0.0080709829109366	0.0024494320271342	6.514076514863223e-05	-0.0964884200391225	0.0102130726082378	0.0001043068521011	0.0093100152016461	0.0003180348360145	-4.100086534230001e-05	1.681070958817418e-09	1.0114615691876992e-07	0.0008329869578556	-3.199779482679994e-05	6.938672719575272e-07	1.023858873777985e-09	-8.313241853363772e-05	2.2873356172165948e-08	5.231904225787621e-16	6.910999011251912e-09	0.0	0.0
2003.0030862329256	-1.6229105703903317	4012021.363458625	2.6338387194846717	2663.9353109087265	0.6349084036692147	7096551.340706374	0.4031086810497905	2080.592981675092	2.504124745601075	6.270640741531649	4328867.155395648	2288.855614036783	1595.1607001546352	1.371188	32.034325	0.0633574234151725	0.0357049264808261	-0.0589715499	-0.0352185882	0.0087709663	0.0081467347	0.1118752916	0.1167130425	0.0200253623	0.0821439474	0.0854974977	0.0661496221	-0.048630879	-0.0591315687	-0.0507227224	-0.0765888864	0.0275537684	0.0461389555	0.0016558389	-0.0032887704	0.0018437683	-0.0164319357	-0.0839142856	-0.112977592	0.0090821024	0.0756086251	-0.0954352076	-0.0534323237	-0.0364119089	0.0532854786	0.0483914725	-0.05165679	0.0414829698	-0.1217495638	0.0014980426	-0.0630558467	0.0317819387	0.0048282385	-0.0549140744	0.0213941166	-0.021099828	-0.022775279	0.0818491393	0.0521594612	0.0644446177	0.088433817	0.04442432	0.0168403767	-0.0248524879	-0.1072920167	0.0756926597	-0.0059664	-0.0818312115	0.0043744937	0.0619294906	-0.1220337165	0.040768779	0.0293611036	-0.0509394034	-0.0210280264	0.024343663	-0.0520086377	0.007546856	0.0508656905	-0.0055855923	0.0411468059	0.0184825426	-0.0574240245	-0.0134426608	-0.0261431862	-0.0279082073	0.0047397435	-0.0575006767	0.0788814934	-0.0017274056	0.0261184414	0.0384244133	0.0134322594	0.1000678567	0.1625028773	0.0104113924	-0.0918260658	0.0071994358	-0.0543623204	0.0177809707	-0.0666873939	-0.090844004	0.0445577133	-0.0413809171	0.012516243	-0.0353233616	0.0888983574	-0.0232626365	0.0990375194	0.0448275254	-0.0324269895	-0.0804338397	-0.0558930371	0.0190607341	0.0768225931	0.0652939789	-0.0051268245	0.0080514085811103	0.002168537749256	6.482518013997657e-05	4.702555969948278e-06	0.0574863770020925	0.0079946400439467	0.0033046835408267	6.391426943227761e-05	-0.1176890667957692	-0.0212006467566466	0.0004494674229001	0.013850716443259	0.0005157094061303	0.0001976745701158	3.907523567046633e-08	2.659561915712668e-07	0.0008188688965196	-1.4118061336000002e-05	6.705462696872275e-07	1.9931965588705815e-10	-0.0005112117643883	-0.0004280793458546	1.832519263473555e-07	2.613374680489987e-07	0.0	0.0
1998.120077446012	-4.883008786913706	3992483.843892857	23.84377481307646	2664.970724378313	1.0354134695867288	7102068.961793471	1.0720810530016276	2076.3067031988576	-4.286278476234202	18.37218317582859	4311049.525748509	2298.358010690922	1637.0237547192266	1.205844	28.17149	0.0412625766452924	0.0214460312505738	0.0209420802	0.0118625966	0.0247208719	-0.0340402405	0.0259389259	-0.0216707398	0.0261760142	0.0139486529	-0.0045122459	-0.0461934701	0.0806868254	-0.0542725133	0.0389286456	-0.0291964861	0.0168209216	0.1002276269	0.0087075276	0.0097791372	-0.0165737681	0.0467655317	0.0151505298	0.0008391964	-0.0019475772	-0.0545702849	0.0204969585	-0.062221073	0.0293794465	0.0144350237	-0.0591091963	-0.0695401232	-0.0446842669	-0.0029873619	-0.0143234214	0.0343528163	0.1077618425	0.104628684	-0.0326053698	0.020793993	0.0205884841	-0.0523012425	-0.0473371098	0.0157070788	-0.0318874824	0.005924248	-0.0034220899	-0.1154162893	-0.0142662227	0.0198395117	0.016903892	0.0201087787	-0.0117043035	-0.0226910083	0.0331311093	-0.016389583	-0.0055431688	0.0535558472	-0.0779376449	0.0576754164	0.0306634631	0.0891815084	-0.0883710156	-0.0906530373	-0.0031837627	-0.0589784416	0.0149076091	-0.0183632303	-0.1096883985	0.0020490263	-0.0174663903	-0.0224339491	-0.0603761822	-0.0471110882	0.0183538452	0.0213400291	-0.0142314997	0.1137920833	-0.0339981092	-0.0264120285	-0.0414637794	0.1860947346	0.0152350879	-0.0240641352	-0.0067661439	0.0340553786	-0.0485331689	0.0384596449	0.0401007118	0.0039674289	0.0542504106	-0.0014675163	0.0176973629	0.0249940422	0.0441104375	-0.0339891844	-0.0808350932	-0.0533515689	0.0231897558	0.0784076511	0.0615281933	-0.0119276293	0.013496639385309	0.0054452308041986	0.000182159274697	2.9650538510994412e-05	0.0574140745624305	-7.230243966199756e-05	0.0032963759578603	5.227642781076798e-09	-0.1001762094802174	0.0175128573155518	0.0003067001713548	0.0100352729458243	0.0008021911645604	0.00028648175843	8.207179791320217e-08	6.435106644987707e-07	0.000743793620769	-7.507527575060006e-05	5.532289502966589e-07	5.636297029028637e-09	-0.0005142984519252	-3.086687536900043e-06	9.527639950454054e-12	2.6450289765265725e-07	0.0	0.0
2000.5226456305493	2.4025681845373583	4002090.855680653	5.772333881351138	2670.403865814209	5.433141435895777	7131056.806555472	29.519025862447627	2079.4252109046743	3.1185077058166826	9.725090311238027	4324009.207745949	2296.9443678732787	1614.2811639071413	1.05577	24.665392	0.0367503664025374	0.0228719219455507	-0.0131240819	-0.003957353	0.0030346708	0.0176434649	0.1292924811	0.0408639438	-0.0072855645	0.0758907261	-0.0041881057	0.0007662168	0.0144024504	0.0290790769	-0.0828147597	0.0242549952	0.0552442345	0.0436331285	0.0048292471	0.0058274767	0.039719069	0.0034217394	-0.0289815505	-0.0497282052	-0.0194540038	0.0028607084	-0.0849584351	0.0238755813	-0.0541418352	0.0665315658	0.061882915	-0.0555332901	-0.0914169802	-0.0336300625	0.0587505131	-0.004111832	-0.0427979341	0.0052704807	-0.0037808302	0.0416677488	0.1220689358	0.0122385881	-0.0086260076	-0.0075537737	0.0282101116	-0.0201282295	0.0370716122	0.0144682792	0.0306811586	0.0223152295	-0.0422220171	0.0075554463	-0.1433550221	-0.0166399749	0.0843652462	0.0241034873	0.0463005534	0.0722289847	0.0960877256	-0.0498512687	-0.0643724561	0.0071773617	0.0444238213	0.0214839227	0.0262254797	0.0411940763	0.0255111136	0.0113963127	0.0466353372	0.0279555861	-0.0212760742	-0.0817064775	0.0087146873	-0.0014213246	-0.0265013639	0.0366560389	0.0151665155	0.0350223422	0.020117513	0.0863904322	0.0645967558	-0.0888129245	-0.0181348002	-0.0616188242	-0.0830472408	-0.0452143999	-0.0190871482	-0.0019128649	0.0322878118	0.0205703263	0.0494173136	0.0686985442	0.0277201206	0.0459027021	0.0433885123	-0.0355364705	-0.0811565722	-0.0507165039	0.0272552159	0.0796832699	0.057431937	-0.0186447705	0.0095147062419016	-0.0039819331434073	9.052963486968128e-05	1.585579155856633e-05	0.057404176882585	-9.897679845501106e-06	0.0032952395235671	9.796406632403879e-11	-0.0848994389788728	0.0152767705013446	0.0002333797169507	0.0072079147389273	0.0005497012192086	-0.0002524899453517	6.375117250375491e-08	3.0217143039942136e-07	0.0008178652074428	7.407158667380002e-05	6.689034975454543e-07	5.486599952374269e-09	-0.000491224682392	2.307376953320005e-05	5.323988404712308e-10	2.413016885911212e-07	0.0	0.0
2001.783365347068	1.260719716518679	4007136.641780233	1.5894142036189385	2666.137342725481	-4.2665230887278085	7108288.33027529	18.20321926664748	2079.1357298778885	-0.2894810267857792	0.083799264868949	4322805.38325486	2301.658642767218	1613.098228444969	1.014216	23.694593	0.0319837422471971	0.0232334581716877	-0.013869413	0.0184368496	-0.0240066724	0.0169908321	0.0453014687	-0.0616329086	-0.011646404	-0.0481371594	0.0142296291	-0.0908024683	0.0315168613	0.0281156724	-0.0404331412	-0.0032391232	-0.033374942	0.0468596339	-0.0625771806	0.0282462254	-0.0853963183	-0.0530443031	0.0615274251	0.0576736605	-0.0021792249	-0.0162297591	-0.1195022668	0.0745004249	0.0904688076	-0.0574196825	0.0569824772	0.0134100126	0.0364001437	-0.0122424332	0.0140308669	0.0519237435	0.0160307035	0.0726443105	0.0281192128	0.0189122567	0.055165773	0.0285953507	-0.004409469	-0.0044405091	-0.0439472882	0.0091878084	-0.0927674587	0.0050994621	0.0471094743	0.0133858383	-0.0513618918	0.0126411751	-0.0328088944	0.0370542417	0.0115685211	-0.0167614815	-0.0352230115	-0.0126929063	-0.0578350982	0.0347393779	0.0033749446	-0.0262797497	-0.0236793086	-0.0169961756	0.0536515365	-0.0119488922	0.0020928479	0.0798800653	0.0062107341	-0.0058441986	-0.0482141862	-0.055591963	0.0636850749	-0.0302558918	0.0024114466	0.0031457106	0.0084505015	0.0935250623	-0.0464521854	-0.019051548	-0.0783819399	0.1177255373	-0.000674638	-0.048756879	-0.0788394085	-0.0070340483	-0.0168043245	0.0171624832	0.013574035	0.0069611344	0.0779124322	0.0846731007	0.0133331331	-0.0378708472	0.0426618292	-0.0370681691	-0.0813979594	-0.0479924649	0.0312459714	0.0806444153	0.0530272111	-0.0252311319	0.0088104814228415	-0.0007042248190601	7.762458290223517e-05	4.959325957802318e-07	0.0574471601668733	4.298328428829768e-05	0.0033001762112383	1.8475627282086175e-09	-0.0855046344271883	-0.0006051954483154	3.662615306617974e-07	0.0073110425085271	0.0003710326478972	-0.0001786685713114	3.192245837445684e-08	1.376652258056076e-07	0.0007919847518416	-2.588045560120004e-05	6.272398471496007e-07	6.697979821256865e-10	-8.31469353939346e-05	0.000408077746998	1.6652744759501706e-07	6.913412865403134e-09	0.0	0.0
