global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59
1847.166822622576	-13.9109909665126	193.51566967039517	3412025.270597584	2475.625521028423	-19.289715910610997	372.0931399120789	6128721.720367251	1939.749090862012	-10.534904374891994	3762626.535500002	110.98421018811848	2042.8904103973769	1580.5826555505653	0.7521	28.245363	0.1365683953575557	0.0873225667760028	0.0112849903	0.018241403	0.0296496497	4.50639e-05	-0.0308293771	-0.0090931539	-0.0616507645	-0.0629856185	-0.0187277677	0.002891467	-0.0126227011	-0.011820133	0.0193476695	-0.0058760964	0.0253426668	0.0422008542	-0.0082024389	0.0363127431	-0.0284715228	-0.0281153659	0.0112419769	-0.0593807206	-0.0133755883	-0.0089692	-0.0099466146	-0.0384286804	0.0054605904	0.0215665902	-0.051699525	-0.0199074958	0.0299087929	0.0434984014	-0.0403413659	-0.0243239121	-0.0750243786	0.003706799	-0.0164597855	-0.0243030932	0.0175023147	-0.0147006541	0.021731081	0.004846225	0.0033474411	-0.0139682997	-0.0059114365	0.0078060663	0.0215919216	0.0025379024	-0.015692231	0.0356585168	-0.0115710917	0.0004602349	0.0075986918	-0.0201079418	-0.0152235193	0.0021709751	0.0150820656	-0.0532124903	-0.0044932099	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0381513964733244	-0.0098420526735196	9.686600082833624e-05	0.0014555290528647	0.0561977250549858	0.0138767819908735	0.0001925650784222	0.0031581843013557	0.0662595979326639	0.0825309414749923	0.0043903343181982	0.0068113563007486	-0.0006499337143658	-0.0001429898975137	4.224138330693253e-07	2.044611079097844e-08	0.0001882266233406	-0.0001248641308422	3.54292617342041e-08	1.5591051170978044e-08	-0.0006969390213688	-0.0003385183560075	4.857239995065007e-07	1.1459467735402052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1851.120012829795	3.953190207218995	15.627712814452162	3426645.3018989805	2466.5110306413208	-9.11449038710225	83.07393501657934	6083676.66427531	1945.1667717547457	5.417680892733642	3783673.769938779	29.3512662554912	2048.4557738755466	1560.559899364317	0.721789	27.107023	0.0992031756719851	0.0485679907294196	0.0072227122	-0.0119984078	0.0375041597	-0.0118136002	0.0034237372	-0.0391812144	0.0256548439	0.0465603361	0.0121162954	-0.013893462	0.002723017	-0.0049693849	-0.0088171363	0.0047572578	0.0231626511	0.0025338388	-0.0299685317	-0.0007256069	-0.0022496558	-0.0070141694	-0.0206477266	-0.00979461	0.000443359	0.0132119963	0.005549632	0.002496187	0.0399442867	0.0041663603	0.0233075791	-0.0135956769	-0.024443128	-0.0148053852	-0.0105798417	-0.0096659056	0.0508576391	-0.0107787494	-0.0206933598	-0.0148777747	0.0117310628	-0.006837935	-0.0044795035	0.0321260493	-0.0145600139	0.0064761853	-0.0127129367	0.0519618414	0.0134083781	0.0056499878	0.0076261667	0.0159932381	-0.0125169185	0.0210288511	-0.0252130758	-0.0112212981	-0.0619993045	0.0365772702	0.0062587365	0.0454074591	0.0380385642	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0482419463950236	-0.0100905499216992	0.0001018191977223	0.0023272853919803	0.0418117032909748	-0.014386021764011	0.0002069576221945	0.0017482185320925	0.032858395042119	-0.0334012028905448	0.0010796741247439	0.0011156403545353	-0.00028727335902	0.0003626603553458	8.25259828026338e-08	1.3152253333954198e-07	0.0006271033488614	0.0004388767255208	3.9325861015318273e-07	1.9261278020385966e-07	-0.0007219099624168	-2.497094104799997e-05	5.211539938366255e-07	6.235478968226897e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1854.850001160505	3.72998833070983	13.912812947231505	3440468.526805125	2476.470790915293	9.95976027397228	99.19682471499635	6132907.578256617	1943.5590267128853	-1.6077450418604258	3777421.690317138	2.584844119626782	2042.989127051585	1564.3531078967055	0.701825	26.357252	0.0427472806024757	0.0226782873858943	0.0131897043	0.0213771018	0.0305471763	0.0053543039	-0.0089015409	-0.0269756711	-0.0402054367	-0.0276428285	-0.0679375233	0.0038458422	0.0065519244	0.0028748314	0.0189714264	-0.0134561758	0.0115822417	0.0322004712	0.0028974211	-0.010074349	-0.0368666845	-0.0221796895	-0.0064638679	-0.0766628722	-0.0071438962	0.0004382056	-0.0228874931	-0.0257887246	-0.0002369117	0.029137314	-0.0604911713	0.007840296	0.0064492195	0.0605691485	0.0035182389	-0.0293433041	-0.042279924	0.0051166964	-0.0164206934	-0.0240084366	0.0202467937	-0.0121002923	0.0185373471	0.0098008171	-0.001447845	-0.0011319609	-0.0123815045	-0.0020596069	0.0310267361	-0.0029073715	-0.0270890099	0.0270261669	-0.0033114431	-0.0143388061	0.0032792451	-0.0205828586	-0.0333223414	-0.0111353419	0.0242061805	-0.0659351323	-0.0154402816	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0384423711291503	0.0097995752658733	9.603167539151576e-05	0.0014778158980313	0.0455084681786956	0.0036967648877208	1.3666070635085416e-05	0.0020710206759713	0.0484594351812006	0.0156010401390815	0.0023483168580809	0.0002433924534212	-0.0005042551507353	-0.0002169817917153	2.542732570430801e-07	4.708109793598185e-08	0.0006446921018992	1.75887530378e-05	4.156279062512085e-07	3.093642334247187e-10	-0.0007603374238597	-3.842746144290001e-05	5.781129981216051e-07	1.4766697929455667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1855.406914501472	0.5569133409671849	0.3101524693472319	3442534.818379873	2470.5377392355167	-5.933051679776327	35.201102234896695	6103556.720986938	1946.1916470278063	2.632620314921041	3787661.926960805	6.930689722534964	2048.75720335407	1568.7804305853872	0.647614	24.321344	0.1026749866516226	0.0659127763395725	0.014980334	-0.0021701101	0.0296423146	-0.0087487044	-0.006484251	-0.0335529089	0.0087938495	0.0036015289	0.0086386449	0.0079188831	0.0176021377	-0.0067872566	-0.0003691642	-0.0027652121	0.0132648797	0.0126767912	-0.0149351151	0.0165286189	0.0030862704	0.0035696011	0.0101343949	0.0278602146	0.0149758099	0.0128045561	0.002648715	-0.004990719	0.0231948309	-0.0032598241	0.0204817088	0.0145740437	-0.0173187652	-0.0280803522	-0.0307625198	-0.0170500527	0.037414172	-0.0038727628	-0.0198063115	-0.0214554658	0.0084418384	-0.0109580108	-0.0062563257	0.0319860768	-0.0201928634	0.0082288287	-0.0198895673	0.0472382955	0.017901783	-0.0025888767	0.0062794774	0.0135927194	-0.0179370947	0.0198598211	-0.0233842174	-0.0174870943	-0.0420697902	0.0066403813	-0.0004859474	0.0510436469	0.0566230511	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0451192592017406	-0.0066768880725903	4.458083433389862e-05	0.0020357475509138	0.0286104705662495	-0.0168979976124461	0.0002855423233102	0.0008185590260222	-0.0135477315921406	-0.0620071667733412	0.0001835410312926	0.0038448887312569	-0.0003527776982406	0.0001514774524946	1.2445210437593584e-07	2.2945418614284088e-08	0.0007056114916004	6.091938970120001e-05	4.978875770785414e-07	3.711172041566674e-09	-0.0006308755821907	0.000129461841669	3.980040002044546e-07	1.6760368448329226e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1853.67673082726	-1.730183674212185	2.993535546510376	3436117.422410438	2464.594483257973	-5.943255977543686	35.32229161460875	6074225.966905635	1939.3543216926007	-6.837325335205605	3761095.1850677673	46.74901773944445	2037.934245394483	1568.6529237195934	0.693238	26.034786	0.1041636996989694	0.0699462591401891	0.014488334	0.0197261775	0.034930906	0.0132865868	0.0119923351	-0.0292708133	-0.0789283848	0.0196673755	0.0177006499	-0.0108418383	-0.0175375274	-0.014583217	0.0016178644	0.0088946243	0.0264455028	0.0316957214	-0.0018498501	-0.0083186414	-0.0345836063	0.0196355945	-0.0573596479	-0.01449521	-0.0233003012	-0.008310779	0.0004652475	-0.0108850532	0.0130522294	0.0577641982	-0.080667465	-0.0119563925	-0.007803293	0.0414297377	0.0322693696	-0.0489922473	-0.0165035553	0.0007547127	-0.0106063192	-0.0300279768	0.0209319864	0.0016666985	0.0013686595	0.0227135414	0.0046779954	0.0232399178	-0.014584247	-0.0264041396	0.0307112934	-0.0190381395	-0.054084392	0.0144223436	0.0068668121	-0.0312891899	0.0118944923	-0.0105333709	-0.0078913166	-0.0131075905	0.0059818894	-0.0315914024	0.0128733582	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0345123663660302	0.0106068928357103	0.0001125061756282	0.001191103432183	0.02402232085673	-0.0045881497095195	2.105111775696389e-05	0.0005770718993436	0.053254004973624	0.0668017365657646	0.0028359890457307	0.0044624720082018	-0.0005942780342597	-0.000241500336019	3.531663820035731e-07	5.8322412297338174e-08	0.000605717916732	-9.989357486840004e-05	3.668941946501541e-07	9.978726299988646e-09	-0.0007328200830627	-0.0001019445008719	5.370252741400225e-07	1.0392681258041206e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1857.3272514715527	3.650520644292783	13.326300974407795	3449664.5190588725	2473.3006095712044	8.70612631323138	75.79663538193982	6117215.905305292	1946.4961890859047	7.141867393303983	3788847.41412595	51.00626986353863	2050.56546605742	1570.4426785728149	0.706585	26.536028	0.1397458510828501	0.0730483644208871	0.0177186928	-0.0047278166	0.0311423197	-0.0216394277	-0.0091577968	-0.0336333164	0.0326352652	0.0114496128	-0.0200807654	0.0023485402	0.0271093983	0.0005387521	-0.0013143289	-0.0150966941	0.0155751086	0.0204789574	-0.0207920889	0.0198035346	-0.0326053779	0.0005456235	-0.0131102215	-0.0131170256	0.0162452466	0.02521262	-0.0016871268	-0.0044354247	0.0332527568	-0.0089642806	0.0151452723	-0.000535827	-0.0098300639	0.0126989009	-0.0376836517	-0.0078247507	0.0537307489	-0.0060903191	-0.0225996251	-0.0238142302	0.0059411812	-0.0066357727	-0.0109705605	0.043184757	-0.0189486305	0.0077704351	-0.023642026	0.0471963576	0.0204301603	-0.003615758	0.0095254868	0.0123378778	-0.0214617114	0.0258771659	-0.0198484945	-0.0231387653	-0.0493634536	-0.0029904384	-0.0154456113	0.0342014204	0.0565672478	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.048780137547908	-0.0142677711818777	0.0002035692944984	0.0023795018191928	0.0473667868133844	0.0233444659566544	0.0005449640908013	0.0022436124930246	-0.0092810368696589	-0.0625350418432829	8.613764537596787e-05	0.0039106314583411	-0.00036320051201	0.0002310775222496	1.3191461192432618e-07	5.3396821289060585e-08	0.0010206061569759	0.0004148882402439	1.0416369276571154e-06	1.7213225189268014e-07	-0.0005868144035356	0.0001460056795271	3.44351144196842e-07	2.1317658454170228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1853.605785427689	-3.721466043863757	13.84930951563096	3435854.407771	2463.047655358162	-10.252954213042358	105.12307009474304	6066603.752565339	1942.138601255811	-4.357587830093735	3771902.346487878	18.988571696981023	2045.214776234568	1571.8553602361956	0.730016	27.415966	0.1513630862980755	0.0829443249724007	0.013659791	0.0129918343	0.0468271865	-0.0055840954	0.0095524792	-0.012566882	-0.0902623076	0.0138874428	0.0837490596	-0.0052126162	-0.0008860932	-0.0133155442	-0.0144462653	0.0009448247	0.0141232258	0.022611923	-0.0068502093	-0.0286298896	-0.006708609	0.0379241376	-0.026342218	-0.0228899494	-0.00138393	0.0065521447	-0.0004443649	-0.0011915905	0.0164654385	0.0242805719	-0.0514622096	-0.0084037969	-0.0388419241	0.011183931	0.0518213867	-0.0254047162	0.0008566409	0.0011396868	-0.0157337668	-0.032589648	0.0192434876	0.0082533281	-0.0021837804	0.0390556067	-0.0114570833	0.0434218823	0.0004733568	-0.0212680329	0.0221597928	-0.0202550048	-0.044764487	-0.0031236853	-0.0082057841	-0.016308509	0.001899931	0.0095550383	-0.0103644073	0.0215491244	0.0042720426	-0.0108884008	0.0023610427	0.0754344479	0.0577350269	0.0312459714	0.0	-0.0312459714	-0.0577350269	-0.0754344479	-0.0816496581	-0.0309990512845814	0.0177810862633265	0.0003161670287038	0.0009609411805441	0.0287336160975115	-0.0186331707158729	0.0003471950509268	0.0008256206940391	0.0641870574865421	0.073468094356201	0.0041199783487806	0.0053975608883316	-0.0004873217463726	-0.0001241212343626	2.374824844876407e-07	1.5406080819695477e-08	0.0004761823445005	-0.0005444238124754	2.2674962521399285e-07	2.963972875902496e-07	-0.0007478840559511	-0.0001610696524155	5.593305611458681e-07	2.594343292924999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1848.077725999256	-5.528059428432925	30.559441044286164	3415391.2813345813	2463.349131405626	0.3014760474638933	0.0908878071944516	6068088.943196852	1943.1774355885736	1.03883433276269	3775938.5461805854	1.079176770926503	2047.7978925540124	1560.918968160993	0.838716	31.49826	0.0669211952662602	0.0445784588227158	0.0125552699	-0.0159103201	0.047849986	-0.0089032448	-0.0165110726	-0.0440963251	0.0230256871	-0.0191574802	0.0113193357	0.0002289686	0.0129098155	0.0128233182	-0.005758819	-0.0073069889	0.0173100277	0.0291898693	-0.0393150185	0.0294859476	-0.0472152733	-0.0009886162	0.0230566513	0.0078076626	0.0107767379	0.016781675	-0.0161104367	0.0007596676	0.0397972543	-0.0073786854	0.0100088882	-0.0153417802	0.0122309713	0.0182750646	-0.0614678059	0.0137389198	0.009045018	-0.0118706019	-0.0408516704	-0.0145008328	0.0047008579	0.0060831924	-0.0126841561	0.0560165382	0.0029159424	-0.036909928	-0.0242176692	0.0592191778	0.02462215	0.0148454232	0.0036860147	0.0694569075	-0.0235596043	0.0475382902	-0.0043822115	-0.0324905009	-0.0567426127	0.0084533234	-0.0302690967	-0.0190482104	0.0405255789	0.0751031108	0.0565132535	0.0288611001	-0.0034191328	-0.0351510839	-0.0612463124	-0.0775202656	-0.0813633012	-0.0342587601983837	-0.0032597089138022	1.0625702202722156e-05	0.0011736626503303	0.0378709678358433	0.0091373517383318	8.349119678999523e-05	0.0014342102048234	0.1074813055464432	0.043294248059901	0.0115522310419678	0.0018743919150722	-0.0003263172175621	0.0001610045288104	1.0648292647747093e-07	2.5922458297491116e-08	0.0004606299484244	-1.555239607609998e-05	2.121799493854654e-07	2.418770237078901e-10	-0.000795924862149	-4.804080619790006e-05	6.334963861869047e-07	2.307919060144193e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1848.9869316832908	0.9092056840347597	0.826654975881115	3418752.67353559	2457.663983906785	-5.685147498841161	32.32090208357991	6040112.257792569	1936.4589759679536	-6.718459620620024	3749873.365606856	45.13769967390176	2039.4321781362528	1553.5119274426058	0.970864	36.461094	0.1276861260561645	0.0598917068491224	0.0066833953	-0.0204277593	0.0438845486	0.0071521542	0.0179609075	-0.0108543443	-0.0795129963	0.055871409	0.089542447	-6.65583e-05	-0.0287338199	-0.0539451959	0.0060103615	0.086248837	0.0570042777	0.0050493518	0.030710442	0.0066156543	0.0003511018	0.0501780226	-0.0917741677	-0.010930028	-0.0137623345	-0.0124240797	0.0221352424	0.0058120645	0.0228804902	0.0928077142	-0.0299269116	-0.0192161006	-0.0144706975	-0.0392175784	0.0941460529	-0.0644972015	0.0560278674	-0.0066994385	-0.004015703	-0.0297334889	0.0129651645	0.0238283038	-0.0273423996	0.0473401711	-0.0212488147	0.0557144516	0.0013383643	-0.0313626895	0.0020893597	-0.0299992683	0.0024404572	-0.0358835172	0.0137152574	0.0095052136	-0.0145488636	0.0807618965	-0.0026839592	0.0479861853	-0.0147374349	0.050051328	-0.0088263235	0.0747635377	0.0552666915	0.0264477464	-0.0068322673	-0.0389598496	-0.0645158866	-0.0791897184	-0.0805062393	-0.0043051677693028	0.0299535924290808	0.0008972176994074	1.8534469521843645e-05	0.0138518410241488	-0.0240191268116945	0.0005769184527962	0.0001918734997582	0.0681144404421587	-0.0393668651042845	0.0046395769967483	0.0015497500681389	-4.893164641690638e-05	0.0002773855711451	2.394306021069147e-09	7.69427550795453e-08	0.0002170154322762	-0.0002436145161482	4.709569784602596e-08	5.93480324781216e-08	-0.0006299941152203	0.0001659307469287	3.9689258521220876e-07	2.7533012776316284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1845.633234036582	-3.3536976467087243	11.247287905539634	3406362.0345803327	2444.2738793778094	-13.390104528975373	179.29489929688674	5974474.797408646	1933.486171249516	-2.972804718437601	3738368.774413113	8.837567893964865	2034.940081460584	1546.221509873936	1.104414	41.47662	0.2589989804627639	0.1210346400555647	0.0229705954	0.0397695522	0.0235672545	0.0141925049	-0.0539428078	-0.0350696324	0.0983602347	-0.0569007284	-0.0035960919	0.0276270057	-0.0226538108	-0.0313479055	0.0487202518	-0.0452571744	0.0492458589	0.0267846778	0.0142502503	0.0677600146	-0.0539716961	-0.0260307736	0.0073964428	0.0209288269	0.0087274635	-0.0360390819	-0.0014491277	-0.054967498	0.0541254947	0.0198110443	0.012555892	0.0153356825	0.065246233	0.0178422059	-0.0541418429	-0.0267522709	0.0343249301	0.0228013449	-0.0009789462	-0.0543598676	0.0185825845	-0.003371059	0.0168408626	-0.0035126423	0.0115557302	-0.0392840626	-0.0060232174	-0.0278805412	0.0046321424	-0.0234244517	-0.003300618	-0.0068284613	0.0469198673	0.0148775451	0.0325504174	0.016869198	0.0108866713	-0.0951034503	0.0284479468	0.0168238702	-0.0514544273	0.0744157659	0.0539958877	0.024008292	-0.0102334157	-0.0426618292	-0.0675308461	-0.0804338397	-0.0790844839	-0.0578775271032725	-0.0535723593339697	0.0028699976846079	0.00334980814359	0.0219772419038548	0.008125400879706	6.602213945592707e-05	0.0004829991617005	0.0216927325927258	-0.0464217078494329	0.0004705746473395	0.0021549749596581	0.0011489153410435	0.0011978469874604	1.320006460885102e-06	1.434837405367971e-06	-0.0011245879958132	-0.0013416034280893	1.2646981603271498e-06	1.7998997582612295e-06	-0.000151854282777	0.0004781398324433	2.3059723197717078e-08	2.2861769936890705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1855.1057225790355	9.472488542453448	89.72803918691184	3441417.2419454856	2471.227260084457	26.95338070664775	726.4847315174911	6106964.170984534	1941.2682493435773	7.782078094061262	3768522.4159094775	60.56073946206817	2042.0698165328413	1567.0722119766854	1.060894	39.84219	0.2913230061212633	0.158598022281303	0.020600357	-0.0045350288	0.0666674556	0.0166534228	0.0182630851	-0.0438821901	0.0164730025	-0.0303359568	-0.0641133731	-0.0017712535	-0.0007581879	-0.0045509482	0.0069902839	0.0280509697	0.0353999084	-0.0114839008	0.0033039498	-0.0100153039	-0.0177422777	0.0402541233	-0.0435696463	0.0191646555	-0.0032260387	-0.0007013494	-0.0179319434	-0.0004739274	0.0322532388	0.0396470619	-0.0251304874	0.0033815461	0.013706672	-0.0281869125	0.0069597289	0.0162125682	0.0246479438	-0.0073096582	-0.0569617823	-0.0259653334	0.0125538788	0.0252895362	-0.0010125512	0.0618672865	0.0027985588	-0.0182839482	0.003225727	0.0646821933	0.0214483105	0.0022498839	-0.0136199284	0.0788657358	0.003644312	0.0407832062	0.0075349481	-0.0293562971	-0.0437229819	0.0040360661	-0.0042663806	-0.0155726948	-0.0105832378	0.0740598336	0.0527013995	0.0215451443	-0.0136166111	-0.0462468756	-0.0702792922	-0.0812459471	-0.0771080077	-0.0644921823095785	-0.0066146552063059	4.375366349831104e-05	0.0041592415790519	0.0351198821782361	0.0131426402743812	0.0001727289933817	0.0012334061242131	0.1087785618844918	0.087085829291766	0.0118327755256582	0.0075839416634346	-0.0010230415158595	-0.002171956856903	1.0466139431721037e-06	4.717396588247959e-06	-0.0001251572882843	0.0009994307075289	1.566434681067938e-08	9.988617391517177e-07	-0.0006700643453213	-0.0005182100625443	4.4898622687086244e-07	2.685416689221675e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
