global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
2206.689166311085	12.105979468884923	146.55473890106333	4869477.076714711	2864.6792364605403	19.713060799291725	8206387.127808144	388.6047660765721	2441.4560480771943	7.047382230793119	49.66559630689859	5960707.634692711	2494.4077191420006	1829.326819601655	0.793317	23.927273	0.1551927118880432	0.0930117014508051	-0.0327034079	-0.0486243811	0.0184871559	-0.046630325	0.0433145696	0.0466319221	-0.0432702946	-0.061721835	-0.0360996486	-0.0888405689	-0.0751354647	-0.0299954281	-0.0009995966	-0.0118867819	-0.0134037588	0.018449558	-0.0344115363	-0.0577233668	-0.0335729096	-0.0333006736	0.0870446781	-0.0078221325	0.0559537631	-0.0291955468	0.060044967	-0.0087881113	0.1094331658	-0.0386324445	-0.0153431315	0.0383224408	-0.0411654838	0.017129862	0.0212681988	0.0514738228	-0.0506805994	-0.0379179962	-0.0106317707	0.058476911	0.0173551495	-0.0196581703	0.0186700575	-0.0279636448	-0.0111102801	0.0219060351	-0.0384104487	-0.0835698224	0.0068160379	-0.0135337743	-0.0229053995	0.0291527447	-0.0388538066	0.0564884684	-0.0798091938	0.0839228267	0.0571964775	-0.0412253819	-0.0601613355	0.0148033906	0.0306368956	-0.1034549233	-0.0322122483	0.0573613852	0.0172884517	0.0297101365	0.0353432597	-0.0125067	0.0475098654	0.029680203	-0.0158676104	-0.0022687146	-0.0030982179	0.0421775071	0.0058302432	-0.009653401	-0.0341863412	0.0022260504	-0.0452690884	-0.0335417262	0.0138024949	0.064777029	0.0211324865	-0.0312459714	-0.0707106781	-0.0809511339	-0.0577350269	-0.010657419	0.040824829	-0.0201006966288446	5.530209760700247e-05	0.0004040380049648	3.058321999734428e-09	0.133132225778553	-0.0075659003355355	0.0177241895407516	5.724284788725623e-05	-0.4994885950703462	0.0740034256686357	0.0054765070106933	0.2494888566053482	0.0030136632278646	-0.0010504520081072	9.082166050983282e-06	1.1034494213366589e-06	0.0007283450333512	-0.000205709839981	5.304864876073606e-07	4.2316538265049764e-08	-0.0004360989119186	-0.0002151998276369	4.631096581495147e-08	1.9018226097658681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2199.8557703628408	-6.833395948244288	46.69530018548145	4839365.410398687	2829.8979952537406	-34.78124120679968	8008322.66354114	1209.73473988558	2440.865351597755	-0.5906964794394298	0.3489223308221367	5957823.664630432	2488.101284188284	1803.964866799116	0.826099	24.916019	0.1320172666714352	0.0773152595543353	-0.0201738159	-0.0695848843	0.008643355	-0.0222326407	-0.0798452404	-0.0049574078	0.0393187309	-0.0705403915	-0.050834754	-0.0902228483	-0.0638622985	-0.0018088754	-0.038149184	-0.0031161699	-0.0343565675	-0.0039840201	-0.0261699811	-0.0148632792	-0.0380798982	-0.017213146	-0.0718224944	-0.0279862143	-0.0044225707	-0.005358213	0.018318504	-0.0332071444	-0.0213192536	0.0173439898	-0.0271512263	0.0197444985	0.0014261332	-0.0218641083	-0.041201699	-0.0800971401	-0.0337411566	-0.0616246399	0.0222991102	0.0083175663	0.0358008391	0.0113015354	-0.0328876634	0.0338887421	-0.0150699785	0.0161874044	0.0181323976	-0.0218591524	0.0567631367	-0.029687386	-0.0017003312	0.0451533522	-0.0672252373	0.0155492144	0.0161982485	-0.0265737694	-0.0672041676	-0.0242302874	-0.0674050407	-0.0184577929	0.0267412592	-0.0688331528	0.0285852778	-0.0293698101	-0.0309922254	0.0529506559	-0.0317768461	-0.0368548473	-0.0194382535	0.0244957916	0.0071648023	0.0414044772	-0.0199010849	0.0402894935	0.0368454788	-0.0520590792	0.0070505068	0.0157074285	-0.0138743446	0.0115966866	0.0276589216	0.0642529755	0.0194761753	-0.0336000067	-0.0723582192	-0.080282427	-0.0539958877	-0.0047000831	0.0465985677	-0.0200178026781827	8.289395066190045e-05	0.0004007124240626	6.871407056337585e-09	0.1408114968842824	0.0076792711057294	0.0198278776547922	5.897120471529064e-05	-0.4402500017542223	0.0592385933161239	0.0035092109380731	0.1938200640445927	0.0039561455382102	0.0009424823103455	1.5651087519500473e-05	8.882729053143791e-07	0.000933942687181	0.0002055976538298	8.722489429388673e-07	4.2270395260318296e-08	-0.0002838487101156	0.0001522502018029	2.3180123949054217e-08	8.057009023428993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2201.8895326353845	2.033762272543754	4.136188981222335	4848317.513929272	2853.3396270234707	23.441631769730066	8141547.027142439	549.5101000276179	2441.035092791065	0.1697411933100738	0.0288120727063278	5958652.324237483	2493.779762805348	1788.1724801160394	0.952287	28.722	0.1108903506181666	0.0652644266783266	-0.0083271175	-0.0614175543	-0.0431930316	-0.0352805917	-0.0411736148	0.0370885542	-0.043676086	-0.0649344906	-0.0568591748	-0.0435169215	-0.0635652278	-0.0196045669	-0.0426885099	0.0055654182	-0.0223498182	0.0294948586	-0.0412532747	0.0059349817	-0.0589398348	-0.0232602896	-0.0184476687	-0.0098285784	-0.0785449111	-0.0353913835	0.0143007012	0.008963571	0.0039939651	-0.0251757686	-0.0045432223	-0.0040010257	0.0292864655	0.0528101532	0.0067395375	-0.0209920297	-0.0366487506	-0.0916342226	-0.0238143098	-0.0433166536	-0.0521399909	0.0312611116	-0.0088997125	-0.0263072084	-0.0264014838	-0.0379205369	-0.0028033702	-0.0368894277	-0.071767136	-0.0281108089	-0.0430203233	0.0365663683	-0.0242184319	-0.036041555	0.0214249049	0.0119621747	0.0720903091	-0.0133802481	-0.0802106659	-0.0381370324	0.0150520116	-0.0603060609	0.0305212286	0.004871908	0.0035514305	0.0046366926	-0.0590096328	0.0606778234	-0.002024015	0.0014668676	0.0818020155	-0.0208599982	-0.005625278	-0.0170402136	-0.0027694466	0.0161644897	0.0418277948	-0.0112276275	-0.0038183635	0.0011584366	0.007805629	0.0637218759	0.0178113211	-0.0359208828	-0.0738788195	-0.0793936715	-0.0500436514	0.0012824971	0.0520454508	-0.0197244303409149	0.0002933723372677	0.0003890531522736	8.606732827397009e-08	0.1095552617060491	-0.0312562351782333	0.0120023553674809	0.000976952237517	-0.4215484619944618	0.0187015397597605	0.0003497475893859	0.1777031058098961	0.0029511678732345	-0.0010049776649756	8.709391816011442e-06	1.0099801071000098e-06	0.0011410848133768	0.0002071421261958	1.3020745513191666e-06	4.2907860444916746e-08	-0.000283184434429	6.642756866000058e-07	4.4126218780790913e-13	8.019342390287262e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2200.0259754116914	-1.8635572236930784	3.4728455259786544	4840114.292486165	2858.696390442929	5.356763419458275	8172145.052731431	28.694914332046316	2443.450602066646	2.4155092755809164	5.834685060417444	5970450.844739854	2494.9576514875384	1824.7175213217736	1.084873	32.720932	0.1928694497732433	0.1267019170929693	-0.0307056641	-0.0229193502	-0.0143179662	-0.0479564333	0.0477914941	0.0177735468	-0.0376639977	-0.0194328135	-0.0376914233	-0.0047421513	-0.0817170099	-0.0378350628	-0.0125787044	0.0279634017	-0.0047388383	0.0270866949	0.0188715395	-0.0206562814	0.0029517369	0.0093534387	-0.0998230945	-0.0877428539	0.0857183489	-0.0189548539	0.0262200298	-0.0860291121	-0.0082317035	-0.0195931341	0.0185220469	0.0735520739	0.0086001342	-0.0108444982	-0.0247296299	-0.1170846096	-0.0498082285	-0.0431266962	-0.0318288755	0.0424465562	0.0057007629	-0.0455890082	-0.0097547676	0.0263155772	0.0164521353	0.0371771799	0.0022711016	-0.032510118	0.0878234902	-0.0190991798	0.012339335	0.0433393357	-0.0200003773	-0.0253961688	0.0335024947	0.0117771939	-0.0813119536	-0.0340907058	-0.0452338388	0.0404695804	0.0510867792	-0.0791740452	-0.0559791411	0.0283247921	0.0137195509	-0.0141711131	0.0324517509	0.0111825677	0.0325639493	0.049809899	-0.0309092259	0.0293704784	-0.0047492278	0.0242924606	-0.0247365189	0.0546034573	0.0346428194	0.0034114451	0.0159888062	-0.0393176843	-0.0481722675	0.0631837885	0.0161386543	-0.0382063093	-0.0752698111	-0.0782873035	-0.0458939156	0.0072581889	0.0571272725	-0.0026821776848038	0.0170422526561111	7.194077132859473e-06	0.0002904383755947	0.1292291608652078	0.0196738991591587	0.0167001760179257	0.0003870623081247	-0.5423882703063398	-0.120839808311878	0.0146022592728514	0.2941850357659031	0.0026425508132652	-0.0003086170599693	6.98307480068857e-06	9.524448970409459e-08	0.0009348810029714	-0.0002062038104054	8.740024897168108e-07	4.2520011425706186e-08	-9.173551188179163e-05	0.0001914489225472	3.6652689944486994e-08	8.415404140214334e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2198.03842500477	-1.9875504069214005	3.950356620053424	4831372.91779745	2829.870473053496	-28.825917389433016	8008166.894260017	830.9335133424167	2431.927715866144	-11.522886200501944	132.7769063897181	5914272.41519792	2484.232381041621	1818.2944695353508	0.830036	25.034777	0.1115380141918069	0.0539984285165646	-0.024144238	-0.0177646461	-0.0101054272	-0.0084394667	-0.0092042198	-0.028743663	0.0389718044	-0.0440430566	0.0022569055	-0.0379336433	0.0003408649	0.0053530626	-0.0329212036	0.014077512	0.0015001731	-0.0006556867	0.0307268015	-0.0162602003	0.0787356836	-0.0232024359	0.0347101266	0.0040871735	0.1467423511	0.1288857297	0.0732050224	-0.041807123	-0.0217299965	-0.0057060805	0.01206241	0.0176319618	0.0181088016	-0.0041601051	-0.0927746914	-0.1115291821	-0.003476414	-0.0051221617	0.0027646518	0.0099038156	0.0347377456	-0.0458340849	-0.0233920461	0.0333379856	-0.0350386442	-0.0106412218	-0.0205728618	-0.0149703338	0.0636045788	0.0292512117	0.0392717299	-0.0179185371	-0.0323721027	0.0175161653	0.0223025363	-0.0680495198	-0.0484236807	-0.0321780547	-0.0266297332	0.0418080696	0.0385727804	-0.0397228731	-0.0830207462	0.0020258265	-0.0256182241	0.0441709734	0.0574938741	-0.0280095502	-0.0649085413	0.0667844768	-0.0125460267	-0.0354888659	-0.0513472077	0.0012753948	-0.0211422026	0.09939769	0.0275570274	-0.0093915541	0.0260439359	-0.0767002559	-0.0612618369	0.0626387723	0.0144589085	-0.0404540309	-0.076528754	-0.0769663555	-0.0415630576	0.0131948967	0.0618083875	0.0180553034452657	0.0207374811300695	0.0003259939825006	0.0004300431236199	0.1387308080734186	0.0095016472082107	0.0192462371087037	9.02812996692998e-05	-0.5839418634829769	-0.041553593176637	0.0017267011058894	0.3409880999279717	0.0023408591353644	-0.0003016916779007	5.479621491618967e-06	9.101786851460003e-08	0.0008653896324886	-6.949137048280001e-05	7.488992160187541e-07	4.829050571577769e-09	0.0003319872932724	0.0004237228051541	1.795410156077371e-07	1.1021556289433453e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2198.80169726073	0.7632722559601461	0.5825845367184909	4834728.903876668	2849.5324665651483	19.661993511652327	8119835.278008858	386.5939888522582	2438.407358768615	6.479642902470914	41.985772143541695	5945830.447296932	2489.880553124656	1809.030834400654	0.889731	26.835226	0.1318955944196177	0.1085452221479116	-0.0230680715	-0.0337007452	-0.0509752271	-0.0244897614	-0.0309620256	0.003878216	-0.053857836	-0.0485415616	0.0045146048	-0.0451170242	-0.0610220379	0.0168254286	-0.0251015958	0.0140024264	0.0055229303	0.0237663918	0.0335394223	-0.0088617256	0.0755714993	0.0216791087	-0.0537907636	-0.0033399026	0.001890276	0.0583736766	0.004760831	-0.0217102062	0.024721132	0.0554948317	-0.0069479111	0.0173102646	0.0607722145	0.0448690166	-0.101532015	-0.0131658842	-0.0476053656	-0.0541932741	-0.0396664384	-0.0552068372	0.0035126952	-0.0259257326	-0.04256029	-0.038059195	-0.0665190758	-0.0335852051	-0.0363893245	-0.0191449696	-0.0138093704	0.0369703429	0.0035907853	0.0338787392	-0.0102059423	-0.0491330152	0.0318114859	-0.0470109962	0.0133775085	-0.0300206357	-0.0529633221	0.0018737989	0.0477153583	-0.0454876387	-0.0067066587	-0.0462691258	-0.0107876062	0.0501918974	-0.0124189077	0.0196243039	-0.0274199822	0.0068031718	0.0005042915	0.0126062731	0.009127427	0.0171262307	0.0234923407	0.049534586	0.0017234704	0.0295242762	0.0394169921	-0.0427052007	0.0819685281	0.0620868871	0.0127728206	-0.0426618292	-0.0776534394	-0.0754344479	-0.0370681691	0.0190607341	0.066055961	0.0137872272544399	-0.0042680761908258	0.0001900876353655	1.821647437069408e-05	0.130559540786777	-0.0081712672866415	0.017045793690454	6.676960906973887e-05	-0.4767043779429016	0.1072374855400753	0.0114998783049578	0.2272470639499287	0.0024953377034776	0.0001544785681132	6.226710254396864e-06	2.3863628006304617e-08	0.0009359404508202	7.055081833160003e-05	8.759845274815192e-07	4.977417967258431e-09	0.0003513332148691	1.934592159669998e-05	3.7426468242566276e-10	1.234350278702572e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2189.9703539801785	-8.831343280551664	77.99262413894503	4795970.151312068	2836.671052577132	-12.861413988016466	8046702.660529053	165.4159697711456	2438.178094857006	-0.2292639116089958	0.0525619411662574	5944712.4222405385	2487.6590825470403	1792.2265040636062	0.723353	21.817099	0.13004814151447	0.0766927179942526	-0.0084377873	-0.0363135981	-0.0732373215	-0.0231622984	0.002475452	-0.017996047	-0.0267394957	-0.0157281155	0.0360642839	-0.0024768792	-0.0534173072	-0.009182538	0.0032840659	0.0282813905	0.0094007162	0.0233732539	0.0202639056	0.0236603599	0.094813372	-0.0339043711	-0.0968522275	0.0035483798	-0.0227143561	-0.0562593006	-0.0212845241	-0.0160131753	0.0228233143	-0.0007392442	-0.0543844732	-0.1271257131	0.0067737085	0.0021112789	0.0034217022	-0.0406557245	-0.0419236013	-0.0123403216	-0.0389876345	-0.0466827883	-0.0018124607	-0.0144905629	-0.059748936	-0.0371059442	-0.0721481052	-0.0508351987	-0.0299838256	0.0009020067	-0.0745571324	0.012985555	-0.0072238111	0.0208631978	0.0417039081	-0.0009586168	-0.0067762868	-0.0023785983	-0.0391518501	-0.0211453284	-0.0428866092	0.0045845672	0.0389650981	-0.0087043473	-0.0079437567	-0.0738916504	0.0328673547	0.041320664	-0.0027210527	0.0661274147	-0.0399951745	-0.0083417167	-0.0330367546	0.0269302694	-0.0001934021	0.0587212505	0.0381628018	0.0651916375	0.0175598594	0.0091103198	0.0884547465	0.0568697552	0.0627114079	0.0615281933	0.0110811301	-0.0448275254	-0.0786418943	-0.0736957799	-0.0324269895	0.0248241955	0.0698401994	0.0069483029028134	-0.0068389243516265	4.827891322924513e-05	4.677088628726995e-05	0.1305185474156758	-4.09933711011945e-05	0.017035091219498	1.680456474240248e-09	-0.518944518561014	-0.0422401406181123	0.0017842294794379	0.2693034133445225	0.0035571048330148	0.0010617671295372	1.2652994793057247e-05	1.127349437365665e-06	0.0009341411537788	-1.7992970413999686e-06	8.726196951831877e-07	3.2374698431906797e-12	-0.0002036620220249	-0.000554995236894	3.080197129750273e-07	4.1478219215270865e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2194.671120784479	4.700766804300656	22.097208548415004	4816581.328405402	2836.681688728979	0.0106361518473931	8046763.003170294	0.0001131277261208	2432.928048584866	-5.250046272140025	27.562985859611377	5919138.889590963	2492.305395421848	1815.6321173012257	0.96636	29.14645	0.0837737923420825	0.0401200378062648	-0.0153128587	-0.0091668528	-0.0123666294	-0.01714259	0.0243522506	0.0086407182	-0.0562629433	0.0334136493	0.0364119414	0.0631650738	-0.0229206245	0.0301499313	-0.0403149666	-0.030175258	0.0125399356	-0.0819248306	-0.0062759883	-0.0124410146	-0.0082008772	0.0040329249	0.0049010013	-0.0029725035	0.0390801461	0.0156261206	-0.0319040721	-0.0571727719	-0.0875182072	-0.0171432787	-0.007076534	0.0647142689	-0.0116551785	-0.0393000966	0.0303247438	0.0087416374	-0.0232226223	-0.0220559017	0.006919629	0.0089426187	0.0075532536	-0.0446682991	0.0742083412	0.0203711829	0.0380387576	0.0479431568	-0.0131441165	0.0523798582	-0.034818597	-0.0024590528	0.0191725946	0.0205737076	-0.0232457261	0.0135057331	0.0323071031	0.0343069466	-0.0672335794	-0.0159989945	-0.0280731281	0.0131451545	0.0180860028	0.0046663714	-0.0893920208	0.0413493144	0.0756224449	-0.0148149034	0.015523496	0.0259419972	0.0018703514	-0.0290735581	0.0390048355	0.0429359271	0.0195108997	-0.0548544614	-0.0637386249	0.0834771962	-0.0408454322	-0.0224868601	-0.0252967069	-0.0228254331	0.0208495071	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	0.0140702951306224	0.007121992227809	0.0001979732050628	5.07227732929718e-05	0.123726692276719	-0.0067918551389568	0.0153082943817379	4.612929622857413e-05	-0.5318258918592207	-0.0128813732982067	0.0001659297780477	0.2828387792518555	0.0031358218824318	-0.000421282950583	9.833378878338116e-06	1.7747932445191858e-07	0.0011170185294779	0.000182877375699	1.24773039519697e-06	3.344413454258973e-08	0.0003317490852352	0.0005354111072601	2.866650537774864e-07	1.1005745555439201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2193.33267943369	-1.3384413507892532	1.7914252495025609	4810708.24267177	2830.1539591126525	-6.527729616326724	8009771.432281022	42.61125394386904	2427.7019629082524	-5.226085676613366	27.31197149930338	5893736.820708582	2483.310984651808	1810.9198076725008	1.093468	32.980145	0.1685231373641529	0.0669317643136102	0.0054832637	-0.0503956204	0.0358711064	0.0227947104	0.0050147696	0.0513337767	0.0415235598	-0.0053884974	0.0162581239	-0.028504625	0.0197740063	0.0398339002	0.0013803066	-0.0217782811	-0.0201397556	0.0216817919	0.0041955011	-0.0143439164	-0.090424873	-0.04275553	-0.0268927565	-0.0105813783	-0.0671064071	0.0567898298	0.0760395564	0.032767616	-0.0098342631	-0.0307986197	-0.0699385458	-0.0643928541	-0.0445995521	-0.0266000203	-0.0694295206	0.0638379453	0.0115085391	0.0088556986	0.0516403701	0.0145188824	0.0107744943	0.0310158272	0.0199999224	-0.0294899864	0.0060463532	-0.0440199407	-0.0126528268	-0.0608479853	-0.0112962994	-0.0704426553	0.0072343676	-0.0092325073	-0.0146926874	0.0646405308	0.0940951372	0.0749388701	0.0589287382	0.0018722657	-0.0258315534	-0.0134693332	-0.001037904	-0.0112032969	-0.0636479378	0.0728302872	-0.0302903948	0.019928864	-0.0228049936	-0.0553289358	-0.0251270124	0.0474208007	-0.0210107253	-0.0770151159	-0.049191311	-0.0463331934	-0.0111332123	-0.0234624421	0.03522102	-0.0457443484	-0.0137640223	0.1129282289	-0.0762917847	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	-0.0032893859381601	-0.0173596810687825	1.0820059850165402e-05	0.0003013585268098	0.1006883729022121	-0.0230383193745069	0.0101381484376949	0.0005307641596017	-0.4891351383828421	0.0426907534763785	0.0018225004323809	0.2392531836008021	0.0027015971190053	-0.0004342247634264	7.298626993417737e-06	1.8855114517279986e-07	0.0005300210369969	-0.0005869974924809	2.809222996592693e-07	3.445660561789815e-07	-0.000355716327747	-0.0006874654129822	4.7260869404678695e-07	1.2653410582581114e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2194.1528671234605	0.8201876897705915	0.6727078464512201	4814306.804306102	2805.1896336442333	-24.964325468419247	7869088.880705068	623.2175460931659	2433.871870681267	6.169907773014529	38.0677619275051	5923732.28289353	2479.115044607243	1811.3891374528407	1.252321	37.77132	0.7726738837079722	0.4443805393451773	0.0284144245	0.0416574611	-0.0721891299	0.0063535767	-0.0034615771	-0.0845491037	0.0424596605	0.0390177388	0.0407597023	0.0272612407	-0.0079927091	-0.0071190508	-0.0078260993	0.0062117603	0.0233760361	-0.0034022321	0.0665460739	-0.0022865914	0.0522767626	-0.0598086575	-0.0905710927	0.0239000432	-0.051216504	0.0057814186	-0.0251352399	0.0808287122	-0.0156095896	0.0586047697	0.0818124783	-0.0032011223	-0.0776952491	0.1174967518	0.0107537897	0.0449206425	-0.0027463145	0.0152989099	0.0083413168	-0.0249045461	0.0109637194	-0.0213016168	-0.0325676745	0.0228418636	-0.0707254706	-0.056602114	0.0247669742	0.0210852229	-0.0618518022	-0.02906267	-0.0593405578	0.0296191053	0.010875541	0.0746891214	0.0132259603	-0.0454384158	-0.0489936785	0.0213242976	0.0308758939	0.0996289006	0.0057785553	0.0116887787	0.086661663	0.0329834673	-0.0290564034	-0.0486618955	0.0466395502	-0.0266349385	-0.0483345721	-0.0470919616	-0.045842484	0.0498256444	-0.0398890661	-0.0789339727	0.1084522255	0.0251207857	0.0145436313	-0.0176761842	-0.0159158704	0.022797407	-0.1106898154	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	-0.0204874522479769	-0.0171980663098168	0.0004197356996131	0.0002957734847968	0.1822620882757917	0.0815737153735796	0.0332194688226524	0.0066542710398497	-0.650867747890338	-0.1617326095074958	0.0261574369781041	0.4236288252438405	0.0103630783384141	0.0076614812194088	0.0001073933926481	5.869829447535375e-05	0.0030052939615485	0.0024752729245516	9.031791795319876e-06	6.12697605101823e-06	-0.0002490806213658	0.0001066357063812	1.13711738754175e-08	6.204115593997304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
