global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106
2018.0241619855624	14.3373623382181	4072421.518357531	205.55995881735475	2484.091279479279	47.171576839753925	6170709.484785001	2225.157661548809	2195.7664620004048	6.205041652772252	38.5025419126386	4821390.355645775	2208.2737324617347	1917.6968263444976	0.940853	45.53196	0.1924756880559029	0.0976526882246596	-0.0063837012	0.0082126236	-0.0075540202	-0.0036539407	-0.0206150571	-0.0007526577	-0.0161491867	0.0171745963	-0.0115136087	-0.000861091	0.0322517505	-0.0256559798	-0.0371080984	0.0503350177	0.0021073712	-0.0079371529	-0.0372325328	0.0275090839	-0.0006784275	0.0103853227	-0.0267350096	0.018220696	-0.0050783934	0.0025698237	-0.0060828512	0.0024333465	-0.0050465102	0.0100931454	-0.0008265359	0.008971052	-0.0013061254	-0.0078200487	0.001925227	-0.0112834718	0.0039923572	-0.0092139954	0.0150307729	0.0155843392	0.0412526645	-0.0113741203	0.0059554892	-0.0042405781	-0.0189894802	0.0023361803	0.0144231548	0.0004913191	0.0227472301	0.0059472144	0.0672896215	0.0292606206	-0.0190607341	-0.0606775209	-0.0809511339	-0.0727503781	-0.0389598496	0.0085347133	0.0047539440846406	0.0470439919922255	0.0022131371825645	2.2599984359889347e-05	0.0291402597767955	-0.0005547883581868	3.0779012237971306e-07	0.0008491547398591	0.0155548869112038	-0.0274473091460905	0.000753354779361	0.0002419545068203	0.0004919231918881	-0.0009030125082173	8.154315899970797e-07	2.419884267173765e-07	0.0044560314932837	-0.0003228293576589	1.0421879416652242e-07	1.985621666913617e-05	-0.0019841070847075	0.0011227501053116	1.2605677989772091e-06	3.9366809235864935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021.2022137248307	3.1780517392683123	4085258.388766156	10.100012857466345	2473.145681446996	-10.94559803228276	6116449.561659927	119.80611628431222	2191.422232651129	-4.344229349275793	18.872328639109178	4802331.401757658	2201.5303276217714	1935.1288438016616	0.619425	29.976681	0.1242430775954779	0.0605725173220477	-0.013044959	0.0139677241	-0.0294115158	-0.0050322672	-0.01558988	0.0265810759	-0.0022017456	-0.0003137258	0.03576996	0.0171141964	-0.0080501439	0.0193974003	-0.0036099475	-0.016973222	0.0057755371	-0.0042824768	-0.0249155435	0.0329226666	0.0060659974	0.002685461	-0.0138278966	0.0232518256	-0.0105681349	0.0117708772	-0.0109794961	0.0055275545	-0.0128557135	0.0253064094	-0.0220769965	0.0151823998	0.0127202895	-0.0086844585	0.0019637749	-0.0113461481	0.0026905099	-0.0216897558	0.0148703222	0.0061259436	0.037526893	-0.0095772338	0.0190775692	-0.0061789561	-0.0183717524	0.0078330543	0.0177858906	0.0087107244	0.0226782806	0.0160239173	0.0668016447	0.0276578354	-0.0215451443	-0.0629121428	-0.0813979594	-0.0702792922	-0.0336000067	0.0152996203	0.0115418751217362	0.0067879310370956	4.607600776436575e-05	0.0001332148813257	0.0448867329862281	0.0157464732094325	0.0002479514185353	0.0020148187981769	0.0265331339942136	0.0109782470830098	0.0001205219090156	0.0007040071995548	-0.0003549732248791	-0.0008468964167672	7.17233540733123e-07	1.260059903810681e-07	0.0048847786952392	0.0004287472019554	1.8382416318466973e-07	2.386106290146278e-05	-0.0014451421781114	0.000538964906596	2.904831705421427e-07	2.0884359149565613e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023.1732888575089	1.971075132678152	4093230.156746509	3.885137178662194	2497.3885324412377	24.242850994241508	6236949.481968999	587.7158243289964	2192.4448949302114	1.0226622790823967	1.045838137058002	4806814.617305545	2209.3650423011	1952.543404126363	0.592628	28.679829	0.0660868110754521	0.0363039140028682	-0.0184320994	0.0150276087	-0.0009205461	-0.0014853135	-0.001277089	-0.0065765158	-0.0183877584	0.0361402403	-0.0276510844	0.0375684993	0.0597075922	-0.0793638613	-0.0245991376	0.08211011	0.0137638326	-0.0206653665	-0.0152241398	0.0123442554	0.0084673302	0.0222576688	-0.0117073611	0.009382272	-0.0056757759	0.0021129649	-0.0109861655	0.0025282128	-0.0099048794	0.0158498669	-0.00742594	0.0148308275	-0.0023045039	-0.0055513878	-0.0154555363	-0.0057481991	-0.0010586881	0.0008137328	0.0146555684	0.0181521351	0.0240719361	0.000845222	0.0130421875	0.0044655098	-0.0221197372	0.0078828882	0.0084171263	0.0209078593	0.0124052012	-0.0055253135	0.0663063423	0.0260429185	-0.024008292	-0.0650363955	-0.0816216788	-0.0675308461	-0.0280596966	0.0219572114	0.0139155816534781	0.0023737065317419	5.634482698834161e-06	0.0001936434127546	0.0289293252903632	-0.0159574076958648	0.000254638860372	0.0008369058617556	0.0240079416444132	-0.0025251923498003	6.376596403490463e-06	0.0005763812620015	-0.0001961012818227	0.0001588719430564	2.5240294290516003e-08	3.845571273250601e-08	0.0045231209329923	-0.0003616577622468	1.3079633699343508e-07	2.045862297447313e-05	-0.0010610617934538	0.0003840803846576	1.4751774187873e-07	1.1258521295273945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2008.2738970453424	-14.899391812166414	4033164.045553687	221.9918763724516	2458.450089465613	-38.93844297562464	6043976.84239348	1516.2023413659715	2182.671208079268	-9.77368685094325	95.52495466030098	4764053.602578212	2191.726930454799	1950.626980061548	0.725462	35.108265	0.0620848163616656	0.0392469245156326	-0.01676889	0.0224745394	-0.0342698377	0.0008788588	-0.0231461647	0.0099194386	-0.0038410118	-0.0164164756	0.0487045021	-0.001467269	0.0095458592	0.0152172314	0.0363479124	-0.0251255723	0.0018728172	0.0100598842	-0.004107539	0.0100367573	0.0037190168	-0.0121572534	0.0015409639	0.0081496789	-0.0026984621	-0.0072392396	-0.0122571446	0.0027593311	-0.0187376803	0.033620594	-0.0237962987	0.0105253069	0.0175673887	-0.0095375478	-0.0039351839	-0.017436765	0.0040591384	-0.0270175441	0.0145307984	0.0097119989	0.050291807	-0.0112956515	0.0207719998	-0.0095580367	-0.0074180717	-0.0047904492	0.0111815382	0.0184967552	0.0210932197	-0.0210304995	0.0658037687	0.0244165784	-0.0264477464	-0.0670465522	-0.0816216788	-0.0645158866	-0.0223686765	0.0284607885	0.0024989230163896	-0.0114166586370885	0.0001303400944358	6.244616241841696e-06	0.0290886932177869	0.0001593679274236	2.5398136291324886e-08	0.0008461520731185	0.0387646197469067	0.0147566781024935	0.0002177595486206	0.0015026957441222	-0.0002862023740392	-9.01010922165e-05	8.118206818606235e-09	8.191179890567414e-08	0.0045332586648969	1.0137731904599769e-05	1.0277360816954001e-10	2.0550434122862826e-05	-0.0016758652032259	-0.0006148034097721	3.779832326674008e-07	2.808524179383387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2006.870577209659	-1.4033198356835328	4027529.513669829	1.9693065612228573	2474.8145667766703	16.36447731105727	6124707.139929999	267.79611766410824	2177.7034007747	-4.967807304567941	24.679109415318592	4742392.101745695	2188.504527812101	1940.2077438426045	0.837211	40.516254	0.2194073925640631	0.109583550640145	-0.0135897667	-0.0232422652	0.0353184169	0.0044271323	0.0294180078	-0.0058784748	-0.0201014587	-0.0071058307	-0.0225873079	0.0024152944	0.0042070822	0.055234206	-0.0374056382	-0.0026741657	-0.0093436784	0.0217537966	0.0185223703	-0.0053451861	-0.0150632036	-0.0191447719	0.0043259579	-0.0147681156	-0.0053211337	0.0329623592	-0.0125916721	0.0009109934	-0.0067089061	0.0237032336	-0.0070145766	-0.0130231247	0.0033473516	-0.0114926824	-0.0103606597	-0.0008736816	-0.004940855	0.0164755324	0.0055030609	0.0318638967	-0.0083547933	0.033818203	0.0001765713	0.0494800834	-0.0153298097	-0.0147371742	-0.0127039747	0.0567228292	-0.038014747	0.0087365231	0.0652939789	0.0227795284	-0.0288611001	-0.0689390864	-0.0813979594	-0.0612463124	-0.0165575133	0.0347647336	0.0217224052145041	0.0192234821981144	0.0003695422678212	0.0004718628883031	0.0101699596389721	-0.0189187335788147	0.0003579184802261	0.0001034280790583	0.0078328002917729	-0.0309318194551338	0.0009567774548049	6.135276041079763e-05	0.0001657995883514	0.0004520019623906	2.0430577400495337e-07	2.748950349749369e-08	0.0055200180049623	0.0009867593400654	9.736939952063048e-07	3.0470598775107972e-05	-0.0001079593590419	0.001567905844184	2.458328736226341e-06	1.1655223204737876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2002.724598003959	-4.1459792056998594	4010905.8154501193	17.189143574095638	2479.6786451668577	4.864078390187387	6148806.183296543	23.65925858588793	2164.418787886457	-13.284612888243371	176.48093959048194	4684708.689355879	2182.0058836645007	1923.7300038756969	1.312413	63.51334	0.8927099456515097	0.5151393717837087	-0.0059118219	-0.0010170993	0.0551816252	-0.0105944907	0.0228358259	0.0046180496	-0.0158281722	0.020225809	0.0305733041	0.0275375436	0.0350521634	-0.093336055	0.0176967753	0.0666079244	-0.0413111434	0.0447320385	0.0423387909	-0.009677155	-0.0375749594	-0.0426316091	0.0400531018	-0.0071376498	0.0151056601	-0.079630555	-0.0005250163	-0.0270421554	0.0342877675	-0.0606665305	0.0883478674	-0.0054868443	-0.0178595737	-0.0106496702	0.0239853816	0.1074622427	0.0117988508	-0.0110661128	-0.0736432375	-0.050257232	0.0320635083	-0.0991055351	0.0119768531	-0.03895838	0.0153302429	-0.0513530998	0.037435748	-0.0347312458	0.0463278139	-0.0941779312	0.064777029	0.0211324865	-0.0312459714	-0.0707106781	-0.0809511339	-0.0577350269	-0.010657419	0.040824829	-0.1505817903698982	-0.1723041955844023	0.0296887358159879	0.0226748755910039	0.1134449430715704	0.1032749834325982	0.0106657222030034	0.0128697551085118	-0.0167408618143767	-0.0245736621061496	0.0006038648693072	0.000280256454288	0.0086311216153942	0.0084653220270428	7.1661677021536e-05	7.449626033972497e-05	0.0022350119183331	-0.0032850060866292	1.0791264989190893e-05	4.995278275091004e-06	-7.14538214670931e-06	0.0001008139768951	1.0163457937424042e-08	5.105648602251215e-11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1993.1039295235607	-9.620668480398308	3972463.273882259	92.55726200972948	2449.296434161307	-30.382211005550744	5999053.022395293	923.0787455858087	2165.008839304854	0.5900514183972518	0.3481606763526087	4687263.274268151	2175.0509150913786	1902.358599042277	1.194614	57.812565	0.7959669879008788	0.415955057350771	0.0065133913	0.0282770837	0.0594102397	0.0221229534	-0.0188886606	-0.1834994101	-0.0094883232	-0.0325917141	0.0352518277	-0.0027043889	0.003817353	-0.001366618	0.0608149797	-0.0017009655	-0.0329314991	0.0525869624	0.020474079	-0.0108071131	-0.0302994231	-0.0511659675	0.0235312766	-0.021653674	0.0108735466	-0.0372741312	-0.0029481088	-0.0235672196	0.0291913389	-0.0620786651	0.1088912646	0.0144117208	-0.0518460798	-0.0052978535	0.0009739459	-0.0228583162	0.0133761792	-0.1230770016	-0.022370974	-0.0255817489	0.2261857986	-0.1441364908	0.0025290921	-0.0303977855	0.0236783892	-0.0432004689	0.0500921228	-0.0081887405	0.0737458443	-0.0848969476	0.0642529755	0.0194761753	-0.0336000067	-0.0723582192	-0.080282427	-0.0539958877	-0.0047000831	0.0465985677	-0.0590942395796787	0.0914875507902194	0.0083699719495929	0.0034921291515004	0.0767295175860027	-0.0367154254855676	0.0013480224685862	0.0058874188689806	0.0065904282473354	0.0233312900617121	0.0005443490959437	4.343374448327635e-05	0.0059092928939726	-0.0027218287214215	7.408351588755539e-06	3.4919742506755064e-05	0.0082629511841936	0.0060279392658605	3.633605179290283e-05	6.827636227236642e-05	-0.0041460318261322	-0.0041388864439854	1.7130380996206857e-05	1.7189579903301103e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2004.527626798162	11.423697274601182	4018131.006597071	130.50085942173047	2472.026754445043	22.73032028373609	6110916.274692093	516.6674602012243	2177.169900289396	12.16106098454202	147.8914042697501	4740068.774726138	2191.638614701252	1890.6501471104684	1.164825	56.37093	0.6844159178205924	0.4504029212903974	0.0017629279	-0.0540405757	0.1360882668	-0.0061771532	0.0335704312	-0.080576011	-0.0085828839	0.0188653216	-0.0084137703	-0.0174355211	0.0217675526	-0.0149700636	-0.0290637434	0.0562728508	-0.0204880266	0.0262640604	-0.0006861819	0.0094663713	-0.0224356583	-0.0226231942	0.0011893411	-0.0046632274	0.004203383	-0.0400138145	-0.0042011807	-0.0280117904	0.0436398642	-0.0849191767	0.1186993006	0.0099515597	-0.0675789797	-0.0141335719	-0.012413177	0.011794477	-0.0084486023	0.0087187826	-0.0271061202	0.0137564719	0.0755334604	-0.0300836462	-0.0450260451	0.0091782538	0.02225217	-0.0151327725	0.0465007783	0.0240189118	-0.0203447314	-0.036066216	0.0637218759	0.0178113211	-0.0359208828	-0.0738788195	-0.0793936715	-0.0500436514	0.0012824971	0.0520454508	-0.0494276296103919	0.0096666099692868	9.3443348298315e-05	0.002443090568902	0.1145933328691626	0.0378638152831598	0.0014336685077972	0.0131316319380627	-0.0238223652261453	-0.0304127934734807	0.0009249380068605	0.0005675050849678	0.0138355143083571	0.0079262214143845	6.282498590984742e-05	0.0001914214561767	0.005497071818693	-0.0027658793655006	7.650088664502006e-06	3.0217798579868763e-05	-0.002708678624124	0.0014373532020081	2.065984227323225e-06	7.3369398887862844e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000.6188162804813	-3.90881051768065	4002475.648055514	15.278799663130863	2478.6159836341594	6.589229189116395	6143537.194326731	43.417941306703504	2179.369322613972	2.1994223245760622	4.83745856184357	4749650.644350884	2188.8268793845664	1927.4354819401767	0.8747629999999998	42.333553	0.6498164455967649	0.4004686376427017	-0.0124330366	-0.0089755049	0.0642516954	0.0089986132	-0.0065778694	-0.0840072142	-0.0054771072	0.0263177591	-3.12687e-05	0.006412907	0.0347168508	-0.0210444014	-0.0410305752	0.0065207821	-0.0191849316	0.0119830658	-0.0049245844	0.0119869799	-0.0174884984	-0.0094959338	0.0057807014	0.0005148815	0.0070478152	-0.0296063526	-0.0123406332	-0.0229564264	0.0242027839	-0.0557064672	0.0799547967	0.026726595	-0.0634405644	0.0075870775	-0.0579508753	0.0007202015	-0.002526473	-0.0005234053	0.0049230484	0.0126845047	0.071833861	-0.0446185308	-0.0231853562	-0.0062270686	-0.001869901	-0.0364835701	0.0063148856	0.0419197632	0.0440725402	-0.0552505395	0.0631837885	0.0161386543	-0.0382063093	-0.0752698111	-0.0782873035	-0.0458939156	0.0072581889	0.0571272725	0.0155492606337901	0.064976890244182	0.0042219962658044	0.0002417795062575	0.0969829462340641	-0.0176103866350984	0.0003101257174376	0.0094056918602393	0.0469503791595542	0.0707727443856995	0.0050087813478835	0.0022043381032259	0.006631002022421	-0.0072045122859361	5.190499727820421e-05	4.39701878213514e-05	0.0040302458433714	-0.0014668259753216	2.1515784418781634e-06	1.6242881558012446e-05	-0.001450888398746	0.0012577902253779	1.5820362510564397e-06	2.105077145615732e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1997.5293683883165	-3.0894478921647988	3990123.5775738265	9.544688278401518	2425.846373810165	-52.769609823994415	5884730.629327927	2784.631720976608	2183.522760902963	4.153438288990856	17.251049620455287	4767771.647381298	2188.077970605967	1889.7366575395376	0.803262	38.873325	0.4077101634047971	0.2297520827253527	-0.0078853952	-0.0292072455	0.0313338592	0.0046499279	-0.0160708589	0.0236938854	-0.0079912941	-0.0739360668	0.0332493451	0.0220122807	-0.040945891	-0.0405576965	0.0666052776	0.0078052261	-0.0055441431	0.0028477467	-0.027440685	0.0005019752	-0.0027821417	-0.0019618432	-0.0191290457	-0.00547021	-0.0026457074	-0.0175380226	-0.01265827	-0.008570932	0.0036936792	-0.0015874887	0.0114977355	0.0111311362	-0.0245379604	0.0040705953	-0.0191799128	-0.0060331242	-0.0124489199	0.0481338949	0.0093331596	0.00479446	-0.0111432079	0.0114171728	-0.0202213444	0.005338377	-0.0133235509	-0.0177435481	-0.0192671718	0.0441986844	0.0067237976	-0.0238002933	0.0626387723	0.0144589085	-0.0404540309	-0.076528754	-0.0769663555	-0.0415630576	0.0131948967	0.0618083875	0.0117543833645328	-0.0037948772692573	1.4401093488725748e-05	0.0001381655282804	-0.0062688923503628	-0.1032518385844269	0.0106609421710645	3.9299011300437234e-05	-0.0151750480000387	-0.0621254271595929	0.0038595686997618	0.0002302820818034	0.0029126797826956	-0.0037183222397254	1.382592027843652e-05	8.483703516523686e-06	0.0038181308570759	-0.0002121149862954	4.4992767411139946e-08	1.4578123241755148e-05	-0.0006105652169365	0.0008403231818095	7.06143049886442e-07	3.727898841327153e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
