global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
1488.4611385863266	-3.055214617216734	9.334336357254797	2215516.561081704	1999.742806736427	-8.77310566962501	3998971.2930940823	76.96738309040651	1793.4115163428153	-4.938125271267154	24.385081194727302	3216324.866951036	1854.093937179604	2088.7698914996604	1.503259	78.87994399999998	0.5653850849597281	0.3014148306314637	-0.021709085	-0.0966989014	0.0081674696	-0.0293112687	0.0041553539	0.0040595153	0.0193593493	-0.0055015743	-0.0068038548	0.0005747661	-0.0626528153	-0.0891318348	-0.011657994	0.0094301097	0.0259556923	0.0402882929	0.0579674779	0.0264608602	0.0015267114	0.0252539257	-0.0203304374	0.0906719137	-0.0122556601	0.0004131675	0.0497203046	0.0116507992	-0.004662335	0.0366255567	-0.0118862987	0.0489485927	0.096902253	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	0.122480922948057	0.0915381588992688	0.0083792345346677	0.0150015764862078	0.0434202076736482	0.0465685367825158	0.0018853144344227	0.0021686286180645	-0.3393534558370916	-0.2188075284911335	0.0478767345243981	0.1151607679885768	0.001183943891446	0.0026351033505984	6.9437696683349134e-06	1.4017231380922975e-06	-0.0034986921992341	7.11475819909998e-05	5.061978423166039e-09	1.2240847104981545e-05	0.0005370727899559	0.0014631662831468	2.884471817110144e-07	2.1408555721376216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1487.5653059430224	-0.8958326433041748	0.8025161248093449	2212850.539445358	2003.526635278629	3.7838285422021727	4014118.978270905	14.317358436783818	1786.810442958734	-6.601073384081246	43.57416982202584	3192691.559066388	1846.190000596515	2133.270848118176	1.302698	68.355988	0.4136750974141749	0.2183447646956382	-0.0048062802	-0.0351164557	0.0069429032	-0.0057709618	0.0028655027	0.0011367518	0.0086961702	0.0012149864	0.0058947154	-0.0055521228	-0.0255376742	-0.0407624451	-0.0262588377	0.0259818395	0.0012989486	-0.0277690236	0.0345418004	-0.0439281495	0.0283675603	-0.00563607	-0.0077957804	0.0239237908	0.0044031725	-0.0101202798	0.0078795898	0.0045251425	0.0027284915	-0.0105279503	-0.024464818	0.0146165331	0.0191529672	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	0.0656997123585085	-0.0567812105895485	0.0032241058760146	0.0043164522039907	0.0623446688951077	0.0189244612214595	0.0038868577396406	0.0003581352325225	-0.2231375358049447	0.1162159200321469	0.0135061400689183	0.0497903598851029	-0.0012950532156348	-0.0024789971070808	6.145426656914976e-06	1.6771628313260357e-06	-0.0028260235748003	0.0006726686244338	4.52483078297661e-07	7.986409245327066e-06	-0.0007463315899499	-0.0012834043799058	5.570108421571456e-07	1.6471268023613914e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1495.7928994496676	8.227593506645235	67.69329491059084	2237396.398044044	2006.53343104109	3.006795762460797	4026176.409885529	9.040820757152206	1792.736329168336	5.925886209601913	35.11612736915013	3213903.5459199604	1854.601879667575	2161.841968493028	0.90857	47.675053	0.2188398586420752	0.0953234905239819	0.0015995074	-0.0020137875	0.0002470971	-0.0081495769	0.0035676313	0.003190468	0.0086241367	0.0021866407	-0.001334622	-0.0012576714	0.0042896915	0.0019433173	0.0204840495	-0.009606747	0.0056165442	-0.0023332536	0.0428996564	-0.0225922134	0.0024946314	-0.0147630195	0.0001081827	-0.0127581629	0.0035762181	0.0081512308	-0.0002948504	-0.005362388	0.0004491327	-0.0092988525	-0.0444941315	0.017007179	0.0071596104	0.0455396975	-0.0308505711	-0.0799532077	-0.05833645	0.0148794683	0.0749343514	0.0687090676	0.0017099414	0.0229295235339606	-0.0427701888245478	0.0018292890520874	0.0005257630494944	0.0306168545342302	-0.0317278143608775	0.0009373917815702	0.0010066542041183	-0.1510552048556448	0.0720823309492998	0.0051958624350843	0.0228176749139808	-0.0010849858934229	0.0002100673222118	4.412827986127819e-08	1.1771943889266885e-06	-0.0037504401862324	-0.0009244166114321	8.545460714916066e-07	1.406580159050692e-05	-0.0010570381464529	-0.000310706556503	1.1173296430565826e-06	9.653856425395205e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1497.9499553763442	2.157055926676549	4.652890270810423	2243854.068811992	2004.2767094479327	-2.256721593157181	4017125.128035433	5.0927923490218845	1797.806863585904	5.070534417568069	25.71031927974236	3232109.518756585	1855.0679754069831	2172.273434504596	0.656015	34.422836	0.1126172418771334	0.0557766796045203	0.0024537657	0.0006228455	0.000947708	-0.0138148063	0.007422233	0.0055278748	0.0059630225	0.0010678152	-0.000267165	0.0010887839	-0.0134552821	-0.0145713163	0.0056883059	-0.0052014456	0.0060194584	0.0022887721	0.0368877369	-0.0103132808	0.0022992514	-0.0076228597	-0.0016441684	0.002526957	-0.0039486804	0.0091573027	-0.0070454531	-0.0018980769	-0.0304433317	-0.023262186	-0.0463899334	0.020720826	-0.0236966627	0.0448275254	-0.0324269895	-0.0804338397	-0.0558930371	0.0190607341	0.0768225931	0.0652939789	-0.0051268245	0.0424525547036296	0.019523031169669	0.0003811487460518	0.0018022194008646	0.0172826037118198	-0.0133342508224103	0.0002986883910598	0.0001778022449949	-0.1534509592263688	-0.002395754370724	5.739639004843183e-06	0.0235471968874927	-0.0004266374455924	0.0006583484478305	4.334226787608286e-07	1.820195099816081e-07	-0.003210855395991	0.0005395847902414	2.911517458598558e-07	1.030959237396452e-05	-0.0007076872742382	0.0003493508722147	5.008212781186933e-07	1.220460319171717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1499.8364182378484	1.886462861504242	3.558742127834773	2249509.281472538	2015.2505497027048	10.973840254772083	4061234.778077054	120.42516993725629	1798.883373919104	1.0765103332000765	1.1588744974865393	3235981.392962579	1858.1061601999124	2144.690563122793	0.673294	35.329514	0.063132447851609	0.0300919556801783	-0.0024331167	0.0076005489	-0.0043249392	-0.0108041104	0.0072261982	0.0058772708	0.0087885725	0.000187277	-0.0025838021	0.0006605873	-0.0095190892	-0.0084934727	0.0132596435	-0.0187999083	0.0100303836	0.0133281058	0.0409146875	0.0041384996	-0.011072121	-0.0084906377	0.0008501964	-0.0063706791	-0.0061246348	0.0197944609	-0.0005274878	-0.0080899848	-0.0266246083	-0.0230677591	-0.0632661534	0.0225545032	-0.0159149705	0.0441104375	-0.0339891844	-0.0808350932	-0.0533515689	0.0231897558	0.0784076511	0.0615281933	-0.0119276293	0.0247439113348661	-0.0177086433687635	0.000313596049962	0.0006122611481477	-0.0013293468940958	-0.0186119506059156	1.7671631648421498e-06	0.000346404705357	-0.1568409883342738	-0.0033900291079049	1.149229735244303e-05	0.0245990956216718	-0.0002409614028845	0.0001856760427079	3.4475592835665904e-08	5.8062397680066334e-08	-0.0033224000930367	-0.0001115446970457	1.244221943901702e-08	1.1038342378210273e-05	-0.0008789030298651	-0.0001712157556268	7.724705359060528e-07	2.931483497489033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1497.9192785730984	-1.9171396647500387	3.67542449415789	2243762.165120952	2011.361829154099	-3.888720548605761	4045576.407778123	15.12214750514869	1796.1600967798477	-2.723277139256425	7.416238377196656	3226191.093264192	1856.70637746662	2179.6651005896656	0.8047109999999998	42.225296	0.139190043667069	0.0769247477620875	0.0044382482	0.014221804	0.0005387305	0.0067718892	0.0047779211	0.0038824436	-0.0007519184	0.0056935999	0.0032107784	-0.0062551576	-0.0147179957	-0.0171522244	-0.0237912774	-0.0013813388	0.0019216184	-0.0227405353	-0.012586908	-0.0069252839	-0.0182271542	0.003657373	0.0067397091	-0.0214331708	-0.0156359963	0.0293879692	0.0277599201	-0.0318458746	-0.0361335717	-0.0210864124	-0.0511953729	0.0105531907	-0.050083721	0.0433885123	-0.0355364705	-0.0811565722	-0.0507165039	0.0272552159	0.0796832699	0.057431937	-0.0186447705	0.0055244131373797	-0.0192194981974864	0.0003693891109631	3.051914051245342e-05	0.0050613244372925	0.0063906713313882	2.561700505953424e-05	4.08406800658283e-05	-0.1696162459225831	-0.0127752575883093	0.0001632072064476	0.0287696708808701	-0.0012808221324282	-0.0010398607295436	1.0813103368471557e-06	1.6405053349179214e-06	-0.0042699672879051	-0.0009475671948684	8.97883588790769e-07	1.823262063977964e-05	-0.0008502386232795	2.866440658560001e-05	7.229057165162194e-07	8.216482049045891e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1499.3924171402828	1.4731385671843782	2.170137238126043	2248177.62057778	2008.7877946684632	-2.5740344856358206	4035228.404008988	6.625653533242463	1796.9940375434028	0.8339407635551197	0.6954571971188961	3229187.5709665404	1856.200079007473	2179.621969357404	0.7342689999999998	38.529022	0.0912456319371711	0.0460967587222729	0.0054083581	-0.0041763439	-0.0008672019	-0.0117211854	0.0040672916	0.0040211664	-0.002092158	0.0026954108	0.002477723	-0.0023074809	-0.0075762884	-0.0113539187	-0.004840145	0.0013310746	0.0034683661	-0.0235063228	0.0128055369	-0.0287829256	0.0032925978	-0.0028047017	0.0024552295	-0.0063555578	-0.0111405095	0.0139339131	0.0099136278	-0.0115514391	-0.0169486433	-0.0090178299	-0.0405085081	0.0122616178	-0.0263578826	0.0426618292	-0.0370681691	-0.0813979594	-0.0479924649	0.0312459714	0.0806444153	0.0530272111	-0.0252311319	0.0429857145097543	0.0374613013723746	0.0014033491005118	0.0018477716519141	0.0058784081636815	0.0008170837263889	3.45556825388373e-05	6.67625815929734e-07	-0.1885854676186156	-0.0189692216960325	0.0003598313717532	0.0355644785969319	-0.0011889923325774	9.182979985080005e-05	8.432712140637996e-09	1.4137027669278464e-06	-0.003862898786529	0.0004070685013761	1.6570476481258425e-07	1.492198703496722e-05	-0.0010313008249001	-0.0001810622016206	1.0635813914396268e-06	3.2783520855698826e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500.5161928976106	1.1237757573278486	1.2628719527577796	2251548.8451479394	2012.6448317902	3.8570371217367674	4050739.2189318025	14.87673535845544	1797.0712445120523	0.0772069686495342	0.0059609160080501	3229465.0578520964	1855.7225846067183	2158.7173310084777	0.786682	41.279255	0.1847717563545243	0.0868167307350083	-0.0012197464	-0.0286086196	-0.0012541504	-0.0160272015	0.0072964668	0.0061696452	0.0062180359	0.0010778507	-0.0004852202	-0.003427609	-0.0285983458	-0.0377101167	-0.0173593623	0.0030481951	0.0109598164	-0.0082936087	0.0278686583	-0.014877013	0.0030227734	-0.0011940197	-0.0054353855	0.0186446612	-0.0064023326	0.0054315934	0.0007882515	-0.0001377092	-0.0158866674	-0.0064918603	-0.027059025	0.0170736093	-0.022166003	0.0419304676	-0.0385836084	-0.0815590168	-0.0451842308	0.0351510839	0.081287294	0.0483376736	-0.0316405151	0.0557343516812949	0.0127486371715405	0.0001625277497315	0.0031063179573342	0.0553068364438331	0.0494284282801516	0.0030588461574249	0.002443169522246	-0.2295720799927778	-0.0409866123741621	0.0016799023939098	0.0527033399122103	-0.0001078677965193	0.0010811245360581	1.1688302624668418e-06	1.1635461525929107e-08	-0.0035789667257419	0.000283932060787	8.061741514280942e-08	1.2809002823967696e-05	-0.0007641958511719	0.0002671049737282	5.839952989483447e-07	7.134506699034246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1507.5367212645065	7.02052836689586	49.28781855038945	2272666.9659609385	2015.750113958045	3.105282167844962	4063248.521921871	9.642777341935906	1807.950494541266	10.879250029213608	118.35808119814428	3268684.990712008	1865.8655258678368	2145.272394388372	0.870853	45.695938	0.1658026582453849	0.0861174042358913	-0.0061456942	-0.0136301471	-0.0039783887	-0.0168231365	0.0104381913	0.0085706353	0.0107024426	-0.0014425724	-0.0078558835	0.00433631	-0.0506260739	-0.0518598789	-0.000171255	-0.0189469655	0.0125193825	0.0416123564	0.0445433489	0.0358945659	-0.0258327489	0.0043742227	-0.0086083151	0.028919356	-0.0084707752	0.0056144802	-0.0095144531	-0.00667502	-0.0431721584	-0.00904426	-0.0249758896	0.0134200743	-0.0146798677	0.041194508	-0.0400821236	-0.0816395852	-0.0422967282	0.0389598496	0.0816093689	0.0433885123	-0.0378279629	0.0065340259334476	-0.0492003257478472	0.0024206720536942	4.269349489896578e-05	0.047562338320219	-0.0077444981236141	0.0022621760264869	5.997725118666232e-05	-0.2529252913657913	-0.0233532113730134	0.0005453724814326	0.0639712030124704	0.000560303768571	0.0006681715650903	4.4645324039522105e-07	3.139403130748648e-07	-0.0043808018029718	-0.0008018350772299	6.429394910762802e-07	1.9191424436920976e-05	-0.0010042816688699	-0.000240085817698	1.0085816704281116e-06	5.7641199859717365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520.8323014967348	13.295580232228303	176.77245371162002	2312930.8892758554	2036.2483698205103	20.498255862465385	4146307.4235966858	420.1784934030965	1825.148953951322	17.198459410056103	295.7870060793473	3331168.704109605	1886.4316389338496	2145.715210622008	0.846951	44.441757	0.1913837741027288	0.0902885170630005	-0.0109256043	-0.0575341624	-0.01065831	0.0002430578	0.0193224966	0.0200092991	-0.0051718595	-0.0006161673	-0.0094573267	0.0063637018	-0.0736936697	-0.0735912021	-0.0157389359	-0.0193678347	0.0144362592	0.0515518284	0.0360397666	0.0498524054	-0.0334993601	0.015808539	-0.0018155987	0.0651994202	-0.014454514	-0.0012506169	-0.0102412421	0.0138781062	-0.0695960007	-0.0093026819	-0.0066247601	0.0131676527	-0.0153527493	0.0404540309	-0.0415630576	-0.0816395852	-0.0393350228	0.0426618292	0.0816093689	0.0382063093	-0.0437500746	0.0464757577060339	0.0399417317725862	0.0015953419369932	0.0021599960543499	0.0651619017196907	0.0175995633994717	0.0042460734357266	0.000309744631852	-0.2446228025797054	0.0083024887860858	6.893132004308192e-05	0.0598403155419495	0.0018379069870432	0.0012776032184722	1.632269983850524e-06	3.3779020930222136e-06	-0.0039621886282577	0.000418613174714	1.7523699004421757e-07	1.5698938725894636e-05	-0.0018188650785753	-0.0008145834097053	3.308270174060732e-06	6.635461313672753e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1515.966077993604	-4.866223503130868	23.68013118242326	2298153.1496273098	2029.0017924248416	-7.246577395668737	4116848.27366322	52.512883951417095	1835.9304339025773	10.781479951255278	116.24030993931952	3370640.558129706	1894.2230213847508	2138.659837623076	0.690464	36.230469	0.1359991313933569	0.0693504095720881	-0.0108397724	-0.0666830484	-0.0083965753	-0.0012874146	0.0283536029	0.0273244805	0.0018656766	-0.0032792617	-0.0118896382	0.0102928912	-0.0588695727	-0.0609492947	0.0139074495	-0.0300078022	0.0212329225	0.0672686193	0.055923646	0.0592438588	-0.0276014853	0.0157961871	-0.0148480163	0.059469834	-0.0160545623	0.0025699996	-0.0146330887	0.0143010002	-0.0491778973	-0.0220514874	-0.018906839	0.021225697	0.0297653074	0.0397091175	-0.0430257605	-0.0815590168	-0.0363043104	0.0462468756	0.081287294	0.0328188985	-0.049365311	0.0353832191757987	-0.0110925385302351	0.0001230444110447	0.0012519721992426	0.0844021442196947	0.019240242500004	0.0071237219488821	0.0003701869314589	-0.2539755546460682	-0.0093527520663627	8.747397121485356e-05	0.0645035823577779	0.0021197118208744	0.0002818048338311	7.94139643706302e-08	4.4931782035546645e-06	-0.0043816498604687	-0.0004194612322109	1.7594772532797038e-07	1.919885549974538e-05	-0.0005938591786824	0.0012250058998929	3.526687241053347e-07	1.5006394547724136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
