global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1819.937063147942	0.8853181885374397	0.7837882949552136	3312170.913819556	2227.3878281756147	-13.872135069311753	4961256.537104881	192.436131381229	1964.49573845592	6.9024978265531445	3859243.5064114714	47.644476245570885	1997.9851701016912	1330.6217761067426	0.934405	24.63372	0.0380941262569719	0.0145186623962429	0.0740215907	-0.0041100725	0.0261511949	-0.0847864305	-0.042891338	-0.0607374228	-0.0085349385	0.0283747386	0.0194832251	0.0077699014	0.0004899199	-0.0550502158	0.0466875337	0.0824442807	0.0045307271	-0.0443092201	0.0054870242	0.0295888891	0.0451602969	-0.0425783848	-0.0443922461	-0.0121385658	-0.0032702326	-0.0791639349	0.0179452716	-0.0003775314	-0.1044292647	0.0880266842	0.0221914813	0.0546277308	-0.0415680415	0.2068953741	0.0183908046	-0.1186492741	-0.0029561834	-0.0434318709	-0.0541922886	0.0384996259	-0.0817802143	-0.0886432412	-0.0507305235	0.0868198544	0.0221819294	0.0163397254	0.0110423041	-0.0006586375	0.0438176871	0.0298830088	-0.0624629204	0.0582627661	0.0081896405	0.0772649964	-0.0125387715	-0.001901219	-0.077654642	0.0765605564	-0.0616489865	-0.028304942	0.0278346637	-0.0118365529	-0.0335901549	-0.0461349109	0.0372149115	-0.0016625956	-0.0388161173	0.0137707812	0.0820494964	0.0289902118	0.0260433385	-0.0476432401	0.0410581143	-0.0121548331	0.0451418603	0.0659273833	0.0434662753	-0.0243402442	-0.0243550672	0.0526412514	0.040909882	-0.0419613243	0.0631847983	0.0219178363	-0.0088500543	0.041317131	0.0172161765	-0.0026209549	0.0659242508	-0.0019473153	0.0382468008	0.0139981916	-0.0011593577	0.0465463476	0.0713892711	0.0667303154	-0.0771203992	-0.0797455929	0.0795889182	0.0735107199	0.0637218759	0.0507165039	0.0351510839	0.0178113211	-0.0004275147	-0.0186447705	0.0045205906533993	0.0042532768818829	1.809036423396037e-05	2.0435739855601107e-05	0.0172925136605499	-0.0085707919681681	7.345847496161485e-05	0.0002990310287003	0.0662065098493442	0.0050182326431595	2.518265886087258e-05	0.0043833019464313	0.0002630279299413	0.0001779894985715	3.16802616017431e-08	6.918369192920542e-08	0.0001389471395891	-0.000121040275261	1.4650748235258654e-08	1.930630759999284e-08	-0.0004020177711313	-0.0001060067214426	1.616182883053783e-07	1.1237424991030189e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1820.5330292935687	0.5959661456267895	0.3551756467332517	3314340.510748818	2237.004856016578	9.617027840963146	5004190.72584175	92.48722449386028	1962.4809510766008	-2.0147873793191597	3851331.48333852	4.059368183863766	2002.2372931748807	1337.6936694864055	0.998709	26.328959	0.2348553966422539	0.121612566541596	-0.0024303306	-0.0262345032	0.0039735155	-0.0043786024	-0.0507232348	0.053789356	-0.0612956432	0.0100837531	-0.0289721837	0.0776345803	0.0070006343	0.0479669883	0.0758180736	0.0468555025	0.0119440713	-0.0314778086	0.0178945432	-0.0527613249	0.0531109238	0.0279541612	-0.0277123014	-0.0090681398	0.1405165703	-0.0162678052	-0.0059691683	-0.0366735015	0.0395166411	0.0363242661	-0.0400530364	-0.0521960556	-0.0529520105	-0.0222721266	-0.0653364521	0.0001916411	0.0192683801	0.0288699398	-0.0049333667	0.1195237871	0.0446772035	0.0053511426	-0.0358237992	0.1040988636	-0.0735461321	-0.0089534203	0.0070867907	-0.0232029387	0.0376244727	-0.0252873566	0.0051355825	-0.0690712684	-0.0050755633	0.0081047635	-0.069708195	0.069055475	-0.0204685089	0.0512219765	-0.0703512755	-0.0334847928	-0.0188354279	-0.0223153349	-0.0216144666	-0.042764265	-0.0441128977	0.0210968996	0.0368339202	-0.0444327227	-0.0067964087	0.0279247084	-0.1334978348	-0.0009204352	-0.0480342911	-0.0327070316	0.0250684132	0.0055170937	0.022871979	-0.0330245737	-0.0216295579	-0.0102600655	-0.0477945608	-0.0058523765	0.0243235025	0.0389382859	-0.0161605265	-0.0345995967	-0.0053480925	-0.0086778861	-0.0605612879	-0.0318641474	-0.0628099552	-0.042507337	-0.0711673374	0.0617659319	0.0647424995	0.0549635081	-0.0271438676	-0.061502304	0.0793936715	0.0727503781	0.0620868871	0.0479924649	0.0312459714	0.0127728206	-0.0064061583	-0.0252311319	0.0061167039227143	0.001596113269315	2.5475775684834194e-06	3.74140668781485e-05	0.0645243648180411	0.0472318511574911	0.0022308477637634	0.0041633936551716	-0.0125781204375385	-0.0787846302868827	0.0062070179694407	0.0001582091137412	0.0014110237396751	0.0011479958097338	1.317894379166363e-06	1.9909879939267045e-06	-0.0001537870178112	-0.0002927341574003	8.569328690886363e-08	2.3650446847262348e-08	0.0003021083003059	0.0007041260714371	9.126942511371985e-08	4.957935244775848e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1828.0806391552203	7.547609861651608	56.96641462370061	3341878.8232541587	2245.6278824224705	8.623026405892688	5042844.586313229	74.35658439672257	1969.691141764323	7.210190687722161	3879683.1939448426	51.98684975331537	2005.4709094384475	1346.0664258997338	0.990413	26.110237	0.1536710583307839	0.070713822952154	0.061108515	-0.0188217475	0.0060160155	-0.0706022537	0.0278945939	-0.1013889601	-0.005950119	-0.0500048976	0.0490210207	0.0063000119	-0.0221915519	0.0436585248	0.0536759878	0.0562361736	-0.0266077621	-0.0641053361	-0.0035332019	0.0203801128	0.0044169642	0.0198402724	0.0028759357	0.0517166234	0.0113528296	0.0633462447	0.1066201374	-0.0097365408	0.0852768564	0.1146153085	0.1115192001	0.0875889209	-0.0164637559	-0.0575229627	0.0137085488	-0.0170385026	0.0798871757	0.0099841705	0.0699797364	0.0590034896	-0.0253334404	-0.0756851404	0.0083814239	0.06962615	0.0995949355	-0.023133983	0.022025801	0.0519178341	0.0604693819	0.0560522858	-0.0220728961	0.1030526309	-0.0018235536	0.0438862028	-0.0366563617	0.0315503362	-0.0354039435	0.0218470713	0.0558914517	-0.0277355033	0.0518733928	-0.0414822709	0.0106617289	-0.0965759243	-0.0143546256	-0.0519242514	-0.0721692202	-0.0219355042	0.0335075838	0.041882734	-0.0169544457	-0.1203559203	-0.0152775157	-0.0201410423	0.0413802028	0.0313128165	0.0134760219	-0.0066366188	-0.0106918814	0.0144565585	-0.0058241236	0.029519958	-0.0663405107	0.0663561968	0.0217274635	0.0116834121	-0.0204015916	-0.0337043829	0.1247859973	-0.0228170366	-0.0163364342	-0.0634750869	-0.0753829951	0.0125724502	0.0222951205	0.0542183894	0.0435521699	-0.1497798812	0.0791897184	0.0719581255	0.060390626	0.0451842308	0.0272552159	0.0076839116	-0.0123503943	-0.0316405151	-0.0164450758855991	-0.0225617798083134	0.0005090339081188	0.0002704405208831	0.0353756400175058	-0.0291487248005352	0.0008496481574973	0.0012514359066481	-0.0054336258560283	0.0071444945815102	5.104380282522861e-05	2.952428994329928e-05	0.0005780406353939	-0.0008329831042812	6.938608520179445e-07	3.341309761665836e-07	0.0002048840290798	0.000358671046891	1.2864491987788593e-07	4.1977465371972334e-08	-0.0004025587313304	-0.0007046670316363	1.6205353217034118e-07	4.965556254751142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1830.9399717874128	2.8593326321924906	8.175783101520837	3352341.180288892	2241.482930253192	-4.14495216927844	5024245.726616437	17.180628485606046	1966.3895037891416	-3.301637975181393	3866687.6806121054	10.900813319159887	2003.573989076291	1356.954470875925	0.977059	25.758204	0.0915169636808604	0.0546415606462359	0.0415746141	-0.0171891075	-0.0202566449	-0.0084711437	-0.0116287122	0.0228277782	-0.1221524439	-0.0347986922	-0.0183487829	0.1209483546	-0.0054565473	0.0577187156	-0.0339490498	0.0105124207	-0.0250731627	-0.0067593762	0.0291024617	-0.1582526079	0.0500610172	0.0428663199	0.0915587538	0.0038185513	0.048864476	-0.022795159	-0.0101784607	-0.0391429997	0.0255572264	0.0641158167	0.1023432215	0.1004953419	-0.0423531937	0.043787461	0.0596091535	-0.0086073407	0.0111834016	-0.0249036404	0.0665777544	-0.0015725398	0.0443685227	0.050956044	0.0055044733	0.1242891302	0.0385675482	-0.0569601976	-0.0535031288	0.0135299254	0.048936747	-0.0341627514	-0.0012048081	-0.0566420957	-0.0909021319	-0.0314576176	-0.1045493157	0.0094536939	0.0609132073	0.0755184461	0.0374377493	-0.0013499214	-0.0292728506	-0.0421219144	0.0692761367	-0.0097418796	0.064983765	-0.0241924337	-0.00754498	-0.0274062816	0.0121257468	0.0347676017	-0.0260249427	-0.0943708004	0.0113841557	0.0418588961	0.0452297677	0.0191013061	0.0094387586	0.0047379089	-0.0182744125	0.0383523919	0.0540181509	0.0062015791	-0.02886313	-0.0486044578	-0.0362945292	-0.0227831997	-0.0682208914	0.0119640865	-0.062681757	0.0285224303	-0.0166338898	-0.1216747326	-0.0733560703	0.014853986	0.0504239693	0.0293721088	0.0628118526	-0.1113671475	0.0789770813	0.0711343098	0.0586347667	0.0422967282	0.0231897558	0.0025646777	-0.0182282956	-0.0378279629	-0.0227809222185015	-0.0063358463329023	4.014294875415278e-05	0.0005189704171254	0.0204155437888005	-0.0149600962287053	0.0002238044791721	0.0004167944281924	-0.0005225211716606	0.0049111046843677	2.4118949220818373e-05	2.730283748335662e-07	-0.0002253580594984	-0.0008033986948922	6.454494629546509e-07	5.078625498088439e-08	0.000707045328014	0.0005021612989342	2.5216597014728294e-07	4.999130958664249e-07	-0.0004019203964592	6.383348712000136e-07	1.615400050899205e-07	4.074714077899379e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1825.9093366544007	-5.030635133012083	25.3072898414955	3333944.905681713	2220.547269867688	-20.93566038550398	4930830.177716843	438.3018757771606	1960.470974309657	-5.918529479484505	3843446.441110656	35.02899119952713	1999.647658540341	1344.0068891438873	1.086232	28.636312	0.2169067594775697	0.1160425806598429	-0.0055760095	-0.0335723684	0.0525557543	-0.0537038579	0.1021898694	-0.0558786062	0.0258185572	0.0370640212	0.1230995899	0.0083774138	0.0302774871	0.0086924157	0.0398271816	0.0169068784	0.0221435348	-0.0160943033	-0.0005690792	0.0516838092	0.0058015089	-0.0543182009	0.0268795961	0.0842934089	0.0074026454	0.0158936746	0.0582094895	0.0290486526	-0.0045056426	0.0171182288	-0.0371728246	-0.0073687494	-0.0058994332	-0.0524204404	-0.029857122	0.0406789338	-0.0042541172	0.0083466461	-0.1081730731	0.0080180309	0.0060370491	0.0048913464	-0.0641027735	0.0104088928	0.0589170043	-0.0818411503	0.0180939238	-0.0139703836	0.0152518325	0.0491425407	-0.0426171016	0.0862936587	-0.0353777946	0.064112622	-0.0314222344	0.0148103055	0.0098044406	-0.0024823306	-0.0483460237	0.0884714149	0.0429214951	0.0187165458	-0.0088578312	0.0727378228	0.0485851802	-0.0332760022	-0.0118571766	-0.063903962	-0.0343107603	0.0348490118	0.0582323879	-0.0028634948	-0.0689616896	0.0032384466	0.010094669	-0.0306547534	-0.0021490584	-0.0087052871	0.0074129834	-0.0147281784	0.0010340502	0.0334896001	-0.0729227007	-0.0029814312	0.0087621379	0.0799014773	0.0438822966	-0.0588745408	0.0615369912	-0.0367518199	0.0098282095	0.0654100391	0.0217273706	-0.0097090666	0.036078318	-0.0730231484	-0.0094051418	-0.0547624929	0.0787557834	0.0702792922	0.0568210419	0.0393350228	0.0190607341	-0.0025646777	-0.024008292	-0.0437500746	-0.0063310851076892	0.0164498371108123	0.0002705971409722	4.008263864080397e-05	0.0483289887231848	0.0279134449343843	0.0007791604081049	0.0023356911510057	-0.0824494201037637	-0.0819268989321031	0.006712016768631	0.0067979068754469	0.0005860013401723	0.0008113593996707	6.583040754339986e-07	3.433975706837317e-07	4.298095498644905e-05	-0.0006640643730275	4.409814915244743e-07	1.8473624915471595e-09	-6.501259915205125e-05	0.0003369077973071	4.2266380485052946e-09	1.1350686388635485e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1829.656518332365	3.747181677964363	14.04137052767182	3347642.975076112	2229.3937002042444	8.846430336556296	4970196.270510373	78.25932969954353	1964.8567780285348	4.385803718877696	3860662.158164675	19.23527426052143	2006.440586508867	1349.6606457496491	1.031921	27.204527	0.0932997361459472	0.0431868870479831	-0.0572118353	-0.0189205921	0.0362352374	0.0366446346	0.0866313519	-0.0142994172	-0.0067476123	0.0627030332	0.0261752564	0.0346412176	0.0163731181	0.0765599606	0.0040413466	-0.0837595873	-0.0152901795	0.0185598231	0.0320979221	-0.0044540807	0.050799439	-0.020872327	-0.0802465622	0.0010368272	-0.0321296416	-0.0460549024	0.0355618157	0.0994380037	0.0221403049	0.0399084576	-0.0160017068	-0.0839721363	-0.0112681876	-0.0279371294	0.0213517054	0.0468980705	-0.0857483601	0.0820581089	0.0346051486	-0.0583462667	-0.0168258807	0.0108038052	-0.001002858	0.0075531581	0.0305903288	-0.0803727494	0.021404388	-0.0168915651	0.0032117272	-0.0142941494	0.0562866126	-0.0431707739	-0.049112332	-0.0506365286	0.0648266228	0.0547661242	0.0418762566	-0.0365034148	-0.0895754449	-0.0830077925	0.0300812726	-0.0033887044	0.0154184001	0.1156643708	-0.0266035317	-0.0444915355	-0.0404386977	-0.0440417086	0.0832384752	0.0476909436	-0.0094046577	0.07527384	0.0064204684	0.071401869	-0.0101628663	-0.0612920235	-0.0179280808	0.0304098033	0.0080813199	-0.0420031304	-0.0280307869	0.0556940208	0.0124178401	-0.0304830366	-0.03571683	-0.0840878834	0.0013591757	0.0172741953	-0.0638714969	0.0592359492	0.0549556705	0.0655468398	-0.0103527125	0.0713289846	0.0519710531	-0.0345266869	0.1001265485	0.0741084283	0.0785258491	0.0693934478	0.0549512416	0.0363043104	0.0148794683	-0.0076839116	-0.0296593388	-0.049365311	-0.0179826607957807	-0.0116515756880915	0.0001357592160153	0.0003233760892961	0.0562140205073546	0.0078850317841698	6.217372623736796e-05	0.0031600161016012	-0.1084661841148246	-0.0260167640110609	0.0006768720096072	0.011764913096431	0.000879032384914	0.0002930310447416	8.586719318241215e-08	7.726979337275946e-07	-0.000165829554499	-0.0002088105094854	4.3601828871572816e-08	2.7499441145336813e-08	0.0003880731398733	0.0004530857390253	1.506007618911219e-07	2.052866869081487e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1829.4955098426533	-0.1610084897117758	0.025923733759267	3347053.82053443	2240.943282708889	11.549582504644604	5021826.796318091	133.39285603159274	1966.7729948710617	1.9162168425268649	3868196.013354085	3.671886987583626	2001.232463296064	1352.5661660928483	0.962656	25.378475	0.0929111372578323	0.0464753836745129	-0.0231925273	-0.0281410884	-0.0155981682	0.0135220682	0.0386585983	0.0345662698	-0.0194789157	-0.053076465	0.0471511049	0.0832219569	-0.0586786673	0.0411552796	0.0059207264	0.021351055	-0.0056141747	-0.0079289148	-0.0224650377	0.0346561606	-0.0271282969	-0.0060811017	-0.0238866302	0.011098413	-0.0128553445	0.0034808563	0.0160826201	0.0462192946	0.0070072312	-0.1102540505	-0.1571292326	-0.0597758121	0.0054875727	0.0042129621	0.0505882182	-0.0499020562	0.0827319207	-0.0616157051	0.046798902	-0.016626311	-0.0513677198	0.0336416271	-0.0554803353	-0.0082263555	-0.0283768495	-0.1239436738	0.0279488181	-0.0045641493	-0.0028253754	-0.0319636534	-0.0601746662	-0.0063797616	-0.0249599019	0.1062784794	0.0037719503	-0.0253542383	0.0939158833	-0.0183211102	-0.0335506685	0.0572005848	-0.0111397926	-0.0083362583	-0.0333237375	-0.0416865764	-0.0050261134	0.0157140457	-0.0006601251	-0.0229746908	-0.0722174497	0.0464440087	-0.0281835208	0.038510703	0.06451714	-0.0474664308	0.0139132124	-0.0275306427	-0.0231204297	0.0180294846	-0.017822461	-0.0182160946	-0.0235411197	0.0921722977	0.0079128816	0.0237506191	-0.0048951579	0.0508087066	0.0378656985	-0.0010085075	-0.0708892621	-0.0450140286	-0.105568476	-0.0005440018	-0.008659277	0.024224397	0.0211954806	0.047168605	-0.0408239922	-0.0455099311	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-0.0208456996599011	-0.0028630388641204	8.196991537463842e-06	0.0004345431943108	0.0406533508269717	-0.0155606696803829	0.0002421344409019	0.0016526949334608	-0.0761901344892876	0.032276049625537	0.0010417433794301	0.0058049365934957	0.0004699992691305	-0.0004090331157835	1.673080898075581e-07	2.2089931298320413e-07	-0.0002110004655397	-4.51709110407e-05	2.040411204246833e-09	4.4521196457970136e-08	-1.950415058341124e-06	-0.0003900235549316	3.804118899803811e-12	1.521183734015149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1827.3686788949376	-2.126830947715689	4.523409880161216	3339276.2886062297	2223.625919249	-17.31736345988884	4944512.228755961	299.8910772018931	1966.502661480167	-0.2703333908946206	3867132.717608581	0.0730801422325837	2009.8096598550944	1359.743222054981	1.055677	27.83079	0.2063109186493952	0.1427612481744459	-0.0956026532	0.0193303703	-0.0319745928	0.0856157753	0.0867683585	0.0429118596	0.0896709298	-0.033052901	0.0563614225	0.0020908789	-0.0449491785	-0.0136659803	-0.0505847615	0.0145282625	-0.0158991533	0.0234231635	0.0002772571	0.0225517529	-0.0552205493	-0.004100584	-0.0220025545	0.0332994238	-0.0354555659	0.079917848	-0.033364381	0.0507624468	-0.0507173123	0.0596802075	0.014579024	0.0247348475	-0.0203769871	-0.0753513195	-0.0525998488	-0.0476086883	-0.0033370635	-0.0764927057	-0.0649530624	-0.0748555951	0.0109339495	0.0881844675	-0.0315759067	0.0024351721	0.0263393952	0.0100296699	-0.0290768434	0.0241678967	-0.07981257	-0.0066943567	0.0417766388	0.0084857958	0.0088832373	0.0460171656	0.0431943982	0.0158809144	0.0634496866	-0.0403725457	0.0418597267	0.0612897157	0.0880657054	-0.0890440008	0.0239874232	0.0070976899	-0.0074341569	-0.0081438557	0.0388912012	0.0118548089	0.0478253065	-0.0764084332	0.0848175421	-0.0654724872	-0.0308826041	0.0254682979	-0.0559804319	-0.0937483122	-0.072115305	0.1230773556	-0.0034387591	-0.0340293454	-0.0549641484	0.0768025457	-0.1331092552	0.0649342464	-0.0277850525	-0.0090255317	-0.0095338244	-0.0042509888	0.0474842193	-0.0222212461	-0.03198456	0.0071138279	0.03584302	-0.0148571803	-0.0368821797	-0.0828604583	-0.0142777663	0.0321904588	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.0145020318500286	0.0063436678098725	4.0242121282012575e-05	0.0002103089277792	0.0394854913670599	-0.0011678594599117	1.3638957181054729e-06	0.0015591040284981	-0.2104225163076165	-0.1342323818183289	0.0180183323286216	0.0442776353692291	-0.0002779636047752	-0.0007479628739057	5.59448460741274e-07	7.72637655796236e-08	-0.0006370158889439	-0.0004260154234042	1.8148914097825981e-07	4.057892427669872e-07	0.0001154114788574	0.0001173618939157	1.3319809452052089e-08	1.3773814143489674e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1829.790816215086	2.4221373201482947	5.866749197655163	3348134.4311050703	2214.68425322742	-8.941666021580204	4904826.341493495	79.95339124148195	1965.34195541754	-1.160706062627014	3862569.00172444	1.3472385638191058	2014.8485894422088	1350.9994737635368	1.024061	26.997314	0.1966505797169391	0.0998503561693494	-0.1865820871	0.0533803513	0.0161787445	0.1819605102	0.1204058591	0.0100429301	0.1690654438	0.0430429084	0.0519742621	-0.013126374	-0.1035222139	0.0119430854	-0.1298628999	0.0291755421	-0.0066329926	0.0710088589	-0.0507945168	0.0500337406	-0.1440860497	-0.0187592508	-0.0449830332	0.0342151512	0.1070254402	0.1406579294	0.0565228761	0.0079038425	-0.0384504543	-0.0553703328	0.0781215987	0.1370903773	-0.066904375	0.078114095	-0.0029725733	-0.0152863873	0.0554183252	0.0727419125	-0.0087599421	-0.0612787579	0.0190880302	-0.0258013129	-0.0129293634	0.0147737832	0.025700053	0.0992380195	0.0422705519	0.0206896639	-0.173218687	0.0757772283	0.1654898053	0.0968093434	0.0200582988	0.017938232	0.0127502366	0.0022496634	0.1270040482	-0.017765021	-0.0304506629	0.0938938164	-0.0444714422	-0.1240934944	0.075255874	-0.0099493743	-0.0576517319	-0.0678293125	0.0144132116	-0.0647543842	-0.0305574987	0.0374349425	0.0060181544	0.0081952221	0.0086831733	-0.0036148676	-0.1252180848	-0.1645857094	-0.0858770904	0.1866551134	-0.002714892	-0.051800822	-0.098776409	0.0408764091	-0.1986698575	0.0549185523	-0.01051276	-0.0413402672	0.0224990003	-0.0425386679	0.0151333635	0.0635483989	0.0773446759	0.0657177236	0.0667394396	-0.0154130744	-0.076478548	-0.1003679182	0.0173010444	0.0905934956	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	0.0149123482095347	0.0294143800595633	0.0008652057542884	0.0002223781291224	0.0590623756207406	0.0195768842536806	0.000383254397082	0.0034883642139654	-0.2904039376007716	-0.0799814212931551	0.0063970277520731	0.0843344469740328	-0.0008547853404183	-0.0005768217356431	3.327233147103183e-07	7.306579781940291e-07	-0.0011581586418272	-0.0005211427528832	2.715897688827842e-07	1.3413314396390243e-06	0.0003710048725418	0.0002555933936844	1.3764461544975728e-07	6.53279828951087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1826.1419559146264	-3.648860300459546	13.314181492269729	3334794.443151697	2229.594868729754	14.910615502334169	4971093.278666049	222.326454658448	1960.211865929084	-5.130089488455951	3842430.559329181	26.317818159566244	2006.119599667852	1356.2516682278126	1.033567	27.24791	0.1293604261164357	0.0783168163968637	-0.1375703595	0.0440530754	-0.0381700137	0.1701242663	0.0388380916	0.0690984707	0.0953724578	0.058831529	-0.0213085257	-0.0251757827	-0.0103550949	0.0621511135	-0.136032748	-0.1004487323	0.0311074427	0.0862514266	0.0052245686	-0.0003938027	-0.0382610123	0.0528183029	-0.0598410111	-0.0183533683	0.0522732997	0.1105207439	-0.040191247	0.0558614257	-0.0862052865	-0.0142910239	0.1075957678	0.0282039631	-0.0390154937	-0.010855984	-0.0395202818	0.0362612484	-0.0256723003	-0.0248766325	-0.0345226196	0.0888087003	0.0861222568	0.0935553612	0.100283265	-0.0336898466	0.0003170269	0.106685333	-0.0063653389	-0.0484092101	-0.1381928526	-0.0288324411	0.0564916164	-0.0289122953	0.0022368115	-0.0805473283	0.0287092855	0.0025070801	0.1115484599	-0.1455764818	-0.0849050861	0.024488242	-0.0378993529	-0.0615124004	0.0848188035	0.0451346302	0.1093712083	-0.058063151	0.0028393744	0.0078446299	0.0599989732	0.025684603	0.017691397	-0.0357528061	-0.028053237	-0.089132014	-0.0818719345	-0.126123673	-0.0764249236	0.1414290523	-0.040159219	0.0082096158	-0.0274823187	0.0512630396	0.0146148394	-0.0339189793	-0.0573952484	-0.0332219884	0.0205157104	0.0612574063	-0.1063013127	0.0878553754	0.0479550085	-0.0473198706	0.1037677111	0.0255722556	-0.0289899194	-0.1005927962	0.0940563356	0.0268331108	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0199237223105086	-0.0348360705200433	0.0012135518092774	0.0003969547107062	0.0528440082514123	-0.0062183673693282	3.866809273992696e-05	0.0027924892080753	-0.2301735462464975	0.0602303913542741	0.003627700042689	0.0529798613916885	-0.0009169004866398	-6.211514622149993e-05	3.858291390118317e-09	8.40706502400302e-07	-0.0007696194286641	0.000388539213163	1.509627201654008e-07	5.923140649772557e-07	0.0002601472944706	-0.0001108575780712	6.767661482037308e-08	1.2289402615812209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
