global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
1985.8998166762035	6.361421789974202	40.467687189958575	3943798.0818745783	2829.7444635036186	34.03525850370306	8007453.728729382	1158.3988214138917	2177.39252783644	7.996795309854406	4741038.220277962	63.94873522770942	2297.684684344545	1512.7997382926696	0.914439	31.690363	0.1347997302168974	0.0712703052344805	0.0105673745	-0.0407944814	-0.0050018624	0.0296500507	-0.0254957424	0.0173168253	0.0077900179	-0.0184231156	0.1147627517	0.0329857554	0.0147870767	-0.0141394972	-0.0129279897	0.0249365827	0.0011425069	0.0171196291	-0.0028827551	-0.04332874	0.023731356	0.0329051324	0.011259202	-0.0202852624	-0.0265076275	-0.0198582236	-0.0089489145	-0.0291730601	-0.0064360295	-0.0206055824	0.0200834557	0.0034893257	0.0099478838	-0.0022626256	0.0340771317	0.0499135397	-0.0224846936	0.0252450513	-0.0191678892	0.0038375624	-0.0390213963	0.0148882415	0.021030936	0.0251435275	-0.001408547	-0.0050394664	0.0192146971	-0.0186437073	-0.000441992	-0.0495434534	0.0353261361	0.0208229613	-0.0214983741	-0.0354021644	-0.0240891378	-0.0034641263	-0.0349992043	0.0135284159	-0.0517543415	0.0297449851	-0.027961671	-0.0383883436	-0.0163178894	0.0631837885	0.0161386543	-0.0382063093	-0.0752698111	-0.0782873035	-0.0458939156	0.0072581889	0.0571272725	-0.028517660344363	-0.0160169278262856	0.0008132569515164	0.0002565419769924	-0.0041478943292077	0.0108208973081502	0.0001170918185535	1.7205027366273397e-05	0.3054719359088267	-0.0478796386818415	0.0022924598003037	0.0933131036278863	-0.0006400733295452	0.0006899902141799	4.760864956640242e-07	4.096938671950782e-07	-0.000902947855524	-0.0004156197102707	1.7273974356550065e-07	8.153148297953905e-07	-0.0001622891031735	9.603540356179998e-05	9.222798737277786e-09	2.6337753008858927e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1967.984495813694	-17.91532086250959	320.9587216066713	3872962.9757630792	2815.7490741680194	-13.995389335599157	7928442.848678059	195.8709226550026	2166.5417074026964	-10.850820433743593	4693902.969915391	117.74030408534747	2294.181335762398	1477.7324071156963	0.7935499999999999	27.500862	0.1250811787180719	0.069444682727755	0.0179746921	-0.0386699532	0.0155829033	-0.0070486307	0.0448725541	0.036162523	0.023623573	-0.0376294943	0.0057800079	-0.0102044065	-0.0006755507	-0.016081064	-0.0066226566	0.0385406786	0.0267680093	-0.0187741543	0.0108051297	-0.0266480891	0.0033819805	0.0238542667	0.003085428	-0.0178828226	-0.0051166949	-4.97372e-05	-0.0191442163	-0.0238511469	0.0218803675	-0.0249521526	0.0479538425	-0.0592493182	0.0300707647	0.0133260679	0.0268941559	-0.0291497455	-0.0329254285	0.0352113689	-0.0190438519	0.0125731725	-0.03309189	0.0272300341	0.0068105229	0.0295482708	-0.0121262704	0.0161615992	-0.0013641641	-0.0352203235	0.0038174594	-0.0262620639	0.0209166634	-0.0151885324	0.01677113	-0.0376754738	-0.0170197506	-0.0198128421	-0.0087396173	-0.0046396613	-0.024926677	0.0264478413	-0.0449731269	-0.0337568354	0.007905048	0.0626387723	0.0144589085	-0.0404540309	-0.076528754	-0.0769663555	-0.0415630576	0.0131948967	0.0618083875	-0.0388899240101494	-0.0103722636657864	0.0015124261895151	0.0001075838535525	-0.028779703818401	-0.0246318094891933	0.0006067260387119	0.0008282713518748	0.3602259760453989	0.0547540401365722	0.0029980049112773	0.1297627538178603	-0.0008315636751686	-0.0001914903456234	3.66685524669692e-08	6.914981458599088e-07	-0.0004878907124554	0.0004150571430686	1.7227243201226835e-07	2.380373473002378e-07	-0.0002622029230119	-9.99138198384e-05	9.982771394700253e-09	6.875037283598437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976.533274911824	8.548779098130126	73.08162406862652	3906683.78683366	2799.894955589658	-15.854118578361522	7839411.762336412	251.35307589674795	2170.328281238978	3.7865738362816046	4710324.848345736	14.338141417612388	2279.439091750942	1442.7020111237014	0.7697389999999998	26.675678	0.1078113741496545	0.0571410968899357	0.0186929986	-0.0467809011	0.0208826591	-0.0091919231	-0.075763284	-0.0094472199	-0.0105780569	-0.0629028626	0.0129139154	0.0044033991	-0.0007447243	-0.0034656073	0.0029998512	0.0285696969	0.0060224578	-0.0208374683	-0.0085307031	-0.0144990085	0.0339345734	0.0352642995	-0.0139331799	-0.000219224	-0.0092373897	0.0100878077	0.0012375635	-0.0119236927	-0.0130287141	-0.0548917514	-0.0300257263	0.0545352168	0.0146916317	-0.0400968056	0.0139077591	0.068641481	0.0060062627	0.0225524025	0.019424671	0.0060579278	-0.0428332691	0.0319862425	0.0194707098	0.028643757	0.0001419796	-0.003752873	0.0242673782	-0.015591146	-0.000594966	-0.046270279	0.032656121	-0.0080635662	-0.0209403867	-0.0159036692	-0.0377699672	-0.0182640487	-0.0174309954	-0.0001217685	-0.0384407324	-0.0197121454	0.0047124436	-0.045956268	-0.0574773848	0.0620868871	0.0127728206	-0.0426618292	-0.0776534394	-0.0754344479	-0.0370681691	0.0190607341	0.066055961	-0.0369201598327038	0.0019697641774455	0.0013630982020723	3.879970914747936e-06	-0.0071394760738456	0.0216402277445554	0.0004682994568362	5.097211860901378e-05	0.347787867150231	-0.0124381088951678	0.000154706552888	0.1209564005369067	-3.421252874878715e-05	0.0007973511464198	6.357688506969898e-07	1.170497123386587e-09	-0.0009319919509418	-0.0004441012384864	1.972259100251543e-07	8.686089966203025e-07	-0.0004560160047554	-0.0001938130817435	3.756351065491262e-08	2.07950596593077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.910766527119	-3.6225083847050423	13.12256699725834	3892376.892678624	2799.2678618988434	-0.6270936908144904	7835900.562659723	0.3932464970593397	2165.7618853222434	-4.566395916734564	4690524.543914558	20.851971668370098	2280.040202750856	1469.1079239165829	0.687402	23.822256	0.0894507711412535	0.0485067323382412	0.0216649687	-0.0400933413	0.0263878329	-0.0251362759	0.0226869412	0.0358220858	-0.0131647007	-0.059946973	0.0408968902	-0.0117032069	-0.0024386155	0.0024716579	-0.0034464345	0.0019891412	0.027509697	-0.0420563302	0.00965408	0.0025801634	0.0055612665	0.0468967268	0.0266959104	0.04237896	-0.0275354435	0.0206489564	-0.0110214377	-0.0080199365	0.0041473226	-0.039146587	-0.0033757558	-0.0052707598	0.0167027129	-0.0077778438	0.0077302288	0.0564058962	0.0021084181	0.0362521438	0.0093607967	0.0161663284	-0.0321490017	0.032557498	0.0179384098	0.042688323	-0.0101340817	0.0167537295	0.0072501333	-0.039321099	0.0097884102	-0.0284925956	0.0347188257	-0.0102698771	0.0040294401	-0.0302095909	-0.0329370067	-0.0295236262	0.000138721	-0.0042215583	-0.0422711795	0.0045284993	-0.0299150748	-0.041356167	-0.0220299611	0.0615281933	0.0110811301	-0.0448275254	-0.0786418943	-0.0736957799	-0.0324269895	0.0248241955	0.0698401994	-0.0218715863688885	0.0150485734638153	0.0004783662902917	0.0002264595632958	-0.0125489086995571	-0.0054094326257115	2.926196133211202e-05	0.0001574751095498	0.3823196385237821	0.034531771373551	0.0011924432341952	0.1461683060009554	-0.0004740966617455	-0.0004398841329967	1.9349805046226977e-07	2.2476764467822706e-07	-0.0009319511386853	4.0812256499995175e-08	1.665640280621398e-15	8.685329248968273e-07	-0.0002067210764451	0.0002492949283103	6.214796128123761e-08	4.2733603446620885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1978.030188804816	5.119422277696913	26.208484457379445	3912603.427823216	2817.850495573762	18.582633674918725	7940281.415405297	345.3142742962234	2174.4209002286	8.659014906356788	4728106.251350956	74.97853914850906	2285.162820779068	1439.8417042694289	0.837906	29.038046	0.1078142524125009	0.0676930275125539	0.0006861701	-0.0574557555	-0.008739763	0.0205272193	-0.0335561992	0.0068168983	-0.0022071425	0.0150821149	0.0818978766	0.0208438518	-0.0101692215	0.0107844654	-0.0157793129	0.0164619451	-0.0453942236	0.0147161516	-0.0228164475	-0.029902094	0.0595960306	0.0303788506	-0.0303631615	0.0260726316	-0.0037008837	-0.0079513599	-0.0029347066	6.82812e-05	-0.0399310724	-0.0137276797	-0.0101418434	0.0781554418	-0.0079760977	0.0143132926	0.020262553	0.1219949939	0.0421236439	-0.0257399164	-0.0346684056	-0.0105220321	-0.0544861366	0.0137330276	0.0009733851	0.0321552215	-0.016786833	0.0075204769	0.0297456501	0.012939206	-0.0143159163	-0.0669142282	0.0318275963	-0.0221870612	0.0100488782	0.010222945	-0.031748431	-0.0222778637	0.0048693213	0.0018913767	-0.0355215149	-0.0528484483	0.0595854452	-0.0481202116	-0.1072873122	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	-0.0485373986638535	-0.026665812294965	0.0023558790690538	0.0007110655453503	-0.0056902317166134	0.0068586769829437	4.7041449956361706e-05	3.237873698875308e-05	0.3225238301776798	-0.0597958083461022	0.0035755386957637	0.1040216210324808	-0.0003431704059706	0.0001309262557749	1.7141684451234542e-08	1.177659275340264e-07	-0.0009319368823237	1.425636160002925e-08	2.0324384607078855e-16	8.685063526352177e-07	-0.0003656596600784	-0.0001589385836333	2.5261473367359492e-08	1.33706987008651e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980.298722369612	2.268533564796144	5.1462445346067	3921583.029818718	2820.679065522693	2.8285699489306357	7956230.390677972	8.000807955993457	2173.83408054326	-0.5868196853402878	4725554.60973136	0.3443573431028744	2294.336561005091	1541.5618060548743	1.066415	36.957138	0.1040909757933929	0.0566523066834189	0.0140111571	-0.0284558158	-0.0132984672	0.0073430846	0.0113955902	0.0136339254	-0.0070509879	0.0222908339	0.0325660959	0.0191101643	0.0069434007	0.0180931463	-0.0133455073	0.0232847679	-0.0304164439	-0.0078462761	-0.0096264897	-0.0093031993	0.0490275153	-0.0172499821	-0.027726944	0.0305286099	-0.0495972933	-0.0081021742	-0.0169968241	-0.0104803688	-0.0171441878	0.0004394262	0.0093500741	0.0081068269	0.0132441979	-0.0313189297	-0.0624709885	0.0129856086	-0.0439142125	-0.0561585984	0.0400831407	0.0090421229	-0.030806494	0.0028139556	0.023672101	0.0210688685	0.0164745689	-0.0168179226	0.0062577283	-0.0451457934	-0.0043074031	-0.0267459003	0.0651608482	0.038239117	-0.0282425817	0.0072261415	-0.0198112233	-0.0402399749	0.0134640199	0.0396443911	-0.0143402259	0.0075637153	-0.0152028601	-0.0006167512	-0.0761013399	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	-0.0589348711871764	-0.0103974725233228	0.003473319041849	0.0001081074348732	-0.0059171200938408	-0.0002268883772274	5.147833572088302e-08	3.5012310204934564e-05	0.2811462023681272	-0.0413776278095526	0.0017121080831458	0.0790431871060199	-0.0011008027904092	-0.0007576323844386	5.740068299501187e-07	1.211766783372681e-06	-0.0009311434414163	7.93440907399909e-07	6.295484735355909e-13	8.670281084925907e-07	-0.0006490135763982	-0.0002833539163198	8.028944189376825e-08	4.212186223491822e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976.8986784293647	-3.400043940247315	11.560298795612486	3908128.384775769	2811.8227293336545	-8.856336189038302	7906347.061197362	78.43469069326947	2173.817845742805	-0.0162348004550949	4725484.026469889	0.0002635687458167	2292.048020018139	1533.3073613677311	1.083269	37.541229	0.1171903406358502	0.0525645981240889	-0.0296513691	-0.0729536453	-0.0262625288	-0.0223366353	0.0409703425	0.0225702072	3.17269e-05	-0.0101016141	0.007214389	0.0161670656	-0.0108514209	0.0215056882	-0.0005010453	0.0351469866	-0.0140305195	0.0424047934	-0.0241355355	-0.024678054	0.0367029134	-0.0047153248	0.0336988798	-0.0461314592	-0.0277940733	-0.0006665369	-0.0182172297	0.0142052204	-0.0210516801	-0.0077421834	0.0614268756	-0.0293499317	-0.0289354665	0.0298969695	0.0010411887	0.0580339418	-0.0066328102	0.0464539494	-0.0383573072	-0.0181233754	-0.0587812181	-0.0142810673	-0.0244912235	0.0448008166	-0.0108619376	0.0351028832	-0.0175818466	-0.0665156849	-0.0102482986	-0.0306847876	-0.0052994379	-0.0196374549	0.0483192244	0.0139538609	-0.009022427	-0.0057935209	0.0170003671	0.0545227834	-0.0011789672	-0.0715129026	0.0922668283	-0.0457127012	-0.0241050852	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	-0.0631917344732784	-0.004256863286102	0.0039931953057413	1.8120885036563143e-05	-0.0251521939047876	-0.0192350738109467	0.0003699880645125	0.000632632858224	0.2569383139510108	-0.0242078884171164	0.0005860218616155	0.0660172971759881	-0.0005340560296065	0.0005667467608027	3.212018908803529e-07	2.852158427590588e-07	-0.0005539455266712	0.0003771979147451	1.422782668880518e-07	3.068556465190331e-07	-0.0002031479495123	0.0004458656268859	1.9879615723835665e-07	4.126908939105199e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1985.968566706524	9.06988827715918	82.26287336014951	3944071.1479463647	2836.28754322663	24.4648138929756	8044527.027862553	598.5271188179319	2177.823820850381	4.005975107575978	4742916.594663352	16.047836562518366	2297.8258908836165	1505.899372115521	0.953992	33.061073	0.1626437814647024	0.0901684632623315	-0.0368688442	-0.0754106441	-0.052882328	0.0323235978	-0.0028462502	0.0046412447	0.0113639106	0.0269336402	0.0196800573	0.0483070484	-0.0120138507	-0.0052871688	0.0074359046	-0.0054477758	-0.0660778347	0.0196633231	-0.0154138233	-0.0453297211	0.0216294179	0.0221668519	0.0133985335	-0.0121531237	-0.066978352	-0.0354986502	-0.0070183017	-0.0053618332	-0.0342840455	0.0240471957	0.0184438577	0.0583851293	0.0130866935	0.0148081452	0.00336811	0.0506386177	0.0053705924	-0.0043383878	-0.0085074566	-0.034103661	-0.0677062667	-0.0159089467	-0.0446855487	0.0212590551	-0.0083073299	-0.0002558388	0.0217496929	0.019118344	-0.0327713301	-0.0747259681	0.0061002973	0.0001285362	0.0149817217	0.032558794	-0.0117896177	-0.0097710698	0.0584269622	0.0270475064	-0.0050725508	-0.0090562797	0.0637564454	0.0235511471	-0.0969098891	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	-0.0919214808605914	-0.028729746387313	0.008449558643604	0.0008253983274793	0.0044514424261734	0.0296036363309609	0.0008763752840157	1.9815339673536527e-05	0.1840906119592773	-0.0728477019917334	0.0053067876854764	0.0338893534115412	-0.0004807218223696	5.333420723689994e-05	2.8445376615885893e-09	2.310934705023493e-07	-0.0006928461854156	-0.0001389006587444	1.929339299962827e-08	4.80035836644948e-07	-0.0006401670186249	-0.0004370190691126	1.909856667680435e-07	4.09813811735093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.5066533460288	1.5380866395048542	2.365710510623336	3950182.697094732	2847.045682304349	10.75813907771908	8105669.117127837	115.73755641554632	2182.31966453535	4.495843684969259	4762519.1182176825	20.212610439677963	2310.306331934652	1553.0695023395897	0.799452	27.705425	0.037863778148717	0.0222577426174721	-0.0446554196	-0.0929957048	-0.0520376183	0.0277178867	0.1343598957	0.0074054594	0.038269517	0.045971108	0.03928804	0.0683269965	-0.0142896536	-0.0154969165	0.0090914171	-0.0204330033	-0.0427514859	0.0450434001	0.0109115527	-0.0762317045	0.0373310777	-0.0023711452	-0.0003081386	-0.032628444	-0.0363133289	-0.0587181448	-0.0151486906	0.0109328229	-0.0099976977	0.0653155776	0.0930864515	-0.0320869764	-0.0058355137	-0.0048807862	-0.0234589426	0.0505890669	0.0593716946	-0.013343121	0.010429761	-0.0392526654	-0.0825256206	-0.0127681956	-0.0431066147	0.0333900524	-0.0085688717	0.0160205667	0.0142313043	-0.0470608873	-0.0071014027	-0.054840731	0.0412979187	0.0021333299	0.0465070134	0.0073200899	0.0001700504	-0.0262976406	0.0100338278	0.0539547848	0.0132396897	0.0064631691	0.0548362002	-0.0190856896	-0.0548265963	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	-0.0925551914091755	-0.000633710548584	0.0085664634567891	4.015890593867489e-07	-0.0163481435256898	-0.0207995859518632	0.0004326227757689	0.0002672617967365	0.1855486048313821	0.0014579928721047	2.125743215108393e-06	0.0344282847548724	-0.000361283776974	0.0001194380453956	1.4265446687921412e-08	1.3052596750459897e-07	-0.0008248755475124	-0.0001320293620968	1.743175245568793e-08	6.804196688838816e-07	-0.0006881493866558	-4.798236803090004e-05	2.302307641852738e-09	4.735495783547538e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1961.213448502103	-26.29320484392588	691.3326209646473	3846358.190585511	2844.4311718961376	-2.614510408211572	8090788.691654434	6.835664674646642	2162.415028315904	-19.904636219446274	4676038.754686471	396.1945430284925	2303.75600246312	1501.9927802251148	0.981411	34.011299	0.1600373705816825	0.099734793843735	-0.0316580655	-0.0678595802	-0.0535133431	-0.0060472117	0.1296179974	-0.0186706285	0.0757575049	-0.0034649886	-0.0621124726	-0.0079769954	-0.0230506776	-0.0239778231	0.0234327622	-0.0319382478	-0.0153343795	-0.0141918466	0.0080465719	-0.060275952	-0.032752536	-0.0629737614	0.0278748446	0.0233204472	-0.0055308779	-0.0127816268	-0.0148961422	0.0447792558	0.0258590745	0.0701569586	0.1086030793	-0.0769995755	0.0690399648	0.0342810947	0.0321481993	-0.052141656	0.0364786215	0.0454372071	-0.0010613313	-0.0218868941	-0.0663538506	0.002972172	-0.0395764173	0.0255025047	-0.0191476189	0.026353269	0.0257491912	0.0201540611	-0.0078401474	-0.0370162911	0.0521929026	-0.0498764052	0.0800721475	-0.0341440997	0.0392254615	-0.0743387337	0.0195171229	0.0144989194	-0.0035512672	0.0606074412	-0.0226763348	-0.042951001	0.0231078709	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	-0.0844710309426943	0.0080841604664811	0.0071353550685216	6.535365044781743e-05	-0.0254031623457109	-0.0090550188200211	8.199336583093633e-05	0.0006453206571625	0.2748910521952723	0.0893424473638902	0.0079820729009694	0.0755650905770239	-0.0005432419289939	-0.0001819581520199	3.3108769086497044e-08	2.951117934170135e-07	-0.0004146828401307	0.0004101927073816	1.6825805718912892e-07	1.719618578988637e-07	-0.00116711340588	-0.0004789640192241	2.294065317113998e-07	1.3621537021848135e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
