global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
1854.7385442506843	7.858054105912288	61.74901433144497	3440055.0675291475	2250.6303051757814	6.939915161132831	5065336.770575631	48.162422443721326	1937.6926824396307	0.1842902377570681	3754652.931580092	0.0339628917325566	1998.6159570442533	1655.0291850908295	1.424783	43.070168	0.3508483270196654	0.2278403937323123	0.0635493301	0.0184448853	0.0307913364	0.0117338527	-0.0726658243	-0.1314042949	-0.0366455381	0.0470395095	0.0288044845	-0.1572487384	-0.0846645051	-0.0664355415	0.0271896593	-0.0045462851	-0.0166320635	-0.0036171595	-0.0243295072	-0.037308654	0.088657114	-0.0269839709	-0.1136695132	0.0034057407	-0.0400237229	-0.0056586869	0.0183263268	0.0269190527	-0.1120896694	0.0088785314	-0.0379801023	0.0217412342	-0.0462209765	-0.0438928516	-0.0329236385	0.0457590566	-0.075359419	-0.0700638159	-0.1020155147	0.0289333534	-0.0392199864	-0.0839419781	-0.061146666	0.0256231697	0.1806164114	0.2264802124	-0.1086425653	0.0173177527	0.0486076351	-0.0704631322	0.0305775837	-0.1144405387	-0.0226923797	-0.0234849629	-0.2029475743	-0.1096732239	-0.1425253847	-0.0750013971	-0.2312118675	0.0785258491	0.0693934478	0.0549512416	0.0363043104	0.0148794683	-0.0076839116	-0.0296593388	-0.049365311	-0.2048624840096806	-0.2184951971168515	0.0477401511631317	0.0419686373546166	0.0258467885830242	0.043443837089029	0.0006680564800555	0.001887366981018	0.3182585643503941	-0.0174284814859148	0.1012885137823739	0.0003037519669048	-0.0007912964755873	-0.0005304581519463	6.261501122768825e-07	2.81385850966284e-07	0.001690395060947	0.0003836604610597	2.857435462074012e-06	1.471953493805416e-07	0.0015321749936091	-0.0005154976135514	2.657377895771887e-07	2.347560211041046e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1866.9307020804024	12.1921578297181	148.64871254475634	3485430.246370424	2280.5559313964845	29.92562622070318	5200935.356227687	895.5431047012377	1941.9808323187228	4.288149879092089	3771289.5530933193	18.38822938555749	2005.801154775404	1703.3226014397574	1.506254	45.532978	0.6253177790816699	0.2677955423134648	0.1360903354	0.009115351	0.0192714874	0.0132160816	0.0689218323	0.0415315599	0.0956026593	-0.10435869	-0.0704098441	0.0431792756	-0.0479056304	0.015812288	0.0349391308	-0.0055340752	-0.0031112669	-0.0189002961	0.1274555941	0.0431677721	0.0212648578	0.0455675659	-0.056807952	0.0062121888	0.0593128167	0.1028843148	0.0482283994	0.0035109302	0.0019595519	0.0538743784	-0.0411115509	-0.0328288822	-0.0202481782	0.0147100145	-0.0790329926	0.1088818377	-0.080306328	-0.0175035301	-0.0408805619	0.0122722128	0.0308198776	0.1290253495	-0.0239311346	0.0305492031	0.0106343083	0.00456189	-0.0064004818	0.0125469159	0.0067961721	-0.0078287596	0.0062614743	-0.0662973591	-0.0115204976	0.0426391431	-0.0551639102	-0.0329832052	-0.0046710827	-0.0060448079	0.0115467824	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-0.0525377258659176	0.152324758143763	0.0232028319435558	0.0027602126391623	-0.0524285275532889	-0.0782753161363131	0.0027487505014059	0.0061270251162397	0.4765951499682828	0.1583365856178886	0.2271429369732899	0.0250704743451309	-0.0033510776606401	-0.0025597811850528	1.1229721487641124e-05	6.552479715350317e-06	0.0001469800854798	-0.0015434149754672	2.160314552764932e-08	2.382129786496417e-06	0.000907748770455	-0.0006244262231541	3.899081081624939e-07	8.240078302625643e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1862.0731061795047	-4.85759590089765	23.596237936417648	3467316.252756989	2249.829982910156	-30.725948486328434	5061734.952001513	944.0839103845086	1939.7329439765963	-2.247888342126544	3762563.893948113	5.053001998668421	2000.6800838627923	1721.95324466103	1.061767	32.096474	0.1550358131100164	0.0792651822634647	0.154331863	0.096241752	-0.0030662094	-0.0334889776	0.0771336992	-0.0640326268	0.0067167368	-0.0922352548	-0.0958417873	-0.0618963804	-0.0448502823	-0.0196284328	0.0261422667	-0.004794962	0.010977467	-0.0302131172	0.1010453723	0.0677959235	0.0171107663	0.0869819387	-0.1101440001	0.0060943654	0.0672837119	0.1067820329	0.0568055705	-0.0093475215	-0.0032005143	0.1118391751	-0.0103510286	-0.0101723532	-0.0354804403	-0.0937076891	0.03426454	0.1146866555	-0.1073448865	-0.0682457301	-0.0503897766	0.0115756333	-0.0153133651	0.05125959	-0.0420523304	0.0367203687	0.0987023104	0.0030300417	-0.0343505946	0.0116824234	0.0776353196	0.0511093662	-0.043184043	-0.0522495468	0.0376974601	0.0039042293	-0.0478565068	-0.0222654447	0.0414562225	-0.0388130341	0.0097959344	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.0726363031904924	-0.0200985773245747	0.0004039528104719	0.0052760325411811	-0.0303091453209418	0.0221193822323471	0.0009186442900859	0.0004892670703406	0.5311117954077673	0.0545166454394845	0.2820797392212621	0.0029720646299744	-0.0024862004611782	0.0008648771994619	6.181192733162694e-06	7.480125701490594e-07	0.000425844625957	0.0002788645404772	1.813436454564572e-07	7.77654319355599e-08	0.0009300311927881	2.228242233310001e-05	4.96506345030634e-10	8.649580195588561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1852.96521425354	-9.10789192596485	82.95369533505571	3433480.085233667	2249.2010430908203	-0.6289398193357556	5058905.332240834	0.3955652963460929	1931.7083114029524	-8.024632573643885	3731497.000343246	64.39472794198647	1997.3813912992312	1684.701885106295	0.998349	30.179382	0.0997776801782623	0.0419362271309803	0.1501007115	-0.013507336	-0.0572770495	-0.0194099691	0.07978257	-0.0294519187	-0.0016712226	-0.0851434633	-0.091261349	-0.0386252454	-0.0560929628	-0.0065520835	0.0263302707	-0.0162722915	0.0084180697	-0.0549631678	0.144328704	-0.019371065	0.0218788052	0.0239337157	-0.1229229944	0.0152871525	0.0602565775	0.1030911309	0.0427251354	-0.0520444221	-0.0110515706	0.080505085	-0.0967192371	-0.0576726069	-0.0793916091	-0.0658977395	-0.0292242225	0.1226393341	-0.0823671422	-0.063306664	-1.4739e-05	-0.0251481047	0.0090108112	0.1077534343	-0.0315056206	-0.0371730391	0.0618255475	0.0074924508	-0.0251371574	0.0123936309	0.0385875077	-0.0338073763	-0.0351881457	-0.0647146634	0.016066853	0.0244239713	0.0096505562	-0.0763766311	0.0294730021	-0.0592284776	0.0217652023	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.0524753309375398	0.0201609722529525	0.0004064648021843	0.0027536603570043	-0.0185530730366423	0.0117560722842995	0.0003442165191029	0.0001382052355536	0.5514709467434855	0.0203591513357181	0.3041202051021562	0.0004144950431106	-0.0022800252052775	0.0002061752559006	5.1985149367007066e-06	4.2508236145719043e-08	9.541161479575956e-05	-0.0003304330111612	9.103376237934405e-09	1.0918597486508444e-07	0.0005166097737442	-0.0004134214190439	1.70917269724272e-07	2.668856583280335e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1854.0164754185785	1.051261165038568	1.1051500371182472	3437377.0911235283	2251.710330505371	2.5092874145507267	5070199.412504608	6.29652332882267	1928.2663650842967	-3.441946318655709	3718211.1747154063	11.846994460507592	1989.362387056516	1663.9776394539392	1.201532	36.321465	0.4240844380640015	0.2145935238548765	0.1444811711	-0.0857249347	-0.1037882439	0.0057066298	0.0307694097	0.0214484466	0.0399758802	-0.1737390644	-0.0773153682	0.1495418397	0.0282187146	-0.0257295565	0.0202179197	-0.0284726581	0.0297993271	-0.0778827809	0.1810506592	0.1056742129	-0.1297683848	0.0892658296	0.0166990624	0.0272447873	0.1337373508	0.1567242763	0.0551338392	-0.0474678038	0.1385113735	0.0277295229	0.0054306039	-0.023050207	-0.0220063744	0.0169585351	-0.0818364907	0.138593677	-0.0719319282	-0.0360719024	0.0333176036	-0.1016261486	-0.040459803	0.0831520651	-0.0602024952	0.0537597487	-0.0221828098	-0.0786155442	-0.0417078647	0.0468084507	-0.0630921873	-0.0591174927	0.0111054364	-0.1351978827	0.0430469366	-0.0464866316	-0.0857169039	0.0158629744	0.0224543359	-0.018782078	-0.1116194224	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0298600175154035	0.0226153134221363	0.0005114524011814	0.0008916206460202	-0.0876229461671727	-0.0690698731305304	0.0076777806950152	0.0047706473742675	0.6224672692551323	0.0709963225116467	0.3874655012939413	0.0050404778101777	-0.0057870872599018	-0.0035070620546243	3.349037895371773e-05	1.229948425498562e-05	-0.0015592012493708	-0.0016546128641665	2.431108536039463e-06	2.7377437302654653e-06	0.0005829934349471	6.638366120289999e-05	4.4067904747014085e-09	3.3988134519141855e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1867.6492625664496	13.632787147871111	185.8528854191598	3488113.767965003	2250.5733102417	-1.1370202636712747	5065080.224772282	1.2928150799990952	1944.789209935572	16.522844851275295	3782205.0710818265	273.00440197931454	2009.0807663349908	1672.4739736606034	1.61241	48.742023	0.4482963044753208	0.2308638505384127	0.0897558822	0.0875846497	0.0554327804	-0.0037348146	-0.0569572075	0.0394550195	-0.0049188739	-0.0275299374	0.0026211559	-0.1173033928	-0.0905913529	-0.0166308926	0.1050758541	0.0008348633	-0.0085904222	0.0340145148	0.0353567602	0.0488391494	0.0556387827	-0.0084297758	-0.0192863287	-0.0010935892	0.0018188526	0.0244200347	0.0978816502	-0.0115115977	-0.0735716022	0.0604088325	0.0204458764	-0.0206731449	-0.0012242723	0.0680015206	0.0178642775	0.0761886161	-0.0524006988	0.0377613547	-0.0378273789	-0.0060075377	0.0340161909	-0.003263594	-0.001114346	0.0838705658	0.0579604885	-0.0225683605	0.0616910163	-0.0225794254	0.0285430421	0.0223777342	-0.0112014282	0.00068578	-0.1427843323	0.0256250452	-0.0804582995	-0.0039379616	-0.0076575777	-0.0211241496	-0.0132396947	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0523203078914775	-0.022460290376074	0.0005044646437775	0.002737414617859	-0.0289530439784186	0.0586699021887541	0.0008382787556162	0.0034421574228379	0.4220544026431696	-0.2004128666119626	0.1781299187904827	0.0401653171036243	-0.0037323997672744	0.0020546874926274	1.3930808022749994e-05	4.221740692359474e-06	-0.0003387011738107	0.00122050007556	1.14718485140746e-07	1.4896204344422095e-06	0.0006428707727302	5.987733778309995e-05	3.5852955799914484e-09	4.132828304307244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1867.8891263270527	0.239863760603157	0.0575346236506886	3489009.7882508403	2272.461190490723	21.887880249023056	5164079.862286514	479.0793017955736	1945.301553040872	0.5123431053000331	3784198.1322632288	0.2624954575484808	2010.336462841212	1723.638658591846	1.177948	35.608532	0.1757012865468152	0.0878710823454622	0.0839304651	0.0053049094	0.0149103783	-0.1148579725	0.0472085854	-0.0273516352	0.0193052084	-0.0130667358	-0.0826367732	-0.049504059	-0.0722027738	-0.0506843465	0.0629893818	0.0055508241	0.0058360501	0.0149455951	0.0579867051	0.0563360378	0.0004880804	0.0879269033	-0.0146092633	-0.00460419	0.0302874485	0.0326207066	0.0367494552	0.0193142848	0.035619449	0.1113317336	-0.03240669	-0.0279854051	0.017835447	-0.0197160509	-0.0022256391	0.0705449224	-0.0776892671	-0.0039866743	-0.0621128849	0.025261127	0.0071013756	0.0291762003	-0.0448494483	0.0957943049	0.0733506073	-0.0215970629	0.0003446991	0.018311455	0.0096415212	-0.004353008	-0.0630668672	-0.0570169877	0.0418773578	0.0127787233	0.0112863057	-0.0338242655	0.0395809905	-0.0108933271	-0.0052161378	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0525074265955254	-0.0001871187040479	3.501340940456683e-08	0.0027570298476844	0.0246921594593203	0.0536452034377389	0.0006097027387645	0.0028778078518763	0.4434530008125961	0.0213985981694264	0.1966505639296963	0.0004579000036165	-0.0030390105053342	0.0006933892619402	9.235584851531629e-06	4.807886685739752e-07	0.0003494779028074	0.0006881790766181	1.2213480455065853e-07	4.735904414949408e-07	1.503178657646172e-05	-0.0006278389861537	3.941817925345539e-07	2.259546076802948e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1864.758967374068	-3.1301589529846297	9.797895070949831	3477326.006402001	2288.585045166016	16.123854675292932	5237621.508957534	259.97868958996577	1938.3515603862284	-6.9499926546436654	3757206.771651726	48.302397899600905	2003.608186399254	1720.4642052516213	0.939764	28.4084	0.1332861432788168	0.0624956820797896	0.0918632873	-0.0618023493	0.0146568926	-0.0495920154	0.002389882	0.0238179081	0.0086292732	-0.0064117138	-0.1586504685	-0.001473744	-0.0257976631	-0.0197712123	0.0470080642	-0.007488897	-0.004357574	0.0123856754	0.0866770511	0.0583322154	-0.000675617	0.0192728934	-0.0344130304	0.0095426247	0.0363721998	0.0674298616	0.007233659	0.0756292311	0.0505466291	0.0502323734	-0.0298276263	-0.0263685906	-0.0037092623	0.0306419468	-0.0131720912	0.0847424925	-0.0587763676	0.0011851322	-0.0271659114	-0.0156111684	0.0219209444	0.0706821432	-0.041010005	0.0551249405	0.0250510116	-0.0198110134	-0.0046503879	0.0025037	-0.0406873032	-0.0597935547	-0.0026919797	-0.0494345324	0.0158488098	0.0066137176	0.0144066856	-0.0537840315	-0.0035623833	-0.0132767625	0.0089967184	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0640928320625562	-0.0115854054670307	0.0001342216198355	0.004107891121799	-0.0179135007244042	-0.0426056601837245	0.0003208935082032	0.001815242279691	0.4736082738634195	0.0301552730508234	0.2243047970718878	0.0009093404927697	-0.003728992115373	-0.0006899816100388	1.3905382196514003e-05	4.760746221917352e-07	0.0002242770840417	-0.0001252008187657	5.0300210426247766e-08	1.5675245019601664e-08	-0.0001485818761638	-0.0001636136627402	2.6769430635284105e-08	2.20765739243548e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1859.958016362563	-4.800951011505049	23.049130614871352	3459443.8226313605	2269.44516784668	-19.139877319335938	5150381.369862645	366.33490379923023	1932.928138633827	-5.423421752401282	3736211.189122432	29.413503504419392	1998.762732778821	1726.6718257124303	0.899347	27.186626	0.1119849943860189	0.081327162532133	0.112446351	-0.0380636311	0.0127501972	0.0288934726	0.0400596484	0.0241490242	0.0291677235	-0.0813742755	-0.0845091592	0.0423275942	0.0192169231	-0.0252636015	0.1253413657	-0.0175787433	0.0178124752	-0.0226066435	0.0924796517	0.0856791137	0.0059787154	0.0215729469	-0.0963515841	0.014952921	0.0669041673	0.0835940069	-0.002514841	0.0435983583	0.0486625421	0.0234307464	-0.000297368	-0.1246335152	-0.0619787276	-0.0301443052	-0.0789200114	0.0933429629	-0.0779748396	-0.0276173593	-0.0407087202	0.0031234832	-0.0075864996	0.0950398698	-0.0515232239	0.0551955835	0.0239730425	-0.0421257305	-0.0220705387	0.0279125957	-0.0191438531	-0.0494970774	0.0941173182	-0.0521055659	0.0788857457	-0.0133222957	0.0102213672	-0.0621137287	0.0305524154	-0.0036100302	0.0307963514	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0708096506648132	-0.006716818602257	4.511565213562578e-05	0.0050140066272728	-0.0178811437560284	3.235696837579696e-05	0.0003197353020237	1.0469734024723248e-09	0.5511317885125706	0.077523514649151	0.3037462483090649	0.0060098953235571	-0.0033039751534265	0.0004250169619465	1.0916251814459664e-05	1.8063941794223282e-07	0.0002244584310431	1.8134700140000286e-07	5.0381587266330086e-08	3.288673491677263e-14	-0.0002776296505406	-0.0001290477743768	1.665332807160548e-08	7.707822285929569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1850.414421926669	-9.543594435893963	91.08019475682624	3424033.532874209	2234.8558065795896	-34.589361267090226	4994580.476202508	1196.4239128652816	1926.383435269971	-6.544703363856115	3710953.139682535	42.833142120869546	1988.338220751238	1677.1450646772817	0.935226	28.271229	0.0906594919376312	0.0516391592841137	0.112710926	0.0277391189	-0.0123211154	0.0512702024	0.0134725049	0.0423952752	0.013672262	-0.1500867634	0.0092486993	0.0555243922	-0.0426197325	0.003229148	0.0113047226	-0.0223136436	0.0120119085	-0.0629603208	0.1201814736	-0.0087415046	0.0097909594	0.0086010749	-0.0485794263	0.0240074324	0.0613639919	0.0960597981	0.0179372993	-0.0268577714	0.0123188486	-0.0730296944	-0.0158449991	-0.0382857591	-0.0507577645	-0.0635579176	-0.0277853865	0.0973333439	-0.0481538479	-0.0320645424	-0.0035093133	-0.0148105713	0.0438263327	0.0852707417	-0.0293133171	0.0266239644	-0.0149978829	-0.0069239414	-0.0232420573	-0.0352415148	0.0433459716	-0.0070686004	0.0752059459	-0.0623977955	-0.003444084	-0.0230466596	0.0082836789	-0.0415445717	0.0543142206	-0.0259147475	0.0291727731	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0296977442545198	0.0411119064102934	0.0016901888486887	0.0008819560138068	-0.0393216058220531	-0.0214404620660247	0.0015461886844249	0.0004596934136046	0.5512428406671503	0.0001110521545797	0.3038686693867893	1.2332581036802083e-08	-0.0032880080026092	1.5967150817300033e-05	1.081099662522214e-05	2.5494990522240506e-10	0.0004829890198154	0.0002585305887723	2.3327839326224085e-07	6.683806533095208e-08	7.794036004467406e-06	0.000285423686545	8.14666808409769e-08	6.074699723893425e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1860.546886303469	10.132464376799817	102.6668343471173	3461634.716133533	2246.4689364624023	11.6131298828127	5046622.682490517	134.86478567507731	1931.8595520283752	5.47611675840426	3732081.3287632745	29.98785475167597	1993.06589683807	1702.2471986768296	1.029963	31.135057	0.0720034842941136	0.0415319300317198	0.1010682344	-0.0133659439	-0.0016910045	-0.0377890192	0.1022034109	0.041606048	-0.0042004112	-0.1000107815	-0.050010584	0.0136744184	-0.0488418661	-0.0016359791	0.0299606459	-0.0159354206	-0.0053862379	-0.0082277161	0.0579101848	0.1123423208	-0.0110342149	0.0259553717	-0.0853184427	0.0162224125	0.0416833006	0.0870782726	0.0657428517	-0.0180139465	0.0102932938	0.1024543198	0.0410459338	-0.0083947108	-0.0528451937	-0.0519132246	-0.0091775114	0.0772228002	-0.0671636118	-0.0090718089	-0.0445212334	0.0237781325	0.0077622662	0.0897053923	-0.0492274018	0.0942012462	0.0336631901	-0.120368993	0.0180573255	0.0376470198	0.0200778397	0.001700208	-0.0116601072	-0.0773250379	0.1054863967	0.0300785441	-0.0145930816	-0.0279584797	0.0249587343	-0.004514591	0.0244169348	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.0286254080621546	0.0010723361923652	1.149904909456296e-06	0.0008194139867248	-0.0058733801749468	0.0334482256471063	3.4496594679458105e-05	0.0011187837989397	0.548347512334125	-0.0028953283330253	0.3006849942830234	8.382926156019088e-06	-0.0036490036673321	-0.0003609956647228	1.3315227764203111e-05	1.303178699487283e-07	0.0002241179437807	-0.0002588710760347	5.0228852724489003e-08	6.701423400736344e-08	-6.409110567027034e-05	-7.188514167473774e-05	5.167473593597117e-09	4.107669826037759e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1842.279322967768	-18.26756333570097	333.7038702238464	3393993.1038345774	2244.730231018066	-1.7387054443361194	5038813.81004642	3.0230966221640623	1928.4253355084045	-3.4342165199707324	3718824.274630703	11.793843106039889	1989.5088631824235	1614.2406329525	1.713008	51.783031	0.7209326424558524	0.3767541540637195	0.072405658	-0.0815012735	-0.1565772187	-0.0061265203	-0.0524229814	0.0379052318	-0.0349931594	-0.0457412089	-0.0489205114	0.0589871116	-0.0552900458	-0.0589096783	-0.0222368657	-0.0189860757	0.01667835	-0.0600972911	0.0956768884	-0.1047628249	-0.0915469634	0.0322749971	-0.049631259	0.020836863	0.0485235233	0.0425902465	-0.02154041	-0.0879669137	0.0740903566	-0.0308947319	-0.1547320728	-0.0552916809	0.016358224	-0.0147384753	0.0356552509	0.1102933811	0.0303652328	-0.039801185	0.167023025	-0.1303460223	0.1098425885	-0.0400214701	-0.0318169085	-0.0953954448	-0.0376922941	0.084438934	-0.0503862103	-0.1279013722	-0.1681406545	-0.0354816749	-0.0455068459	-0.0036817985	0.0015621324	-0.0395873948	0.0107817812	0.0206625688	0.0135092456	0.0142796685	0.023484324	0.0754344479	0.0577350269	0.0312459714	0.0	-0.0312459714	-0.0577350269	-0.0754344479	-0.0816496581	-0.0250038888773502	0.0036215191848043	1.3115401205906307e-05	0.0006251944589908	-0.1392205624256064	-0.1333471822506596	0.0193823650021021	0.0177814710141906	0.7743186713744947	0.2259711590403696	0.5995694048391628	0.051062964718048	-0.0087719486999808	-0.0051229450326487	7.694708399509486e-05	2.624456580754e-05	-0.0002286716872343	-0.000452789631015	5.2290740542581524e-08	2.050184499546999e-07	0.0015200298702664	0.0015841209759366	2.509439266402549e-06	2.310490806502089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
