global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
2230.113549353357	7.386601385038375	54.56188002145084	4973406.443009428	2509.720657576376	10.575429887914195	6298697.779065598	111.83971731418887	2379.542412799338	-0.4462661743164062	5662222.094310895	0.1991534983390011	2413.7186325652688	1654.8939937043333	0.943853	24.93544	0.0709157156136953	0.0343309035439804	0.0617605338	0.102113264	0.0100710284	-0.0777372657	-0.1006789726	0.056164658	-0.0021734995	0.0684673182	-0.0168439854	0.1124608421	0.0133447361	-0.0751487307	-0.0323868912	0.0907401556	0.0306977837	0.0057636574	0.010200612	-0.0162413619	-0.0305727757	-0.0252436176	0.0745636941	-0.0103187373	-0.0347353503	-0.043399038	0.0429386135	0.0029522868	0.0568709612	-0.0214406001	-0.0852411541	0.0118619644	0.0506607314	0.0117223223	0.0881773931	-0.0206809377	-0.1352681676	-0.0002332431	0.0666688608	0.0421004977	-0.0429350453	0.0351195946	-0.0242356594	0.0452750319	-0.0203496601	-0.0019395526	0.0032983119	0.0203155704	-0.0041218787	-0.1044128676	0.0304471569	0.0617646926	-0.0826735844	-0.0740768367	-0.036902668	0.0136379885	-0.0021775512	-0.0341871082	-0.0181004746	0.0645160469	-0.0082549144	-0.0675594979	0.0330210451	-0.0099779883	-0.0327980261	0.120738747	-0.0636299409	-0.0658893359	-0.0204165908	0.0396954313	0.1000644655	-0.0655230006	-0.0543075	-0.0204509516	0.050652447	-0.0410942826	0.0103451943	-0.0621585116	-0.0252603643	-0.0333231963	0.0391522036	0.1239513103	0.0485051494	-0.0282789844	0.0320049556	0.0543144408	0.0135427438	0.0096363888	0.0822360648	0.0269600466	-0.0970452151	0.0150702003	0.0014321796	0.1199336064	0.0523741431	-0.0144589085	-0.0709234662	-0.076528754	-0.0272552159	0.0415630576	0.0805764318	0.0618083875	0.0062794323660142	0.0141370812513911	3.943127083934669e-05	0.0001998570663084	0.2003169682905081	0.0211753611147713	0.0004483959183409	0.0401268877851004	-0.2916964961273578	-0.0191716965242179	0.0850868458529776	0.0003675539476167	0.0020319980804009	-0.0002890562849748	4.129016198752942e-06	8.355353588349049e-08	0.0028814242716621	-6.575457201000133e-07	8.302605833323463e-06	4.3236637402184497e-13	0.0013940775665611	3.891770377129999e-05	1.5145876668306575e-09	1.9434522615889183e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2221.6241020143734	-8.48944733898361	72.07071612137588	4935613.650651171	2513.098753060868	3.37809548449195	6315665.342636091	11.411529102344907	2376.83106530231	-2.711347497027873	5649325.912986114	7.351405249639312	2411.148741903184	1682.7358113066166	0.9173690000000002	24.235767	0.1292219147028163	0.06491515676929	0.0605660367	0.0737065577	-0.0166270114	-0.042622841	-0.094565672	0.0718474152	0.0039120686	0.0134792062	0.0064278598	0.0955132982	0.0052050563	-0.0065469042	0.028856822	0.046253759	0.006136143	-0.0022276153	-0.0038179056	-0.0291755542	-0.0004180954	0.003423254	0.0380042049	0.0222889021	-0.0249316951	-0.0425932917	0.0160029062	-0.0008482125	-0.0201854887	-0.1171008676	0.0026483393	0.0893708771	0.0311618671	0.0525698575	0.091039174	-0.0220305883	-0.0089240411	0.0762700476	0.0728531361	-0.0750857464	-0.0113136953	-0.0273099393	0.0741185605	0.037998194	-0.0107670137	-0.002776045	-0.0061558282	0.0040683637	-0.008703518	-0.0646923997	0.0578946471	-0.0135093648	-0.0372658861	-0.0282936007	0.0390485396	0.0345698628	-0.0152475157	-0.0202893562	-0.0308065412	0.014291003	-0.1334665248	-0.0619755066	-0.0417372074	0.0463075957	0.0036918256	0.0025565649	-0.056212065	-0.0303149808	0.0737821101	-0.0467202718	0.0695979717	-0.0549365671	-0.0491769825	-0.0304047995	0.0368760503	-0.014229211	0.0183693951	-0.0354556095	-0.0463588992	-0.0140092098	0.0167750177	0.0695631315	0.1130991008	-0.0003868263	-0.0182397517	0.0082243309	0.0744658983	0.0295658676	0.1027359338	0.0290238869	-0.0759171064	0.0413789352	-0.0538125472	0.0719316969	0.0517153317	-0.0161386543	-0.0721591615	-0.0752698111	-0.0231897558	0.0458939156	0.0813264124	0.0571272725	-0.0154155925560246	-0.0216950249220388	0.0002376404938533	0.0004706741063678	0.1733598545670247	-0.0269571137234833	0.0007266859803008	0.0300536391754999	-0.2480316421242037	0.0436648540031541	0.061519695494829	0.0019066194751167	0.0016261527682921	-0.0004058453121088	2.64437282582406e-06	1.647104173606894e-07	0.0030807503147471	0.000199326043085	9.491022501814356e-06	3.9730871451923314e-08	0.0015270046524501	0.000132927085889	1.7669610162941594e-08	2.331743208604251e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2223.938452699024	2.314350684650435	5.356219091541938	4945902.241393329	2532.690400536381	19.591647475512676	6414520.664969133	383.83265080476207	2376.2030108907948	-0.6280544115152225	5646340.748966479	0.3944523438237324	2408.728576549785	1653.8377402345575	0.991555	26.195671	0.095657404681222	0.0505881829522592	0.0615375875	0.0718720323	0.0200864679	-0.0377733929	-0.0984973084	0.0099056221	-0.016055005	0.0391656915	0.1316174123	0.0124660764	0.0882446034	-0.1046279965	0.0018781488	0.0272545961	0.0281501664	0.0023062134	0.0526220048	-0.0458745409	0.058135393	-0.0457071859	0.0344108955	0.0041236035	-0.0221327184	0.0008845474	0.113099642	0.0405331596	-0.0418012453	-0.0816422707	0.0310925837	-0.0449061224	0.0803113694	0.0630632518	0.0496766155	0.0956234414	0.0605393756	0.026177045	0.0207227872	-0.020578719	-0.0257623343	-0.0155744081	-0.0082234454	-0.002315519	-0.0430288116	-0.0110090656	-0.0275458956	-0.081720758	-0.0250484624	-0.0282938511	-0.0480292031	0.1071711197	-0.0155383042	0.0416293883	0.0916451629	0.0521404971	-0.0420415061	0.0159011757	0.017948861	-0.0004471092	-0.0719767096	0.0020639721	0.0142202612	0.038950706	-0.0851003094	0.021941103	0.0049755944	0.0498118826	-0.0148633225	-0.0176891868	0.0798587265	-0.0578640542	-0.0497462843	-0.0612009264	0.047470517	-0.0131458742	0.0302657999	-0.1155503147	0.0495549973	0.0071218076	-0.0025297395	0.1014939903	-0.013581169	0.0223181778	0.0252492975	-0.0388712223	0.0760190175	0.0889692839	0.0279542047	0.0280433681	-0.0356126966	0.0405415489	-0.028415718	0.112329397	0.0510508491	-0.0178113211	-0.0733236445	-0.0738788195	-0.0190607341	0.0500436514	0.0816395852	0.0520454508	-0.0198605623476595	-0.0044449697916349	0.0003944419367652	1.9757756448546808e-05	0.1593319954182988	-0.0140278591487259	0.0001967808322964	0.0253866847639767	-0.2233878751011175	0.0246437670230862	0.0499021427421924	0.0006073152530881	0.0009177308590352	-0.0007084219092568	8.422299296254862e-07	5.018616015151913e-07	0.0032811402100674	0.0002003898953203	1.0765881078121143e-05	4.0156110146480856e-08	0.0013850002826718	-0.0001420043697783	2.016524103613217e-08	1.9182257830009658e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2228.186814391744	4.248361692720209	18.04857707217252	4964816.4798292285	2519.651296131646	-13.039104404734644	6348642.654097885	170.01824367757038	2376.5752712747326	0.372260383937828	5648110.020034568	0.1385777934495391	2411.012852260045	1659.0054343126492	1.301863	34.393631	0.2472712440158853	0.142729754275477	-0.0233817269	0.0164032495	0.0398253895	-0.0832606184	-0.0471506568	0.0585412429	-0.0228368347	0.0660525932	0.0027606527	0.0046216321	-0.0112016616	-0.0153825478	-0.0326948671	-0.0701509911	0.0461267709	0.0126190317	0.0291898096	0.0247590526	0.0351676368	0.0255393822	-0.0030126785	0.0148769087	0.0165633717	-0.0304258698	0.0200696525	-0.0371112741	-0.0062018375	0.0409454514	-0.102216643	0.0556621588	0.0103336708	-0.0233273062	0.035105248	0.0381466613	0.0741326591	-0.0322310642	-0.01632601	-0.0171282559	0.0714903467	-0.0888417614	0.0410299144	-0.0177267203	-0.0474470426	-0.0002273391	-0.0054280144	-0.02253575	0.012755434	0.0614230703	0.0471174982	-0.0672281525	0.0067915022	-0.0132232933	-0.0099087468	0.0244206031	-0.033681571	-0.0130422386	-0.0367122057	-0.0311485358	-0.038710001	-0.0410717463	0.1466817819	0.0519448939	-0.0048536343	0.0347014333	0.0330031838	0.0134760354	-0.047100006	-0.0734168619	-0.0179266772	0.0087898544	0.0014718437	-0.0411552472	0.0973258071	0.0257063766	0.0855179365	0.0347175153	-0.0351660974	0.0011615003	0.064995228	-0.0043981438	0.1317043529	0.0702169417	-0.0086695084	-0.0266320953	0.0837310082	0.0330735108	0.0366505235	0.0758439514	-0.1320425088	0.1140291509	-0.0185409377	-0.0085941356	0.0503807682	-0.0194761753	-0.0744157659	-0.0723582192	-0.0148794683	0.0539958877	0.081514268	0.0465985677	-0.0189598161725115	0.000900746175148	0.0003594746292954	8.113436720437536e-07	0.1360850285571757	-0.023246966861123	0.0005404214682421	0.0185191349974073	-0.1491729753521582	0.0742148997489592	0.0222525765754156	0.005507851344748	-0.0010417080741484	-0.0019594389331836	1.0851557117459683e-06	3.8394009328756834e-06	0.0036619589481707	0.0003808187381032	1.3409943338087456e-05	1.450229112905895e-07	0.002022915235998	0.0006379149533261	4.0693548767716796e-07	4.092186052032844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2223.317670530224	-4.869143861520115	23.708561944179017	4943141.464091942	2528.936620000583	9.285323868936755	6395520.427979973	86.21723935104667	2378.5930026510487	2.0177313763160782	5657704.672260531	4.071239906970376	2416.825041234601	1685.1085857551254	1.650331	43.599712	0.7580090660647634	0.4497505978830159	-0.1417793435	-0.2031235101	0.0465960712	-0.0201237617	0.0739024952	0.1125063978	-0.0448105852	-0.0550271272	-0.0022758869	-0.1221427154	-0.106662586	0.1280023807	-0.0509246896	-0.1004247252	0.0360564825	0.0088413419	0.0436516771	0.008993601	0.0127088728	0.0368126396	0.0180867608	0.0806376922	-0.0383244583	-0.1393006691	-0.0757454624	0.0437545621	0.0526310981	0.1640766011	0.0602269365	-0.2050007029	0.0027202709	0.0326465396	-0.0807660618	-0.0476585913	-0.037244421	-0.0466681982	0.0326515141	-0.1369741271	-0.0692052301	0.0130223046	-0.0239966378	-0.0303278702	-0.055484415	-0.0170167773	-0.0168588989	0.0332095956	0.0268559882	0.0068910406	-0.055325852	-0.1160583923	0.0923601128	0.0225521546	0.0363773547	-0.0164955696	-0.1804916343	-0.0502777631	0.1528386309	-0.0596745414	0.1233751141	0.04782685	0.0332028809	-0.0965361628	0.0413933635	0.0471376938	0.0720564639	-0.0121301603	-0.0177039314	0.032235925	-0.164717261	0.1681114526	0.1311044992	0.0699703	-0.0023810824	0.0591458227	-0.0912054186	-0.0657727617	-0.0727745139	-0.0874896598	-0.0074060875	0.0125178707	0.0844830517	0.050857334	-0.1446894647	-0.000733181	-0.1263625601	-0.0818984151	0.0693951463	0.0224722687	-0.0624970648	-0.0074755739	-0.0711790268	-0.0022759737	0.0497051625	-0.0211324865	-0.0754344479	-0.0707106781	-0.010657419	0.0577350269	0.0809511339	0.040824829	-0.0428516579205933	-0.0238918417480818	0.0018362645865435	0.0005708201021153	0.0023574837344568	-0.1337275448227189	0.0178830562443122	5.5577295582283804e-06	-0.0211844956531805	0.1279884796989777	0.0004487828560796	0.0163810509356556	-0.0088194131015927	-0.0077777050274443	7.778204745654495e-05	6.049269549393233e-05	0.0037192735091113	5.731456094060011e-05	1.3832995435577084e-05	3.2849588958137637e-09	0.0004099108284832	-0.0016130044075148	2.601783218662171e-06	1.680268873077834e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2220.683665745612	-2.6340047846119887	6.937981205358849	4931435.943309369	2504.036803288246	-24.89981671233681	6270200.312222019	620.0008723079677	2378.086429761804	-0.5065728892445804	5655295.067417244	0.2566160921176019	2412.468360611156	1659.9371838780935	1.135663	30.002819	0.1836043260249148	0.1038508429432958	-0.1113768826	-0.2007596501	0.0386700594	-0.0103632917	0.0555681627	0.150299678	-0.0037355456	-0.0040358653	0.0317657643	-0.123708525	-0.1417153564	0.1361784048	-0.1484256453	0.0732617865	-0.0030400386	-0.0075520802	0.0378517822	0.0149279102	0.0213563421	0.0161183852	-0.0106878345	-0.0037039084	0.0128929107	-0.0737874387	-0.0417111174	0.0708407702	0.1530845924	0.080851139	-0.0514927963	-0.1599147171	-0.0768083727	-0.013408786	-0.0176402149	-0.0168446437	-0.0427177273	0.0182456043	0.0602559436	0.0084224718	-0.0025560753	0.0178622953	-0.0344132589	0.0149970763	-0.0196290472	-0.0202451256	-0.02405184	-0.0250069971	0.0492546928	-0.0898627181	-0.0311536241	-0.0378262447	0.0033206606	0.0127615434	-0.0659004637	-0.0412374747	-0.1071352453	-0.0644249164	0.0451145082	-0.0930799702	0.1303686168	-0.0318216181	-0.0635285074	-0.0714869637	-0.0120327005	0.0244328204	0.0878674642	0.0491895615	-0.1105910268	0.0382367685	-0.1408908136	0.1375825467	0.1284103008	0.0347836193	-0.0135857081	0.0712743444	0.0011022294	-0.0357835571	-0.0396145609	-0.0583523377	0.1004048039	0.0903441189	0.0456107768	-0.0389713088	-0.007748339	0.0812601427	-0.1173597419	-0.0205533401	0.0212728888	0.0058829321	0.0088734757	-0.0260078949	0.0305454799	-0.0102676882	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	-0.0370030699090335	0.0058485880115597	0.0013692271826928	3.420598172896098e-05	0.0496517483319252	0.0472942645974684	0.0022367474638153	0.0024652961124168	-0.0864622384535422	-0.0652777428003617	0.0074757186783971	0.0042611837051101	-0.007724364679566	0.0010950484220266	5.966580970292675e-05	1.1991310465831649e-06	0.0035328878275218	-0.0001863856815894	1.2481296401851705e-05	3.4739622301582465e-08	0.0004321513371775	2.2240508694299985e-05	4.946402269812333e-10	1.867547782243013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2223.9645272702446	3.280861524632656	10.764052343814912	4946018.218556362	2492.251774574393	-11.78502871385308	6211318.907869211	138.88690178634158	2375.196814827297	-2.8896149345068807	5641559.909165738	8.349874469725204	2410.296956012305	1687.7467064383502	1.540048	40.686184	0.4916521929854828	0.2345145326629006	-0.0662961992	-0.0927008414	0.0456929963	-0.0480802482	-0.1040326567	0.0850410369	-0.0031026024	0.0753577804	-0.0260879218	-0.0734564461	-0.0474384361	-0.0027787565	-0.0112852597	-0.0700590421	0.0250964332	0.0041244599	0.0954837704	-0.0385588828	0.0785144987	0.020809657	-0.0170798675	0.0118514672	0.0952871547	-0.0552489993	-0.0571206091	0.0715225732	-0.1107573768	0.0210116837	-0.0090473989	-0.0334491065	0.0366007478	-0.0699999797	-0.0697367826	-0.0734304116	-0.0970068473	-0.0403373591	0.0348190825	-0.0062758968	-0.1750062993	-0.2000896621	0.068172155	0.1006463126	-0.0543499301	-0.0290583059	-0.0638333845	-0.0876938146	-0.0321330561	0.0790700938	0.0146679214	-0.0506290898	0.0580903706	-0.0470601981	-0.0845434886	-0.0513884472	-0.0960252022	-0.0136547536	0.0042937771	0.0021272517	-0.0112012063	0.0785476731	0.0217752529	0.0867805575	0.0765679784	0.0561033894	-0.0229438202	0.0309387192	0.0164438284	-0.0019976237	-0.0845481325	0.0581709096	0.0226907173	-0.076247435	0.0926196499	-0.0010178756	-0.0422617271	0.0073365205	-0.0962801576	-0.1082848226	-0.0521102771	-0.0203554655	-0.0009570186	0.049692083	0.004035402	-0.0292702444	0.034131909	-0.0897504741	0.0707013642	0.048707982	0.050079461	0.1020006367	-0.1116177321	-0.0106339124	0.0483376736	-0.0244165784	-0.0772475461	-0.0670465522	-0.0021373389	0.0645158866	0.0785258491	0.0284607885	0.0010910284951819	0.0380940984042154	1.1903431772988812e-06	0.00145116033323	0.0942009428972312	0.044549194565306	0.0019846307364174	0.0088738176427274	-0.2295270715240036	-0.1430648330704614	0.052682676562385	0.0204675464614789	-0.0050000953154765	0.0027242693640894	2.5000953163850045e-05	7.421643568116606e-06	0.0040968850906843	0.0005639972631625	1.6784467446271307e-05	3.180929128547905e-07	0.0024627660488355	0.002030614711658	4.123396107201902e-06	6.065216611296819e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2231.567428020614	7.602900750369372	57.80409981996716	4979893.185802538	2508.595962752157	16.344188177763954	6293053.704336422	267.132487190159	2380.172205717667	4.9753908903699084	5665219.728870905	24.75451451197587	2416.386771728074	1709.8945912892234	1.231206	32.526955	0.1147785807599727	0.0697393807884855	-0.1039373643	-0.0394973355	0.0334394817	-0.0094115934	-0.0436012678	-0.0493815012	-0.0369329874	0.0441644451	0.0008940318	-0.1083601237	-0.044988112	0.0730362091	0.0508872348	-0.0391858588	0.0268989075	-0.0018680097	0.0667321532	-0.0519066054	-0.0101556948	0.0631554509	0.0386271874	0.02970908	0.0084626742	-0.0432212523	-0.0977794309	0.0170646748	-0.1278092405	0.05692472	0.0473371904	-0.0461468885	-0.0212947595	0.0145371965	-0.0401402978	0.0605662598	-0.0360313007	-0.039147701	-0.0997289434	0.0272801568	0.1310048918	0.0133943186	-0.0190296925	0.03778716	-0.0521406823	-0.0323023037	-0.0690337519	0.0146451821	-0.0381631688	0.0004517506	-0.0306461682	-0.0851557929	0.0249049205	-0.0212365224	0.005783477	-0.0267424843	-0.0417333914	0.0039629649	0.072587649	0.1274950488	0.0170367819	0.1135612304	-0.0568397469	-0.0654760681	0.0258866848	0.0427691465	-0.0208998332	0.0064374633	0.1051421994	-0.0711141727	-0.0792790219	0.0693969824	-0.0396225308	-0.0701305434	0.0501394122	-0.0251424648	-0.0370008614	-0.0213426945	-0.0184613036	0.10744067	-0.1243052844	0.0084943496	0.0073881473	0.0130067824	0.0463296086	-0.103656431	0.0271088925	-0.0700253488	-0.0384642149	-0.0081658758	0.1033200289	-0.0856092912	0.1204642406	-0.0798519929	0.0476459404	-0.0260429185	-0.0780401729	-0.0650363955	0.0021373389	0.0675308461	0.0766767246	0.0219572114	-0.0156935692654087	-0.0167845977605906	0.0002462881162881	0.0002817227219848	0.1049764215056257	0.0107754786083944	0.0001161109392399	0.0110200490721267	-0.1627484516507209	0.0667786198732826	0.026487058514707	0.0044593840721803	-0.0050740385272346	-7.39432117580997e-05	2.574586697586107e-05	5.467598565103173e-09	0.0039467613656583	-0.000150123725026	1.5576925277452965e-05	2.253713281568219e-08	0.0022780352952655	-0.0001847307535699	3.4125451314540045e-08	5.1894448064753735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2235.27695199961	3.7095239789960033	13.76056815074634	4996463.052140667	2499.430538348297	-9.165424403860015	6247153.016028058	84.00500450287272	2382.832095270572	2.6598895529050424	5677888.794251545	7.075012433653386	2415.3310599853075	1707.5926301487905	1.15539	30.523989	0.1136222616717207	0.0716961496588039	-0.1128902951	-0.1047309618	0.0308738901	-0.0308537801	-0.0019271742	0.0723858556	-0.0285641926	0.0997604148	-0.0690335508	-0.0403319096	-0.0588867297	0.0570436097	-0.0880655868	-0.0494453186	0.0365279713	-0.0321274998	0.0601531081	0.0073228362	-0.0077591298	0.0153617117	0.0386694014	0.0048612281	0.0312808968	-0.1080116532	0.0105617536	0.0370416369	0.0606872265	0.1135501047	-0.0028246323	0.0623771234	-0.043853706	0.0934667743	0.0279086612	-0.1048195114	-0.0455806723	-0.0171748734	0.0364461317	0.0335442311	0.0516464149	-0.0517683328	-0.0654227263	0.0717993628	-0.0514139366	-0.0454346884	-0.016716705	-0.0260053252	0.0144011029	-0.0139279217	-0.003039215	-0.0162352588	-0.0156727884	-0.0392249351	-0.0858746513	-0.0420032481	-0.1116727016	-0.0280395399	-0.0421269137	0.061630408	0.1079099368	-0.1163665229	0.0608957641	-0.1049471388	0.0160615012	-0.01303461	-0.1335604571	0.0700209307	0.0012519585	-0.0222748979	-0.113939854	0.0968864454	0.0463286189	-0.0293562016	0.0826852406	0.0258814606	0.0189828861	0.006204712	-0.0241425606	-0.0398978028	0.0330014732	0.0005329291	-0.0235156985	0.0028499694	0.0700773761	0.0113909204	0.0176256247	-0.0178952924	0.003636794	-0.0258309342	0.0399052851	-0.0336969196	0.0926766784	-0.0382704282	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	-0.0109716629940379	0.0047219062713707	0.0001203773888547	2.229639883561088e-05	0.0933711735481779	-0.0116052479574478	0.0001346817801538	0.0087181760497639	-0.1694943463303531	-0.0067458946796321	0.0287283334379536	4.550709502868984e-05	-0.0063999795822302	-0.0013259410549955	4.0959738652963446e-05	1.7581196813228444e-06	0.0035219525508556	-0.0004248088148026	1.2404149770478266e-05	1.8046252913407447e-07	0.0022178009097984	-6.02343854670998e-05	3.628181192599164e-09	4.918640875502611e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2242.832911277172	7.555959277562124	57.09252060417714	5030299.467908035	2550.266699947528	50.83616159923122	6503860.240861256	2584.3153261431507	2384.808716152025	1.9766208814530728	5687312.612634671	3.9070301089963215	2422.595563174588	1733.3953849472684	0.995538	26.300892	0.1229422368333807	0.0546082211119399	-0.0976899879	-0.0566918868	-0.0171217324	-0.0065305976	-0.0517666491	0.0599319607	-0.0729916645	-0.0746634501	0.0266281931	-0.0219207553	-0.057635017	0.0107652339	0.0171889541	0.0164989421	0.0248078086	-0.0094213064	0.0577912603	0.0078372747	-0.0674532526	0.0508551911	0.022517134	0.0622327561	0.0422570145	-0.0172018429	-0.0187351378	-0.0394816715	0.036142946	-0.0034398524	-0.0028281205	-0.0283521655	-0.0401124097	-0.0061778282	-0.0232491695	-0.0011058918	-0.007687112	-0.012632085	0.0137900582	0.0105331439	0.0353783478	0.0079541775	-0.0407848961	0.0203369638	-0.0444567635	-0.0430704755	-0.0507912095	0.077389502	0.0064621679	0.0241717578	-0.04296575	-0.0319643607	-0.0246206963	-0.0502786457	0.0064709469	0.0073086568	-0.0103638585	-0.0398206475	-0.0007907865	-0.0273252615	0.00675024	-0.0051554868	-0.0277852758	-0.0293304103	0.0611007998	0.0066903014	-0.0018528206	0.0537534392	0.0117035379	0.0093169315	-0.0916843826	0.0634705424	0.0027862928	-0.0527708684	0.0778246004	-0.0343986599	-0.0143889848	0.0384244342	-0.105781826	0.004932078	-0.0630917409	-0.0079177269	-0.0632030566	-0.0062654018	0.0172291989	-0.0274731988	0.0310952826	-0.0249728948	-0.0052332899	-0.0119963855	0.0507154908	-0.0446202798	0.0709894434	-0.0160744842	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	-0.0226048585501956	-0.0116331955561576	0.0005109796300743	0.0001353312388478	0.1127047826082616	0.0193336090600837	0.0003737884392881	0.0127023680227755	-0.2167793424732025	-0.0472849961428493	0.046993283323114	0.0022358708602292	-0.0060782431276212	0.000321736454609	3.694503951847434e-05	1.0351434622436925e-07	0.003936833035288	0.0004148804844323	1.5498654347734925e-05	1.7212581636286278e-07	0.0023749926922428	0.0001571917824443	2.47092564680475e-08	5.640590288206703e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
