global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
2035.5866188998475	-2.1858404549245734	4143612.883044113	4.777898494384866	2699.746227101692	4.720273564777017	7288629.690749821	22.280982526332725	2269.987199276908	-5.245462800965015	27.51487999630774	5152841.884881021	2353.688319773901	1945.032810868444	1.021741	29.391777	0.0943562063609465	0.0517471614879857	-0.0261385803	0.0309341209	-0.0078967716	0.0820663357	0.00071117	-0.0574217312	-0.0367045087	0.0537644787	-0.0538532405	-0.0465132307	0.0571089293	0.0145109953	0.031313318	0.0069419808	0.0057688618	-0.0355807014	-0.0377779785	0.0218726248	-0.0163704105	0.0051430767	0.0399556738	0.071211808	-0.0270644613	-0.1082306664	-0.0006048096	0.040477487	-0.0280277237	0.002231176	0.1033384527	-0.0415781438	0.037994989	-0.0140741695	-0.0107258602	0.1206051032	0.0613064951	-0.0011123336	0.0666370423	0.0429679672	0.0282405291	0.0607984145	-0.031290129	-0.0840021921	0.0095613351	-0.0286326584	-0.041232398	0.0052083654	0.0689716684	-0.035868792	0.070830237	-0.0251358314	0.0145968822	-0.0325273248	-0.0306919008	-0.0388414193	0.0153585334	-0.0062945284	0.0207066966	-0.02903517	0.061820096	-0.0811949023	-0.0417298571	-0.1305797325	0.0847399988	0.0229929855	-0.0560964026	0.0661904962	0.0812514504	-0.0059467538	-0.053817487	-0.0129373535	0.0474226888	-0.037786686	0.0454118268	-0.0700259126	-0.0182787379	-0.0266124422	-0.0418820495	-0.0223773026	-0.0015935181	-0.0687602546	-0.0071257971	0.0716044364	-0.0276531077	-0.0395469396	0.0492606894	0.0114488857	0.0014192192	-0.0600716795	-0.0343527539	0.0134387298	-0.0577916017	0.0068631885	0.0695684896	0.0510508491	-0.0178113211	-0.0733236445	-0.0738788195	-0.0190607341	0.0500436514	0.0816395852	0.0520454508	-0.0339851576650858	0.0010060285982547	1.0120935405063202e-06	0.0011549909415207	0.0602501087699636	9.05677248966008e-05	0.0036300756067924	8.202512792946365e-09	-0.1095863453709782	0.0306536782576002	0.0009396479907204	0.0120091670917673	0.0042878985887552	-0.0004213034903879	1.8386074307448835e-05	1.774966310131114e-07	0.0023510565729312	0.0004168248767129	5.527467009123e-06	1.7374297784672438e-07	0.0009529651741192	-0.0004139902685029	9.081426230840372e-07	1.7138794241518598e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025.9530060661352	-9.633612833712276	4104485.5827884097	92.8064962298659	2697.9194604955014	-1.8267666061906311	7278769.415320338	3.3370762334932365	2265.594981001861	-4.392218275047071	19.29158137565747	5132920.617940823	2347.0147979373023	1997.371515677856	1.056355	30.38751	0.1023117428242847	0.0625287625064787	-0.0331851755	-0.0367186039	-0.007458501	0.0729553176	0.1010524884	-0.0390927833	0.0300516838	0.0134635257	-0.018473327	-0.0346746398	0.0451290554	-0.0420566773	-0.0333749864	-0.0157314694	0.0599545752	-0.0395939912	-0.0070126608	0.0252813872	0.0086243488	-0.0118665149	-0.0072212796	0.0733227909	0.0499019159	-0.0388256935	0.070724224	0.0530804526	0.028261286	-0.0146209228	0.0410258939	-0.0225934771	0.0065221862	-0.0583030166	-0.0146393648	-0.0005639785	0.0246849222	0.0753712055	0.0761862233	0.0071292086	-0.0857433657	0.0497918477	0.075636873	0.0075379185	0.0895323159	0.0103333569	-0.0109778742	0.0555310421	0.0353707317	-0.019140248	0.0237504791	-0.0257556716	0.0375362794	-0.0151727956	-0.0434871969	-0.0284529914	0.0222395313	-0.0663003853	-0.0233863719	-0.0517595058	-0.0011870699	-0.0468897459	-0.0011495937	-0.0085791512	0.0664738828	0.041446604	0.0147118719	-0.037770434	-0.0361835588	0.0216791511	-0.0374084846	-0.0083723091	0.0096362097	-0.0230689704	0.0149666663	-0.0152748946	-0.0103309477	-0.0263656424	-0.049449632	0.0142687318	0.023980495	0.0154862772	-0.0570671414	0.0542758305	0.068850286	-0.065442052	0.0391049662	0.012676495	0.0535572738	-0.0183179379	-0.0572215285	-0.0259693637	-0.0699198965	-0.02580664	0.0414413747	0.0503807682	-0.0194761753	-0.0744157659	-0.0723582192	-0.0148794683	0.0539958877	0.081514268	0.0465985677	-0.0263490686389644	0.0076360890261214	5.830985561485171e-05	0.0006942734181408	0.0642435570322419	0.0039934482622782	0.0041272346201549	1.5947629023493518e-05	-0.0476164699898831	0.061969875381095	0.0038402654547484	0.0022673282142974	0.0041952054288544	-9.269315990079966e-05	1.7599748590289433e-05	8.592021892395215e-09	0.0020181977759157	-0.0003328587970155	4.073122262711078e-06	1.1079497875060593e-07	0.0008042705279397	-0.0001486946461795	6.468510821124038e-07	2.2110097802446693e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2022.874799369097	-3.07820669703824	4092022.4539225646	9.475356469691071	2705.103633067054	7.184172571552608	7317585.665632575	51.612335537848814	2266.130603421119	0.5356224192578338	0.2868913760116147	5135347.911761764	2350.9613500322616	1935.3459594314163	1.013678	29.159828	0.0687337716188899	0.0336741116374265	-0.0267526831	-0.0466716085	-0.0038622543	-0.0136114547	0.0619739227	-0.0502869424	0.0770261033	-0.005428693	-0.0342119931	-0.0463347608	0.0350844569	0.0609034515	-0.0745072965	0.0007061845	0.0758943308	-0.0682510152	0.0349725363	0.0214786653	0.0162125106	-0.0281269238	-0.0344011531	0.0363118429	-0.0301172752	-0.0230850149	-0.0075358995	-0.0412114394	-0.051663011	0.0807913135	0.0819424736	0.0228190347	0.0542772348	-0.038925802	0.0800635882	-0.0348476526	0.0368972076	-0.0497576364	0.0885681345	0.0636863253	-0.1230945459	-0.1295278894	-0.0638251249	0.0129241248	-0.0534931368	-0.0063485452	-0.0259273226	0.1050932996	0.0538056115	0.0097610568	-0.0149756958	0.0100837069	0.0940369281	0.0073336324	0.055666925	0.0094386954	-0.0152334849	0.0113479586	-0.0163139893	0.0237434776	0.0015144101	-0.0021444663	-0.0372036183	-0.0532710811	0.076156923	0.0044461833	0.0765616178	-0.0389878449	-0.0681657147	0.0259505098	-0.0458825788	-0.007280384	-0.000668426	-0.0055468013	-0.0010569373	-0.016551655	-0.0105446881	-0.0081845834	-0.0224239616	0.0119802323	0.0221976954	0.0538891181	-0.0074399461	-0.0180520975	0.1036829029	-0.0301543318	-0.0304433314	0.009788534	0.0308121384	0.0049226626	-0.0141471116	-0.0033736011	-0.0661349322	-0.0354061238	0.041785577	0.0497051625	-0.0211324865	-0.0754344479	-0.0707106781	-0.010657419	0.0577350269	0.0809511339	0.040824829	-0.0207062490270431	0.0056428196119212	3.184141317268364e-05	0.0004287487487699	0.0754190764552049	0.011175519422963	0.005688037093356	0.000124892234373	-0.0533994322124087	-0.0057829622225255	3.34426520671582e-05	0.0028514993606076	0.0038370761058741	-0.0003581293229803	1.4723153042269947e-05	1.2825661197832837e-07	0.0021762731991612	0.0001580754232455	4.736165037387324e-06	2.498783943424396e-08	0.0003978258669359	-0.0004064446610038	1.582654204033004e-07	1.6519726245849392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2026.443732470816	3.56893310171904	4106474.200870252	12.737283484545886	2698.388753158786	-6.714879908267903	7281301.863173828	45.089612182459966	2270.249880655824	4.119277234705351	16.96844493636176	5154034.520617784	2348.2948209217616	1928.858234358264	0.990867	28.503649	0.0466454247341331	0.0256487890178076	-0.00625055	-0.0196684193	0.0550370905	-0.0869628529	0.0076079157	0.0005477105	0.0608742652	-0.0744705937	-0.0103930105	-0.027544908	0.0327500606	-0.0253282334	-0.0419806633	0.0115235527	0.0112022947	-0.0585451885	0.030446347	-0.0558960925	-0.0509706445	-0.0146104941	0.058536983	-0.0930477188	-0.0474740352	0.0198633724	-0.0283270085	-0.0494793671	-0.0176356835	0.0310153311	-0.0467031561	0.0622481249	0.0026302127	0.0884114721	-0.0783181226	0.0402681016	0.0166507617	-0.0217630529	0.0404342865	0.0119775128	-0.0300336086	-0.0039343221	0.0359026458	-0.0635749298	0.0311817503	0.0730470096	-0.0089618411	0.0185117988	0.0300581392	0.0099797507	-0.0126371067	0.1054108424	0.0079070679	0.0840299268	0.0272669127	-0.0049623757	-0.0323445308	0.0361356849	0.0280323889	0.0021666003	0.0545961393	0.0654964528	0.0524885547	-0.0439377982	-0.0261522361	-0.0120925362	0.0644142244	0.0529208596	0.0258065021	0.0904222132	-0.0012535971	0.0001565843	0.0096571568	-0.0211742963	0.0163813905	-0.0335551461	-0.0114831063	0.021021137	-0.0136267485	-0.0173708802	-0.0085835591	0.0382437923	0.0217733084	-0.0730829757	-0.0394123647	-0.0231260555	-0.0097466179	-0.0129150714	-0.0514762507	-0.0147644539	0.0754301661	0.0282300326	-0.1010515548	-0.0209742656	-0.0074004635	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	-0.0205641220550489	0.0001421269719941	2.020007616824005e-08	0.0004228831158949	0.0584344390675397	-0.0169846373876652	0.003414583669138	0.0002884779071904	-0.0557824846159675	-0.0023830524035588	5.6789387581073785e-06	0.0031116855899306	0.0037032053325221	-0.0001338707733519	1.3713729734820116e-05	1.7921383957862545e-08	0.0018251356801839	-0.0003511375189773	3.331120251080347e-06	1.232975572335337e-07	0.0003401219998469	-5.770386708899998e-05	1.1568297477985467e-07	3.329736277024975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2029.252774897869	2.809042427052873	4117866.824430701	7.8907193569830945	2677.838943264496	-20.54980989429032	7170821.406063912	422.2946866914724	2272.610502711597	2.3606220557726374	5.572536490200233	5164758.497035057	2341.608063561576	1864.165679521389	1.104645	31.776617	0.1652382712319282	0.0743694037566497	0.0413988944	0.0708062251	0.0241310115	0.0062617338	-0.0769053756	0.0630432738	-0.0655878133	-0.0114440672	-0.0044595528	0.0330589831	0.0137165738	-0.0491344076	0.0560468729	-0.0070741822	-0.0713842442	0.0553490483	-0.0117099112	-0.0487767562	0.01306938	0.0123202731	0.0007330375	0.0593369333	-0.0143854989	-0.0300778892	-0.0205536116	0.052337076	0.0518075359	0.0033437163	0.003589671	0.0108585391	0.0221901587	0.0341181432	-0.0010474417	0.0861255734	-0.0692253745	-0.0372199642	-0.0944217097	-0.0408207158	0.0169366286	0.0029457151	-0.0301257473	-0.0090622899	0.049243358	0.0251298002	0.0209223441	-0.0850205148	-0.0259812478	-0.0131246349	0.019856691	-0.018616825	-0.0403052654	0.019621716	-0.0199249862	0.0040067338	-0.011938171	-0.0157401187	0.0115376358	-0.0043033718	-0.0631994547	-0.0121502524	0.0477378932	-0.0403845142	0.0486940579	-0.0217349096	0.0194828004	-0.0505681923	0.0252554257	-0.0277323214	0.0902832794	0.0060461083	0.0104086632	-0.0258700576	0.0136142559	-0.0030748736	0.0153432817	0.0097581926	0.0052964646	-0.005719191	0.0006511401	-0.0407071306	-0.0139216064	0.0119074218	-0.0560013679	-0.0229909795	0.0544601467	-0.0049981327	0.0396766739	-0.0253702472	0.022897875	0.013183225	-0.0301507895	-0.0062461185	-0.0201268829	0.0483376736	-0.0244165784	-0.0772475461	-0.0670465522	-0.0021373389	0.0645158866	0.0785258491	0.0284607885	-0.0442563028363451	-0.0236921807812962	0.0005613194301736	0.0019586203407422	0.0903631602567998	0.0319287211892601	0.008165500731596	0.0010194432367815	-0.0099971805327356	0.0457853040832319	0.002096294069994	9.994361860410764e-05	0.0045400550168816	0.0008368496843594	2.0612099556311784e-05	7.003173942125945e-07	0.0021769884154918	0.0003518527353079	4.739278561185499e-06	1.238003473436513e-07	0.0004280608837423	8.793888389539998e-05	1.832361201902389e-07	7.733247300768641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2037.2447405947933	7.991965696924353	4150366.1330811465	63.87151570081557	2677.657845881313	-0.1810973831829869	7169851.539609753	0.0327962621957256	2273.090590105459	0.4800873938620498	0.2304839057452549	5166940.830825984	2345.4314523424423	1916.1852252247097	1.022102	29.402168	0.1114373178534671	0.0511923681329563	0.018991401	0.0301387029	-0.024782519	0.0874124943	0.0211292218	-0.0002555681	-0.0054965279	0.0705443637	0.0295095754	0.0120876607	-0.0288238348	-0.0271768878	0.0232104286	0.0215171886	-0.0177284913	0.0343066675	-0.0108607685	-0.004187298	0.0248138658	0.0087980465	0.025529902	0.0489313624	0.0192104472	-0.0051911816	-0.0139988596	0.0532419554	-0.0190519604	-0.0438356073	0.0144374264	0.0558473806	-0.0248211261	-0.0118415775	0.0274034953	-0.0557134789	-0.068957507	-0.0498220996	-0.014942331	-0.0169522817	0.0256114824	-0.0449642535	0.0405415081	0.0403083184	-0.1040033116	-0.0368904142	-0.0089217585	-0.0314853381	-0.0330876688	0.0004162786	0.0173707406	-0.064191438	-0.0080865779	-0.0477074457	-0.0235946658	0.0277597416	0.0234350111	-0.0100432392	-0.0052523434	-0.033097853	-0.0184870456	0.0177089031	0.0253107151	-0.0444073961	-0.042906799	-0.0484918055	-0.0194581398	-0.0263460502	-0.0118312835	-0.0614657065	-0.0467448336	0.0016194962	0.0006544115	-0.0132375765	0.0028678077	-0.0051887977	0.0077296704	0.0124667436	0.041485281	-0.0034543044	0.0229646114	-0.0400697859	-0.0374126082	0.0659753557	0.0521915142	-0.05765261	0.00705208	0.0070647261	0.0924363603	-0.0342817056	-0.0071194188	0.0195172958	-0.0156540974	0.0249383666	-0.0001874526	0.0476459404	-0.0260429185	-0.0780401729	-0.0650363955	0.0021373389	0.0675308461	0.0766767246	0.0219572114	-0.0287098763381976	0.0155464264981475	0.0002416913768623	0.0008242569993545	0.0780675327425797	-0.0122956275142201	0.0060945396685137	0.0001511824559684	-0.0308424445232802	-0.0208452639905446	0.0004345250308354	0.0009512563841716	0.003842723081184	-0.0006973319356975	1.4766520678664256e-05	4.86271828543761e-07	0.0017071602150884	-0.0004698282004034	2.9143959999806723e-06	2.2073853789429746e-07	0.0003402210228322	-8.783986091010003e-05	1.1575034437698835e-07	7.715841164705719e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2034.0808298293373	-3.1639107654559666	4137484.8222792055	10.01033133176816	2710.034214110171	32.376368228858155	7344285.441647732	1048.2292196906158	2269.999264549085	-3.091325556373704	9.55629369548919	5152896.661053387	2351.538328761146	1934.594354045284	0.896885	25.800114	0.0616392049833623	0.035289167491855	0.0010939996	-0.0256241313	-0.0051312079	0.0139652548	0.0622594863	-0.0392228981	0.0165381657	0.048269546	0.041314018	0.0419648663	-0.0189856078	0.0454377723	0.023173161	0.0198616132	0.009988977	-0.0056922707	0.026438987	0.0350975914	-0.0103656748	0.0007177442	-0.0389368591	0.0015599999	0.0400115209	-0.0014356971	-0.0190984271	-0.0573659025	0.0321055724	-0.0427923881	0.0924399947	-0.0019916692	0.1316810167	-0.0001193727	0.0346146917	-0.1052669027	-0.0255000209	-0.0536496081	-0.0686512375	0.0837247896	0.0019428411	-0.068890446	0.0092960168	-0.0379049697	0.0167996933	0.0598027176	-0.0171679722	0.0339274313	-0.0349453561	0.0760482324	-0.0002550208	-0.0111016837	0.043837269	-0.0248111249	-0.0121299216	0.015761442	0.0358208558	-0.0084512308	0.044321198	0.0196349787	-0.0089655041	-0.0304492655	0.02090368	0.03321423	0.0574309279	-0.013207623	0.009689177	-0.0618138724	-0.0533509283	-0.1034094899	-0.0062431207	0.0050460656	-0.0008283384	-0.0207056825	0.0031600859	0.0125892013	0.0186279695	0.0054408843	0.0465688799	-0.0179545953	0.0453113886	0.0076711216	0.028634574	-0.0003749174	0.091114003	-0.0287697143	0.0023818631	-0.0136962527	0.0841604144	-0.0113122027	-0.0081945615	-0.0037534892	0.0024109112	-0.0170874834	-0.0037759188	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	-0.0327739712797665	-0.0040640949415689	1.651686769408592e-05	0.0010741331934469	0.0781566766910373	8.914394845760398e-05	0.0061084661113873	7.946643546611956e-09	-0.0308171144676094	2.5330055670801797e-05	6.41611720285918e-10	0.0009496945441097	0.004092181292997	0.000249458211813	1.67459477347546e-05	6.222939944093958e-08	0.0021780880992341	0.0004709278841456	4.744067768025215e-06	2.2177307206594578e-07	0.0007690476476268	0.0004288266247946	5.914342843203147e-07	1.8389227413272866e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2037.9977673217911	3.916937492453826	4153434.8996086055	15.342399319790466	2710.840712994761	0.8064988845899279	7348657.371229944	0.6504404508447978	2274.0183992977472	4.019134748662054	16.153444127902794	5171159.680344689	2347.746313912528	1936.515328957153	0.966526	27.80345	0.0472822595735375	0.0274513807110017	0.011749464	-0.0270140206	0.0319684603	-0.0797938929	-0.0069066265	0.0127922834	-0.0044653649	-0.1036391456	0.0321424107	0.0586496581	-0.029005723	0.0554040217	-0.0299165369	0.0269263467	-0.0086682074	-0.0202113174	0.05187994	-0.0446335001	-0.0201485324	-0.0160973106	0.0334486407	-0.0281866092	-0.037416166	-0.0100254645	-0.08855085	0.0013211856	0.0627310149	-0.0294270724	0.0328612446	-0.0282163003	-0.001016814	0.023243748	-0.0502839294	0.0194248183	0.0209949648	-0.0682558601	0.0419985252	0.0425989809	0.044926584	-0.020994585	-0.0337596891	-0.0386462151	0.0660217928	0.0807189181	-0.0063781177	-0.0251426267	-0.0193387362	-0.0007484936	-0.0636455948	0.0691423996	0.0150165875	0.0401040038	0.0100242392	0.0041578294	-0.0074942907	0.0611352631	0.0457420447	0.0355647379	-0.0239392056	-0.0592425599	0.0775914512	-0.0048752078	0.0279341457	-0.0215604682	-0.0034077399	0.0266091578	0.0055333694	-0.0412887412	-0.0583234518	0.0094461394	-0.0008758562	-0.018651016	0.0056884739	0.0065244863	0.0266618278	0.0135044466	0.05351014	-0.0183552351	0.019087964	0.0146743526	0.0395044951	-0.0954537149	-0.0197535293	0.0009823319	-0.0160397229	-0.0194512878	0.0134932118	0.0036418276	0.0831204886	0.0484004463	-0.0162990741	-0.0310746211	0.0321429808	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	-0.039078272049096	-0.0063043007693295	3.974420819016855e-05	0.0015271113463431	0.0780635028994964	-9.317379154090422e-05	0.0060939104849396	8.681355430107875e-09	-0.0395498046917666	-0.0087326902241572	7.625987855109081e-05	0.0015641870511568	0.004302146520502	0.0002099652275049	1.8508464683867465e-05	4.4085396761226215e-08	0.0021762387629924	-1.849336241699796e-06	4.736015153550692e-06	3.420044534864325e-12	0.0003378203156033	-0.0004312273320234	1.1412256563431325e-07	1.859570118841059e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2035.5078874632727	-2.4898798585184068	4143292.359925195	6.1995017098556415	2687.848913979192	-22.99179901556909	7224531.784379121	528.6228219723235	2270.7615400366394	-3.25685926110782	10.607132246663776	5156357.97170957	2341.6563305627733	1907.8585812685728	1.003552	28.86854	0.1025274637810116	0.0425653741077933	0.0301799331	0.0431285792	0.010247038	0.0181326607	-0.0616275322	0.0391673953	-0.0793706825	0.0036187192	-0.0064992482	-0.0051551591	-0.0147509312	0.0190448708	0.02510181	0.0076692403	-0.0388018871	-0.0220497505	0.0069023931	-0.0495506909	-0.0738688681	0.0172380216	0.032187797	0.0229233667	0.0316423327	0.0323897567	0.0344486249	-0.0383796835	-0.0127148653	-0.0086234708	0.0076878481	0.0103792985	-0.0596940407	-0.0047154318	0.1228192817	0.0320743257	-0.0457553441	0.0706412209	-0.0166572815	-0.0299002302	-0.0077373123	-0.0232682587	0.0441750932	0.0261395789	-0.0118712326	-0.0133829699	0.0043922667	-0.0598599259	0.0030038693	-0.0454805959	0.0125502673	0.0192620453	-0.0142488949	0.0505725633	-0.0338132475	-0.0119531517	0.0567261572	-0.0107280445	0.0520625177	0.002450947	0.0058480037	0.0134495659	-0.0120174365	-0.0087764156	-0.0378568905	0.0032496588	-0.058122961	0.0372378062	0.0070876291	-0.0281793498	-0.0096490204	0.0149456318	-0.0002255912	-0.010180839	-0.0033272189	-0.006850812	0.0214335956	0.0280089901	0.0380522095	-0.0112519518	-0.0131378121	-0.0502684942	-0.0077729539	0.0303361634	-0.0829982098	-0.0120108466	0.0114682466	0.0059577935	0.0722651781	-0.0365486945	0.0375387829	0.0101256495	-0.0325949529	-0.0062927984	0.0128817539	0.0455396975	-0.0308505711	-0.0799532077	-0.05833645	0.0148794683	0.0749343514	0.0687090676	0.0017099414	-0.029957363635134	0.009120908413962	8.319097029588282e-05	0.0008974436359676	0.0954410067851228	0.0173775038856263	0.0091089857761578	0.0003019776412949	-0.0138891231818334	0.0256606815099332	0.0006584705755542	0.0001929077427601	0.0040072541213361	-0.0002948923991658	1.605808559296516e-05	8.696152708582033e-08	0.0019200999819315	-0.0002561387810609	3.686783940613347e-06	6.560707516336373e-08	0.0007941565348063	0.000456336219203	6.3068460177555e-07	2.082427449564885e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2035.529108429559	0.0212209662863642	4143378.751264036	0.000450329410127	2700.4546216630256	12.60570768383377	7292455.163661195	158.90386621026576	2268.6068309092934	-2.1547091273459955	4.642771423468141	5146576.953248307	2347.363618759882	1927.5693430857616	1.051836	30.257505	0.0728707008534322	0.0382713230230672	0.0074240674	0.0030973252	-0.0213317916	0.0626701611	0.0483880087	-0.0279462467	-0.0149263262	0.0713651625	0.0300153264	0.0068181739	0.0115908283	0.009493873	0.0428585732	-0.0001981248	0.0303016213	0.0438934182	0.0130288602	0.0580932781	0.0156074105	-0.0082591194	0.0011219335	0.0357258536	0.0472510193	-0.0320285447	0.0546030246	0.0223667947	0.0547718407	-0.0537708083	0.0098796012	0.0309540989	-0.0272645227	0.1016516024	-0.0365207834	-0.0334780613	-0.0560330026	-0.0656634551	0.0117641761	0.0131451581	-0.0050516638	-0.018411696	-0.0447068267	0.0246238292	0.0376280141	0.027328289	-0.0111164101	0.0109162623	-0.0370207319	-0.0001525403	0.0299071074	-0.0835504064	0.0426586547	-0.070634893	-0.0429200516	-0.0232044146	0.025066093	-0.0233574395	-0.016111419	-0.0355779257	0.02637528	0.0138101519	0.101751884	0.0462597084	0.0410800378	-0.0830366636	0.0286514066	0.0049288431	-0.0018736966	-0.0072170994	-0.0080865641	0.0091290417	-0.0015813805	-0.023284044	0.0006646405	0.0015966985	0.0198152383	0.0135483957	0.0482594529	-0.0348724899	0.0580182235	0.0054130914	-0.0513968224	0.0584688329	0.0609640577	-0.0361642012	-0.0004540522	-0.0109609607	0.1053662459	-0.0262373182	0.0017251556	-0.0003215583	-0.0255544858	0.016490048	0.0030328839	0.0448275254	-0.0324269895	-0.0804338397	-0.0558930371	0.0190607341	0.0768225931	0.0652939789	-0.0051268245	-0.0328041164148942	-0.0028467527797601	8.104001389072397e-06	0.0010761100537619	0.0784034819772756	-0.0170375248078471	0.0061471059861609	0.000290277251578	-0.0311035025268182	-0.0172143793449848	0.000296334856233	0.0009674278694357	0.0043078938746119	0.0003006397532758	1.855794963491873e-05	9.038426124973413e-08	0.0018965635457033	-2.3536436228200047e-05	3.596953282890673e-06	5.539638303241275e-10	0.0011854212237191	0.0003912646889127	1.4052234776436883e-06	1.5308805679003016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
