global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65
2177.027173243123	1.94440969844527	4739447.313038942	3.7807290754080256	3002.8900494491845	15.227048639665554	231.86301027474065	9017348.649080928	2371.03447840764	0.0870930598339327	5621804.49779779	0.0075852010712369	2500.860843962039	1833.339594750233	1.052221	37.675804	0.3580937365700378	0.2692552426247975	0.0199731588	0.0280507754	0.0937385478	0.0035836308	-0.0439104223	-0.0416670276	0.0054184622	0.1947155308	0.006426496	-0.0128165218	-0.0211766779	-0.0067543153	-0.0212266273	0.018240773	0.0181094266	0.0025478184	0.0253907152	-0.0725991466	0.0358554672	-0.0076934185	0.0157213921	-0.1155052935	-0.0279246179	0.0250939973	-0.0039558513	-0.0522218819	0.0181650956	-0.0653478263	-0.0190228499	0.0065674016	0.0642274033	0.0674379612	0.0896284449	-0.0520656005	0.0730065504	0.0066052501	-0.0161143346	-0.0281081894	-0.0192729676	-0.0221114938	0.0070056933	0.0214582084	-0.097042542	-0.010221156	0.042003654	0.0647147713	-0.0356690379	0.0787557834	0.0702792922	0.0568210419	0.0393350228	0.0190607341	-0.0025646777	-0.024008292	-0.0437500746	-0.106801592567578	-0.0291500322556572	0.0114065801749709	0.0008497243805058	-0.0178332593309278	-0.0241625044018433	0.0003180251383641	0.000583826618969	0.2928127327369552	0.2613232699433823	0.0857392964528835	0.0682898514139018	-0.0008809889891427	0.0006284175674885	7.761415989906764e-07	3.94908639128289e-07	0.000685658753563	-0.000158406846742	2.5092729094743482e-08	4.7012792633756686e-07	-0.001493198947453	-8.233418515249998e-05	6.778918044726149e-09	2.229643096674747e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2179.206506729055	2.179333485932148	4748940.998970251	4.749494442905166	2984.130402146724	-18.759647302460507	351.9243669127138	8905034.257016368	2369.6167537982647	-1.4177246093754547	5615083.559881425	2.009943068028786	2510.4150875315945	1846.3705686797907	0.852658	30.530245	0.1459977517615843	0.0681097383355426	0.0139220545	0.0361500272	0.0930055295	0.0067712437	-0.0541806781	-0.0496468172	-0.0717338704	-0.0336882723	0.0110437589	0.0087418723	-0.0241982902	-0.0045312595	-0.0077181873	0.0441734713	0.0280140037	-0.0186083299	-0.000653026	-0.0085854693	0.0264449866	0.0105443741	-0.0034962875	-0.0235001823	0.0922565542	0.0277085249	-0.0082431525	-0.0491817518	0.0248794459	-0.0793594318	-0.0043956261	-0.028499597	0.0141766426	0.0046571039	0.0794092557	-0.0519636596	0.1512388463	0.0370139357	-0.043645908	0.0254075401	-0.0545453933	-0.0954737492	0.0006750952	0.0497049729	-0.0965546434	-0.0158311483	0.0547695159	0.078351809	-0.0361214043	0.0785258491	0.0693934478	0.0549512416	0.0363043104	0.0148794683	-0.0076839116	-0.0296593388	-0.049365311	-0.0870667649813015	0.0197348275862764	0.0075806215643091	0.00038946341986	0.0186470637168127	0.0364803230477405	0.0003477129852588	0.0013308139696675	0.2459921434162879	-0.0468205893206672	0.0605121346225395	0.0021921675843345	-0.0001729745482569	0.0007080144408858	2.9920194344678626e-08	5.012844485028319e-07	0.0007486220310015	6.296327743849999e-05	3.964374305797522e-09	5.604349453008108e-07	-0.0014049364296393	8.82625178137001e-05	7.790272050813728e-09	1.973846371327624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2185.03216159706	5.825654868005131	4774365.547213521	33.93825464111188	2978.4459528337447	-5.684449312979268	32.31296399183047	8871140.293951714	2379.979562025804	10.362808227539515	5664302.7156605385	107.38779436076072	2506.267108217656	1850.569773613891	0.77358	27.698767	0.1024229328888329	0.0632716738330751	0.0273447526	0.034969637	0.0955498431	-0.0153790148	-0.0778576676	-0.0438029283	-0.0715498769	0.0081772702	0.0130090878	-0.0008565798	-0.0441620903	-0.0093914573	-0.0271885002	0.0784553511	0.0136586684	-0.0091703667	0.0009949866	-0.0500093495	0.0317223399	0.0197022188	0.0222411267	-0.0553047301	0.1002009607	0.0285113858	0.0002684828	-0.056421879	0.0134772753	-0.0888166446	0.0023453097	-0.0071043334	0.0222279236	-0.0061226639	0.0622974443	-0.0074697957	0.1371638065	0.0261287654	-0.0385650668	0.0144230061	-0.049635	-0.031340552	0.0529951285	0.0063591688	-0.059069824	-0.0436593305	0.0727962084	0.0960029254	-0.0600162381	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-0.0964728695926737	-0.0094061046113722	0.009307014567445	8.847480396007739e-05	0.0188873187721725	0.0002402550553597	0.0003567308104016	5.7722491625939765e-08	0.2316873959608969	-0.0143047474553909	0.0536790494471414	0.0002046257997625	-0.0012252726178376	-0.0010522980695807	1.5012929880226053e-06	1.107331227243268e-06	0.0007726640430316	2.404201203010006e-05	5.780183424554758e-10	5.970097233939383e-07	-0.0018980328633627	-0.0004930964337234	2.431440929507354e-07	3.602528750404809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2178.482861096052	-6.54930050100802	4745787.576089242	42.893337052503895	2975.057916072377	-3.3880367613678573	11.47879309638	8850969.603984915	2369.0932634793794	-10.886298546424769	5612602.891063376	118.51149604189004	2503.3126762416537	1871.202588183918	0.7333229999999998	26.257332	0.1114243409578053	0.0682412375895574	0.0263840891	0.0430054897	0.0806501949	-0.0067615223	-0.0401544224	-0.0314777472	-0.0066650091	-0.0014297171	0.0034757566	0.0123651641	-0.0379893785	-0.0179326375	0.0131289383	0.0844448586	0.0299821172	-0.0025495993	-0.0002553208	-0.0313360434	0.0206440403	0.0080524669	0.0497543934	-0.062922287	0.0707056923	0.0251350289	-0.0001570023	-0.0437636851	0.028300852	-0.0488177992	0.019657575	-0.0138195371	0.0504338382	0.0098266021	0.0657979976	0.0108566537	0.1008361615	0.0122257288	-0.0304878493	-0.0083090837	-0.0307045322	-0.0203713898	0.0622036808	0.019640213	0.0038871269	-0.0964292868	0.0734797632	0.0509926583	-0.0751703027	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.1050483389455507	-0.0085754693528769	0.0110351535152193	7.353867462213257e-05	0.0193561679824227	0.0004688492102501	0.0003746612389637	2.1981958195223585e-07	0.1868029134969688	-0.0448844824639281	0.034895328490956	0.0020146167660546	-0.0014148984197275	-0.0001896258018899	2.001937538147377e-06	3.5957944742387644e-08	0.0007740229094523	1.3588664206999656e-06	1.846517949305936e-12	5.991114643570034e-07	-0.0028569589936671	-0.0009589261303044	9.195393233805716e-07	8.16221469149533e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173.958842092961	-4.524019003091325	4726097.047114167	20.46674794033143	2976.4535222639115	1.3956061915346254	1.947716641849781	8859275.570197245	2366.708618750939	-2.384644728440435	5601309.6860699775	5.686530480878755	2495.0997341908387	1851.945009776188	0.761776	27.276127	0.0355987211750893	0.0225454054440669	0.0213871476	0.0327568856	0.0608646379	0.0042982282	-0.0490515399	-0.0136040757	0.0126192258	0.0042239578	0.0123050696	0.0142878089	-0.0158332055	-0.0350058187	0.0044269105	0.0243621124	0.0282453062	-0.0020884352	0.0052080137	-0.0530320936	0.0175405507	-0.0320478178	0.0280315569	-0.0556955293	0.0308607247	0.0244290789	0.0063767693	-0.0376733137	0.025391913	-0.0205565587	-0.0039250078	-0.0078459902	0.0582327516	0.0363902181	0.0501486022	-0.0033626622	0.0559350014	-0.0045084239	-0.0300243345	-0.0263912305	-0.0363140889	0.0083688301	0.044260434	0.0177461955	0.0600667676	-0.1268178722	0.0488472828	0.0221492317	-0.0433542971	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.1076590473397089	-0.0026107083941581	0.0115904704740936	6.815798319328064e-06	0.0193396542739492	-1.6513708473497868e-05	0.0003740222274358	2.727025675476753e-10	0.1867827251075411	-2.0188389427688858e-05	0.0348877863985992	4.0757106768401917e-10	-0.0017818891525067	-0.0003669907327791	3.175128951821045e-06	1.3468219794581413e-07	0.0008458513990965	7.182848964419999e-05	5.159331924566945e-09	7.154645893535065e-07	-0.0026367520024299	0.0002202069912372	4.849111898974032e-08	6.952461122318087e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2169.279010516824	-4.679831576136621	4705771.425468852	21.900823581005373	2976.1734728896827	-0.2800493742288381	0.0784276520059638	8857608.540732235	2366.143135070801	-0.5654836801381862	5598633.335642678	0.3197717925026264	2505.855680894687	1833.782029809704	0.8016879999999998	28.705215	0.0833690457078282	0.0449438901114666	0.009228751	0.0342106832	0.0393103825	0.0218463504	0.0194998855	-0.0029394357	-0.0391254824	-0.0620801247	0.0167819135	0.0190928532	0.0037906648	0.0496677562	0.032787429	0.0299219612	0.0032676769	-0.0182623187	-0.0014318724	0.0394070503	0.0223491374	0.0019789342	0.0100402264	-0.0005511839	0.0560826961	0.0235208856	0.0050855029	-0.0248420506	0.0444305505	0.019115866	0.0054747541	-0.0320735396	0.0445078857	0.017083838	0.0637060255	-0.0535816139	0.0401007707	-0.020038825	-0.0469362432	-0.0035954335	-0.0312150456	-0.0371053194	0.0219170579	0.0591353764	0.0397510142	-0.1267106131	0.0430078879	-0.0014555303	-0.0197900939	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.095998441157036	0.0116606061826728	0.0092157007045809	0.0001359697365473	0.0191177394633399	-0.0002219148106093	0.0003654879621881	4.92461831677624e-08	0.1444985552202951	-0.042284169887246	0.0208798324607526	0.0017879510230534	-0.0014132439841981	0.0003686451683086	1.99725855887212e-06	1.3589926011727606e-07	0.0009843117576529	0.0001384603585563	1.9171270891566833e-08	9.688696362537411e-07	-0.0025598104327489	7.694156968099993e-05	5.9200051449761676e-09	6.552629451610111e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2168.6644293402464	-0.614581176577758	4703105.407085657	0.3777100226037014	2985.562420761376	9.38894787169329	88.15234213737396	8913582.968262527	2370.1747366098257	4.031601539024905	5617728.282063456	16.25381096946798	2495.402281553275	1802.565702928748	1.50353	53.83535	0.4932300929133004	0.2667654652762243	0.0256777822	0.0191226429	0.0524754947	0.0078708102	-0.0801616771	-0.039627455	0.0533155155	0.0696771885	0.0181470295	0.0032242277	-0.0322095057	0.0316194171	-0.0077383099	-0.0194399005	0.0404620747	-0.0085376833	0.0118395471	-0.090639606	0.0326801581	-0.0066560952	0.0010162063	-0.0763256977	0.0143077346	0.0269606996	0.0163531248	-0.0664304565	-0.040121642	-0.037014224	-0.0642278701	0.0251230316	0.002162011	0.0964336775	0.0172967757	-0.0413669583	0.02371176	0.0316355118	-0.0556699886	0.044187405	-0.05064096	-0.0203129723	0.0008587235	0.028515413	0.1155440173	-0.0137434046	-0.0181811639	0.0179356712	0.05245585	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0973647582768677	-0.0013663171198317	0.0094798961543128	1.866822471945208e-06	-0.0704739357986454	-0.0895916752619853	0.0049665756269515	0.008026668276249	0.2596414371144036	0.1151428818941084	0.0674136758668327	0.0132578832508806	-0.0059879901716176	-0.0045747461874194	3.585602629538897e-05	2.092830267930925e-05	0.0017030244791416	0.0007187127214887	5.165479760296936e-07	2.900292376555517e-06	-0.0030089358965882	-0.0004491254638392	2.0171368226886614e-07	9.053695229777034e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2176.478725478761	7.814296138514692	4737059.642461653	61.06322414040562	2985.720659757915	0.1582389965392394	0.0250395800257454	8914527.85810524	2376.507425748385	6.33268913855909	5647787.544637214	40.102951725624266	2516.210625143612	1852.0753406953752	1.202007	43.039021	0.4896862899048732	0.2249822295977678	0.0488736566	0.025207627	0.0507962965	0.0173369713	0.0122254775	-0.0276282854	-0.0514265422	-0.0713920256	0.0178703851	-0.0112184954	-0.0419255179	0.0008172435	-0.0021125746	0.0296633749	0.008980003	-0.0275066969	0.0174975873	0.0063671639	0.0223087797	0.0426035387	-0.0088689409	0.012720922	0.0485834062	0.0198138771	0.0224468481	-0.0465833631	0.0202441386	-0.0365240346	-0.0168911661	0.0113977209	-0.0088762714	0.0072723415	0.031379151	-0.0048261699	0.00161924	-0.0014194557	-0.022684617	0.0045856359	-0.027380216	-0.0165741406	-0.0257976098	-0.0134784075	0.052630185	0.0024005474	-0.0891261897	0.0389410936	-0.0427105406	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	0.0051284664622386	0.1024932247391063	2.63011682543061e-05	0.0105048611174209	-0.0043722930704177	0.0661016427282277	1.9116946693622635e-05	0.0043694271713702	0.1301927816610444	-0.1294486554533591	0.0169501603966403	0.0167569543986824	-0.0044590440226331	0.0015289461489844	1.988307359577998e-05	2.3376763264945325e-06	-0.00037380062999	-0.0020768251091316	4.3132025339194825e-06	1.3972691098092086e-07	-0.0027818518150207	0.0002270840815674	5.1567180101354975e-08	7.738699520733962e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177.524204005012	1.0454785262509176	4741611.659027661	1.0930253488517907	2961.54267722682	-24.17798253109504	584.574839273937	8770735.029035801	2377.797857431265	1.290431682880353	5653922.650804715	1.66521392818142	2503.3041249839494	1843.252674145221	1.033089	36.990761	0.2889535372505936	0.1410723341629214	0.0440712358	0.0142258976	0.0342579852	-0.0111671887	0.015686375	0.0213809795	-0.0133412485	-0.0454337231	0.0087864267	-0.0111438358	-0.0541722695	-0.0116165536	-0.0230168983	0.0031844316	0.009428547	-0.0125347266	0.015492394	-0.0114390684	0.0210310417	-0.0101500522	-0.0131866243	-0.0074130298	0.0724724144	0.0127296731	0.04253914	-0.0353085887	0.0024985155	-0.0096998668	0.0088293513	0.0389054584	-0.0868580083	0.014931717	0.0938662301	0.0676351016	-0.0786776607	0.0051375956	0.034765408	-0.0408539531	-0.0263334662	0.0170672366	-0.00524946	-0.0015439397	-0.0127804993	0.0425157909	-0.0586453746	0.0412782362	0.0014080487	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0384306433460608	-0.0435591098082994	0.0014769143479921	0.0018973960472914	0.0322892002605357	0.0366614933309534	0.0010425924534649	0.0013440650932555	0.1419509426198502	0.0117581609588058	0.020150070110664	0.0001382543491331	-0.0060399530123699	-0.0015809089897368	3.648103239163623e-05	2.49927323383063e-06	-0.0007982699872415	-0.0004244693572515	1.801742352455016e-07	6.372349725305446e-07	-0.0047159689310831	-0.0019341171160623	3.740809018645534e-06	2.2240362958941078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182.359059875417	4.834855870405136	4762691.066220315	23.375831287591	2995.36309279057	33.820415563749975	1143.8205089047417	8972200.05765189	2384.52318749061	6.725330059344742	5685950.831680378	45.23006440712595	2502.8667909826786	1886.837385670364	1.009182	36.134716	0.1367245974328561	0.0647317078907928	0.0479766856	0.0131969577	0.0193276312	0.009709674	0.0027891477	-0.0246579386	0.0646273164	0.0794975929	0.0220781193	-0.0232170257	-0.0443913276	-0.004714674	-0.028784873	-0.0171715005	-0.002376922	-0.0121735402	0.0203032743	-0.0632783439	0.0316391288	-0.014321847	-0.0021565068	-0.0513145734	-0.0291296614	0.0153436865	0.0291624192	-0.0404536359	-0.0244141178	-0.0577585407	0.0118739097	0.0435114234	-0.0432677309	0.0076223604	0.0208384874	0.0509907403	-0.0148306293	0.0247221563	0.0231486161	-9.8986e-06	0.0221769239	0.0019546161	0.0229982167	-0.0523323792	-0.0355880607	0.1366675991	-0.0288570429	0.020488235	0.0056890073	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0182001841773029	0.0202304591687579	0.0003312467040877	0.0004092714781787	0.0120323711957155	-0.0202568290648202	0.0001447779565914	0.0004103391237613	0.1801406304828532	0.038189687863003	0.0324506467507598	0.0014584522590735	-0.0069690569924894	-0.0009291039801195	4.85677553645654e-05	8.632342058738963e-07	-0.0007922955961014	5.97439114010008e-06	3.569334949490633e-11	6.277323116016726e-07	-0.004941842986549	-0.0002258740554659	5.101908893261253e-08	2.4421812103703535e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177.8268959085844	-4.532163966832741	4742929.98854282	20.540510222257083	2986.253507112202	-9.109585678368148	82.98455123153008	8917710.008739926	2373.873095585749	-10.6500919048608	5635273.473945867	113.42445758198156	2497.548201511476	1868.7052824022744	0.967365	34.63744	0.4149856032052458	0.2317002766965288	0.0261902981	0.0256273328	0.0454523108	-0.0005304439	-0.0900369634	-0.0320212967	0.051225862	0.0396906427	0.0216667662	-7.01366e-05	-0.0285404834	-0.00398521	-0.0282973205	0.0373256405	0.0267968213	-0.0072614851	0.0074739816	-0.066684717	0.0102454267	-0.0265279336	0.0219124529	-0.095584187	0.031271151	0.0217825729	0.0027016329	-0.0231022298	0.0130482947	-0.0453139115	-0.0026829917	-0.0104020886	0.0322524996	0.0517094223	0.0274375958	0.0277559718	0.0102744564	0.0216277801	-0.0167431153	-0.0052849317	-0.0191522168	-0.0140282544	0.0489077102	-0.0537524565	-0.0334038431	0.0031453705	0.0308684001	-0.0675403917	-0.0421836125	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0327678932990664	-0.0145677091217635	0.001073734831259	0.0002122181490563	0.0005552790347138	-0.0114770921610017	3.083348063926895e-07	0.0001317236444721	0.2071866487592188	0.0270460182763656	0.0429263074240759	0.0007314871046055	-0.0041222146618093	0.0028468423306801	1.699265371803556e-05	8.104511255752105e-06	0.0007648485092133	0.0015571441053147	2.4246977647163173e-06	5.849932420458075e-07	-0.0021079337496215	0.0028339092369274	8.031041563143003e-06	4.443384692793357e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2180.4000866484325	2.573190739848087	4754144.537856492	6.6213105836399455	2992.3804315935104	6.126924481308379	37.53920359965595	8954340.647383763	2381.1881091778096	7.315013592060495	5670056.811289792	53.50942385202979	2510.5071962349966	1876.6269305008743	0.926095	33.159718	0.2417386186848269	0.1421523893617985	0.0423070291	0.0164980474	0.0182250614	0.0102824304	0.0274864452	-0.0212271697	-0.0335646406	0.0082678465	0.0212323929	-0.0192019402	-0.0459221158	-0.0129252606	-0.0116521256	0.0061721494	0.0094691712	-0.0255081928	0.0250362455	-0.0123307853	0.040635438	0.0123247045	-0.0131800389	-0.0180379685	0.0446762664	0.0185055028	0.0231687909	-0.0348933189	-0.0090619932	-0.0362390726	-0.0088722123	0.0267441929	-0.0237472346	0.0333116197	-0.0051454164	0.0243426801	-0.0243023286	0.0133354383	-0.005425932	-0.0188205724	-0.0168345283	0.0041191745	-0.0111993456	0.0289605564	0.0431144053	-0.0356844928	-0.0659573986	-0.0309824287	-0.0127112379	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.0327916419940379	-2.3748694971494063e-05	0.0010752917846651	5.640005128490675e-10	0.0112468501329487	0.0106915710982349	0.000126491637913	0.0001143096925486	0.1937444494037237	-0.013442199355495	0.037536911674752	0.0001806927235128	-0.0060989795679899	-0.0019767649061806	3.719755177075826e-05	3.9075994943071966e-06	4.2968893949391074e-05	-0.0007218796152639	5.211101789335693e-07	1.8463258472340171e-09	-0.0037609112188995	-0.001652977469278	2.732334513940701e-06	1.4144453196444125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
