global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
2134.472111814093	7.908759255377845	62.54847295952472	4555971.196112113	2299.6055099487303	1.2101366678871273	5288185.50138656	1.4644307549649591	2200.805765022909	-7.863515753494994	4843546.015358071	61.83488000546394	2196.765240987142	1729.4022487153943	0.887344	31.995558	0.0568023370601476	0.0330477460835365	0.0113097813	-0.0846913941	0.0109330983	0.0367886293	0.032990314	-0.0154712092	0.0391027779	0.0402870282	0.0772001171	-0.0212903784	0.0161630846	0.0439078432	0.004969223	-0.0135218619	-0.0197427106	-0.0317962153	0.0035699061	0.0581978165	-0.0036753868	-0.0303181332	0.0507647817	0.0048642932	-0.0240531437	-0.031554681	-0.0027127534	0.0285358527	-0.0110345739	0.0355185841	-0.0153269686	0.0101671557	-0.05341444	-0.0028301379	-0.0282176066	0.0139034864	-0.0225465535	0.0038332089	0.0262730334	0.0075156654	0.0213225064	-0.0418295619	0.0001271395	-0.0040047682	-0.0003460457	-0.0272903088	-0.0121075173	-0.0085517532	-0.035034182	-0.021119483	-0.0102275471	0.0129653873	-0.0059141239	-0.0073147295	0.0682195999	-0.0193815773	0.0518455546	0.0622198898	-0.0320645256	0.0263975212	-0.0564656484	0.0740598336	0.0527013995	0.0215451443	-0.0136166111	-0.0462468756	-0.0702792922	-0.0812459471	-0.0771080077	-0.0270708886023385	2.9797194115999126e-06	8.878727771865329e-12	0.0007328330097202	0.0120444009213542	0.0064647876967853	0.0001450675935543	4.1793479964506586e-05	0.037466190775774	-0.0290294510842841	0.0014037154512466	0.0008427090302548	-0.0011860141996169	0.0002560526945682	1.406629681692916e-06	6.556298239568709e-08	-4.613526282026825e-05	0.0001699212051986	2.1284624754952263e-09	2.8873215976155522e-08	-0.0006155275139411	1.284714264000427e-07	1.650490740126158e-14	3.7887412041851116e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.156712244144	2.6846004300509776	7.207079469029894	4567438.812690198	2306.1101364135743	6.504626464844023	5318143.961269435	42.31016544714925	2212.272750051398	11.466985028489034	4894150.720619975	131.49174564359166	2206.029241720835	1730.6043548379168	0.8618909999999999	31.077774	0.0413661703853429	0.0212589868514493	-0.0013388399	-0.0453067572	0.0044518102	-0.0041105151	0.0135914303	-0.0012082793	0.0406180503	0.007869904	-0.0083186465	0.0402958914	0.0437864085	-0.004339144	-0.0066215479	-0.0009572614	0.0268492242	-0.0436369799	0.0139188459	-0.0223338842	0.0507496865	-0.0186519305	-0.0135074832	-0.0337705711	0.0133957674	0.0184327086	0.0052611254	-0.0066113758	0.0177769947	0.0287890413	0.0095522848	-0.030949289	0.0220458836	-0.0249337585	-0.0223452655	-0.0128041371	0.0429848101	-0.0006632907	0.0159174955	-0.0059143082	0.0080549077	-0.012678205	0.0020684446	0.0059301767	0.0100744804	-0.0065983201	-0.0061919589	0.0013724573	-0.0147345066	0.0845504897	0.0022820797	-0.0121295949	0.027118391	0.0063290492	-0.0195571521	-0.0056376982	-0.0287370772	0.0155087338	0.0261371428	-0.0178131431	0.0220781157	0.0736957799	0.0513837948	0.0190607341	-0.0169759185	-0.0497051625	-0.0727503781	-0.0816216788	-0.0745906743	-0.0404467716768266	-0.0133758830744881	0.0001789142480223	0.0016359413390773	-0.0002167827767607	-0.0122611836981149	4.699477230007949e-08	0.0001503366256789	0.037441162656755	-2.5028119018999373e-05	0.0014018406610895	6.26406741629198e-10	-0.0011859668159684	4.7383648500102377e-08	1.4065172885782243e-06	2.2452101451812546e-15	8.297494074605005e-05	0.0001291102035663	6.884840791810517e-09	1.666944466493615e-08	-0.0008004514366007	-0.0001849239226596	3.4196857171813734e-08	6.407225023561245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2136.745879337296	-0.410832906847645	0.1687836773488858	4565682.952864915	2316.136345672608	10.026209259033749	5364487.571745663	100.52487210593408	2209.956948646029	-2.315801405368802	4883909.714868868	5.362936149108119	2205.4710232416787	1770.3950541246656	0.7708709999999999	27.795805	0.0907747834779402	0.0388759534495557	0.0059902218	-0.0399154392	-0.0083764339	-0.0192485347	-0.0145062832	0.0117433498	0.0035182619	0.0243308471	0.0429526169	-0.0051970219	-0.0368326559	-0.020722056	-0.0118105374	-0.0014429433	0.0292925638	-0.0148639525	-0.0071704137	-0.0215665055	-0.0011121315	0.0317881739	-0.0052019824	-0.0084538461	0.0232480923	0.0124875854	0.0140727316	0.0054893557	0.0095899084	0.0146867613	0.0079374534	-0.0048389711	0.0067643139	0.0439504593	-0.0047404587	0.0014878121	-0.037254166	0.002274219	0.0194596445	0.0018840322	0.0129094511	-0.0268539766	-0.003204155	-0.0030137355	0.0075168501	-0.0301509482	-0.0112587584	-0.0130341275	-0.026570317	-0.0123465149	-0.0025368148	-0.0026056461	0.0062401527	-0.0013185771	0.0242934346	0.0040198867	0.0165342352	-0.056599038	0.0048732353	0.0322986476	-0.007005233	0.0733236445	0.0500436514	0.0165575133	-0.0203054443	-0.0530272111	-0.0749343514	-0.0815590168	-0.0715501408	-0.0270856654496611	0.0133611062271655	0.0001785191596136	0.0007336332728509	0.0233125556315059	0.0235293384082665	0.000543475250072	0.0005536297659307	0.0181041941156294	-0.0193369685411256	0.0003277618445763	0.0003739183523604	-0.0014510490443935	-0.0002650822284251	2.1055433292352896e-06	7.026858782681692e-08	-0.0001580536727858	-0.0002410286135318	2.4980963481080742e-08	5.8094792541085935e-08	-0.00061561487253	0.0001848365640707	3.4164555417462004e-08	3.789816712801282e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138.0920243449377	1.346145007641553	1.812106381598277	4571437.504567434	2307.514530436198	-8.62181523640993	5324623.308174188	74.3356979707904	2211.94540933021	1.988460684181064	4892702.493856991	3.953975892533824	2207.1535925865173	1723.3573838713985	0.802826	28.948036	0.0647495147170501	0.0372635047221892	0.0003424046	-0.045220364	0.0096136212	0.0359618792	0.0432322119	0.003795062	0.026647962	0.0053785516	-0.0233879804	0.0219947985	-0.0026738632	0.0753417201	-0.0075843654	-0.0154003831	0.000419698	-0.0374160612	0.0231003083	-0.0247211547	0.051508402	0.0039482479	0.0005539619	-0.0198697067	0.0405329943	-0.0228720847	0.0073117535	0.0015258972	0.0085313851	0.0221511698	0.0273319957	-0.0375513719	-0.0200951476	0.0179399895	-0.0082884467	-0.0416294668	0.0477150113	-0.0018504861	0.0131801948	-0.0018627427	0.0073254789	-0.0098151658	0.0002156093	0.0031894861	-0.0023569945	-0.0066354078	-0.0053483018	0.007112436	0.0010159763	0.056534857	-0.0031106616	-0.0026024022	0.0218888387	-0.0156039537	0.0049139528	-0.0215546014	0.0269615574	0.0747979798	-0.0120387244	-0.0204425604	0.0043073388	0.0729434684	0.0486815572	0.0140379523	-0.0235993474	-0.0562039158	-0.0768225931	-0.0810582975	-0.0680077345	-0.0398648737745475	-0.0127792083248864	0.0001633081654108	0.0015892081610606	-0.0086913151619398	-0.0320038707934457	7.553895924416464e-05	0.0010242477457635	0.0103178177757428	-0.0077863763398865	0.0001064573636534	6.062765650634584e-05	-0.0014529748784489	-1.9258340554001094e-06	2.111135997403596e-06	3.708836808938832e-12	8.294673964592825e-05	0.0002410004124317	6.880161617889405e-09	5.808119879226313e-08	-0.0006149399338405	6.749386894999232e-07	4.555422345838738e-13	3.7815112223175857e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2139.577513078957	1.4854887340193272	2.2066767788983435	4577791.934473135	2335.063254292806	27.54872385660792	5452520.4015485095	758.9321861276384	2208.875397416882	-3.070011913328017	4879130.521313589	9.424973147975953	2203.994882583618	1771.6666344354617	0.7766539999999998	28.004343	0.0310854254223583	0.0209736501292839	0.0002249578	-0.019996843	-0.0059646933	-0.0105504911	-0.0106954775	0.0153718747	0.0195043418	0.0298806123	0.0319405949	0.0057620739	0.025732216	-0.0747678835	-0.0073293738	-0.0162422169	0.0168017111	-0.0146014453	0.0152018529	-0.0223079327	-0.0251122967	-0.0083474817	0.0153623044	-0.0091732273	-0.0431209584	0.0544607763	0.0072125959	0.0080714171	0.0077335928	0.0062507078	0.0086057141	-0.0240094142	0.0379359335	0.0061215677	-0.0025246033	0.0520980046	-0.0382730015	0.0007533511	0.0140909817	-0.0002917292	0.0092119088	-0.0187886696	0.0018126272	-0.0040018688	-0.00725045	-0.0252737515	-0.0083148974	0.0005323948	-0.0059234172	0.0051831092	0.0051124786	-0.0047963392	0.0080202624	0.0100973605	0.0078719455	0.0139157236	0.014569112	-0.0458020066	0.0282715555	0.0006829014	-0.0163007365	0.0725552932	0.0472981097	0.0115045374	-0.0268518493	-0.0592265694	-0.0784076511	-0.0801222105	-0.0639883028	-0.0408538355167138	-0.0009889617421663	9.780453274686114e-07	0.0016690358764267	0.0101504376489884	0.0188417528109282	0.000103031384466	0.0003550116489881	0.0056654021794173	-0.0046524155963254	3.2096781854546294e-05	2.1644970880932752e-05	-0.0013209750409855	0.0001319998374634	1.7449750589066433e-06	1.7423957090364046e-08	8.290614962436216e-05	-4.059002156608926e-08	6.873429645537126e-09	1.6475498507355914e-15	-0.0006149454118143	-5.477973799941117e-09	3.0008196952841316e-17	3.78157859511459e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2129.8891768128574	-9.688336266099668	93.86385960502206	4536427.905504552	2284.7249488830566	-50.33830540974941	5219968.092048686	2533.9449915252067	2204.212975523525	-4.662421893357077	4858554.841466272	21.738177911655395	2198.8642336527505	1739.6563390181368	0.817725	29.485262	0.0503363800467241	0.0279630244415197	0.0035321743	-0.0377815101	-0.0018325301	0.0363673108	0.0501740677	-0.0167914653	0.0065169618	0.0028280284	-0.0124475178	0.0091747075	-0.0716707131	0.1081517554	0.0034845612	-0.0035987593	-0.0076384334	-0.0121965509	0.0197451354	0.0249254246	-0.0164859836	-0.0085686651	0.0326011171	-0.0014459115	-0.0208358574	0.0414892354	-0.0011755127	0.005246785	-0.0042448233	0.0197888602	-0.0201023284	-0.0022592631	-0.0170318593	0.0036306144	-0.0034553729	-0.0003096421	0.0214708958	-0.0027005373	0.0108552964	0.0052490596	0.0058561495	-0.007653914	0.0036347659	0.0022006558	-0.0060280302	-0.0139022815	-0.0021263085	0.0031138242	0.0107770779	0.035663288	-0.0001162689	0.0099784179	-0.0125764549	-0.0208106842	0.0320300003	0.0005690926	0.0750664783	0.0896695409	-0.0368397648	0.0015889206	0.0028482592	0.0721591615	0.0458939156	0.008959769	-0.0300572439	-0.0620868871	-0.0796832699	-0.0787557834	-0.0595200392	-0.0356452795392101	0.0052085559775037	2.712905537078952e-05	0.0012705859534284	0.0036818421452267	-0.0064685955037617	1.3555961582367547e-05	4.184272779128608e-05	0.0019388014243517	-0.0037266007550656	3.7589509630681807e-06	1.3887553187655505e-05	-0.0017610538250495	-0.0004400787840639	3.1013105747214746e-06	1.936693361832487e-07	-0.0001749587013946	-0.0002578648510189	3.0610547193684803e-08	6.649428139103153e-08	-0.0006156543329392	-7.089211248999683e-07	5.025691613294365e-13	3.790302576668113e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2133.477666404401	3.588489591543748	12.877257548617818	4551726.953046369	2291.508050028483	6.783101145426372	5251009.14334534	46.01046114908456	2204.738345956444	0.5253704329188622	4860871.174130756	0.2760140917853527	2197.971097946167	1756.1015319312178	0.852035	30.722404	0.0222377867949696	0.0109892038694357	-0.0003054888	0.0003465563	-0.0018933606	-0.0242436788	-0.0151503749	-0.0026554809	0.0475066114	0.0073132687	-0.0210331808	0.00243539	0.0334332025	-0.0982501105	-0.0031653135	-0.016592114	0.0286375144	-0.0045376698	0.0368737143	0.0151089594	-0.0333578359	-0.0030658699	-0.0143282351	-0.029927579	-0.0055547395	0.0357195789	0.0022445967	0.0086042677	0.0183076445	0.010478891	-0.0438979871	-0.0092344939	0.0409767313	-0.015419302	0.0343310721	0.0132938829	0.0206743394	-0.0014702186	0.0015467135	-0.0036464171	-0.0025953101	-0.0061544484	0.0093806697	-0.0052522368	0.0029446307	-0.0123666629	-0.0014851926	0.0002724612	0.0054765578	-0.0038271478	0.0153041727	-0.0221480292	0.0110586985	-0.0005388016	-0.0020220951	0.0051322826	-0.0291292308	-0.0897204813	0.034324862	-0.0210672561	-0.0108916351	0.0717551168	0.044469591	0.0064061583	-0.0332099078	-0.064777029	-0.0806444153	-0.0769663555	-0.0546342852	-0.0362496962099925	-0.0006044166707823	3.653195119196781e-07	0.0013140404753167	0.0079159411847626	0.0042340990395359	6.266212484062071e-05	1.7927594676598834e-05	0.0078578957537231	0.0059190943293714	6.174652567637952e-05	3.503567767999666e-05	-0.0017006068525872	6.0446972462299946e-05	2.8920636670665423e-06	3.6538364798580483e-09	-0.0003439769255322	-0.0001690182241376	1.1832012529858469e-07	2.856716009062799e-08	-0.0006157926714449	-1.383385057000374e-07	1.913754215931928e-14	3.792006142052466e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135.209102595015	1.7314361906137492	2.9978712821670515	4559117.911804609	2291.351995849609	-0.156054178874001	5250293.968883987	0.0243529067440387	2208.9494693153783	4.211123358934401	4879457.757988691	17.733559944162952	2205.214567343394	1738.925334085554	0.82428	29.721594	0.0588422095084196	0.0304438291778369	0.0067455509	-0.0461882309	0.0047104621	0.0388743057	0.0337241911	0.0067008092	0.0154709227	0.0212819971	0.0239941692	-0.0092319055	-0.0426190133	0.0596123687	0.0015923679	0.0152048362	-0.0308076019	-0.0311477516	0.030758598	0.0313023635	0.0232864652	-0.0319195186	-0.0681526235	0.0487094584	-0.0015095402	-0.0363065212	0.0043576686	0.0086029111	-0.0231028768	0.0299195449	-0.0097452261	-0.0283231489	-0.0399892244	-0.03106066	-0.0426486291	-0.0454044617	-0.0456207862	0.0006301491	0.0152747773	9.98362e-05	0.0146758434	-0.0230367038	0.0022257845	0.0065265229	-0.0072576475	-0.0195711211	-0.0052624346	-0.0065347474	-0.0122410958	0.029305045	0.006346367	0.0264929534	0.0004726847	-0.0326914186	0.0353424389	-0.01240462	0.0484475663	0.0574027891	-0.0412740803	0.0010773794	-0.0286120607	0.0713432033	0.0430257605	0.0038462256	-0.0363043104	-0.0672896215	-0.081287294	-0.0747635377	-0.049365311	-0.0271331576272046	0.0091165385827879	8.311127573146045e-05	0.0007362082428227	-0.0086275901853838	-0.0165435313701464	7.443531240693087e-05	0.000273688430195	0.0288621183048434	0.0210042225511202	0.0008330218730427	0.0004411773649769	-0.0017610865028053	-6.047965021810007e-05	3.101425670363002e-06	3.6577880905037315e-09	-0.0003740929938629	-3.0116068330699996e-05	1.3994556805730773e-07	9.06977571699391e-10	-0.0004628300499064	0.0001529626215385	2.3397563587930385e-08	2.142116550963607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2133.285095263096	-1.9240073319188011	3.701804213277305	4550905.297671677	2295.8897509257	4.537755076090889	5271109.748405673	20.59122113058863	2211.5258018092104	2.5763324938320693	4890846.372067871	6.63748911877497	2205.315455595652	1754.0429359180016	0.7883599999999998	28.426411	0.0528611563757991	0.0285138169016073	-0.0040587397	-0.0053243666	-0.0006499819	-0.0095028372	-0.0119121053	0.0021103066	0.0336990902	-0.029319339	-0.0547022315	0.0539280865	0.0319875014	-0.0596246436	-0.0143391015	0.0083954961	0.0356593193	0.0067206416	0.0207480628	-0.0223255347	-0.0459326046	-0.0241423032	-0.0325526821	-0.0035778069	0.0275430921	0.0101425532	0.0138104018	-0.0129795913	0.0138918372	0.0067302395	-0.0368861592	-0.0111274222	0.0771296802	0.0293814758	-0.00919826	-0.0059430435	0.0286076484	-0.0033018346	0.0044413714	-0.0034132288	0.0016097305	-0.0072451014	0.0069686727	0.0012130441	-0.0025651376	-0.0147006196	-0.0009975884	-0.0093304575	-0.002775624	0.0348432052	0.0278465198	-0.0179044398	0.0143934646	0.0214025112	-0.024649184	0.0221069468	-0.0157820902	-0.0504463468	0.017900619	-0.0228061629	0.026713127	0.0709234662	0.0415630576	0.0012824971	-0.0393350228	-0.0696177779	-0.0816093689	-0.0721591615	-0.0437500746	-0.0270890116242839	4.4146002920700256e-05	1.948869573874476e-09	0.0007338145507805	-0.0087482889113346	-0.0001206987259508	7.653255887617992e-05	1.456818244614636e-08	0.0431671589237296	0.0143050406188861	0.0018634036095465	0.0002046341871079	-0.0014340269547534	0.0003270595480519	2.05643330695931e-06	1.0696794797191313e-07	-8.605897092817116e-05	0.0002880340229347	7.406146477215809e-09	8.29635983679639e-08	-0.0006155618994806	-0.0001527318495741	2.332701787435605e-08	3.789164520921642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2134.257110288261	0.972015025165092	0.9448132091466946	4555053.412815999	2299.496108754476	3.606357828776254	5287682.354176978	13.005816789175777	2211.906797021852	0.3809952126416647	4892531.678711468	0.1451573520558673	2204.276416301728	1746.543284599253	0.815138	29.391975	0.0594310194122739	0.0315802216810954	0.0074279815	-0.0380489047	-0.0021091308	0.0317371792	0.0197377465	-0.0004084705	0.0007467316	0.0086946054	0.0609252882	-0.0017405742	-0.034785611	0.0534340494	0.0003203263	0.0023656642	-0.0079874836	-0.0140195168	0.0350972741	-0.0106138867	0.0325408697	0.0023014037	-0.0296168195	0.0143067527	0.0551326755	-0.0298814909	-0.0040840315	0.0118637788	-0.0070203283	0.0165188287	0.0039037504	-0.0275739361	-0.0283382879	0.019740056	-0.0249246851	-0.0298094493	-0.0335743421	0.0007790637	0.0106636341	0.0022889683	0.0136284489	-0.0228947422	-0.0063124031	0.0014212067	-0.0079021283	-0.0247375215	-0.0064328753	-0.023334384	-0.0280758703	-0.0207480616	0.0025796912	0.0206064761	-0.0127985556	-0.0136125922	0.02658941	0.0092268279	0.0608171581	0.0385449744	-0.0134807709	0.0217477617	-0.0130320602	0.0704959515	0.0400821236	-0.0012824971	-0.0422967282	-0.0717551168	-0.0816093689	-0.0691672152	-0.0378279629	-0.0272560901413356	-0.0001670785170517	2.7915230860195584e-08	0.0007428944497926	0.00056135771365	0.0093096466249846	3.151224826743553e-07	8.666952028208715e-05	0.0257277019929134	-0.0174394569308161	0.0006619146498361	0.0003041346580417	-0.0017611258421351	-0.0003270988873817	3.101564231836065e-06	1.0699368212634613e-07	-0.0004089580070991	-0.0003228990361709	1.6724665157046758e-07	1.0426378756011482e-07	-0.0006158607227164	-2.988232358000888e-07	8.929532625403548e-14	3.7928442978476657e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.0864031255687	2.8292928373075483	8.004897959239797	4567138.294424181	2298.3928377787274	-1.1032709757487282	5282609.636752551	1.2172068459295509	2205.3083753083883	-6.598421713463722	4863385.030205323	43.53916910870952	2200.32519197464	1746.6218977857757	0.9552	34.44228	0.013068509893038	0.0099347814495625	-0.007881665	0.0087793662	0.0043037446	-0.0090733618	-1.3623e-05	-0.0059457644	0.0416887114	0.0083995269	-0.0359543199	0.0265703861	0.0478164699	-0.0536277169	0.0034211829	0.0084919952	-0.0047931232	-0.0224022291	0.0429664224	0.0196857487	0.0525991192	0.0004241797	0.0277033696	-0.0447331223	-0.0268431374	0.0051278987	-0.0037513918	-0.0021097264	-0.0137549689	0.0201500035	-0.0177153123	-0.0340416495	0.0012579728	-0.0634987186	0.0464259605	0.0077316621	0.0430530894	-0.0064196591	-0.0051322308	-0.0032615287	-0.007150784	0.0068794477	0.0077905496	0.0008972768	-0.0060878876	0.0068786032	0.0104259466	0.029152081	0.0218642403	0.066258792	0.0047903797	-0.0183175331	0.031020462	0.005355475	-0.0117139704	-0.0366841327	-0.0334262132	-0.0205970271	0.0095729269	-0.076026176	0.0118096954	0.0700607062	0.0385836084	-0.0038462256	-0.0451842308	-0.0736957799	-0.081287294	-0.0658037687	-0.0316405151	-0.0270517474454266	0.000204342695909	4.1755937371358167e-08	0.0007317970398511	-0.0086320527521195	-0.0091934104657695	7.451233471537383e-05	8.451879599212018e-05	0.0257113338345789	-1.6368158334501004e-05	0.0006610726875531	2.679166072632947e-10	-0.0017611034047059	2.2437429199979528e-08	3.1014852020667133e-06	5.03438229104094e-16	-0.0003359577722308	7.300023486830003e-05	1.128676247222821e-07	5.3290342908269685e-09	-0.0006157956235534	6.509916300001616e-08	4.237901023302672e-15	3.792042499875208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
