global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114
1940.7621135582428	2.627167408748392	3766557.5814230577	6.902008593589739	2328.895959206888	4.980158029734412	24.801974001128137	5423756.388810172	1680.124491373698	-1.849161783854015	3.419399302866163	2822818.306513727	2312.498000457997	1658.7202946997309	0.717294	29.546747	0.0766246285404284	0.0381846579385913	0.0082188806	-0.004831503	0.0122604975	0.024247715	0.0373234461	0.0080412735	-0.005445983	0.0349238241	0.0017672338	-0.0041721732	-0.0368912139	-0.023722062	-0.0174132019	-0.0087590912	0.0015224343	-0.0248939576	0.0025269005	-0.0143727982	0.0225751431	-0.0013109089	0.0519735778	-0.0154890043	0.0210103327	8.45333e-05	0.0465067264	-0.0232708154	0.0232348997	-0.0196350307	-0.0244352721	-0.0164832627	0.0148788722	0.0188732933	0.009666275	-0.0100037764	0.0152766098	-0.0131663011	-0.0413296064	-0.0215653489	0.0787557834	0.0702792922	0.0568210419	0.0393350228	0.0190607341	-0.0025646777	-0.024008292	-0.0437500746	-0.0260126844313504	-0.0129114686797181	0.000676659751325	0.0001667060234673	0.0602354799753754	0.0284718979034721	0.0036283130478638	0.0008106489702257	-0.0664476676274858	0.0172120204558936	0.0002962536481741	0.0044152925331328	0.0020200058609642	0.0003599995490781	4.08042367832972e-06	1.2959967533643549e-07	-0.0004519802347495	3.920691599992258e-09	2.0428613260421315e-07	1.537182262224985e-17	1.995649225771572e-05	5.81360257190331e-07	3.3797974864040784e-13	3.982615832322675e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1938.527514067948	-2.2345994902948405	3757888.9227984585	4.993434882025961	2328.475028968788	-0.420930238100027	0.1771822653469454	5421795.960531198	1669.962151421441	-10.16233995225707	103.27315330524024	2788773.5871801274	2310.3101464773863	1608.7791081019811	0.7494969999999999	30.873243	0.0362213570458001	0.0195436180329591	0.0031773635	-0.0060410799	0.013619016	0.0217617809	0.0339449676	0.0087696619	-0.0146157796	0.020312086	-0.0005935421	-0.0093588584	-0.0340962305	-0.026627368	-0.010742631	0.0185256698	-0.0010037933	-0.032188051	0.0020764171	-0.0201037148	0.0325645825	-0.0061525333	0.0462442363	-0.0158336877	0.0201362261	-0.0015601793	0.0493036956	-0.0144230065	0.0246974278	-0.0154130435	-0.0166467047	-0.0108167366	0.0416474706	0.0149527429	0.0074998001	-0.0057431055	0.0117482369	-0.0020652079	-0.0119649959	0.0007928666	0.0785258491	0.0693934478	0.0549512416	0.0363043104	0.0148794683	-0.0076839116	-0.0296593388	-0.049365311	-0.0189663853327886	0.0070462990985618	0.0003597237725918	4.965033098639284e-05	0.0468819248029177	-0.0133535551724576	0.0021979148732264	0.0001783174357438	-0.0579328758933144	0.0085147917341713	7.250167827631356e-05	0.0033562181092701	0.0020630240235298	4.3018162565600006e-05	4.256068121661085e-06	1.8505623105203895e-09	-0.0004518735607796	1.0667396990000565e-07	2.0418971493163486e-07	1.1379335854227308e-14	0.0001229658765344	0.0001030093842766	1.0610933249061611e-08	1.5120606791873302e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.8013243375888	2.2738102696407623	3766709.7805505386	5.170213142323796	2332.2650017724022	3.7899728036140914	14.363893852134456	5439460.038492424	1695.6356879340278	25.673536512586907	659.1304770631331	2875180.386195504	2314.8058485074807	1668.7548100954527	0.776717	31.994497	0.1865600358986475	0.1018354953233806	0.009934712	-0.0146505794	0.0220713399	0.0196335956	0.0230700761	0.0195297528	-0.0106525129	0.0329395619	0.0055399826	-0.0122657087	-0.0362382874	-0.0072532324	-0.004091804	0.0177150584	-0.0013532726	-0.0214435438	-0.0034602539	-0.0219816944	0.032543511	-0.0030933959	0.0484793463	-0.0095616845	0.004059499	-0.012243296	0.0535185962	-0.0186192615	0.0496668785	-0.0532563301	-0.0072751356	-0.0119920589	0.0226546944	-0.0147651349	0.0197497143	-0.0087868964	0.027823286	-0.0130930711	-0.0222511242	-0.0251141466	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-0.0420572418141915	-0.0230908564814029	0.0017688115890173	0.0005331876530447	0.0612617562021	0.0143798313991822	0.0037530027729655	0.0002067795510689	-0.14782818493358	-0.0898953090402655	0.0080811665874448	0.0218531722607567	0.0009830040282122	-0.0010800199953176	9.662969194814115e-07	1.1664431902858293e-06	-0.000451990638205	-1.1707742540002048e-07	2.042955370249632e-07	1.3707123538297362e-14	1.922216972146377e-05	-0.0001037437068129	1.076275670328847e-08	3.6949180880075854e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1952.425100393465	11.623776055876306	3811963.772646432	135.11216979716332	2344.418197586014	12.153195813611546	147.7001684839852	5496296.6851724535	1744.3516031901042	48.715915256076414	2373.2403992372188	3042762.515551887	2324.196950315519	1650.686745499326	1.004206	41.365219	0.296072662252446	0.1776558820504578	0.0207384163	0.0583517542	0.0007610293	0.0716118879	-0.005744145	0.0141136551	-0.047399953	0.0722831973	0.0167230798	0.0210074582	-0.0415629498	0.0228916122	-0.0499041707	-0.017360516	0.0374906706	0.0071179098	0.050273395	-0.0269728076	0.0009095421	0.0136065444	0.0821525091	-0.027265908	-0.0100495967	-0.0124080135	-0.0022511243	-0.0050058571	0.0169143987	-0.1023365928	-0.0185773809	-0.002369678	0.0251148707	0.0373154169	0.0428955214	-0.0137529971	0.0408880948	0.009898289	-0.0441335915	-0.0322333512	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.0510585134998535	-0.0090012716856619	0.0026069718008147	8.102289195910038e-05	0.1074309124342534	0.0461691562321534	0.0115414009464562	0.0021315909871889	-0.249482622210202	-0.101654437276622	0.0103336246180266	0.0622415787848783	0.0031430173534016	0.0021600133251894	9.8785580837836e-06	4.66565756499577e-06	-0.001073967673369	-0.000621977035164	1.153406563441623e-06	3.868554322713997e-07	2.2187750528236032e-05	2.965580806772261e-06	8.794669521496016e-12	4.922962735032383e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1937.3441400670808	-15.08096032638423	3753302.317052257	227.43536436597512	2335.4455348521738	-8.972662733840025	80.50867653524155	5454305.846260956	1690.839043511285	-53.51255967881934	2863.5940433792016	2858936.671062157	2316.3025114627285	1665.4079469680787	0.8779139999999999	36.163013	0.21033038887922	0.1122939029031698	0.0176583387	0.0175248839	0.0059770241	0.038017106	0.032096863	0.0211260591	-0.0347900905	0.0545484185	0.0048840814	0.0064967832	-0.0425047531	-0.0075676491	-0.0131548635	-0.0399264587	0.0198303375	-0.0238321616	0.0251659613	-0.0138396193	-0.0092384212	-0.0001908269	0.0497862269	-0.0146953069	0.002409528	-0.0141279595	0.0250676801	-0.0169633211	0.0048306301	-0.0640275759	-0.026651179	-0.0004723459	0.0258312326	0.022982417	0.0122454029	-0.0289556092	0.0103150812	-0.0102979768	-0.0396544656	-0.0177322066	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.0219021312503286	0.0291563822495249	0.0004797033533066	0.0008500946258804	0.1345352050733623	0.0271042926391089	0.0180997214041316	0.0007346426794664	-0.1480792021819326	0.1014034200282694	0.0102826535934296	0.0219274501188376	0.0036853757957495	0.0005423584423478	1.358199475589626e-05	2.9415267998604016e-07	-0.0008860569014497	0.0001879107719192	7.850968326066434e-07	3.5310458203307174e-08	-0.0003008689144509	-0.0003230566649791	1.0436560878744177e-07	9.0522103682863e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1931.6726003463768	-5.671539720704004	3731359.034928933	32.166362803523256	2309.8249882420264	-25.62054661014736	656.4124086027333	5335291.476307278	1731.7261420355903	40.88709852430543	1671.7548257362591	2998875.4310094696	2295.415856339549	1659.2567780928175	0.8097649999999998	33.355808	0.353836016183726	0.2409221918702538	0.0261086231	0.0473816949	-0.0445508019	0.0281378671	-0.0339690692	0.0305259787	-0.0331436073	0.0066912141	0.0145726673	0.0421540922	-0.0068749727	0.0454538689	-0.0033740308	-0.0245653585	0.042992611	0.001407986	0.0598499835	-0.0077843142	-0.0562400638	0.001270426	0.0091015491	-0.0108451687	-0.013448395	-0.0337602399	0.0034250002	-0.0095893335	-0.0149089829	-0.0815416602	-0.008632679	-0.0058117499	0.0604122012	-0.0227198177	0.0138019132	-0.0274099571	-0.0021238979	-0.0242890124	0.0077616573	-0.0021751858	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0079966737790186	0.01390545747131	6.394679152804363e-05	0.0001933617474864	0.1538889286578495	0.0193537235844871	0.0236818023634606	0.0003745666165847	-0.3306816700689765	-0.1826024678870438	0.0333436612784388	0.1093503669196074	0.006005296922188	0.0023199211264385	3.606359112364066e-05	5.382034032895678e-06	-0.0012336917284732	-0.0003476348270235	1.521995280903192e-06	1.2084997295965877e-07	-0.0003928003058066	-9.193139135569996e-05	8.451380716594867e-09	1.5429208024175846e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1937.685462707849	6.012862361472116	3754624.9523893306	36.15451377800804	2310.912103280649	1.0871150386224144	1.1818191071990136	5340314.749088992	1715.7971327039932	-15.929009331597172	253.73333828610976	2943959.8005952444	2290.383019076049	1677.2880204634232	0.7312429999999999	30.121353	0.3152153909671057	0.1666509460826273	0.0300317229	0.0884291379	-0.0438304815	0.0401547505	-0.0668428723	0.0360982254	-0.0315613174	0.0013469187	0.0110395078	0.044218094	0.0146394142	0.081645241	-0.0080870746	-0.0245082524	0.0632570177	0.026866045	0.0815037981	-0.0059189959	-0.0824101043	0.01722527	-0.0201911669	-0.0098548261	-0.0337327542	-0.0394666919	-0.0233922426	0.0017132036	-0.0405808676	-0.0296358034	0.0025662337	0.005751475	-0.001503843	0.0225866549	0.0169788922	-0.0017338763	-0.0186357902	-0.0083120791	-0.0399655119	-0.0159965492	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	0.0010459380377056	0.0090426118167242	1.0939863787194414e-06	8.176882846796016e-05	0.2261034529708183	0.0722145243129687	0.051122771445327	0.0052149375217483	-0.3431005911009492	-0.0124189210319727	0.0001542295995983	0.1177180156138207	0.0088181579352712	0.0028128610130832	7.775990937138645e-05	7.912187078923452e-06	-0.0002803087099816	0.0009533830184916	7.857297289154874e-08	9.089391799481548e-07	0.0002717423387274	0.000664542644534	4.416169264042423e-07	7.384389865703702e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1932.5711779308087	-5.114284777040211	3734831.3577688737	26.155908780665243	2297.516020216384	-13.396083064264984	179.45504146468716	5278579.863150931	1705.4779052734375	-10.319227430555657	106.4864547635323	2908654.8853758723	2278.9649430486083	1664.7562895118415	0.630794	25.983665	0.1300853428608799	0.0676674821561799	0.0282218419	0.0657302405	-0.0411075956	0.031136544	-0.0798326284	0.0346954864	-0.0084562334	-0.0522968655	0.0093187846	0.0412237691	0.0260451646	0.1013123281	0.0066830325	-0.0429176114	0.0521222905	0.0130975564	0.0708524311	-0.0043797601	-0.0885821964	0.0163912852	-0.0377724745	0.0017743719	-0.0411453697	-0.0498301528	-0.0018443294	-0.01037251	-0.040881582	-0.0217839456	-0.0019255534	-0.0109753228	0.032934796	-0.0046411408	0.0065040967	0.0017088367	-0.0472689844	0.0005020547	-0.0227983749	0.0032976269	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0064075853357508	-0.0074535233734564	4.105714983492869e-05	5.555501067866087e-05	0.2031481915492747	-0.0229552614215436	0.0412691877297408	0.0005269440269314	-0.3805887271537642	-0.0374881360528149	0.0014053603447143	0.1448477792365223	0.0095821257437107	0.0007639678084394	9.181713376828332e-05	5.836468123318502e-07	-0.0002709571413395	9.351568642099986e-06	7.341777244287378e-08	8.745183606790779e-11	-0.0001987067244523	-0.0004704490631797	2.2132232104665738e-07	3.948436234256228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1936.8300478457536	4.258869914944853	3751310.634238184	18.13797295242238	2308.602010091146	11.085989874762165	122.8991715033292	5329643.24099688	1754.0614488389756	48.58354356553809	2360.360705384538	3076731.566303086	2287.203289934697	1686.234916013247	0.7720089999999998	31.800577	0.3059418797498316	0.1717451431752121	0.0298085779	0.1125637129	-0.0335088354	0.0292316986	-0.1298681956	0.0077042361	-0.0209777199	-0.0005235627	0.0209619453	0.0348504544	0.0499014515	0.116235113	-0.0278030669	-0.0019966469	0.0638985591	0.0724695611	0.0986380845	-0.0188185851	-0.0712470537	0.0179028094	-0.0449347276	-0.0162345977	-0.0497054653	-0.053432192	-0.0019631713	0.0097574724	-0.0068763375	-0.0044211813	0.0476622623	-0.0133839228	-0.0307630668	-0.0018854364	0.0224453788	0.0252465617	-0.0083857151	0.0016287433	-0.0377103397	-0.0262381641	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0184707737268183	-0.0120631883910675	0.0003411694820673	0.0001455205141583	0.2665571474830415	0.0634089559337668	0.0710527128742959	0.0040206956926103	-0.5376028223891964	-0.1570140952354322	0.0246534261026013	0.2890167946408299	0.0101731581639157	0.000591032420205	0.000103493147028	3.493193217333809e-07	0.0001642468663722	0.0004352040077117	2.6977033113087324e-08	1.8940252832832546e-07	0.0002441696514223	0.0004428763758746	1.9613948430782002e-07	5.96188186756875e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1931.468298717736	-5.361749128017664	3730569.788951585	28.748353711798178	2303.996765915696	-4.605244175450025	21.208273915516383	5308401.097349986	1735.421922471788	-18.6395263671875	347.43194319307804	3011689.248995677	2290.278392820868	1695.013257549335	0.7974139999999998	32.847038	0.4011776502822985	0.2542544181719116	0.0333427536	0.0668227995	-0.0382984529	0.0271006867	-0.0738237694	0.0402776416	-0.0292379498	-0.0080099309	0.0172288443	0.0396637894	0.0109289048	0.0977476503	0.0003298376	-0.0333388258	0.0488810358	0.0212671804	0.0713720489	-0.0157609137	-0.0729665024	0.0220538176	-0.0090657949	-0.0009940133	-0.0417643447	-0.0352874877	-0.0419076116	-0.004530505	-0.0445964985	-0.0412191989	-0.0003576971	-0.008975447	-0.0104787413	0.0206770115	0.0568981538	0.0133149073	-0.0509931898	0.0041843257	-0.0329219963	-0.0254538003	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0167731261401087	0.0016976475867095	0.0002813377605119	2.8820073286609208e-06	0.1878999178005074	-0.078657229682534	0.0353063791094374	0.0061869597813309	-0.3384964994538748	0.1991063229353216	0.0396433278328245	0.114579880142527	0.0081510762496128	-0.0020220819143029	6.644004402700186e-05	4.088815268150885e-06	0.0003892378811263	0.000224991014754	1.5150612810369162e-07	5.062095672007964e-08	5.691357892463611e-05	-0.0001872560724976	3.5064836687250363e-08	3.2391554660107835e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
