global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93
1966.502425525727	3.4918699834213385	12.193155981118938	3867131.789598568	2252.1780668559827	-5.984460127981492	5072306.044827151	35.81376302340026	2176.9450969827585	-3.101623114224367	4739089.955277272	9.62006594269086	2232.0142396438955	1576.577295532674	0.711443	26.302568	0.4103938051779567	0.236229509983314	0.0152940642	0.0067922988	0.0147078058	0.0047959925	-0.0021011356	-0.0041873064	0.0245851906	0.0018429943	0.0114688978	-0.005936007	0.0057715302	0.0055786913	0.0004578242	0.024176488	0.0006300545	0.008351834	-0.0041044413	-0.0049704204	-0.0001589373	0.0168126192	-0.0280762784	0.0602905814	0.0036968778	0.0001715489	-0.0174776224	0.0085179735	0.0216457106	-0.0015484593	0.0014925841	-0.0362187246	0.0254937965	-0.0017940442	0.0277511436	-0.0135914062	-0.0358664867	-0.0229705001	-0.005481197	-0.0217052525	0.0107947171	0.0039181385	-0.007433948	0.0012950454	0.0013003688	0.0297887361	0.0140805607	0.01485447	0.0024382942	0.0442453874	-0.0233991073	0.0549512416	-0.0076839116	-0.0652939789	-0.0802034182	-0.0426618292	0.0227795284	0.0733236445	0.0759159322	-0.0175133630778532	0.0003882711359039	0.0003067178862967	1.507544749761816e-07	-0.0115858206495431	-0.0471043171929891	0.0022188166982177	0.0001342312401233	1.777234005976581	0.1313857606418338	3.158560711999566	0.0172622180994332	-0.0025579626861034	-0.0024887679336225	6.193965827428087e-06	6.54317310349732e-06	0.0044043481463549	0.0020194730006729	1.9398282594299845e-05	4.078271200446807e-06	0.0040586709773712	0.0001220681898491	1.647281010255529e-05	1.4900642973036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1965.4362514009008	-1.0661741248261478	1.1367272644488022	3862939.658320825	2253.1474199796976	0.9693531237148818	5076673.296161167	0.9396454784557988	2174.4141845703125	-2.530912412446014	4728077.046060577	6.405517639473302	2230.1858548896257	1568.4759041347113	0.627622	23.203642	0.1928653997281569	0.1167901777340579	0.0031613546	0.0007712842	-0.0046295655	0.0039986782	-0.0128939399	-0.0032453622	0.0276688076	-0.0176941928	-0.0016269579	-0.0020722801	0.0034407612	-0.0233957223	0.0218569488	-0.0037903125	-0.0012208301	0.0041207921	-0.0036630795	-0.0039241237	0.0052609356	0.0273474178	-0.0199302654	0.0598500363	0.0140231699	0.021329232	-0.0144190098	0.0138845622	0.0174372004	0.0120113186	0.0035269823	-0.034706187	0.0268792431	0.005039574	0.0259189001	-0.0046121875	-0.0507416953	-0.0206289902	0.0015940831	-0.0191464383	0.0221121149	0.0088899212	-0.0076656094	-0.0042838115	-0.0194014221	-0.0050459357	0.0300298652	0.0026758964	0.0121528097	-0.0090813429	0.0059362849	0.054315831	-0.009384579	-0.0668016447	-0.0794923845	-0.0389598496	0.0276578354	0.0757575129	0.073134559	-0.0255648643073129	-0.0080515012294597	0.0006535622870513	6.482667204799106e-05	-0.0111146602221197	0.0004711604274234	2.2199214836980146e-07	0.0001235356718531	1.7103857630163972	-0.0668482429601837	2.9254194583291837	0.0044686875868637	-0.0016291453843953	0.000928817301708	8.627015799523155e-07	2.6541146834965097e-06	0.0031598540923758	-0.0012444940539791	9.98467788510409e-06	1.548765450389336e-06	0.0038820924308366	-0.0001765785465345	1.5070641641558822e-05	3.117998309627184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1968.607614941884	3.171363540983293	10.057546709078093	3875415.9416071735	2269.696977314196	16.54955733449833	5151524.368829197	273.8878479678475	2174.565262998384	0.1510784280712869	4728734.08303923	0.022824691428491	2233.868628686713	1573.522433473917	0.595996	22.034395	0.1063775906655267	0.0510075488814704	0.0001749644	-0.0047412395	-0.0032710196	0.0078520768	-0.0153486399	-0.0278331169	0.0252951819	-0.0041347826	0.0239069233	-0.0082186416	0.0137545083	-0.025665526	0.0088912793	0.0045647021	0.0016349713	-0.0051370799	-0.0069109841	-0.0151698797	0.0268812973	0.0061390495	0.0284436115	-0.0009997574	-0.0013908367	0.0025683049	0.0128979758	0.010829732	0.0218055616	0.0244175404	0.005122466	-0.0269332934	0.0334493239	0.0056958317	0.0437248042	-0.0129192955	-0.0438018845	-0.0319983151	-0.0030911036	0.0126292669	0.0101335343	0.0018063521	-0.0311825444	-0.0073713156	-0.0261475523	-0.0322616126	0.0326824267	0.0143953968	0.0212140138	-0.0168882789	0.007722775	0.0536744641	-0.0110811301	-0.0682433853	-0.0786418943	-0.0351510839	0.0324269895	0.0777844842	0.0698401994	-0.0175613961586975	0.0080034681486154	0.0003084026350427	6.405550240590123e-05	-0.0022209658866358	0.0088936943354839	7.909779893301841e-05	4.932689469599945e-06	1.6785350547658098	-0.0318507082505874	2.81747993007766	0.001014467616064	-0.0019512970279279	-0.0003221516435326	1.0378168143075549e-07	3.807560091200256e-06	0.0028367213372157	-0.00032313275516	8.04698794501483e-06	1.0441477745735693e-07	0.0033747824309125	-0.0005073099999241	1.1389156455995682e-05	2.5736343602299053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1966.6892396269936	-1.9183753148904543	3.6801638487810497	3867866.565264602	2258.6409896047494	-11.055987709446526	5101459.119922722	122.23486423143264	2178.4253055967133	3.860042598329528	4745536.812064134	14.899928860918576	2237.3005621858347	1588.5087617219715	0.655462	24.232885	0.0559295730524494	0.03136276467054	-0.0044263536	0.0054084579	0.0065500925	0.0021574612	-0.0019569717	-0.0136560432	-0.0027678293	0.0247259515	0.0215972531	0.001111575	0.0096879069	0.0290058776	-0.0018934204	0.0085546357	0.0319182579	0.0058343548	-0.0021837551	-0.010912048	-0.0038918987	-0.0075406817	0.0194267376	-0.0259814827	0.0089097543	-0.01556894	0.0226539051	0.0110367318	0.0150728247	0.0138454203	-0.0032091708	-0.0360144717	0.0312067393	0.0073628407	0.0283063371	-0.0135812137	-0.0345382587	-0.0410385019	0.0112055119	-0.0160218674	0.0201818691	-0.0041354069	-0.0105327461	-0.0047608005	-0.0112658618	-0.0141237877	0.0423268711	-0.0068315757	0.0208759918	0.0039434599	0.0070439783	0.0530272111	-0.0127728206	-0.0696177779	-0.0776534394	-0.0312459714	0.0370681691	0.0793936715	0.066055961	-0.0178926032933617	-0.0003312071346641	0.0003201452526136	1.0969816605246948e-07	-0.0112547988712918	-0.009033832984656	8.161013839465876e-05	0.0001266704976332	1.703610801479229	0.0250757467134192	2.902289762916701	0.0006287930732355	-0.0015857072272792	0.0003655898006487	1.3365590233835626e-07	2.5144674106454886e-06	0.0028378872348511	1.1658976353996243e-06	8.053603957730821e-06	1.3593172962304353e-12	0.0033117624048024	-6.302002611009976e-05	1.0967770225862575e-05	3.9715236909176564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970.6019601751093	3.912720548115658	15.309382087646494	3883272.085445983	2253.6197461579977	-5.021243446751669	5078801.960273238	25.212885751546576	2181.648737203664	3.223431606950726	4759591.212542342	10.39051132468894	2229.576583507449	1578.596052510997	0.725952	26.838959	0.5158389025029385	0.28978544921437	0.0135112347	0.0145040715	0.0313722296	-0.0059292611	-0.0105059685	0.0316658432	0.0049403633	-0.0291228797	0.0074699332	-0.0081610989	-0.0232134708	-0.0064557433	0.0391089041	0.0118923841	0.0224418918	0.0012795987	-0.005696713	0.0111304592	0.0008741955	0.0102512603	-0.0306113456	0.0990309369	0.0261190977	-0.0083707369	-0.0588622629	0.003386249	0.0274125574	-0.0073144594	0.0069786907	-0.0279184258	-0.0022955907	-0.0030547047	0.0337386068	-0.013905331	0.0166846752	-0.0343467239	-0.0632141709	0.0227145569	-0.0073049831	-0.0030507832	0.0196051164	-0.0108277353	-0.0162436167	-0.0045452298	0.0299291931	0.007051833	0.0144938944	0.0068777821	-0.0253889821	0.0523741431	-0.0144589085	-0.0709234662	-0.076528754	-0.0272552159	0.0415630576	0.0805764318	0.0618083875	-0.015859726281036	0.0020328770123256	0.0002515309177093	4.132588947242258e-06	-0.0801772412921479	-0.0689224424208561	0.0047503030692562	0.0064283900212193	1.8500619439147807	0.1464511424355516	3.422729196321737	0.0214479371206782	-0.0054220581306067	-0.0038363509033275	1.4717588253461726e-05	2.9398714371678225e-05	0.0045700028784367	0.0017321156435856	2.0884926308919724e-05	3.0002246027539586e-06	0.0037119446705734	0.000400182265771	1.3778533237398269e-05	1.6014584583761132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1966.980402614924	-3.621557560185238	13.115679161734851	3869011.9042711686	2268.82491744192	15.205171283922482	5147566.506005336	231.1972337734209	2173.6038809940733	-8.044856209590762	4724553.831472497	64.71971143299103	2232.608908483224	1576.816923415556	0.8203399999999998	30.328548	0.1781377347485605	0.0836967912294601	0.0063872441	-0.0025451563	0.015105176	0.0121664575	0.0020292735	0.0151967293	-0.0131160663	-0.0005625135	-0.0063675293	0.002687082	0.0059703839	-0.0331486746	-0.0061999361	-0.0282319375	-0.0100721675	0.014176631	0.0080576587	-0.0111035535	0.0207096189	0.010843124	0.024832256	-0.076758908	0.0177134051	-0.0090372647	0.0576726133	0.0088982869	0.0176015537	-0.0154234199	0.0259744408	-0.0043218313	-0.0075516153	0.0009685987	-0.0336717226	0.0136314302	0.0200624246	0.0296493946	-0.0873622522	0.0131590959	0.0219890454	0.0060311329	0.060159489	0.0025051497	0.0066028269	-0.0219699951	0.0417848468	-0.012483895	-0.0264360813	-0.0343605029	0.0125818428	0.0517153317	-0.0161386543	-0.0721591615	-0.0752698111	-0.0231897558	0.0458939156	0.0813264124	0.0571272725	-0.0319220804715882	-0.0160623541905521	0.0010190192216345	0.0002579992221427	-0.0553505969589736	0.0248266443331743	0.0006163622688459	0.0030636885837147	1.8266667294100216	-0.0233952145047591	3.336711340333505	0.0005473360617236	-0.0068101248466765	-0.0013880667160697	1.926729208260797e-06	4.6377800427320616e-05	0.0047711175490083	0.0002011146705715	2.2763562666454965e-05	4.0447110719123045e-08	0.0043998337183335	0.00068788904776	1.9358536748984397e-05	4.731913420282969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1973.602240839463	6.621838224539033	43.84874147196626	3895105.80504655	2271.680942736174	2.856025294253868	5160534.305590712	8.156880481417895	2185.1779759900323	11.574094995959058	4775002.786751894	133.95967497548452	2238.353362800539	1611.5572555184017	0.8286409999999998	30.635454	0.1904480163554599	0.0935594849102324	-0.0027138438	-0.0047165084	0.0342545744	0.0279247078	-0.0078965933	0.0241102563	0.0352928412	-0.0010342327	-0.0063471576	0.0076280505	-0.0383456144	-0.000781055	0.0007264187	-0.0019162608	-0.0155645391	-0.0075461266	0.0052952323	0.0360118083	0.0034774516	0.0238276343	-0.0109606438	0.0068569386	0.0158460003	0.0279261417	0.0007976071	0.0053479129	0.0251749698	-0.0066832202	0.0081865309	-0.0116724234	0.0105046711	0.0160391758	-0.0189172797	-0.0208729495	-0.0143276659	-0.0024439527	-0.0365841662	0.0057193568	0.0072160923	-0.0061381907	0.0262932199	0.0176978291	0.0261724331	0.0155731995	0.0085549266	0.0106235527	-0.02777351	0.0278085387	-0.0155716385	0.0510508491	-0.0178113211	-0.0733236445	-0.0738788195	-0.0190607341	0.0500436514	0.0816395852	0.0520454508	-0.0289704275533182	0.0029516529182699	0.000839285672622	8.71225494993179e-06	-0.0907196900852653	-0.0353690931262917	0.0012509727485762	0.0082300621691665	1.7631563777014634	-0.0635103517085582	3.1087204122293453	0.0040335647741447	-0.0060363656199443	0.0007737592267321	5.987033409532114e-07	3.6437709897645534e-05	0.0044573586082266	-0.0003137589407816	1.9868045762331773e-05	9.844467292045425e-08	0.0037150135138006	-0.0006848202045329	1.380132540772108e-05	4.689787125364833e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1968.903347922123	-4.6988929173401175	22.07959464862912	3876580.393458944	2264.902385510896	-6.778557225278291	5129782.815892946	45.94883805637253	2177.771822804418	-7.40615318561413	4742690.112200879	54.851105008782326	2231.9476166954337	1571.6480628318452	0.717505	26.526657	0.2048392693147438	0.1198956105652384	0.0100394642	0.0063572877	0.0248573594	0.0089138268	-0.0039898931	0.040156134	0.0257311883	-0.0179617442	-0.0461620679	-0.0070021231	-0.0036130655	-0.0077386521	0.0211029318	-0.0380552133	0.0116112907	0.0060323604	-0.0075675222	-0.0043986923	-0.0018821211	-0.0094097159	-0.0256061566	0.0322871351	0.0283437256	0.0170727263	-0.0349476157	0.0014008102	0.0252526812	-0.0168045438	0.0242627068	-0.0051365365	-0.0108210198	0.0029828166	-0.0044327885	0.0012677321	0.0213778549	0.0089342548	-0.0928929013	0.0289827434	-0.0032295949	-0.0052721447	0.0409074099	0.0015772419	-0.0068121155	-0.0156245882	0.0251437307	-0.0095919108	0.0132537359	-0.0107154478	-0.0079379994	0.0503807682	-0.0194761753	-0.0744157659	-0.0723582192	-0.0148794683	0.0539958877	0.081514268	0.0465985677	-0.0414528550900854	-0.0124824275367672	0.0017183391951196	0.0001558109972106	-0.0907584383559338	-3.8748270668492735e-05	1.5014284797987744e-09	0.0082370941328078	1.8414923174269613	0.0783359397254979	3.3910939551425203	0.0061365194526768	-0.0075171838709685	-0.0014808182510241	2.19282269256637e-06	5.650805334994896e-05	0.0046849897043244	0.0002276310960977	2.1949128529625625e-05	5.181591591068572e-08	0.0042862072423148	0.0005711937285142	1.8371572524071846e-05	3.2626227549395426e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1978.8122393496456	9.908891427522576	98.1861293224304	3915697.878599959	2293.95874505294	29.056359542043992	5262246.724004858	844.2720298365309	2174.8742246430497	-2.897598161368478	4730077.893016707	8.396075104765984	2239.0899156673936	1623.5331819931432	0.8291699999999999	30.655024	0.4003357354290007	0.2434789439883841	-0.0108663313	-0.0270635159	0.0191996846	0.0333102093	-0.02003201	0.0169499481	0.0360609351	-0.0191374857	0.0208559872	0.0053305858	0.0065481822	-0.0418123052	-0.0284194284	0.0159899114	-0.0262235145	-0.0004154022	0.0051053149	0.0015934444	0.0568466178	0.0092867865	0.0197668487	-0.0408871816	-0.0069600803	0.0012627843	0.0556899012	3.77886e-05	0.0306455364	0.0187823207	-0.0134486295	-0.0061533678	0.0240507856	0.0169249345	-0.0188458812	0.0089069336	0.0095787984	0.0113801384	-0.0315982051	-0.0208832266	0.0194066703	0.0035745298	0.0253746408	0.0289121116	0.0385928787	-0.0183436499	0.0161604287	0.0029223039	-0.0656555723	0.0074141169	0.0005279984	0.0497051625	-0.0211324865	-0.0754344479	-0.0707106781	-0.010657419	0.0577350269	0.0809511339	0.040824829	-0.0119534320665906	0.0294994230234948	0.0001428845381705	0.000870215958719	-0.0682759213454033	0.0224825170105304	0.0005054635711287	0.0046616014355636	1.653426728775301	-0.1880655886516602	2.733819947428593	0.0353686656348954	-0.0051164033388063	0.0024007805321621	5.763747163609015e-06	2.6177583125348257e-05	0.0041031615304489	-0.0005818281738754	1.6835934544955762e-05	3.385240239152985e-07	0.0040630518134862	-0.0002231554288286	1.65083900390735e-05	4.9798345415676497e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1975.718316634136	-3.093922715509507	9.57235776954572	3903462.866683624	2270.221500597502	-23.737244455437576	5153905.661775175	563.456774337202	2182.7535854997304	7.879360856680705	4764413.215011929	62.0843275097921	2231.0672252566314	1607.6494794246737	0.833287	30.807199	0.3335418330141967	0.1870703960847752	0.00076126	-0.0142141027	0.0406263471	0.0266946549	-0.0153210956	0.0271559172	0.0327407049	0.0026025436	-0.0263051166	-0.0014773714	-0.0352563934	-0.014105365	-0.0099174922	-0.0267468893	-0.0068748223	0.0191344781	-0.0036932263	0.0172823136	0.0071442098	0.009967928	-0.0382694732	0.0462502468	0.0286365616	0.0214400317	-0.0264997464	-0.0008395892	0.0313816479	-0.0062648415	0.0281984823	0.0025538151	-0.006135521	0.0251754098	-0.0033246085	-0.0148709611	0.0013546921	-0.0033616902	-0.0763311625	0.0409300413	-0.0151704186	-0.0136611901	0.0104979739	0.0187253042	0.0199446553	-0.0003162877	0.0092638304	-0.0038630382	0.0170747808	0.0406704157	-0.0227529353	0.0490241061	-0.0227795284	-0.0763786853	-0.0689390864	-0.0064061583	0.0612463124	0.0799532077	0.0347647336	-0.0290179016876379	-0.0170644696210473	0.0008420386183534	0.0002911961234476	-0.097742251415795	-0.0294663300703916	0.0008682646078172	0.0095535477118284	1.7606706639191287	0.1072439351438276	3.0999611867854258	0.0115012616251335	-0.0079149238761534	-0.0027985205373471	7.831717197953504e-06	6.264601996530317e-05	0.0035881126901697	-0.0005150488402792	1.2874552677356845e-05	2.65275307872949e-07	0.0037812792275339	-0.0002817725859523	1.4298072596579368e-05	7.939579019424637e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
