global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106
2318.531319854989	1.8020955590523045	3.2475484039560376	5375587.481148517	2974.622433684593	15.974217614462304	255.17562839419776	8848378.62297965	2518.228532187304	-1.4495009225811373	2.101052924563568	6341474.940322224	2626.522788528848	1870.5109096840383	0.856776	32.597828	0.1235162946979472	0.0616680642373318	-0.0194882995	0.1068508296	-0.0946587675	-0.0988329006	-0.0708960596	-0.0110388856	-0.1237800695	0.0762099842	-0.0051246981	-0.0275417918	0.113606216	0.0416769948	0.0044654076	0.0384951308	0.0275167867	-0.0808331474	0.0392380866	0.0892065355	-0.0583268011	-0.0224783441	-0.0176205809	-0.0862339047	0.0226077536	0.0543400806	-0.0968547265	0.0153416752	0.0137221562	0.0710762131	0.1381129937	0.0276582363	0.0219857552	-0.04278326	0.0699951007	-0.0589184216	-0.0112914656	0.0095165689	0.0095082017	-0.0137896108	0.0715332691	0.0235681572	0.0890968534	0.0071938805	-0.0151853383	-0.0446811273	0.0040219733	-0.0293240655	0.0243414478	0.0166702322	0.0717551168	0.044469591	0.0064061583	-0.0332099078	-0.064777029	-0.0806444153	-0.0769663555	-0.0546342852	-0.0543374290326283	-0.0335448288987123	0.0011252555458438	0.0029525561938759	0.192248565586695	0.0014723896586446	2.167931306883566e-06	0.0369595109701417	0.3797144127263721	0.0296435589188703	0.1441830352321336	0.0008787405853765	0.0089151508286695	0.000587020311705	3.4459284635435257e-07	7.947991429792646e-05	-0.0017302493406028	-6.109508754899989e-06	3.732609722619962e-11	2.993762780656424e-06	-0.0022913333030457	-0.0005839805239744	3.410332523814149e-07	5.2502083056463184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2318.206606250293	-0.3247136046957166	0.1054389250744861	5374081.869262502	2959.555515023165	-15.06691866142819	227.01203795009303	8758968.84650403	2511.9121424996074	-6.316389687696756	39.89677868684192	6309702.611636968	2628.033701128664	1847.8741631991625	0.874595	33.275784	0.1436019341625172	0.0716697618376115	-0.0090059348	0.0974118062	-0.0536574698	-0.0800241932	-0.0126014826	-0.002015894	-0.0833977155	-0.003111042	-0.0091817186	0.0096607078	-0.0051918235	0.0400754879	0.025202002	0.0442456769	0.0297550419	-0.053794323	0.0343483342	0.071826206	-0.0805579144	-0.0086903858	0.0222230648	0.0279662055	-0.0245662805	0.0304838998	-0.0964150998	0.0013402054	0.0087571436	0.0815663143	0.0996106141	-0.000367681	-0.0377808096	-0.0811814293	-0.0027053454	-0.024058549	0.0104295574	-0.0095715548	0.0395273681	0.0053823484	0.073958652	-0.0452003109	0.0774361393	0.0059409556	0.0024783856	-0.0217644419	-0.0645170279	-0.0442787731	0.0196181554	0.0620001331	0.0713432033	0.0430257605	0.0038462256	-0.0363043104	-0.0672896215	-0.081287294	-0.0747635377	-0.049365311	-0.034655933318902	0.0196814957137263	0.0003873612735294	0.0012010337142041	0.1804192136442139	-0.0118293519424811	0.000139933567379	0.0325510926519965	0.3384771056574323	-0.0412373070689398	0.1145667510542325	0.001700515494298	0.0082762647227987	-0.0006388861058707	4.08175456274755e-07	6.849655776184224e-05	-0.001751883392163	-2.1634051560200096e-05	4.680321869093962e-10	3.06909541973654e-06	-0.0015347778717293	0.0007565554313164	5.723761206543441e-07	2.35554311554992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2328.3022313687925	10.095625118499356	101.92164653327514	5420991.280596898	3026.3223621457123	66.76684712254746	4457.811874685624	9158627.039623205	2513.417514820195	1.505372320587412	2.26614582359073	6317267.6038049245	2655.464222325688	1942.2642900218127	1.588009	60.419071	1.1758051600340582	0.7241943494714833	0.0757860696	0.0780448008	0.091135435	0.0005374639	0.013011797	0.1494764167	0.0425426089	-0.0637964112	-0.0069589152	-0.0034751424	-0.1022828003	0.0437723962	0.044113822	-0.0443960287	-0.0142191905	0.0674518361	0.0573092435	-0.1141880289	0.0182344665	0.0153410894	0.0189758747	0.0211785908	-0.0368985038	-0.093941065	-0.0460725745	-0.0774886947	0.0648596466	0.0662358752	-0.0335623044	0.055201484	-0.0657724297	0.0410728057	-0.0142521474	0.161540833	-0.0351032577	0.0297980215	-0.0403008435	-0.0229441234	-0.0105112378	-0.08468962	-0.1929908422	-0.0208961311	0.0515947713	0.0113818915	-0.0169240549	0.08755189	-0.1332916656	-0.0262492718	0.0709234662	0.0415630576	0.0012824971	-0.0393350228	-0.0696177779	-0.0816093689	-0.0721591615	-0.0437500746	-0.0582418086606537	-0.0235858753417516	0.0005562935156366	0.0033921082760641	-0.0286015022893195	-0.2090207159335333	0.0436896596893668	0.0008180459332059	-0.367133563596326	-0.7056106692537583	0.1347870535189375	0.4978864165647366	0.0104088526969186	0.0021325879741199	4.547931467360824e-06	0.0001083442144661	-0.0005770212236189	0.0011748621685441	1.3803011150761456e-06	3.329534925066527e-07	-0.0029790857191656	-0.0014443078474363	2.0860251581660786e-06	8.874951722136421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2307.240300984384	-21.061930384408697	443.6049115176783	5323357.80648651	2920.355622757313	-105.96673938839922	11228.94985660892	8528476.963370254	2492.0213905219457	-21.396124298249102	457.7941349861258	6210170.610818932	2621.59549625363	1895.1581657059528	1.388875	52.842632	1.2018967503759537	0.6569960951055468	0.0503171587	-0.0264698773	0.085768377	-0.009023014	0.1018585822	-0.0338197048	0.0143071004	0.0315255749	-0.0063966823	-0.0781217053	-0.0504122609	0.0030218131	0.0019740207	-0.0473458238	-0.0492151899	0.0032619838	0.0077899852	-0.0301552987	0.0002955222	0.037959356	-0.0152370579	0.0564184486	0.1352947362	-0.0587647979	3.51925e-05	-0.0238370421	-0.0369645553	0.068106022	-0.0955343182	-0.0219605629	-0.0927918729	0.057078152	0.0863903736	-0.0090503139	0.0183090188	-0.0328424906	-0.1236985599	-0.0985257329	-0.0199058383	-0.0823981465	-0.0821842058	-0.0299008227	-0.0517838556	0.0373499607	-0.0311358647	0.0779588796	-0.0449137035	-0.0567136066	0.0704959515	0.0400821236	-0.0012824971	-0.0422967282	-0.0717551168	-0.0816093689	-0.0691672152	-0.0378279629	-0.0006479842137423	0.0575938244469114	0.0033170486144216	4.198835412592268e-07	0.2996797052019673	0.3282812074912868	0.1077685511919373	0.089807925709938	-0.2030218302941904	0.1641117333021355	0.041217863576003	0.0269326610074312	0.0209418359422732	0.0105329832453545	0.0001109437360469	0.000438560492633	-0.002780342247115	-0.0022033210234961	4.854623532579901e-06	7.730303011092487e-06	-0.0026771902853039	0.0003018954338617	9.114085298654409e-08	7.167347823725578e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2286.534185149076	-20.706115835307628	428.7432329851773	5228238.57985535	2942.630157470703	22.27453471339004	496.15489669801786	8659072.243656054	2501.027497104664	9.006106582718076	81.10995577927785	6255138.541273619	2629.23865367248	1800.979720848194	1.54204	58.67012	1.264772994057782	0.7253324215253434	0.0361680649	-0.1327838239	0.0626533893	-0.0108075896	-0.0679621179	0.0317757529	0.0442433619	0.0346596926	0.0811915127	-0.0457671137	-0.015787357	0.0144660626	-0.0158905071	-0.059334791	-0.1151577659	-0.0596363316	0.0182256467	-0.0320904013	-0.0148168093	-0.0403234849	-0.0160391019	0.1293035846	0.0668678858	-0.0911130795	0.0551852002	-0.0006232771	-0.0678835589	-0.0209569041	-0.1229308927	0.0525529081	-0.0634019176	0.0285010848	0.0992092794	-0.23957612	0.0277436803	0.0140941409	-0.0734676748	0.0269801878	-0.1162435806	-0.0273773009	-0.0511813357	0.0151808593	0.0016405664	-0.0528633224	-0.0195998011	-0.0571680034	-0.0203267138	0.1126296684	0.0700607062	0.0385836084	-0.0038462256	-0.0451842308	-0.0736957799	-0.081287294	-0.0658037687	-0.0316405151	-0.0556682912155963	-0.055020307001854	0.0030272341825782	0.0030989586468644	0.572342477375031	0.2726627721730636	0.0743449873291	0.3275759114077878	-0.3946896156420294	-0.191667785347839	0.1557798926956529	0.0367365399401452	0.0339238005411297	0.0129819645988565	0.0001685314048459	0.0011508242431543	-0.0045518665571537	-0.0017715243100387	3.138298381058092e-06	2.071948915413428e-05	-0.0028321439671092	-0.0001549536818052	2.4010643505018137e-08	8.021039450433038e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2290.0235617796407	3.489376630564493	12.175749269929614	5244207.913505912	2961.511548419332	18.881390948628905	356.50692415496553	8770550.65142107	2500.39704565307	-0.6304514515936717	0.3974690328165677	6251985.385910601	2638.785468987659	1863.404571969728	1.189931	45.273376	0.493950882195076	0.2164991859145246	0.0609983427	-0.0840281273	0.0559041864	0.0453593163	-0.0151861263	0.0526793743	0.0921357907	0.1003093278	0.0753807852	-0.0151865354	0.0667459737	0.0188964346	0.0008111325	-0.0805725611	-0.082808981	0.0275965699	0.0216634365	-0.0559474344	0.0429029505	-0.0033564463	-0.0739817301	0.1739240917	0.1304099538	-0.1290765189	0.0590755753	-0.0302721742	-0.048679964	-0.0258271662	-0.1287102452	0.0002067286	-0.0726264371	0.0073048238	0.168825131	-0.1617700979	0.0199433391	0.0682046754	-0.132155999	-0.018282104	-0.1101421017	0.0194912855	-0.1064822253	-0.0784336292	-0.0566972848	-0.1489275672	-0.0059655547	0.0398294182	-0.064170322	0.0479151854	0.0696177779	0.0370681691	-0.0064061583	-0.0479924649	-0.0754344479	-0.0806444153	-0.0620868871	-0.0252311319	0.014587732488593	0.0702560237041893	0.0049359088667236	0.0002128019391587	0.5276469989163246	-0.0446954784587063	0.0019976857946526	0.2784113554654038	-0.5758440333501298	-0.1811544177081003	0.3315963507449453	0.0328169230551609	0.0348972139211709	0.0009734133800411	9.475336084432322e-07	0.0012178155394599	-0.0031409277284453	0.0014109388287083	1.990748378357031e-06	9.865426995316553e-06	-0.0012595969293772	0.001572547037732	2.4729041858796885e-06	1.5865844244964708e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2289.951870685384	-0.0716910942564936	0.0051396129956934	5243879.57005549	2952.24229537609	-9.26925304324186	85.9190519796485	8715734.570607485	2500.776698433574	0.3796527805038749	0.1441362337443234	6253884.095428327	2634.3310401038784	1843.686066072344	1.140108	43.377754	0.2932862415684647	0.1771351348028158	0.0394344757	-0.0775552514	0.0635329272	0.0200781163	-0.0543835555	0.0587912091	0.0901728713	0.0962686842	0.0435776772	-0.0714697367	-0.0743752003	0.0240424305	-0.0252507352	-0.0497594714	-0.0913174521	-0.0120949708	0.0319018314	-0.0621269538	0.0171874431	-0.0195733628	-0.0801892503	0.1060582082	0.0719790867	-0.0644988888	0.0401512153	-0.0247690761	-0.0513066225	-0.0488199827	-0.135271159	0.0318648086	-0.0975582859	-0.0221778276	0.1172857332	-0.190630608	0.0245356064	-0.020150801	-0.0863021153	-0.0227669295	-0.0823043757	0.0103798753	-0.0907126225	-0.005622989	0.0066463239	-0.0631895421	-0.0343137603	0.0027200572	-0.0608381572	0.1321224663	0.0691672152	0.0355364705	-0.008959769	-0.0507165039	-0.0769663555	-0.0796832699	-0.058036534	-0.0186447705	0.0236485283801357	0.0090607958915426	8.209802218819705e-05	0.000559252894546	0.566336732009205	0.0386897330928803	0.0014968954467983	0.320737294022866	-0.398802216551978	0.1770418167981517	0.1590432079267707	0.0313438048951903	0.0349702686072471	7.30546860761988e-05	5.336987157691955e-09	0.001222919686463	-0.0042904219045638	-0.0011494941761184	1.3213368609303482e-06	1.8407720119160864e-05	-0.0014069259829003	-0.0001473290535231	2.1705850012012493e-08	1.9794407213599757e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310.6964483906404	20.744577705256237	430.337504169414	5339318.07660512	3003.188040799873	50.94574542378268	2595.468976784874	9019138.408403378	2497.8798515281487	-2.896846905425264	8.391721993471927	6239403.752670286	2630.45564364543	1878.1993254673653	1.814382	69.031921	1.03895446405304	0.7756645629540179	-0.0276508179	0.0099340654	-0.0723615184	-0.0144196536	0.0942603914	0.0683794849	-0.0894187838	0.0343956037	-0.0465200485	0.0481169423	0.0336674407	0.0274151321	-0.0683524975	0.0311709514	-0.0225543089	-0.0269356711	0.0401975717	0.0161104848	0.0622045432	-0.0459519193	0.0420068407	-0.054071094	0.0415031512	-0.0138640543	-0.0116993146	0.0427483667	-0.0857568266	-0.0601008438	-0.0597849537	-0.0125143778	0.0686560172	0.0840686001	-0.0268151041	0.0063303879	-0.0170368166	-0.1534210675	-0.0370806204	-0.1236310294	-0.0169086811	0.0493670157	0.0430320945	0.1068834151	0.0067020782	0.1325179038	0.0307139605	0.0126070902	0.0082261289	-0.0733804832	0.0687090676	0.0339891844	-0.0115045374	-0.0533515689	-0.0782873035	-0.0784076511	-0.0536744641	-0.0119276293	-0.0237726311399768	-0.0474211595201125	0.0022487663702319	0.0005651379913173	0.597755576672256	0.031418844663051	0.0009871437999609	0.3573117294427813	0.3533483547763936	0.7521505713283716	0.1248550598231841	0.5657304819495959	0.0323599226416371	-0.00261034596561	6.813906060176412e-06	0.0010471645933727	-0.0031466444766994	0.0011437774278643	1.308226804492102e-06	9.90137146274284e-06	-0.001812080360256	-0.0004051543773556	1.6415006949048487e-07	3.2836352320255144e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2281.146142250984	-29.550306139656183	873.2205929474021	5203627.722306548	2924.989567246548	-78.19847355332467	6115.001266070019	8555563.968501149	2487.285404071137	-10.594447457011938	112.24231691938672	6186588.681305318	2596.709216902741	1740.238041145214	1.323159	50.342323	0.5379036007510798	0.3620869540478354	-0.0792304914	-0.0669944801	-0.0699923547	0.0087964122	0.0357248281	-0.017897746	0.0252374131	0.0830875036	-0.0320059925	0.0652973469	-0.0654434368	0.0189614703	-0.0647789136	0.0690835795	0.020967076	-0.0175615042	0.0098324233	0.0934668089	0.0177778277	0.0257779962	0.0381329516	0.0365114955	-0.0019052215	0.1031973296	0.0114640209	0.0527108569	-0.0912340171	-0.1226397815	-0.0393185212	-0.0119758329	0.0416959889	-0.0353075611	-0.1019406599	0.0594512226	-0.0099805801	-0.1078345327	0.0540037057	-0.0222759401	0.04853228	-0.0331503945	-0.0164120363	0.0795518342	0.0733793056	0.0127677595	-0.0795688341	-0.0938232607	-0.0313031801	0.0696184406	0.0682433853	0.0324269895	-0.0140379523	-0.0558930371	-0.0793936715	-0.0768225931	-0.0490241061	-0.0051268245	-0.0439732118729097	-0.0202005807329329	0.0004080634619477	0.0019336433624198	0.6341978433009814	0.0364422666287254	0.0013280387970391	0.4022069044476161	0.7151980843800203	0.3618497296036267	0.5115082999008507	0.1309352268142177	0.0316635090028321	-0.0006964136388049	4.849919563136139e-07	0.0010025778023724	-0.003693743865891	-0.0005470993891916	2.993177416538219e-07	1.3643743746807391e-05	-0.0029567878079753	-0.0011447074477193	1.3103551408640345e-06	8.74259414139138e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2284.9326249297533	3.7864826787690617	14.33745107661813	5220917.100468373	2993.191104622774	68.20153737622604	4651.449700480758	8959192.988792904	2511.2233874450376	23.937983373900806	573.0270480091515	6306242.90165093	2647.0319848524787	1789.813676096967	1.69242	64.391609	1.1283821700981385	0.6599245260895428	0.0036785616	-0.0554111281	-0.0288316733	-0.0321419363	-0.1481471034	0.1351237927	0.1580330724	0.0518921994	0.1347083696	0.0892745432	0.0365662371	0.0442607023	0.1013924434	-0.2059606607	-0.1983969544	0.0520429454	0.0430925625	-0.1869978507	0.1800902536	0.0868596223	-0.0151723598	0.1553394335	0.0451721968	-0.0800554736	0.07843041	-0.0051737094	-0.0480795595	-0.1145085459	-0.1046677553	0.1553536594	0.0199471139	0.0372635748	-0.02130589	-0.0961956138	-0.0396934953	-0.0114608452	-0.0374592661	-0.0865580367	-0.0248055806	0.0561584679	0.025877871	0.0508954882	0.0409598488	-0.0275154539	0.1152369298	-0.108719151	-0.006125215	0.0151378017	0.0677702193	0.0308505711	-0.0165575133	-0.05833645	-0.080282427	-0.0749343514	-0.0441104375	0.0017099414	-0.1128029763744962	-0.0688297645015865	0.0047375364813438	0.0127245114789451	0.6004459521447387	-0.0337518911562426	0.0011391901566228	0.3605353414470019	0.128855265814721	-0.5863428185652992	0.0166036795281824	0.3437979008830994	0.0379492358314136	0.0062857268285815	3.9510361763549245e-05	0.0014401445001882	-0.0025875438056666	0.0011062000602244	1.2236785732404662e-06	6.695382946243592e-06	-0.0043540148366696	-0.0013972270286942	1.952243369713901e-06	1.8957445197939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
