global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
1757.0951906755367	6.276287424730299	3087383.5090951007	39.39178383782769	2172.9384210759945	16.10387021845054	4721661.381788236	259.3346360126982	1856.2930040861431	7.616809153417535	3445823.717019158	58.01578167958514	1902.0371079388788	1702.8400709487394	1.081418	28.951588	0.0716396702769912	0.0342280066738082	0.0076831407	0.0381679539	-0.0172439265	0.0225964552	-0.0758517107	-0.0669353972	-0.0172413457	0.0863694101	0.0468929746	-0.0067815503	-0.010787726	0.0298056508	-0.0165214344	-0.0362821827	0.0206892276	0.0270299739	-0.0175775077	-0.0386771349	0.0139133098	-0.0432363968	-0.0445197355	-0.0035732968	0.006653271	-0.0266079297	-0.0637287664	0.053089186	0.0623411676	0.044990244	-0.0202333843	-0.0267141969	0.0229845657	-0.0347264307	-0.0219827348	-0.0022954114	0.0437583019	-5.02166e-05	-0.0008524493	-0.0194832152	-0.0358628364	-0.0025618445	0.0135475786	0.0062765262	0.0322506476	-0.0104966186	0.0029722589	-0.1180179162	0.0249471048	-0.0973315166	0.0047038045	-0.0341429475	-0.0248728216	-0.0056994817	-0.0369988699	0.0247204203	-0.0263623616	-0.0009832733	-0.0216606298	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-9.132885115548106e-05	-0.0024437375271872	8.340959053380015e-09	5.971853101783407e-06	0.0153129349285592	0.0070711973105091	5.0001831404151136e-05	0.0002344859761262	0.0567240292377277	0.0101249564589949	0.0001025147432965	0.0032176154929625	0.0004201247459695	0.0002739248824769	7.503484123998348e-08	1.765048021759369e-07	-0.0011046429390415	0.0003264442387506	1.0656584101352401e-07	1.2202360227742432e-06	-0.0006797689185268	0.0004396264583784	1.932714229063351e-07	4.620857825950952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1759.3412044078343	2.2460137322975697	3095281.473527209	5.04457768566926	2160.9187304756856	-12.019690600308875	4669569.759720649	144.47296212715358	1857.911158511513	1.6181544253697666	3451833.872921592	2.6184237443437595	1903.561981799556	1743.027288627383	0.932776	24.972164	0.0416877479619529	0.0216356135015212	-0.0025482357	0.02143651	0.0021051223	0.0060305673	-0.0701409185	-0.0668855799	0.0348615892	0.0305981192	0.0249408993	0.0002585934	0.0165342989	0.0344971625	0.00558932	-0.0009205285	-0.0209610775	-0.0538237766	-0.0060276014	-0.1106888598	0.0768870155	0.007283439	-0.0104485666	-0.0009725269	0.0306955788	-0.0379097096	-0.010907129	0.0641596725	0.001186431	-0.0168937571	-0.0011005728	0.0470816961	0.0346895515	0.0218978711	0.0196430405	-0.001691381	0.0245582464	-0.0049027742	-0.0056281323	-0.00745248	-0.0281807576	0.0040099464	0.0120754002	0.0055355829	0.0157267167	-0.0403610673	0.0503484064	-0.0084602344	0.052573393	-0.0200724406	0.0828398162	0.054674594	0.0073799061	-0.0187752157	-0.0253257021	0.0023171736	0.0792918506	-0.00109912	0.0030983185	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	0.0059074228363016	0.005998751687457	3.489764456685764e-05	3.5985021807769175e-05	0.0063405220415262	-0.008972412887033	8.050419301539585e-05	4.020221975907958e-05	0.0567729441609543	4.891492322659646e-05	2.392669714263826e-09	0.0032231671887028	8.65640472268745e-05	-0.0003335606987426	1.1126273974566857e-07	7.49333427229656e-09	-0.0010530361477196	5.160679132189998e-05	2.663260910542131e-09	1.1088851284041352e-06	-0.000827954797747	-0.0001481858792202	2.1959054800263708e-08	6.855091471122756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1755.135036093695	-4.206168314139404	3080498.994923616	17.691851886870317	2154.820235859264	-6.098494616421704	4643250.248868573	37.1916365865245	1851.985221996642	-5.925936514870955	3429849.2624939512	35.11672357828092	1902.723341519225	1734.7601840649784	0.965462	25.847216	0.0406717463544604	0.0235400462535354	0.0044525985	0.029195936	0.0961339047	-0.0047603823	-0.0253169947	-0.0383649119	0.0228600245	-0.0448608299	0.0604734501	-0.0084732423	0.0260130552	0.0413981408	0.0604531493	0.0321303651	0.0323092865	0.0104813103	0.0332288386	-0.018076905	-0.0084919071	-0.0093932141	0.0598045815	-0.0065659262	0.032621291	-0.0259211128	-0.0091668406	0.0337035358	0.0055933011	-0.0722125377	0.0404495763	-0.0193339374	-0.0168105312	-0.0225794982	-0.0008967709	0.0001783489	0.0354908953	-0.0015393056	0.0010238083	-0.0237920126	-0.0450198646	-0.0381427731	-0.0592979503	-0.0378401098	-0.0015012261	-0.0101633853	0.0387277016	-0.0358691278	0.0181757069	-0.0528504503	-0.001529108	-0.0019896853	-0.0199466095	0.0082396788	-0.0616951591	-0.0223781204	0.0482259173	-0.0519459888	0.0041902627	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.0037501750471449	-0.0096575978834465	1.4063812884228251e-05	9.326919687835032e-05	0.0064457239619315	0.0001052019204052	1.1067444056963034e-08	4.154735739341792e-05	0.0568240867947267	5.114263377239969e-05	2.615568989177797e-09	0.0032289768400546	0.0004636716928897	0.0003771076456628	1.4221017641735918e-07	2.149914387872003e-07	-0.0009456614350462	0.0001073747126734	1.1529328921695216e-08	8.942755497336383e-07	-0.0006952810777465	0.0001326737200005	1.7602315978771077e-08	4.834157770723346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1752.624847639949	-2.510188453745968	3071693.8565649544	6.301046073319575	2143.159777727994	-11.660458131269934	4593133.832871105	135.9662838310991	1851.1957893594663	-0.7894326371756506	3426925.850542217	0.6232038886381024	1896.3131596583944	1719.049198083118	0.853132	22.839933	0.0868150135424754	0.0469139587748663	0.0094089977	0.048876897	0.0619756525	-0.0107972439	-0.0103553189	-0.0803996463	0.0125512898	-0.0367935985	0.0186815377	-0.0115128654	0.0206338364	0.089185387	0.0516029591	0.0055280013	0.042110001	-0.009265914	-0.0533508073	-0.1178115977	-0.0186765498	0.0131897802	-0.0033063789	-0.0138331054	0.0385470617	-0.0787358776	-0.0275270591	0.0572435142	-0.0072581548	-0.049883283	0.0050227284	0.0367062235	0.050018327	-0.0420422865	-0.0273121357	0.0009219487	0.0412479811	-3.45666e-05	-0.0006907132	-0.0386253836	-0.0231275615	-0.0276841259	-0.0477238777	-0.0328226718	-0.023098436	-0.0210804934	0.0178105712	0.0174479661	0.0292786167	-0.0050460275	0.0698230021	0.0550328275	0.0094366028	-0.0199948378	-0.0327080767	-0.003938333	0.0387790553	-0.01334609	0.03575135	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0114963147974549	-0.0077461397503099	0.0001321652539221	6.000268103133265e-05	0.0221424502088041	0.0156967262468726	0.0002463872148692	0.0004902881012493	0.0958844181149345	0.0390603313202078	0.0015257094828444	0.0091938216372395	0.000125721714611	-0.0003379499782787	1.1421018781857381e-07	1.5805949524729734e-08	-0.0007990441471947	0.0001466172878515	2.1496629096929624e-08	6.384715491661053e-07	-0.000696950136118	-1.6690583715000577e-06	2.785755847474424e-12	4.857394922348987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1749.4573939375778	-3.1674537023711764	3060601.173202861	10.032762956664872	2152.068495837125	8.90871810913086	4631398.810774665	79.36525834795611	1845.1412806817664	-6.054508677699914	3404546.345675949	36.657075328343566	1894.0578752106312	1715.4047548701578	0.863672	23.122105	0.0443849752968684	0.022368438795753	0.0151666819	0.0557663466	0.1023659864	-0.0048700355	-0.0054615701	-0.0640099573	0.0100816393	-0.0424941932	0.0206476322	-0.0291727247	0.0078974199	0.0058688377	0.0720623774	0.029338376	0.0042484515	0.0088757266	-0.0747478521	-0.0487628501	0.0157312963	0.0981236874	0.0183508606	-0.0261915105	0.0341845344	-0.0563129146	0.01632135	0.0157896841	0.0005422263	-0.0802993728	-0.0126555542	0.0390118018	0.0156551888	0.0130867612	-0.1142074476	-0.0023598553	0.0521182778	0.0011864875	0.0025685719	-0.0576427856	-0.0285313117	-0.0389337912	-0.099230474	-0.0493611047	-0.0173829532	0.0007549073	0.0261851502	-0.0133229266	0.0142214423	-0.0531421628	-0.0484143801	0.0182259898	-0.0331425057	-0.0458935106	0.0089646823	-0.0042773382	0.0717046879	-0.0979091165	0.0239122804	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0068456515681134	0.0046506632293414	4.686294539201346e-05	2.1628668472749102e-05	0.0126972743833277	-0.0094451758254764	8.92113463741638e-05	0.0001612207767655	0.09603382667634	0.0001494085614054	2.2322918221259625e-08	0.0092224958661013	0.0003350696927393	0.0002093479781283	4.3826575946407176e-08	1.1227169899240892e-07	-0.0011231283965649	-0.0003240842493702	1.05030600689846e-07	1.2614173951704431e-06	-0.0007663124622324	-6.936232611440003e-05	4.811132284000381e-09	5.872347897726835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751.7765650662016	2.3191711286237933	3068721.13391514	5.378554723842159	2144.199837771329	-7.868658065795898	4597592.944298593	61.91577975641485	1850.7988506116365	5.657569929870078	3425456.385425355	32.008097511370124	1896.664373180913	1715.0211905420354	0.877386	23.489256	0.0447992394147314	0.0253591210496916	0.0100701578	0.0700030512	0.0435410947	-0.0149509779	0.0413120026	-0.0585010831	0.0095837316	-0.0588184214	0.0258816312	-0.0122626902	0.0254571871	0.0108887468	0.0345404237	-0.0032729211	-0.0586554319	0.0649010343	-0.0484662208	0.0002936214	0.0650789751	0.0579115447	0.0410160417	-0.0112461058	0.0323155109	-0.0622089314	0.0236231957	-0.0135356411	0.0415505382	-0.0188590019	-0.0055513928	0.0330491854	-0.0068886173	-0.0623560991	-0.0725382863	-0.0020605224	0.0565419021	-0.0035037215	-0.0029796036	-0.0495097072	0.000167522	-0.0166448515	-0.045862533	-0.0448813109	-0.0285069412	0.0319884305	-0.0321535364	-0.0015596767	0.0023796637	-0.0445354594	0.0525448184	0.0617964023	-6.48376e-05	-0.0596051375	0.0108185435	-0.0092169816	0.0274525051	-0.0263903867	0.0565416516	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0109968282635293	-0.0041511766954158	0.0001209302318575	1.7232267956564063e-05	0.0261344701921046	0.0134371958087769	0.0001805582312034	0.000683010532222	0.0958667303532863	-0.0001670963230537	2.79211811780666e-08	0.0091904299886297	0.0005849066791653	0.000249836986426	6.24185197864253e-08	3.421158233321792e-07	-0.0011273086923373	-4.180295772399957e-06	1.7474872744744953e-11	1.2708248878192333e-06	-0.0010531705917837	-0.0002868581295512	8.228758648967035e-08	1.1091682953980288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751.1780750790458	-0.5984899871557445	3066624.650637552	0.3581902647256832	2143.954557939009	-0.2452798323197385	4596541.146507452	0.060162196142799	1852.36110575715	1.562255145513518	3431241.666121851	2.440641139683464	1899.913259229473	1720.117770719468	0.907856	24.304995	0.024803354360107	0.0128178140680602	0.0053710775	0.062071795	0.0470583217	-0.0119632004	0.0579919567	-0.0573447284	-0.0016727918	-0.034194864	-0.0501295271	-0.0098130799	-0.0079922596	-0.0006620179	0.0053816407	-0.0068630868	0.0269968522	0.0525438565	-0.025678611	0.0862530948	0.0481641996	0.0808439216	0.1174452493	-0.0093296466	0.01911721	-0.0755623002	0.061908299	-0.0548752022	-0.02453888	-0.0180386319	0.0090358981	-0.027598118	-0.0076559604	0.0447343768	-0.1036880993	-0.0010813076	0.050614573	-0.0048138881	0.0011732632	-0.0381942072	-0.0276878189	-0.0346398114	-0.0771459059	-0.0198871253	-0.0019538952	0.0346112697	-0.0508290164	0.0340033679	-0.0390133318	-0.0798948393	-0.0205036409	0.038700778	-0.0508914399	-0.014402294	0.0811499571	0.0513353598	0.0419269807	0.0553014307	-0.0144035444	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0071122430078389	0.0038845852556903	5.058400060255333e-05	1.509000260872724e-05	0.0260719516763856	-6.251851571899975e-05	3.908564807706818e-09	0.0006797466642157	0.0960142409701489	0.0001475106168626	2.1759382087186583e-08	0.0092187344690738	0.0006960616151503	0.000111154935985	1.2355419793829456e-08	4.845017720856444e-07	-0.0009983065642626	0.0001290021280746	1.664154904780129e-08	9.966159962497967e-07	-0.0008791528564067	0.0001740177353769	3.028217222573956e-08	7.729097449280597e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1755.766995517254	4.588920438208106	3082717.742547685	21.05819078820408	2146.3424970453434	2.3879391063342155	4606786.11462284	5.702253175560252	1854.467661361248	2.106555604098048	3439050.3070346564	4.437576513156893	1899.134004720052	1712.944876925231	0.969562	25.956989	0.0783162404194595	0.0445636118590553	0.0060251677	0.0545915757	-0.0408273959	-0.0106439367	0.0834449215	-0.0386733272	-0.017122789	-0.0167828006	-0.0314881724	-0.005631089	0.0203209493	0.0152830294	-0.0225696849	-0.0068339626	-0.0674394552	0.0751206676	-0.0196651331	0.0221667816	0.0058588686	0.0132715862	0.018623827	-0.007338609	0.0144907291	-0.0363469465	0.0090476463	-0.0870011247	0.0039444508	0.0449302826	0.0069916892	0.0009413453	-0.0241913608	-0.0365947227	-0.0217817361	-0.0010373928	0.0463328655	-0.0039592192	-0.0027614101	-0.0185010304	-0.0144119298	-0.0056467786	0.0006769084	0.0286585889	0.0144354694	0.0606397896	-0.0829956161	0.0104042172	-0.022915233	-0.0543454037	-0.0069623194	0.0269010409	0.0065297901	-0.0134338523	-0.0014392104	0.0541767526	-0.0172505577	8.16621e-05	0.0041715768	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.002023352824068	0.0050888901837709	4.093956650663951e-06	2.5896803302479823e-05	-0.0040635718947754	-0.0301355235711609	0.000908149780908	1.6512616544008532e-05	0.0957890309807112	-0.0002252099894377	5.071953934253004e-08	0.0091755384562236	0.0001436916316936	-0.0005523699834567	3.05112598623955e-07	2.0647285018769192e-08	-0.0008080552532359	0.0001902513110266	3.619556134737812e-08	6.529532922821345e-07	-0.0007644418173883	0.0001147110390184	1.3158622472680896e-08	5.84371292171927e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1755.7704036693349	0.003408152080965	3082729.7104011797	1.1615500606986128e-05	2146.4199399081144	0.0774428627710221	4607118.558435153	0.0059973969941713	1854.8310322008635	0.3633708396155271	3440398.158015321	0.1320383670828931	1901.174219946768	1732.862159622906	0.8691179999999998	23.267912	0.0436932924694483	0.0308034772168976	0.0080280102	0.0333956497	-0.0241273357	-0.0030867802	0.057718585	-0.0345242859	-0.0094089379	-0.0249709443	-0.0344719199	-0.0071663367	-0.0035236271	0.0155068389	-0.0353292526	-0.0045162659	0.0104029132	0.0399181473	-0.0326313361	0.0812008212	0.0252261917	0.0073639122	0.0171294597	-0.0061527144	-0.0026176168	-0.0495056378	0.0237240909	-0.0731071266	-0.0337431107	0.0080404567	0.0186037487	-0.0460086874	0.0016079349	-0.0058995388	-0.0460209196	0.0055065011	0.025664781	-0.0068529291	0.0004484724	-0.0146636255	-0.0075425991	-0.0123921653	-0.0178059445	0.0134081679	0.0058717892	0.0305517043	-0.0407904269	0.0565385428	-0.0215559592	-0.0217429031	-0.0096665547	0.0211665153	0.0413164024	0.018962155	-0.0113467248	0.0115464498	0.0468762718	-0.0139438735	0.0157394725	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0035001582380971	-0.0014768054140291	1.2251107691718997e-05	2.1809542309056613e-06	-0.0114687218990638	-0.0074051500042884	5.4836246586012495e-05	0.000131531581998	0.0658536027351104	-0.0299354282456008	0.0008961298642475	0.0043366969931937	0.000143670074116	-2.155757760000901e-08	4.647291519804103e-16	2.064109019649693e-08	-0.0007860607059546	2.199454728130004e-05	4.837601101093429e-10	6.178914334458441e-07	-0.00083994388864	-7.550207125170004e-05	5.700562763296791e-09	7.055057360636847e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1755.427497817256	-0.3429058520789567	3081525.700092952	0.1175844233899953	2153.920810352672	7.500870444557677	4639374.857270312	56.26305742603888	1853.3858788919729	-1.4451533088906672	3435039.2160761706	2.088468086197644	1901.3275584501373	1724.7395043355025	0.850651	22.773521	0.0560324792057892	0.0305324841332732	0.011124721	0.0355671135	0.0142871391	-0.0122845832	0.0615243281	-0.0132243437	-0.0301279577	-0.0166953236	-0.0218285099	-0.0063580676	0.0062185532	0.0061557943	0.0111203317	-0.0167580121	-0.0449341844	0.0216566883	0.0045752636	0.0834380276	0.0539339739	0.0265744968	-0.044584283	-0.0048641424	0.0071259732	-0.0291158632	0.0239340411	-0.064678593	-0.007941271	-0.016436688	0.03796956	0.0216669873	-0.0413287577	0.001369039	0.0265531325	0.0023589499	0.0332885421	-0.0085433435	0.0003209795	0.006887139	-0.0206828802	-0.0183884896	-0.030557492	-0.0310777442	-0.0359643871	0.0498209873	-0.0454021818	0.0073293806	-0.0482998103	-0.0414081809	-0.0480495633	0.0442635147	0.0066990312	0.0023523399	-0.0100035276	0.0156289587	-0.0386383239	0.0172306908	-0.0340182456	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.0011787893015053	0.0023213689365917	1.3895442173433533e-06	5.388753739773343e-06	0.0111581852376616	0.0226269071367254	0.0005119769265739	0.0001245050977979	0.0741574548831494	0.0083038521480389	6.895396049649189e-05	0.0054993281147463	7.911294246193824e-05	-6.455713165406176e-05	4.167623247399862e-09	6.258857664985951e-09	-0.0006850448814541	0.0001010158245004	1.0204196799515813e-08	4.6928648960646194e-07	-0.0011299779521741	-0.0002900340635341	8.41197580101024e-08	1.2768501723995729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1760.8961893231906	5.4686915059346575	3100755.389572934	29.90658678708187	2156.9240072423763	3.0031968897042134	4652321.17301851	9.01919155832906	1855.4381085669088	2.052229674935916	3442650.574722348	4.211646638687574	1901.8868460860904	1711.1598581586566	0.998751	26.73842	0.046408459325	0.0282026122152432	0.0114325676	0.0337339432	-0.0999268657	0.0141785377	0.0517205271	-0.0170294167	0.0327724846	0.0458421695	-0.0575038549	0.0033740827	-0.0092035604	0.0151041274	0.0098174137	-0.0317432748	-0.026832461	0.0392139461	-0.0136986933	0.0859426881	-0.0554262171	-0.0022649054	-0.0355021142	0.0008677931	-0.0196708921	-0.0014565631	-0.0408691299	-0.0761727519	0.0198648821	0.0765062723	0.0196891903	-0.0013708951	-0.0332910916	-0.0300598543	-0.0187664751	0.0040254845	0.0202913543	-0.0131535064	-0.0047322857	-0.0025755918	0.0052010222	0.0281166527	0.0501491639	0.0888808992	0.0210128588	0.0338807405	-0.0426011857	0.0239590621	-0.0094907369	-0.0267218658	0.0189444397	0.0441859972	0.0669370117	-0.0204593269	0.0091555764	0.0548856575	-0.0204846719	-0.0512150154	0.0488722079	0.0754344479	0.0577350269	0.0312459714	0.0	-0.0312459714	-0.0577350269	-0.0754344479	-0.0816496581	-0.0056462223779334	-0.0044674330764281	3.18798271410759e-05	1.995795829236384e-05	0.0218981844732439	0.0107399992355823	0.0001153475835803	0.0004795304832242	0.048608746813656	-0.0255487080694934	0.0006527364840201	0.0023628102667941	8.415184733876255e-05	5.03890487682431e-06	2.5390562357683812e-11	7.081533410526398e-09	-0.0006740436063308	1.1001275123300076e-05	1.2102805433854108e-10	4.5433478323543043e-07	-0.0010329717533043	9.700619886980014e-05	9.410202619167215e-09	1.0670306431245596e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1760.8764538480516	-0.0197354751389866	3100685.885716489	0.0003894889789615	2160.5719668648458	3.6479596224694433	4668071.224002228	13.307609407167403	1854.815738075658	-0.6223704912508765	3440341.422213148	0.3873450283798573	1904.309152879902	1759.232668465519	0.920758	24.650408	0.1019712651192423	0.0595840410162391	-0.0042924635	0.0018164867	-0.0773837614	-7.11489e-05	0.040995786	0.0097601136	-0.0357598673	0.0468160519	-0.0528937715	-0.0042504384	-0.010311372	0.035051442	-0.0065470502	-0.0180086336	-0.0163703755	-0.0116318521	-0.0113310102	0.0622624016	-0.008360485	-0.0325360161	-0.0315168546	-0.0064145409	-0.0175707796	0.0350392998	-0.0389940036	-0.0698272199	-0.0124673197	0.0296278517	0.0247812698	0.0086231949	0.002410281	0.0357409428	0.013883825	0.0029594477	0.0120992327	-0.0070604147	-0.0014547434	0.0211318347	-0.003831531	0.0106091916	0.0191071476	0.0387928353	0.0173385885	0.0246257752	-0.0436805941	0.0101176749	-0.0216201044	-0.0304835957	-0.0124630086	0.0142052532	0.0513400529	0.0302245819	0.0270379234	0.0078208836	0.0498452699	0.0076745488	-0.0282272493	0.0751031108	0.0565132535	0.0288611001	-0.0034191328	-0.0351510839	-0.0612463124	-0.0775202656	-0.0813633012	0.0073327732454089	0.0129789956233423	5.376956346858457e-05	0.0001684543273907	0.02340486009372	0.0015066756204761	2.270071425337041e-06	0.0005477874760066	0.0152883204230889	-0.0333204263905671	0.0011102508148492	0.000233732741359	0.001027597570377	0.0009434457230382	8.900898323191429e-07	1.0559567666447136e-06	-0.0007950218343564	-0.0001209782280256	1.4635731656214074e-08	6.32059717103415e-07	-0.001014092354671	1.8879398633300052e-05	3.56431692755052e-10	1.028383303802173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1757.4542490442643	-3.422204803787281	3088645.437483739	11.711485719064742	2163.7213439941406	3.1493771292948622	4681690.05445581	9.918576302525548	1851.084958795916	-3.7307792797419097	3426515.524680478	13.918714034151565	1904.1134385052849	1753.2003985017952	0.8126459999999999	21.756048	0.081696870432442	0.0476294464059277	0.0005798969	0.0126474288	-0.0971796384	-0.0094378836	0.0679962305	0.0304368284	-0.0520739052	0.0070589361	-0.0164453193	-0.0037393113	-0.0035424547	-0.0079549287	0.0370554088	0.0095387047	0.0217480895	0.0434502555	0.0306278887	0.0731866848	-0.0614077472	-0.046620869	-0.0538871313	-0.0011320256	-0.0199577308	0.0503964829	-0.0489970781	-0.0683230734	0.0363446253	-0.0196336393	0.0297731563	-0.0270574804	-0.0298279009	-0.0062274943	0.0180741027	0.0056635901	0.0176758116	-0.0093590993	-0.0009726593	0.0142507848	0.0065577542	-0.0003691878	0.0251345031	0.0647208806	0.0155346287	0.050897113	-0.0617075499	-0.0026756366	-0.015026062	-0.031021119	-0.0087264358	0.0192206841	0.0815366262	0.0132146806	-0.0561853258	-0.0307912316	0.0288459363	-0.0367209656	0.0279114011	0.0747635377	0.0552666915	0.0264477464	-0.0068322673	-0.0389598496	-0.0645158866	-0.0791897184	-0.0805062393	0.0154260372875967	0.0080932640421878	0.0002379626263983	6.550092285657003e-05	0.0286427860426101	0.00523792594889	2.743586824605625e-05	0.0008204091922827	0.0474758535181081	0.0321875330950192	0.0010360372867429	0.0022539566672728	0.0003341108693448	-0.0006934867010322	4.80923804508524e-07	1.1163007301433805e-07	-0.0007781677854963	1.685404886009995e-05	2.8405896297863646e-10	6.055451023842156e-07	-0.0010008701576364	1.3222197034599807e-05	1.7482649442177992e-10	1.0017410724471125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
