global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
2009.40567287038	-9.663295745377354	4037711.158163664	93.37928466262808	2287.4097653741705	-18.90989392424308	357.5840882261253	5232243.434729118	2173.724622198548	-0.3837121212122838	0.1472349919652303	4725078.73315222	2167.013340377808	1563.761073930729	1.242156	39.036526	0.1338636926003636	0.0708815036202226	0.0490015014	-0.0314856583	-0.0004968159	-0.0047821515	0.1282036422	0.0081732318	0.0651784453	0.0567589363	-0.0108448806	0.0329166395	-0.0142604991	-0.002576658	-0.0106723155	0.0430425854	-0.0087687138	0.0366098328	-0.0713791237	0.0332532353	-0.0693950922	-0.1266053302	-0.0808624358	-0.0180723243	0.1590971486	-0.0147024997	0.1691461098	0.0589511664	-0.1213220123	-0.0137703355	-0.0049197054	0.0756755018	0.0592508452	-0.0086851961	0.0503532744	-0.0597882713	-0.0435065973	-0.1280442715	0.121164146	-0.1512378381	-0.0100789862	0.0303739539	-0.0110596484	0.0309635055	-0.1353858248	-0.0021664574	-0.1016559589	0.0602517846	0.0519761139	0.0777622076	-0.0240355178	0.0406576339	0.0988902514	0.1396936187	0.0318918375	0.0762216646	-0.0081785377	0.1345120782	0.0827150659	-0.1148810063	0.013787452	0.0639646055	0.0688125514	0.0150269796	-0.016277597	0.0492071179	0.0821894852	-0.0955447761	0.1034215233	-0.0172401817	0.0364921443	0.0704633855	0.0392065923	-0.064401366	-0.046788013	0.0546295214	-0.0964748106	0.0296742074	-0.129636034	-0.0529635135	-0.0794966982	-0.0893326864	-0.1405916675	-0.1788353857	-0.0979767088	-0.0641071575	-0.130143069	0.0740598336	0.0527013995	0.0215451443	-0.0136166111	-0.0462468756	-0.0702792922	-0.0812459471	-0.0771080077	-0.0179446754423935	-0.0003195025387726	1.0208187228213819e-07	0.0003220113767328	0.0953577439765354	0.0546501166965925	0.0090930993362944	0.0029866352549511	-0.0804571286405817	-0.0403592249357985	0.0064733495490871	0.0016288670374183	0.003784837141426	0.0003909117052504	1.5281196130185366e-07	1.4324992187117734e-05	0.0004869761407153	8.821363785999916e-07	7.781645904495078e-13	2.371457616259677e-07	-0.0013349267497596	0.0003789031269549	1.435675796162011e-07	1.78202942722373e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020.1241637685323	10.718490898152368	4080901.637041512	114.88604713377516	2297.428830917567	10.019065543396664	100.38167436287829	5278179.23313126	2177.5915860262785	3.866963827730615	14.953409244977008	4741905.115532443	2171.401944732666	1545.955889538195	1.006806	31.640335	0.0818429340217481	0.0364562603805624	0.0080241622	0.0408957898	-0.0021447799	0.0555620823	0.0791426871	-0.0123499317	0.000641644	-0.0159337652	0.070926477	-0.016521933	-0.050385695	-0.0009280915	-0.020910718	-0.0176374498	0.0034668106	0.0379167723	-0.0421437384	0.023864003	-0.074319717	-0.042229979	0.0497556457	-0.0795509186	0.0416382062	-0.0318812785	0.0793803523	0.1407032584	-0.0698156281	0.0032922684	0.088604993	0.07238904	0.0253614708	-0.0962298904	-0.1034814919	0.0982619142	-0.1558435637	0.0306343238	0.0650527529	-0.0427255216	-0.0239021574	-0.022685624	-0.01385615	0.0191895001	-0.0340282472	-0.0186362563	-0.0861095845	0.0174350782	-0.0064560486	0.0777567839	-0.0905768932	0.0165771134	0.046452207	-0.0583778442	0.0763215923	0.0753640968	0.0396950671	0.1220989511	0.0578371091	-0.0796117027	0.0636367264	-0.0603872893	0.1387583773	0.0204316311	-0.0035701345	0.0392654677	0.0003050402	-0.0739607845	0.0522273792	0.0402063938	-0.0429168125	0.0816823279	0.0457525026	-0.0106679351	-0.0211327848	0.0354561317	-0.0534897552	-0.0168995544	-0.0813059121	-0.1029715092	-0.0414075851	-0.0228409721	-0.0806540585	-0.0986960764	-0.0212927254	-0.0563720711	-0.045263968	0.0736957799	0.0513837948	0.0190607341	-0.0169759185	-0.0497051625	-0.0727503781	-0.0816216788	-0.0745906743	-0.028711192847723	-0.0107665174053294	0.0001159178970392	0.0008243325947391	0.0781216619364784	-0.017236082040057	0.0061029940637174	0.0002970825240915	-0.1046504557367384	-0.0241933270961566	0.010951717885907	0.0005853170759816	0.0033938824257512	-0.0003909547156748	1.5284558970836376e-07	1.1518437919822848e-05	0.0004863943361617	-5.818045535999983e-07	3.384965385896933e-13	2.3657945025018082e-07	-0.0015363303791353	-0.0002014036293756	4.0563421925704304e-08	2.360311033854015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016.79867025348	-3.325493515052358	4067476.876336205	11.058907118655288	2300.791736968576	3.3629060510088493	11.309137107911932	5293642.616902878	2171.908137774227	-5.683448252051676	32.30158403374925	4717184.958929909	2162.585607719421	1561.245816049068	0.955054	30.013958	0.0933904504718948	0.0571316695600423	-0.0510593403	0.0967007733	-0.0188443657	0.0503767317	-0.007587136	-0.0321373337	-0.0250613648	-0.0800515504	0.0188166505	0.0683045416	-0.0420295249	-0.0174105484	-0.00681042	-0.0414091266	0.019012729	0.0080917051	0.0940425467	0.0010638285	0.0375470411	-0.0501472227	0.0150427298	-0.0125578277	0.1004465862	-0.0968580149	0.034171048	-0.0331553275	0.0508184194	-0.0021193185	0.006738527	-0.0260436425	0.0243509515	0.0485573721	-0.0651929192	0.117020995	0.0267483364	-0.0844730478	-0.0502748151	-0.0842043539	-0.0062134192	-0.0431953489	0.0238990184	-0.0075692639	0.0974023882	0.0352709027	0.0148722277	-0.0174062624	-0.0016255332	0.0014242035	-0.0584260232	0.0761493666	-0.0010899212	0.1019553568	0.0312545417	-0.0331330814	-0.0990126339	0.009066395	0.0795594261	0.0101703051	0.0340303927	-0.0314295573	0.0204521285	0.0101338409	0.0332527186	0.0410421142	-0.0217083799	0.0079386448	0.0494757927	0.0746173756	-0.0857670181	0.0694223414	-0.0686346821	0.055206415	0.0110483345	0.0022135794	-0.0455987587	0.0274030898	-0.0714656489	-0.0570877747	-0.0414728112	0.006742047	-0.0833666886	-0.0532101878	-0.0697797507	0.0024509109	-0.0633024286	0.0733236445	0.0500436514	0.0165575133	-0.0203054443	-0.0530272111	-0.0749343514	-0.0815590168	-0.0715501408	-0.0209946696640201	0.0077165231837028	5.954473004462433e-05	0.0004407761543013	0.0694513987869669	-0.0086702631495114	0.0048234967934663	7.517346308177703e-05	-0.0550200125399129	0.0496304431968255	0.0030272017798921	0.0024631808919133	0.0029909152042823	-0.0004029672214688	1.6238258157836534e-07	8.945573759207032e-06	0.0004869884860656	5.94149903899977e-07	3.530141083043519e-13	2.371577855604651e-07	-0.0016802334265996	-0.0001439030474642	2.0708087069512573e-08	2.823184367862633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2013.7873634130287	-3.011306840451198	4055339.545041998	9.067968887348176	2306.825402455788	6.033665487212147	36.405119211575	5321443.437415309	2169.9355434225063	-1.972594351720545	3.8911284764397975	4708620.262608328	2163.194753456116	1586.4784650734896	1.090026	34.255623	0.0614098874015014	0.0342231807594173	-0.0042518351	-0.0420720824	-0.0473018525	-0.0211555395	-0.0252568991	-0.0220038846	-0.0088512103	-0.0046274572	-0.0403147858	0.0326644931	0.0010596095	-0.0521055291	-0.0127499158	-0.0722948421	-0.0684747113	0.0543770337	0.0292030566	0.0507006554	-0.0160991747	-0.0913109847	0.0469351553	-0.0132210412	-0.006779146	-0.034196961	-0.0834582499	0.0344500071	0.0485761463	-0.0861815859	-0.0059059283	-0.0063151392	0.0031394489	0.0696512785	-0.1194390811	0.0080329069	0.0139260266	0.02712342	0.0449899181	-0.0562329661	-0.0147720978	-0.0490527934	-0.0641741216	0.0124557484	0.0328503187	0.0601482832	0.0185467676	-0.0531035796	0.0699489813	0.0926611341	0.0175006201	0.0556271328	-0.104435955	-0.0465824707	0.0175834246	0.0292013724	0.0002387139	-0.0424781374	-0.0067569706	0.042414916	0.095850279	0.0373916422	0.07866208	0.0336120668	0.0210361224	0.0029539987	0.0680938018	0.0985641388	0.0807131328	0.0049807835	-0.0074684819	0.0612313942	-0.0012627178	0.0195189181	0.0058326664	-0.0297325092	0.031069001	0.0510615133	-0.0538338257	0.038149665	-0.086046598	0.006582534	-0.0385025008	-0.0291895263	-0.0513118909	0.0145526193	-0.0592584755	0.0729434684	0.0486815572	0.0140379523	-0.0235993474	-0.0562039158	-0.0768225931	-0.0810582975	-0.0680077345	-0.0227790917926853	-0.0017844221286652	3.1841623332700464e-06	0.0005188870228995	0.0436698558227419	-0.025781542964225	0.001907056307579	0.0006646879576161	-0.0355661394395667	0.0194538731003462	0.0012649502746347	0.0003784531786043	0.0031759629304569	0.0001850477261745	3.424266096238969e-08	1.008674053563638e-05	0.000552891533011	6.590304694540006e-05	4.343211596687605e-09	3.0568904727525375e-07	-0.0016433832155543	3.685021104529989e-05	1.357938054083142e-09	2.7007083931655912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2012.6971697810588	-1.0901936319698962	4050949.897244685	1.1885221551877134	2302.907756857676	-3.917645598112358	15.347947032409136	5303384.136595252	2177.0901357323232	7.154592309816962	51.188191119692014	4739721.459102985	2168.199825286865	1555.3589587014103	0.969417	30.465334	0.1657569777938853	0.082922009835764	-0.0310069331	-0.069637534	0.004482129	-0.0383752855	0.010087543	-0.0197657032	0.0067391467	0.0225856155	-0.0692786865	-0.0357472302	-0.0224121083	-0.0339554354	-0.0211303684	0.0058655893	-0.0280409808	-0.0402599979	-0.0301508361	0.0853294542	0.0061624694	-0.0545739267	-0.0082811359	-0.0942203532	0.1256179666	0.0015410655	0.0006186772	-0.061375144	0.0144031274	0.0097698011	0.0876433061	0.1035655702	0.0271201883	0.1012417137	-0.0940888899	0.0587802842	0.074789188	-0.0408145164	0.0058480548	-0.0130796398	-0.0214649836	0.0148169624	-0.0237730979	-0.0395666657	-0.0406228394	0.0456421077	0.0198585223	0.0079107927	0.0575849375	0.1016554951	-0.0413683251	-0.062277296	-0.0264860243	0.0572894212	0.0230800874	-0.0348313885	-0.1055655689	-0.0149695192	-0.0601448229	-0.0124658907	0.1947044129	0.0312817885	-0.0152038102	0.0226481506	0.048414452	-0.0259899991	0.0616460481	-0.0508473791	0.0373055661	-0.0425668176	0.0002236678	0.0422096705	-0.0059776906	-0.0338474971	-0.0110864703	-0.0446966167	-0.0522638435	0.0132834978	-0.0493355556	-0.0096303825	-0.0356461762	0.0076519778	0.0136966501	-0.0601392779	-0.0238480361	0.0764680225	-0.0238447528	0.0725552932	0.0472981097	0.0115045374	-0.0268518493	-0.0592265694	-0.0784076511	-0.0801222105	-0.0639883028	-0.0284777200424599	-0.0056986282497746	3.247436392912913e-05	0.0008109805388167	0.0323056297227992	-0.0113642260999427	0.0010436537117866	0.0001291456348506	-0.0531155540834547	-0.0175494146438879	0.0028212620855924	0.0003079819543431	0.0018855598395753	-0.0012904030908815	1.6651401369567865e-06	3.555335908619232e-06	0.0011846170094163	0.0006317254764053	3.990770775395032e-07	1.4033174589984185e-06	-0.0009426176068356	0.0007007656087187	4.910724383628903e-07	8.885279527164737e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2023.55333423018	10.856164449121252	4094768.096474079	117.85630654636414	2300.708878608599	-2.1988782490766425	4.8350655542623615	5293261.344108438	2174.066071604719	-3.024064127604106	9.144963847861982	4726563.283702776	2166.84268283844	1548.406560304179	1.08834	34.202656	0.1791501801414676	0.0923440677638036	-0.0381175764	0.0501515126	0.0392952137	0.0941815864	0.0574489834	-0.0202213727	-0.0498437369	-0.0488873849	0.0534067635	-0.0859314853	-0.053674265	-0.0377760802	-0.0168700984	-0.0601713266	-0.0341914833	-1.44477e-05	0.021446926	0.0032254174	-0.0142130762	-0.012503753	-0.0214334901	-0.0581851828	-0.0126494872	0.0143316296	0.0306657488	0.028911261	0.0313460889	-0.0797003826	-0.0084120031	-0.0096769693	0.0154525112	0.0470335174	0.0500948767	-0.0194573544	0.0380831337	0.0281838416	0.0107649197	0.020663176	-0.0206020526	-0.0573098836	-0.0338521675	-0.0242181907	0.032853606	0.0078926987	-0.0629585845	0.0309476592	-0.024485056	0.0205398384	-0.0288585125	-0.0181605151	-0.0329864458	0.0008181308	0.0176130447	0.0015218253	0.0001231792	-0.0580602074	0.0402215473	0.0426701096	0.020150158	0.0988117804	-0.0545486502	0.0268859902	0.045959603	-0.0017839396	-0.0092781175	-0.0550621764	0.0422429786	0.0122328828	-0.0671135859	0.0854576846	0.0384902844	0.0057648844	0.0464530104	0.0186114267	-0.0046513231	0.0003277679	-0.0324766497	-0.0478718512	-0.0684101136	0.0453551311	-0.0167763817	-0.0063007094	-0.049695397	0.0346877516	-0.0307350852	0.0721591615	0.0458939156	0.008959769	-0.0300572439	-0.0620868871	-0.0796832699	-0.0787557834	-0.0595200392	-0.0510663971034688	-0.0225886770610089	0.0005102483313665	0.0026077769131291	0.0534342709999293	0.0211286412771301	0.0028552213172938	0.0004464194822176	-0.1049154111891184	-0.0517998571056637	0.0110072435049817	0.0026832251961671	0.0029474306512179	0.0010618708116425	1.1275696206185138e-06	8.687347443738773e-06	0.0012077442194153	2.312720999899992e-05	5.348678423378418e-10	1.458646099531072e-06	-0.0015302796791473	-0.0005876620723117	3.453467112336819e-07	2.341755896411164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016.3736316363395	-7.179702593840602	4065762.6223583207	51.54812933600147	2294.7221558453284	-5.986722763270791	35.840849444264656	5265749.772527432	2174.9333274147725	0.8672558100533934	0.7521326400713675	4730334.978699494	2165.844667816162	1574.2465233498071	0.996823	31.326599	0.1187343523081529	0.0610665735499444	-0.0641433371	0.0218464815	-0.0231988822	0.0245376146	-0.0565381237	-0.0417753947	0.0017024189	-0.1062829205	0.0368597644	0.049954076	0.0374554531	0.0426546888	-0.0190658046	-0.0472479074	0.0310460279	-0.0253445975	0.0280903392	0.0251777754	-0.0070348877	0.011584058	-0.0010294372	-0.0795148011	0.013031574	-0.0639376536	0.020245053	-0.0020295927	-0.0328982805	-0.0238803402	-0.0475043704	0.0890811202	0.1255100451	0.0334889951	-0.0901306675	-0.0301746021	0.059470671	-0.0372880519	-0.030544726	-0.0048172561	-0.0204137873	-0.0536251369	0.0403188127	-0.0261868818	0.0514704518	0.027029251	0.011886455	-0.0285204194	-0.0344869233	0.0365678406	-0.0085314246	-0.0462035061	-0.0463820212	0.0056104785	0.1233737136	0.0477777476	-0.0456673845	0.0045198253	-0.0253009641	-0.0259443933	0.077525341	0.0334299467	0.0350338021	0.0198071011	0.0492414308	-0.0108823955	-0.034846884	0.0313213184	0.0381735995	0.0582058015	-0.0731626999	0.0549204248	-0.0855818798	0.0377565877	0.0065443356	-0.0513130854	-0.0010103594	0.0363693093	-0.0251154302	0.0132388574	-0.0764142291	0.0081419	0.0212777894	-0.0696374679	-0.0598778273	0.063005834	-0.0419738445	0.0717551168	0.044469591	0.0064061583	-0.0332099078	-0.064777029	-0.0806444153	-0.0769663555	-0.0546342852	-0.0079488309765878	0.043117566126881	0.0018591245087059	6.318391389436177e-05	0.0521535536386181	-0.0012807173613111	0.0027199931571362	1.6402369595639148e-06	-0.0690553770761326	0.0358600341129858	0.0047686451031268	0.0012859420465845	0.0025366700635527	-0.0004107605876651	1.687242603790604e-07	6.434695011324459e-06	0.0008991246229317	-0.0003086195964835	9.524605533370004e-08	8.084250875620717e-07	-0.0014801391691566	5.014050999070001e-05	2.5140707421274876e-09	2.1908119600715904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2013.2914175295523	-3.0822141067872053	4053342.331898154	9.50004380007805	2298.898213007679	4.176057162350389	17.439453423217987	5284932.993769899	2170.411089902936	-4.522237511836465	20.450632113460863	4710684.29917365	2166.22385635376	1608.444149712557	1.146024	36.015442	0.0915182931776225	0.0503173490094463	-0.004709928	-0.1244121505	-0.0258887841	-0.0301017748	0.0029052926	-0.0176891925	0.0457579925	-0.0167696729	-0.1176623417	-0.0336948884	0.0564637616	-0.0408159334	-0.0103819825	-0.0869978766	-0.1180524734	0.0213996927	-0.1035406443	0.0469885394	0.0565337726	0.0205660744	-0.0219026606	0.0500453804	-0.0307797401	0.0248251078	0.0219417623	0.0220515141	-0.0688636043	-0.0921408293	-0.1081579463	-0.0638004222	-0.0493476345	0.0773668724	-0.0025405037	0.0253755896	-0.0288502194	0.0644134056	0.0374629817	0.1079225875	-0.0209358678	-0.0310517406	-0.1159917113	-0.000346126	-0.068215821	0.0763204858	0.0831689154	-0.0088061926	-0.0330604777	-0.0021878947	0.0733613243	-0.0008775008	-0.0008267544	0.0025121555	0.0272063346	0.0881277647	0.1169135817	-0.1094677827	0.0588862178	0.0817100377	-0.0285212953	0.04891085	-0.0035692183	0.0481043282	0.0438626618	-0.0217384286	0.084069918	0.0681381202	0.0747708131	-0.0363294775	0.0248351388	0.0480594947	0.0379676943	-0.0332119647	-0.0114670631	-0.0170753608	0.0202403259	0.0469228617	-0.0534097998	0.0436536914	-0.0646453476	0.0456027655	0.0102745169	-0.0302152035	-0.057311166	0.0388720194	-0.0239160449	0.0713432033	0.0430257605	0.0038462256	-0.0363043104	-0.0672896215	-0.081287294	-0.0747635377	-0.049365311	0.005747631112726	0.0136964620893138	0.000187593073764	3.303526340797592e-05	0.0306504453928226	-0.0215031082457955	0.0009394498027784	0.0004623836642303	-0.0612063158545694	0.0078490612215632	0.0037462131004893	6.160776205984724e-05	0.0028508730424575	0.0003142029789048	9.872351195265024e-08	8.127477104210882e-06	0.0008868078372141	-1.2316785717599988e-05	1.5170321041327503e-10	7.864281401443497e-07	-0.00083726570136	0.0006428734677966	4.132862955968262e-07	7.010138546738527e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010.0482258230484	-3.243191706503921	4040293.870134384	10.51829244513582	2289.6200181098834	-9.278194897795402	86.08490056147663	5242359.827329502	2180.074601236979	9.66351133404305	93.3834513031785	4752725.266958574	2170.008459854126	1560.941817605284	1.014812	31.891912	0.14128642415561	0.0626826510474782	-0.0514804782	-0.0615706725	0.0490754137	0.0193966683	0.0982701491	-0.0171779021	0.0506779128	-0.0333689013	-0.0362553715	-0.1171459296	-0.0276194695	0.0204331659	-0.040442947	0.0177312376	-0.0015629892	-0.024410568	-0.0349790059	0.1072660207	0.0058282109	-0.0273283707	-0.0362889311	-0.1145934	0.0961258227	-0.0270862231	0.011450135	-0.0083789961	0.0799536273	-0.0501165186	0.0969205576	0.0486758789	-0.1173739307	0.0866954106	0.0048136697	0.0152275309	-0.0267997126	-0.0263527213	-0.0046759435	0.0982103188	-0.0374076807	0.0274010261	0.0256791914	-0.0169488053	-0.0423648795	0.0683325511	-0.017717121	0.0855944892	-0.002627102	0.1034418391	-0.0519932228	-0.0737045978	-0.0204293764	0.0495963812	-0.0369961167	-0.0526968257	-0.0622893522	-0.0727628071	0.0409532129	-0.0164107783	0.1393832999	0.076077833	-0.060191526	0.0238606326	0.0737665183	-0.0278973356	0.0249228696	-0.0693402778	0.0491275943	0.017266893	-0.0312507664	0.0268034282	-0.0041077248	-0.0508052187	0.0182330133	0.0294983351	-0.0840657282	0.0363115488	-0.0464428942	-0.0363117198	-0.0237816841	0.0224114204	-0.0331378403	-0.0537491827	-0.0151595528	0.035761265	-0.0202230891	0.0709234662	0.0415630576	0.0012824971	-0.0393350228	-0.0696177779	-0.0816093689	-0.0721591615	-0.0437500746	-0.0101956997691559	-0.0159433308818819	0.0002541897996091	0.0001039522937827	0.0150388559184477	-0.0156115894743748	0.0002261671873358	0.0002437217259164	-0.1039757299945876	-0.0427694141400182	0.0108109524279073	0.0018292227858803	0.0022774211421043	-0.0005734519003532	3.288470820186964e-07	5.186647058503655e-06	0.0006279700263174	-0.0002588378108967	6.699701234979584e-08	3.943463539530761e-07	-0.0013442177832968	-0.0005069520819368	2.57000413380056e-07	1.8069214489313628e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018.103498907197	8.055273084148666	4072741.732301471	64.88742446020997	2296.1016264615	6.481608351616615	42.01124682374625	5272082.679039146	2169.2555377998738	-10.819063437105342	117.05213365610966	4705669.58827542	2163.4677225112914	1540.222551469972	0.960059	30.171232	0.130909607019292	0.0789253571584746	-0.0946065554	-0.0042281127	0.0724319765	0.0759838981	0.0259593931	-0.0378372097	-0.0204896651	-0.126742718	-0.0113454113	-0.0536635667	-0.0079878017	-0.0004481061	-0.0084270723	-0.0904699709	-0.0278524604	-0.0146051229	0.0307456222	-0.0162058486	0.0696381801	0.0972677554	-0.0335937571	-0.0711050944	0.0685145971	-0.0447920274	0.0645031636	0.0070151355	0.0519359169	-0.0488853535	-0.0259111359	-0.029649143	0.0338167006	0.0452122555	-0.0261354222	-0.0143567704	0.1269945804	-0.0565574252	-0.0217792477	-0.0587143183	-0.0176919506	-0.0788546113	-0.0444194413	-0.0294522581	0.0536373068	0.0245455515	0.0066366999	0.0298679046	-0.125866676	0.0162499971	0.0113642596	-0.036229159	0.0171862465	0.0308017942	0.0058731755	-0.0132381652	-0.0581692729	-0.0248915933	0.064526935	-0.0026385391	0.0282801531	0.0269192559	-0.0823669197	0.0380767067	0.086606255	-0.0599083613	-0.0120439647	0.0407507856	-0.0303664135	0.0394934297	-0.1006482082	0.0763900594	0.0306736503	-0.0171405172	0.0557658583	-0.0034560651	-0.0295773734	-0.0075974874	-0.0626114874	0.0344079524	-0.0644597024	0.0435164092	0.0059052434	-0.0260595218	-0.0693961315	0.014626467	-0.0435378224	0.0704959515	0.0400821236	-0.0012824971	-0.0422967282	-0.0717551168	-0.0816093689	-0.0691672152	-0.0378279629	-0.0104622075621989	-0.000266507793043	7.102640375265064e-08	0.0001094577870745	-0.0003885325326109	-0.0154273884510586	1.5095752889704008e-07	0.0002380043144198	-0.0443815271051022	0.0595942028894853	0.0019697199481809	0.0035514690180331	0.0015238817503267	-0.0007535393917776	5.678216149605554e-07	2.3222155889787667e-06	0.0007121861349135	8.421610859610002e-05	7.092352947070111e-09	5.072090907630301e-07	-0.0010695431259564	0.0002746746573403	7.544616738506611e-08	1.143922498280588e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003.738237879328	-14.36526102786911	4014966.925939754	206.36072439881508	2294.404242737653	-1.6973837238469969	2.881111505980698	5264290.829092543	2167.8115902679133	-1.443947531960475	2.084984475054748	4699407.0908999	2156.7395078659056	1538.6409169259157	1.063777	33.430721	0.0995353498510631	0.0473096308389683	-0.1038701645	-0.0460981569	0.0896232697	-0.0268359186	-0.0815316635	-0.0241012433	-0.0225194747	-0.0799194204	-0.0951594607	-0.0478660527	-0.0048096957	-0.0965669265	-0.0096816398	-0.0828989803	-0.0624692913	-0.0269826873	0.0333477265	0.1473201144	-0.0027137838	0.0427009024	0.029478464	-0.0957451903	0.0582310192	-0.0796641952	0.0223820894	0.0665208062	-0.0574632026	-0.0192391324	-0.1434626172	-0.0441523767	0.0544029654	-0.0005770955	-0.0548647994	0.0095766497	0.0330168123	0.0442677497	0.1143277931	0.0787220728	-0.0099298477	-0.0433393866	-0.0388836964	-0.0669400027	0.0396219014	0.1609150747	0.0338392525	-0.044412177	0.0153950155	0.0957857037	0.0114306567	-0.0466088204	-0.0397030982	-0.0093129322	0.1255430081	0.0472674091	0.0655060642	-0.0338709113	0.1297214002	-0.0499649076	-0.0004012767	-0.0028646958	-0.0404649302	0.0382762514	0.1125940284	-0.099971169	0.0782060405	0.0267733644	0.0045426818	-0.0446050201	0.0121409752	0.0591409396	-0.0633986856	0.073185018	0.0383461603	-0.0503118288	0.0426280974	-0.0293610611	-0.1114907755	0.0591464891	-0.0678026912	0.0032401276	0.0373793716	-0.0626028029	-0.0020811225	0.1001632332	0.002276142	0.0700607062	0.0385836084	-0.0038462256	-0.0451842308	-0.0736957799	-0.081287294	-0.0658037687	-0.0316405151	-0.0105214420975556	-5.9234535356699966e-05	3.508730178924138e-09	0.0001107007438122	0.0183242178456879	0.0187127503782988	0.0003357769596562	0.0003501670267205	-0.0281146478900495	0.0162668792150527	0.0007904334259814	0.0002646113593971	0.0010318810029728	-0.0004920007473538	2.420647353967961e-07	1.064778404296152e-06	0.0011196503318369	0.0004074641969233	1.660270717744313e-07	1.2536168655824802e-06	-0.0006790783557866	0.0003904647701698	1.524627367437548e-07	4.611474132978321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
